"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",130,,46,52,27,5
"Hogares privados con servicio doméstico (042)",35,2,18,6,8,1
"Actividad economica no especificada (044)",151,4,54,49,29,15
"Desocupado (045)",463,26,223,118,76,20
"Mujeres (046)",9172,486,3171,2942,2106,467
"Agric., ganadería, caza y silvicultura (047)",5381,379,1900,1576,1244,282
"Industrias manufactureras (050)",134,3,20,53,46,12
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",16,1,10,4,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",856,20,226,353,210,47
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,2,3,1,
"Comercio al por mayor (055)",65,4,17,27,12,5
"Comercio al por menor (056)",785,16,207,323,197,42
"Hoteles y restaurantes (057)",383,16,106,151,94,16
"Trans., almac. y comunicaciones (058)",34,1,27,3,3,
"Intermediación financiera (059)",11,,4,6,1,
"Activid.inmobil., empres. y alquileres (060)",33,4,14,10,5,
"Admin.pub. y defensa; p. segur.soc afil (061)",125,,61,49,15,
"Enseñanza (062)",400,,65,233,102,
"Servicios sociales y de salud (063)",113,,31,55,24,3
"Otras activ. serv.comun.soc y personales (064)",49,,23,13,11,2
"Hogares privados con servicio doméstico (065)",909,39,380,246,192,52
"Actividad economica no especificada (067)",541,1,191,160,140,49
"Desocupado (068)",186,22,112,30,18,4
,,,,,,
"URBANA (069)",16257,485,5265,5457,3992,1058
"Agric., ganadería, caza y silvicultura (070)",9252,343,3029,2797,2346,737
"Pesca (071)",3,,1,1,1,
"Explotación de minas y canteras (072)",2,,1,1,,
"Industrias manufactureras (073)",451,9,118,165,120,39
"Suministro de electricidad, gas y agua (074)",30,,11,7,12,
"Construcción (075)",681,7,254,289,116,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1473,43,379,555,392,104
"Venta, mant.y rep. veh.autom.y motoc. (077)",75,,38,24,12,1
"Comercio al por mayor (078)",109,5,27,45,25,7
"Comercio al por menor (079)",1289,38,314,486,355,96
"Hoteles y restaurantes (080)",416,24,104,161,107,20
"Trans., almac. y comunicaciones (081)",568,3,261,194,104,6
"Intermediación financiera (082)",26,,10,14,2,
"Activid.inmobil., empres. y alquileres (083)",130,4,66,38,18,4
"Admin.pub. y defensa; p. segur.soc afil (084)",412,,154,171,83,4
"Enseñanza (085)",743,,92,434,216,1
"Servicios sociales y de salud (086)",193,,40,84,64,5
"Otras activ. serv.comun.soc y personales (087)",158,,56,59,36,7
"Hogares privados con servicio doméstico (088)",783,30,304,231,169,49
"Actividad economica no especificada (090)",519,5,182,154,132,46
"Desocupado (091)",417,17,203,102,74,21
"Hombres (092)",11000,337,3669,3601,2644,749
"Agric., ganadería, caza y silvicultura (093)",7194,272,2425,2144,1764,589
"Pesca (094)",3,,1,1,1,
"Explotación de minas y canteras (095)",2,,1,1,,
"Industrias manufactureras (096)",328,6,99,117,79,27
"Suministro de electricidad, gas y agua (097)",29,,10,7,12,
"Construcción (098)",666,6,244,286,115,15
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",726,25,198,247,196,60
"Venta, mant.y rep. veh.autom.y motoc. (100)",69,,36,21,11,1
"Comercio al por mayor (101)",51,2,14,20,13,2
"Comercio al por menor (102)",606,23,148,206,172,57
"Hoteles y restaurantes (103)",71,8,18,20,20,5
"Trans., almac. y comunicaciones (104)",536,2,236,191,101,6
"Intermediación financiera (105)",15,,6,8,1,
"Activid.inmobil., empres. y alquileres (106)",98,,53,28,13,4
"Admin.pub. y defensa; p. segur.soc afil (107)",290,,95,122,69,4
"Enseñanza (108)",394,,45,233,115,1
"Servicios sociales y de salud (109)",88,,14,32,40,2
"Otras activ. serv.comun.soc y personales (110)",113,,36,46,26,5
"Hogares privados con servicio doméstico (111)",21,2,9,4,5,1
"Actividad economica no especificada (113)",122,4,41,36,28,13
"Desocupado (114)",304,12,138,78,59,17
"Mujeres (115)",5257,148,1596,1856,1348,309
"Agric., ganadería, caza y silvicultura (116)",2058,71,604,653,582,148
"Industrias manufactureras (119)",123,3,19,48,41,12
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",15,1,10,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",747,18,181,308,196,44
"Venta, mant.y rep. veh.autom.y motoc. (123)",6,,2,3,1,
"Comercio al por mayor (124)",58,3,13,25,12,5
"Comercio al por menor (125)",683,15,166,280,183,39
"Hoteles y restaurantes (126)",345,16,86,141,87,15
"Trans., almac. y comunicaciones (127)",32,1,25,3,3,
"Intermediación financiera (128)",11,,4,6,1,
"Activid.inmobil., empres. y alquileres (129)",32,4,13,10,5,
"Admin.pub. y defensa; p. segur.soc afil (130)",122,,59,49,14,
"Enseñanza (131)",349,,47,201,101,
"Servicios sociales y de salud (132)",105,,26,52,24,3
"Otras activ. serv.comun.soc y personales (133)",45,,20,13,10,2
"Hogares privados con servicio doméstico (134)",762,28,295,227,164,48
"Actividad economica no especificada (136)",397,1,141,118,104,33
"Desocupado (137)",113,5,65,24,15,4
,,,,,,
"RURAL (138)",17058,1041,6970,5012,3259,776
"Agric., ganadería, caza y silvicultura (139)",15839,997,6426,4617,3066,733
"Explotación de minas y canteras (141)",2,,1,,,1
"Industrias manufactureras (142)",51,,17,18,12,4
"Suministro de electricidad, gas y agua (143)",9,,7,2,,
"Construcción (144)",58,,30,18,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",229,2,77,102,36,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,3,,1,
"Comercio al por mayor (147)",16,1,5,7,3,
"Comercio al por menor (148)",209,1,69,95,32,12
"Hoteles y restaurantes (149)",43,,22,13,7,1
"Trans., almac. y comunicaciones (150)",87,,45,32,10,
"Activid.inmobil., empres. y alquileres (152)",9,,3,5,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",17,,4,9,4,
"Enseñanza (154)",105,,27,57,21,
"Servicios sociales y de salud (155)",22,,9,11,2,
"Otras activ. serv.comun.soc y personales (156)",21,,13,6,2,
"Hogares privados con servicio doméstico (157)",161,11,94,21,31,4
"Actividad economica no especificada (159)",173,,63,55,37,18
"Desocupado (160)",232,31,132,46,20,3
"Hombres (161)",13143,703,5395,3926,2501,618
"Agric., ganadería, caza y silvicultura (162)",12516,689,5130,3694,2404,599
"Explotación de minas y canteras (164)",2,,1,,,1
"Industrias manufactureras (165)",40,,16,13,7,4
"Suministro de electricidad, gas y agua (166)",9,,7,2,,
"Construcción (167)",57,,30,17,10,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",120,,32,57,22,9
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,3,,1,
"Comercio al por mayor (170)",9,,1,5,3,
"Comercio al por menor (171)",107,,28,52,18,9
"Hoteles y restaurantes (172)",5,,2,3,,
"Trans., almac. y comunicaciones (173)",85,,43,32,10,
"Activid.inmobil., empres. y alquileres (175)",8,,2,5,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",14,,2,9,3,
"Enseñanza (177)",54,,9,25,20,
"Servicios sociales y de salud (178)",14,,4,8,2,
"Otras activ. serv.comun.soc y personales (179)",17,,10,6,1,
"Hogares privados con servicio doméstico (180)",14,,9,2,3,
"Actividad economica no especificada (182)",29,,13,13,1,2
"Desocupado (183)",159,14,85,40,17,3
"Mujeres (184)",3915,338,1575,1086,758,158
"Agric., ganadería, caza y silvicultura (185)",3323,308,1296,923,662,134
"Industrias manufactureras (188)",11,,1,5,5,
"Construcción (190)",1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",109,2,45,45,14,3
"Comercio al por mayor (193)",7,1,4,2,,
"Comercio al por menor (194)",102,1,41,43,14,3
"Hoteles y restaurantes (195)",38,,20,10,7,1
"Trans., almac. y comunicaciones (196)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",3,,2,,1,
"Enseñanza (200)",51,,18,32,1,
"Servicios sociales y de salud (201)",8,,5,3,,
"Otras activ. serv.comun.soc y personales (202)",4,,3,,1,
"Hogares privados con servicio doméstico (203)",147,11,85,19,28,4
"Actividad economica no especificada (205)",144,,50,42,36,16
"Desocupado (206)",73,17,47,6,3,
