"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",3356,2877,173,111,195
"Agric., ganadería, caza y silvicultura (045)",1224,1180,36,6,2
"Explotación de minas y canteras (047)",6,,3,3,
"Industrias manufactureras (048)",100,87,10,3,
"Suministro de electricidad, gas y agua (049)",1,,1,,
"Construcción (050)",19,4,6,8,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",683,664,17,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",9,7,1,1,
"Comercio al por mayor (053)",21,19,2,,
"Comercio al por menor (054)",653,638,14,1,
"Hoteles y restaurantes (055)",247,231,12,3,1
"Trans., almac. y comunicaciones (056)",29,20,4,3,2
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",47,26,7,12,2
"Admin.pub. y defensa; p. segur soc.afil (059)",101,,,,101
"Enseñanza (060)",237,80,62,67,28
"Servicios sociales y de salud (061)",68,12,1,1,54
"Otras activ. serv.comun.soc y personales (062)",82,74,6,,2
"Hogares privados con servicio doméstico (063)",305,305,,,
"Actividad economica no especificada (065)",206,194,8,3,1
,,,,,
"URBANA (066)",5250,4125,423,283,419
"Agric., ganadería, caza y silvicultura (067)",1813,1708,93,10,2
"Explotación de minas y canteras (069)",56,14,12,20,10
"Industrias manufactureras (070)",295,257,26,7,5
"Suministro de electricidad, gas y agua (071)",3,,1,1,1
"Construcción (072)",256,160,59,33,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",879,830,43,6,
"Venta, mant.y rep. veh.autom y motoc. (074)",62,53,7,2,
"Comercio al por mayor (075)",31,25,6,,
"Comercio al por menor (076)",786,752,30,4,
"Hoteles y restaurantes (077)",267,251,11,4,1
"Trans., almac. y comunicaciones (078)",358,301,34,12,11
"Intermediación financiera (079)",3,1,,,2
"Activid.inmobil., empres. y alquileres (080)",143,82,23,27,11
"Admin.pub. y defensa; p. segur soc.afil (081)",248,,,,248
"Enseñanza (082)",381,95,88,147,51
"Servicios sociales y de salud (083)",86,24,2,,60
"Otras activ. serv.comun.soc y personales (084)",154,106,24,13,11
"Hogares privados con servicio doméstico (085)",149,149,,,
"Actividad economica no especificada (087)",159,147,7,3,2
"Hombres (088)",3440,2657,316,201,266
"Agric., ganadería, caza y silvicultura (089)",1438,1355,73,8,2
"Explotación de minas y canteras (091)",53,14,12,17,10
"Industrias manufactureras (092)",224,196,17,6,5
"Suministro de electricidad, gas y agua (093)",2,,,1,1
"Construcción (094)",250,157,58,32,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",386,352,30,4,
"Venta, mant.y rep. veh.autom y motoc. (096)",54,47,6,1,
"Comercio al por mayor (097)",21,17,4,,
"Comercio al por menor (098)",311,288,20,3,
"Hoteles y restaurantes (099)",80,73,6,1,
"Trans., almac. y comunicaciones (100)",338,287,32,9,10
"Intermediación financiera (101)",2,1,,,1
"Activid.inmobil., empres. y alquileres (102)",107,64,16,18,9
"Admin.pub. y defensa; p. segur soc.afil (103)",170,,,,170
"Enseñanza (104)",195,30,49,90,26
"Servicios sociales y de salud (105)",36,16,1,,19
"Otras activ. serv.comun.soc y personales (106)",98,57,19,13,9
"Hogares privados con servicio doméstico (107)",5,5,,,
"Actividad economica no especificada (109)",56,50,3,2,1
"Mujeres (110)",1810,1468,107,82,153
"Agric., ganadería, caza y silvicultura (111)",375,353,20,2,
"Explotación de minas y canteras (113)",3,,,3,
"Industrias manufactureras (114)",71,61,9,1,
"Suministro de electricidad, gas y agua (115)",1,,1,,
"Construcción (116)",6,3,1,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",493,478,13,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",8,6,1,1,
"Comercio al por mayor (119)",10,8,2,,
"Comercio al por menor (120)",475,464,10,1,
"Hoteles y restaurantes (121)",187,178,5,3,1
"Trans., almac. y comunicaciones (122)",20,14,2,3,1
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",36,18,7,9,2
"Admin.pub. y defensa; p. segur soc.afil (125)",78,,,,78
"Enseñanza (126)",186,65,39,57,25
"Servicios sociales y de salud (127)",50,8,1,,41
"Otras activ. serv.comun.soc y personales (128)",56,49,5,,2
"Hogares privados con servicio doméstico (129)",144,144,,,
"Actividad economica no especificada (131)",103,97,4,1,1
,,,,,
"RURAL (132)",7639,6846,410,158,225
"Agric., ganadería, caza y silvicultura (133)",5624,5478,121,21,4
"Pesca (134)",4,4,,,
"Explotación de minas y canteras (135)",90,21,30,14,25
"Industrias manufactureras (136)",168,136,19,10,3
"Suministro de electricidad, gas y agua (137)",8,3,2,1,2
"Construcción (138)",284,141,97,40,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",362,340,20,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",24,19,5,,
"Comercio al por mayor (141)",22,20,1,1,
"Comercio al por menor (142)",316,301,14,1,
"Hoteles y restaurantes (143)",91,77,12,2,
"Trans., almac. y comunicaciones (144)",237,208,20,4,5
"Intermediación financiera (145)",1,,,,1
"Activid.inmobil., empres. y alquileres (146)",59,29,12,14,4
"Admin.pub. y defensa; p. segur soc.afil (147)",148,,,,148
"Enseñanza (148)",127,37,51,31,8
"Servicios sociales y de salud (149)",38,16,1,3,18
"Otras activ. serv.comun.soc y personales (150)",95,66,19,9,1
"Hogares privados con servicio doméstico (151)",163,163,,,
"Actividad economica no especificada (153)",140,127,6,7,
"Hombres (154)",6093,5437,344,129,183
"Agric., ganadería, caza y silvicultura (155)",4775,4651,105,17,2
"Pesca (156)",4,4,,,
"Explotación de minas y canteras (157)",87,21,27,14,25
"Industrias manufactureras (158)",139,110,18,8,3
"Suministro de electricidad, gas y agua (159)",8,3,2,1,2
"Construcción (160)",271,140,92,33,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",172,154,16,2,
"Venta, mant.y rep. veh.autom y motoc. (162)",23,18,5,,
"Comercio al por mayor (163)",11,9,1,1,
"Comercio al por menor (164)",138,127,10,1,
"Hoteles y restaurantes (165)",31,24,5,2,
"Trans., almac. y comunicaciones (166)",228,202,18,4,4
"Intermediación financiera (167)",1,,,,1
"Activid.inmobil., empres. y alquileres (168)",48,21,12,11,4
"Admin.pub. y defensa; p. segur soc.afil (169)",125,,,,125
"Enseñanza (170)",76,22,28,21,5
"Servicios sociales y de salud (171)",20,12,1,2,5
"Otras activ. serv.comun.soc y personales (172)",69,41,18,9,1
"Hogares privados con servicio doméstico (173)",2,2,,,
"Actividad economica no especificada (175)",37,30,2,5,
"Mujeres (176)",1546,1409,66,29,42
"Agric., ganadería, caza y silvicultura (177)",849,827,16,4,2
"Explotación de minas y canteras (179)",3,,3,,
"Industrias manufactureras (180)",29,26,1,2,
"Construcción (182)",13,1,5,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",190,186,4,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",11,11,,,
"Comercio al por menor (186)",178,174,4,,
"Hoteles y restaurantes (187)",60,53,7,,
"Trans., almac. y comunicaciones (188)",9,6,2,,1
"Activid.inmobil., empres. y alquileres (190)",11,8,,3,
"Admin.pub. y defensa; p. segur soc.afil (191)",23,,,,23
"Enseñanza (192)",51,15,23,10,3
"Servicios sociales y de salud (193)",18,4,,1,13
"Otras activ. serv.comun.soc y personales (194)",26,25,1,,
"Hogares privados con servicio doméstico (195)",161,161,,,
"Actividad economica no especificada (197)",103,97,4,2,
