"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (041)",21,3,15,1,1,1
"Actividad economica no especificada (043)",223,1,90,58,51,23
"Mujeres (045)",5020,63,1504,1575,1417,461
"Agric., ganadería, caza y silvicultura (046)",2782,38,728,766,901,349
"Pesca (047)",22,,15,5,2,
"Explotación de minas y canteras (048)",18,,9,6,3,
"Industrias manufactureras (049)",650,7,217,230,160,36
"Construcción (051)",15,1,4,7,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",649,4,200,245,159,41
"Venta, mant.y rep. veh.autom.y motoc. (053)",12,,6,4,2,
"Comercio al por mayor (054)",20,,8,6,5,1
"Comercio al por menor (055)",617,4,186,235,152,40
"Hoteles y restaurantes (056)",134,4,47,47,30,6
"Trans., almac. y comunicaciones (057)",14,1,4,4,5,
"Intermediación financiera (058)",1,,1,,,
"Activid.inmobil., empres. y alquileres (059)",10,,5,3,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",83,,48,20,15,
"Enseñanza (061)",222,,45,122,54,1
"Servicios sociales y de salud (062)",53,,18,29,6,
"Otras activ. serv.comun.soc y personales (063)",36,1,18,9,6,2
"Hogares privados con servicio doméstico (064)",117,4,72,20,16,5
"Actividad economica no especificada (066)",214,3,73,62,55,21
,,,,,,
"URBANA (067)",4817,51,1421,1792,1285,268
"Agric., ganadería, caza y silvicultura (068)",873,10,199,286,268,110
"Pesca (069)",32,2,18,7,5,
"Explotación de minas y canteras (070)",412,,196,170,44,2
"Industrias manufactureras (071)",575,8,180,196,151,40
"Suministro de electricidad, gas y agua (072)",3,,1,2,,
"Construcción (073)",348,6,129,123,83,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",743,4,195,274,207,63
"Venta, mant.y rep. veh.autom.y motoc. (075)",58,1,25,17,13,2
"Comercio al por mayor (076)",37,,9,12,13,3
"Comercio al por menor (077)",648,3,161,245,181,58
"Hoteles y restaurantes (078)",159,9,48,50,42,10
"Trans., almac. y comunicaciones (079)",286,3,89,127,67,
"Intermediación financiera (080)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (081)",84,,23,35,23,3
"Admin.pub. y defensa; p. segur.soc.afil (082)",330,,108,126,89,7
"Enseñanza (083)",518,,52,259,205,2
"Servicios sociales y de salud (084)",89,,22,38,29,
"Otras activ. serv.comun.soc y personales (085)",79,1,41,23,10,4
"Hogares privados con servicio doméstico (086)",70,4,41,14,8,3
"Actividad economica no especificada (088)",214,4,78,62,53,17
"Hombres (089)",3018,23,875,1129,830,161
"Agric., ganadería, caza y silvicultura (090)",569,4,122,196,171,76
"Pesca (091)",24,2,11,6,5,
"Explotación de minas y canteras (092)",402,,190,167,43,2
"Industrias manufactureras (093)",257,1,83,80,72,21
"Suministro de electricidad, gas y agua (094)",3,,1,2,,
"Construcción (095)",336,5,126,118,80,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",226,3,53,74,70,26
"Venta, mant.y rep. veh.autom.y motoc. (097)",48,1,19,14,12,2
"Comercio al por mayor (098)",20,,3,7,8,2
"Comercio al por menor (099)",158,2,31,53,50,22
"Hoteles y restaurantes (100)",44,5,12,10,12,5
"Trans., almac. y comunicaciones (101)",273,2,86,123,62,
"Intermediación financiera (102)",1,,,,1,
"Activid.inmobil., empres. y alquileres (103)",76,,19,33,21,3
"Admin.pub. y defensa; p. segur.soc.afil (104)",248,,60,106,75,7
"Enseñanza (105)",336,,23,153,159,1
"Servicios sociales y de salud (106)",50,,11,16,23,
"Otras activ. serv.comun.soc y personales (107)",51,,29,15,4,3
"Hogares privados con servicio doméstico (108)",5,,4,1,,
"Actividad economica no especificada (110)",117,1,45,29,32,10
"Mujeres (112)",1799,28,546,663,455,107
"Agric., ganadería, caza y silvicultura (113)",304,6,77,90,97,34
"Pesca (114)",8,,7,1,,
"Explotación de minas y canteras (115)",10,,6,3,1,
"Industrias manufactureras (116)",318,7,97,116,79,19
"Construcción (118)",12,1,3,5,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",517,1,142,200,137,37
"Venta, mant.y rep. veh.autom.y motoc. (120)",10,,6,3,1,
"Comercio al por mayor (121)",17,,6,5,5,1
"Comercio al por menor (122)",490,1,130,192,131,36
"Hoteles y restaurantes (123)",115,4,36,40,30,5
"Trans., almac. y comunicaciones (124)",13,1,3,4,5,
"Intermediación financiera (125)",1,,1,,,
"Activid.inmobil., empres. y alquileres (126)",8,,4,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",82,,48,20,14,
"Enseñanza (128)",182,,29,106,46,1
"Servicios sociales y de salud (129)",39,,11,22,6,
"Otras activ. serv.comun.soc y personales (130)",28,1,12,8,6,1
"Hogares privados con servicio doméstico (131)",65,4,37,13,8,3
"Actividad economica no especificada (133)",97,3,33,33,21,7
,,,,,,
"RURAL (134)",8968,74,2577,2857,2532,928
"Agric., ganadería, caza y silvicultura (135)",6149,64,1460,1758,2017,850
"Pesca (136)",69,,32,18,18,1
"Explotación de minas y canteras (137)",833,2,381,371,79,
"Industrias manufactureras (138)",498,,203,162,111,22
"Suministro de electricidad, gas y agua (139)",1,,,1,,
"Construcción (140)",302,1,101,130,65,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",246,3,92,92,50,9
"Venta, mant.y rep. veh.autom.y motoc. (142)",32,,12,13,6,1
"Comercio al por mayor (143)",10,,5,3,2,
"Comercio al por menor (144)",204,3,75,76,42,8
"Hoteles y restaurantes (145)",46,1,25,18,,2
"Trans., almac. y comunicaciones (146)",197,,57,103,35,2
"Activid.inmobil., empres. y alquileres (148)",99,,30,55,14,
"Admin.pub. y defensa; p. segur.soc.afil (149)",35,,11,13,11,
"Enseñanza (150)",156,,29,54,68,5
"Servicios sociales y de salud (151)",28,,14,12,2,
"Otras activ. serv.comun.soc y personales (152)",18,,11,5,,2
"Hogares privados con servicio doméstico (153)",68,3,46,7,9,3
"Actividad economica no especificada (155)",223,,85,58,53,27
"Hombres (156)",5747,39,1619,1945,1570,574
"Agric., ganadería, caza y silvicultura (157)",3671,32,809,1082,1213,535
"Pesca (158)",55,,24,14,16,1
"Explotación de minas y canteras (159)",825,2,378,368,77,
"Industrias manufactureras (160)",166,,83,48,30,5
"Suministro de electricidad, gas y agua (161)",1,,,1,,
"Construcción (162)",299,1,100,128,65,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",114,,34,47,28,5
"Venta, mant.y rep. veh.autom.y motoc. (164)",30,,12,12,5,1
"Comercio al por mayor (165)",7,,3,2,2,
"Comercio al por menor (166)",77,,19,33,21,4
"Hoteles y restaurantes (167)",27,1,14,11,,1
"Trans., almac. y comunicaciones (168)",196,,56,103,35,2
"Activid.inmobil., empres. y alquileres (170)",97,,29,54,14,
"Admin.pub. y defensa; p. segur.soc.afil (171)",34,,11,13,10,
"Enseñanza (172)",116,,13,38,60,5
"Servicios sociales y de salud (173)",14,,7,5,2,
"Otras activ. serv.comun.soc y personales (174)",10,,5,4,,1
"Hogares privados con servicio doméstico (175)",16,3,11,,1,1
"Actividad economica no especificada (177)",106,,45,29,19,13
"Mujeres (179)",3221,35,958,912,962,354
"Agric., ganadería, caza y silvicultura (180)",2478,32,651,676,804,315
"Pesca (181)",14,,8,4,2,
"Explotación de minas y canteras (182)",8,,3,3,2,
"Industrias manufactureras (183)",332,,120,114,81,17
"Construcción (185)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",132,3,58,45,22,4
"Venta, mant.y rep. veh.autom.y motoc. (187)",2,,,1,1,
"Comercio al por mayor (188)",3,,2,1,,
"Comercio al por menor (189)",127,3,56,43,21,4
"Hoteles y restaurantes (190)",19,,11,7,,1
"Trans., almac. y comunicaciones (191)",1,,1,,,
"Activid.inmobil., empres. y alquileres (193)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",1,,,,1,
"Enseñanza (195)",40,,16,16,8,
"Servicios sociales y de salud (196)",14,,7,7,,
"Otras activ. serv.comun.soc y personales (197)",8,,6,1,,1
"Hogares privados con servicio doméstico (198)",52,,35,7,8,2
"Actividad economica no especificada (200)",117,,40,29,34,14
