"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Hombres (048)",10160,825,344,2964,3720,607,719,323,658
"Jefe o Jefa (049)",4698,179,1,1185,1867,359,464,165,478
"Esposa(o)/ compa¤era(o) (050)",230,22,1,60,86,11,19,15,16
"Hijo(a)/ hijastro(a) (051)",3716,454,275,1304,1214,165,141,92,71
"Yerno/ nuera (052)",109,2,,8,58,11,14,4,12
"Nieto(a) (053)",338,75,46,124,71,5,10,6,1
"Padres/ suegros (054)",76,27,,40,7,,2,,
"Otro(a) pariente (055)",613,58,19,166,277,21,29,20,23
"Trabajador(a) del hogar (056)",6,,,3,2,1,,,
"Pensionista (057)",8,,,2,5,1,,,
"Otro(a) no pariente (058)",366,8,2,72,133,33,40,21,57
"Mujeres (060)",9859,1576,340,3039,2893,490,765,205,551
"Jefe o Jefa (061)",1743,350,,494,430,104,168,36,161
"Esposa(o)/ compa¤era(o) (062)",3333,464,10,855,1179,175,345,72,233
"Hijo(a)/ hijastro(a) (063)",3466,483,281,1294,925,142,178,75,88
"Yerno/ nuera (064)",100,,,14,50,7,14,5,10
"Nieto(a) (065)",298,78,32,109,64,6,3,3,3
"Padres/ suegros (066)",175,113,,50,4,,7,,1
"Otro(a) pariente (067)",467,62,12,165,150,30,24,5,19
"Trabajador(a) del hogar (068)",49,2,,13,30,1,1,2,
"Pensionista (069)",4,1,,,2,,1,,
"Otro(a) no pariente (070)",224,23,5,45,59,25,24,7,36
,,,,,,,,,
"RURAL (072)",14885,2802,386,5288,4760,535,547,235,332
"Jefe o Jefa (073)",4573,817,2,1727,1520,137,168,85,117
"Esposa(o)/ compa¤era(o) (074)",2861,791,2,997,767,82,105,29,88
"Hijo(a)/ hijastro(a) (075)",5529,836,304,1955,1810,240,204,95,85
"Yerno/ nuera (076)",224,5,,40,115,21,25,4,14
"Nieto(a) (077)",497,144,58,183,84,12,6,7,3
"Padres/ suegros (078)",168,105,,51,9,,3,,
"Otro(a) pariente (079)",706,85,15,243,282,27,22,10,22
"Trabajador(a) del hogar (080)",28,1,,8,14,1,,4,
"Pensionista (081)",9,3,,4,2,,,,
"Otro(a) no pariente (082)",290,15,5,80,157,15,14,1,3
"Hombres (084)",7840,1003,189,2872,2889,299,253,166,169
"Jefe o Jefa (085)",3658,432,1,1445,1359,118,128,78,97
"Esposa(o)/ compa¤era(o) (086)",93,15,,33,33,1,2,5,4
"Hijo(a)/ hijastro(a) (087)",3017,417,151,1035,1066,135,99,70,44
"Yerno/ nuera (088)",103,,,16,55,11,8,3,10
"Nieto(a) (089)",258,73,26,102,42,8,3,3,1
"Padres/ suegros (090)",45,17,,26,2,,,,
"Otro(a) pariente (091)",410,37,8,144,182,16,6,6,11
"Trabajador(a) del hogar (092)",8,,,2,6,,,,
"Pensionista (093)",7,2,,4,1,,,,
"Otro(a) no pariente (094)",241,10,3,65,143,10,7,1,2
"Mujeres (096)",7045,1799,197,2416,1871,236,294,69,163
"Jefe o Jefa (097)",915,385,1,282,161,19,40,7,20
"Esposa(o)/ compa¤era(o) (098)",2768,776,2,964,734,81,103,24,84
"Hijo(a)/ hijastro(a) (099)",2512,419,153,920,744,105,105,25,41
"Yerno/ nuera (100)",121,5,,24,60,10,17,1,4
"Nieto(a) (101)",239,71,32,81,42,4,3,4,2
"Padres/ suegros (102)",123,88,,25,7,,3,,
"Otro(a) pariente (103)",296,48,7,99,100,11,16,4,11
"Trabajador(a) del hogar (104)",20,1,,6,8,1,,4,
"Pensionista (105)",2,1,,,1,,,,
"Otro(a) no pariente (106)",49,5,2,15,14,5,7,,1
