"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Hogares privados con servicio doméstico (041)",76,76,,,
"Actividad economica no especificada (043)",346,257,33,23,33
"Mujeres (044)",16314,14269,790,467,788
"Agric., ganadería, caza y silvicultura (045)",6795,6537,224,28,6
"Pesca (046)",3,3,,,
"Explotación de minas y canteras (047)",1,1,,,
"Industrias manufactureras (048)",375,334,24,10,7
"Suministro de electricidad, gas y agua (049)",2,1,,1,
"Construcción (050)",53,8,9,32,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2916,2841,66,5,4
"Venta, mant.y rep. veh.autom y motoc. (052)",93,90,2,,1
"Comercio al por mayor (053)",123,110,10,,3
"Comercio al por menor (054)",2700,2641,54,5,
"Hoteles y restaurantes (055)",1505,1448,47,9,1
"Trans., almac. y comunicaciones (056)",131,113,6,7,5
"Intermediación financiera (057)",23,4,7,10,2
"Activid.inmobil., empres. y alquileres (058)",263,178,39,32,14
"Admin.pub. y defensa; p. segur soc.afil (059)",323,,,,323
"Enseñanza (060)",1225,452,297,300,176
"Servicios sociales y de salud (061)",315,71,16,7,221
"Otras activ. serv.comun.soc y personales (062)",373,317,37,8,11
"Hogares privados con servicio doméstico (063)",982,982,,,
"Actividad economica no especificada (065)",1029,979,18,18,14
,,,,,
"URBANA (066)",21200,16353,1539,1090,2218
"Agric., ganadería, caza y silvicultura (067)",5731,5318,343,50,20
"Pesca (068)",5,5,,,
"Explotación de minas y canteras (069)",49,5,3,4,37
"Industrias manufactureras (070)",1133,816,118,91,108
"Suministro de electricidad, gas y agua (071)",30,6,1,5,18
"Construcción (072)",934,653,129,126,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4344,4133,161,32,18
"Venta, mant.y rep. veh.autom y motoc. (074)",535,492,27,3,13
"Comercio al por mayor (075)",209,177,18,9,5
"Comercio al por menor (076)",3600,3464,116,20,
"Hoteles y restaurantes (077)",1552,1421,70,21,40
"Trans., almac. y comunicaciones (078)",1800,1566,101,71,62
"Intermediación financiera (079)",43,7,15,17,4
"Activid.inmobil., empres. y alquileres (080)",867,444,96,89,238
"Admin.pub. y defensa; p. segur soc.afil (081)",928,,,,928
"Enseñanza (082)",1599,379,370,521,329
"Servicios sociales y de salud (083)",442,106,20,7,309
"Otras activ. serv.comun.soc y personales (084)",521,385,75,21,40
"Hogares privados con servicio doméstico (085)",597,597,,,
"Actividad economica no especificada (087)",625,512,37,35,41
"Hombres (088)",13919,10553,1088,694,1584
"Agric., ganadería, caza y silvicultura (089)",4884,4532,292,41,19
"Pesca (090)",4,4,,,
"Explotación de minas y canteras (091)",48,4,3,4,37
"Industrias manufactureras (092)",951,665,101,82,103
"Suministro de electricidad, gas y agua (093)",29,6,1,4,18
"Construcción (094)",889,645,123,99,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2153,2006,104,28,15
"Venta, mant.y rep. veh.autom y motoc. (096)",462,421,26,3,12
"Comercio al por mayor (097)",119,97,10,9,3
"Comercio al por menor (098)",1572,1488,68,16,
"Hoteles y restaurantes (099)",482,393,36,13,40
"Trans., almac. y comunicaciones (100)",1688,1471,95,65,57
"Intermediación financiera (101)",23,3,10,8,2
"Activid.inmobil., empres. y alquileres (102)",658,304,63,64,227
"Admin.pub. y defensa; p. segur soc.afil (103)",661,,,,661
"Enseñanza (104)",767,154,181,250,182
"Servicios sociales y de salud (105)",199,49,9,2,139
"Otras activ. serv.comun.soc y personales (106)",212,124,43,14,31
"Hogares privados con servicio doméstico (107)",38,38,,,
"Actividad economica no especificada (109)",233,155,27,20,31
"Mujeres (110)",7281,5800,451,396,634
"Agric., ganadería, caza y silvicultura (111)",847,786,51,9,1
"Pesca (112)",1,1,,,
"Explotación de minas y canteras (113)",1,1,,,
"Industrias manufactureras (114)",182,151,17,9,5
"Suministro de electricidad, gas y agua (115)",1,,,1,
"Construcción (116)",45,8,6,27,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2191,2127,57,4,3
"Venta, mant.y rep. veh.autom y motoc. (118)",73,71,1,,1
"Comercio al por mayor (119)",90,80,8,,2
"Comercio al por menor (120)",2028,1976,48,4,
"Hoteles y restaurantes (121)",1070,1028,34,8,
"Trans., almac. y comunicaciones (122)",112,95,6,6,5
"Intermediación financiera (123)",20,4,5,9,2
"Activid.inmobil., empres. y alquileres (124)",209,140,33,25,11
"Admin.pub. y defensa; p. segur soc.afil (125)",267,,,,267
"Enseñanza (126)",832,225,189,271,147
"Servicios sociales y de salud (127)",243,57,11,5,170
"Otras activ. serv.comun.soc y personales (128)",309,261,32,7,9
"Hogares privados con servicio doméstico (129)",559,559,,,
"Actividad economica no especificada (131)",392,357,10,15,10
,,,,,
"RURAL (132)",48950,46479,1526,361,584
"Agric., ganadería, caza y silvicultura (133)",42318,41243,943,103,29
"Pesca (134)",13,13,,,
"Explotación de minas y canteras (135)",26,3,4,10,9
"Industrias manufactureras (136)",894,602,130,73,89
"Suministro de electricidad, gas y agua (137)",25,5,1,19,
"Construcción (138)",283,220,44,14,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1288,1237,35,10,6
"Venta, mant.y rep. veh.autom y motoc. (140)",128,109,10,4,5
"Comercio al por mayor (141)",68,63,2,2,1
"Comercio al por menor (142)",1092,1065,23,4,
"Hoteles y restaurantes (143)",515,494,19,1,1
"Trans., almac. y comunicaciones (144)",935,827,42,28,38
"Intermediación financiera (145)",8,4,2,2,
"Activid.inmobil., empres. y alquileres (146)",181,116,30,22,13
"Admin.pub. y defensa; p. segur soc.afil (147)",226,,,,226
"Enseñanza (148)",774,412,234,67,61
"Servicios sociales y de salud (149)",134,28,6,2,98
"Otras activ. serv.comun.soc y personales (150)",119,90,22,4,3
"Hogares privados con servicio doméstico (151)",461,461,,,
"Actividad economica no especificada (153)",750,724,14,6,6
"Hombres (154)",39917,38010,1187,290,430
"Agric., ganadería, caza y silvicultura (155)",36370,35492,770,84,24
"Pesca (156)",11,11,,,
"Explotación de minas y canteras (157)",26,3,4,10,9
"Industrias manufactureras (158)",701,419,123,72,87
"Suministro de electricidad, gas y agua (159)",24,4,1,19,
"Construcción (160)",275,220,41,9,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",563,523,26,9,5
"Venta, mant.y rep. veh.autom y motoc. (162)",108,90,9,4,5
"Comercio al por mayor (163)",35,33,,2,
"Comercio al por menor (164)",420,400,17,3,
"Hoteles y restaurantes (165)",80,74,6,,
"Trans., almac. y comunicaciones (166)",916,809,42,27,38
"Intermediación financiera (167)",5,4,,1,
"Activid.inmobil., empres. y alquileres (168)",127,78,24,15,10
"Admin.pub. y defensa; p. segur soc.afil (169)",170,,,,170
"Enseñanza (170)",381,185,126,38,32
"Servicios sociales y de salud (171)",62,14,1,,47
"Otras activ. serv.comun.soc y personales (172)",55,34,17,3,1
"Hogares privados con servicio doméstico (173)",38,38,,,
"Actividad economica no especificada (175)",113,102,6,3,2
"Mujeres (176)",9033,8469,339,71,154
"Agric., ganadería, caza y silvicultura (177)",5948,5751,173,19,5
"Pesca (178)",2,2,,,
"Industrias manufactureras (180)",193,183,7,1,2
"Suministro de electricidad, gas y agua (181)",1,1,,,
"Construcción (182)",8,,3,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",725,714,9,1,1
"Venta, mant.y rep. veh.autom y motoc. (184)",20,19,1,,
"Comercio al por mayor (185)",33,30,2,,1
"Comercio al por menor (186)",672,665,6,1,
"Hoteles y restaurantes (187)",435,420,13,1,1
"Trans., almac. y comunicaciones (188)",19,18,,1,
"Intermediación financiera (189)",3,,2,1,
"Activid.inmobil., empres. y alquileres (190)",54,38,6,7,3
"Admin.pub. y defensa; p. segur soc.afil (191)",56,,,,56
"Enseñanza (192)",393,227,108,29,29
"Servicios sociales y de salud (193)",72,14,5,2,51
"Otras activ. serv.comun.soc y personales (194)",64,56,5,1,2
"Hogares privados con servicio doméstico (195)",423,423,,,
"Actividad economica no especificada (197)",637,622,8,3,4
