"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",56,151,146,,96.7,,
"De 45 a 49 años (038)",30,70,67,,95.7,,
"De 50 y más años (039)",52,201,173,,86.1,,
"No PEA (040)",14577,27888,26106,646,93.6,2.3,
"De 12 a 14 años (041)",1716,15,14,1,93.3,6.7,
"De 15 a 19 años (042)",2152,217,214,68,98.6,31.3,
"De 20 a 24 años (043)",1545,1038,1020,184,98.3,17.7,
"De 25 a 29 años (044)",1448,1896,1868,173,98.5,9.1,
"De 30 a 34 años (045)",1343,2417,2378,129,98.4,5.3,
"De 35 a 39 años (046)",1129,2563,2483,66,96.9,2.6,
"De 40 a 44 años (047)",939,2434,2334,22,95.9,0.9,
"De 45 a 49 años (048)",880,2587,2450,3,94.7,0.1,
"De 50 y más años (049)",3425,14721,13345,,90.7,,
,,,,,,,
"URBANA (060)",24796,46507,43879,888,94.3,1.9,
"De 12 a 14 años (061)",1766,20,19,1,95,5,
"De 15 a 19 años (062)",2645,307,304,79,99,25.7,
"De 20 a 24 años (063)",2727,1566,1538,229,98.2,14.6,
"De 25 a 29 años (064)",3010,3171,3112,226,98.1,7.1,
"De 30 a 34 años (065)",2861,4562,4487,194,98.4,4.3,
"De 35 a 39 años (066)",2664,5538,5383,118,97.2,2.1,
"De 40 a 44 años (067)",2160,5187,4985,36,96.1,0.7,
"De 45 a 49 años (068)",1849,5132,4912,5,95.7,0.1,
"De 50 y más años (069)",5114,21024,19139,,91,,
"PEA (070)",10270,18691,17840,243,95.4,1.3,
"De 12 a 14 años (071)",53,5,5,,100,,
"De 15 a 19 años (072)",507,90,90,11,100,12.2,
"De 20 a 24 años (073)",1190,531,521,46,98.1,8.7,
"De 25 a 29 años (074)",1568,1286,1255,53,97.6,4.1,
"De 30 a 34 años (075)",1520,2150,2114,65,98.3,3,
"De 35 a 39 años (076)",1538,2979,2903,52,97.4,1.7,
"De 40 a 44 años (077)",1224,2757,2654,14,96.3,0.5,
"De 45 a 49 años (078)",971,2550,2467,2,96.7,0.1,
"De 50 y más años (079)",1699,6343,5831,,91.9,,
"Ocupada (080)",9602,17831,17026,220,95.5,1.2,
"De 12 a 14 años (081)",52,5,5,,100,,
"De 15 a 19 años (082)",454,81,81,8,100,9.9,
"De 20 a 24 años (083)",1017,458,448,36,97.8,7.9,
"De 25 a 29 años (084)",1421,1179,1150,48,97.5,4.1,
"De 30 a 34 años (085)",1429,2024,1993,63,98.5,3.1,
"De 35 a 39 años (086)",1473,2856,2783,49,97.4,1.7,
"De 40 a 44 años (087)",1168,2606,2508,14,96.2,0.5,
"De 45 a 49 años (088)",941,2480,2400,2,96.8,0.1,
"De 50 y más años (089)",1647,6142,5658,,92.1,,
"Desocupada (090)",668,860,814,23,94.7,2.7,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",53,9,9,3,100,33.3,
"De 20 a 24 años (093)",173,73,73,10,100,13.7,
"De 25 a 29 años (094)",147,107,105,5,98.1,4.7,
"De 30 a 34 años (095)",91,126,121,2,96,1.6,
"De 35 a 39 años (096)",65,123,120,3,97.6,2.4,
"De 40 a 44 años (097)",56,151,146,,96.7,,
"De 45 a 49 años (098)",30,70,67,,95.7,,
"De 50 y más años (099)",52,201,173,,86.1,,
"No PEA (100)",14526,27816,26039,645,93.6,2.3,
"De 12 a 14 años (101)",1713,15,14,1,93.3,6.7,
"De 15 a 19 años (102)",2138,217,214,68,98.6,31.3,
"De 20 a 24 años (103)",1537,1035,1017,183,98.3,17.7,
"De 25 a 29 años (104)",1442,1885,1857,173,98.5,9.2,
"De 30 a 34 años (105)",1341,2412,2373,129,98.4,5.3,
"De 35 a 39 años (106)",1126,2559,2480,66,96.9,2.6,
"De 40 a 44 años (107)",936,2430,2331,22,95.9,0.9,
"De 45 a 49 años (108)",878,2582,2445,3,94.7,0.1,
"De 50 y más años (109)",3415,14681,13308,,90.6,,
,,,,,,,
"RURAL (120)",115,217,204,1,94,0.5,
"De 12 a 14 años (121)",3,,,,,,
"De 15 a 19 años (122)",14,,,,,,
"De 20 a 24 años (123)",17,6,6,1,100,16.7,
"De 25 a 29 años (124)",13,12,12,,100,,
"De 30 a 34 años (125)",3,8,7,,87.5,,
"De 35 a 39 años (126)",8,15,14,,93.3,,
"De 40 a 44 años (127)",7,12,11,,91.7,,
"De 45 a 49 años (128)",8,19,19,,100,,
"De 50 y más años (129)",42,145,135,,93.1,,
"PEA (130)",64,145,137,,94.5,,
"De 20 a 24 años (133)",9,3,3,,100,,
"De 25 a 29 años (134)",7,1,1,,100,,
"De 30 a 34 años (135)",1,3,2,,66.7,,
"De 35 a 39 años (136)",5,11,11,,100,,
"De 40 a 44 años (137)",4,8,8,,100,,
"De 45 a 49 años (138)",6,14,14,,100,,
"De 50 y más años (139)",32,105,98,,93.3,,
"Ocupada (140)",63,144,136,,94.4,,
"De 20 a 24 años (143)",8,2,2,,100,,
"De 25 a 29 años (144)",7,1,1,,100,,
"De 30 a 34 años (145)",1,3,2,,66.7,,
"De 35 a 39 años (146)",5,11,11,,100,,
"De 40 a 44 años (147)",4,8,8,,100,,
"De 45 a 49 años (148)",6,14,14,,100,,
"De 50 y más años (149)",32,105,98,,93.3,,
"Desocupada (150)",1,1,1,,100,,
"De 20 a 24 años (153)",1,1,1,,100,,
"No PEA (160)",51,72,67,1,93.1,1.4,
"De 12 a 14 años (161)",3,,,,,,
"De 15 a 19 años (162)",14,,,,,,
"De 20 a 24 años (163)",8,3,3,1,100,33.3,
"De 25 a 29 años (164)",6,11,11,,100,,
"De 30 a 34 años (165)",2,5,5,,100,,
"De 35 a 39 años (166)",3,4,3,,75,,
"De 40 a 44 años (167)",3,4,3,,75,,
"De 45 a 49 años (168)",2,5,5,,100,,
"De 50 y más años (169)",10,40,37,,92.5,,
