"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",917,6,218,390,270,33
"Obreros construc., conf., papel, fab., instr. (034)",193,4,73,75,38,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",7502,418,2876,2482,1467,259
"Otra (036)",16,,11,5,,
"Ocupación no especificada (037)",949,9,364,309,203,64
"Desocupado (038)",663,18,387,187,61,10
,,,,,,
"URBANA (039)",62623,1276,21751,22761,14559,2276
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",154,,12,81,57,4
"Profes., científicos e intelectuales (041)",5861,,1233,2992,1582,54
"Técnicos de nivel medio y trab.asimilados (042)",3784,2,1491,1428,797,66
"Jefes y empleados de oficina (043)",3686,,1576,1341,747,22
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",10593,149,3596,3929,2529,390
"Agricult.trabaj. calif. agrop. y pesqueros (045)",7714,63,1709,2440,2644,858
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",4711,67,1709,1695,1094,146
"Obreros construc., conf., papel, fab., instr. (047)",7927,27,2833,3226,1723,118
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",14012,905,5782,4225,2621,479
"Otra (049)",531,,126,304,101,
"Ocupación no especificada (050)",1825,22,716,597,394,96
"Desocupado (051)",1825,41,968,503,270,43
"Hombres (052)",40449,819,13858,14320,9845,1607
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",114,,3,63,44,4
"Profes., científicos e intelectuales (054)",3212,,621,1523,1025,43
"Técnicos de nivel medio y trab.asimilados (055)",2371,1,904,901,519,46
"Jefes y empleados de oficina (056)",1770,,631,680,439,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",4636,76,1669,1570,1121,200
"Agricult.trabaj. calif. agrop. y pesqueros (058)",6895,57,1513,2223,2357,745
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3806,61,1494,1309,829,113
"Obreros construc., conf., papel, fab., instr. (060)",7735,23,2761,3151,1685,115
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",7275,558,3187,1976,1305,249
"Otra (062)",515,,115,299,101,
"Ocupación no especificada (063)",926,14,371,299,206,36
"Desocupado (064)",1194,29,589,326,214,36
"Mujeres (065)",22174,457,7893,8441,4714,669
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",40,,9,18,13,
"Profes., científicos e intelectuales (067)",2649,,612,1469,557,11
"Técnicos de nivel medio y trab.asimilados (068)",1413,1,587,527,278,20
"Jefes y empleados de oficina (069)",1916,,945,661,308,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",5957,73,1927,2359,1408,190
"Agricult.trabaj. calif. agrop. y pesqueros (071)",819,6,196,217,287,113
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",905,6,215,386,265,33
"Obreros construc., conf., papel, fab., instr. (073)",192,4,72,75,38,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",6737,347,2595,2249,1316,230
"Otra (075)",16,,11,5,,
"Ocupación no especificada (076)",899,8,345,298,188,60
"Desocupado (077)",631,12,379,177,56,7
,,,,,,
"RURAL (078)",6095,277,2235,1881,1341,361
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,2,,
"Profes., científicos e intelectuales (080)",99,,30,51,17,1
"Técnicos de nivel medio y trab.asimilados (081)",42,,20,13,9,
"Jefes y empleados de oficina (082)",17,,7,6,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",144,4,50,48,39,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3136,35,896,1063,864,278
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",47,1,15,16,15,
"Obreros construc., conf., papel, fab., instr. (086)",129,,65,46,18,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2186,223,1028,543,326,66
"Otra (088)",41,,20,19,2,
"Ocupación no especificada (089)",88,1,39,24,19,5
"Desocupado (090)",164,13,65,50,28,8
"Hombres (091)",4785,188,1747,1489,1060,301
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,2,,
"Profes., científicos e intelectuales (093)",53,,16,26,10,1
"Técnicos de nivel medio y trab.asimilados (094)",32,,14,10,8,
"Jefes y empleados de oficina (095)",15,,7,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",72,3,20,25,22,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2816,25,770,982,784,255
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",35,1,12,12,10,
"Obreros construc., conf., papel, fab., instr. (099)",128,,64,46,18,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1421,152,747,310,175,37
"Otra (101)",41,,20,19,2,
"Ocupación no especificada (102)",38,,20,13,4,1
"Desocupado (103)",132,7,57,40,23,5
"Mujeres (104)",1310,89,488,392,281,60
"Profes., científicos e intelectuales (106)",46,,14,25,7,
"Técnicos de nivel medio y trab.asimilados (107)",10,,6,3,1,
"Jefes y empleados de oficina (108)",2,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",72,1,30,23,17,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",320,10,126,81,80,23
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",12,,3,4,5,
"Obreros construc., conf., papel, fab., instr. (112)",1,,1,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",765,71,281,233,151,29
"Ocupación no especificada (115)",50,1,19,11,15,4
"Desocupado (116)",32,6,8,10,5,3
