"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",9,8,,,1
"Primaria (063)",1623,1535,60,13,15
"Secundaria (064)",1713,1513,89,38,73
"Superior no univ. incompleta (065)",154,109,9,14,22
"Superior no univ. completa (066)",332,143,69,53,67
"Superior univ. incompleta (067)",129,67,22,16,24
"Superior univ. completa (068)",533,165,139,105,124
"De 06 a 14 años (070)",82,78,4,,
"Sin nivel (071)",3,3,,,
"Educación inicial (072)",2,2,,,
"Primaria (073)",55,53,2,,
"Secundaria (074)",22,20,2,,
"De 15 a 29 años (080)",1440,1142,116,61,121
"Sin nivel (081)",26,24,2,,
"Educación inicial (082)",1,1,,,
"Primaria (083)",315,288,19,4,4
"Secundaria (084)",751,670,41,12,28
"Superior no univ. incompleta (085)",57,39,4,3,11
"Superior no univ. completa (086)",98,53,15,9,21
"Superior univ. incompleta (087)",56,31,5,6,14
"Superior univ. completa (088)",136,36,30,27,43
"De 30 a 44 años (090)",1954,1487,196,121,150
"Sin nivel (091)",123,114,6,1,2
"Educación inicial (092)",6,5,,,1
"Primaria (093)",625,595,20,3,7
"Secundaria (094)",616,546,29,15,26
"Superior no univ. incompleta (095)",76,53,5,9,9
"Superior no univ. completa (096)",180,66,43,34,37
"Superior univ. incompleta (097)",50,21,15,6,8
"Superior univ. completa (098)",278,87,78,53,60
"De 45 a 64 años (100)",1170,975,83,58,54
"Sin nivel (101)",196,186,8,1,1
"Primaria (103)",478,453,18,5,2
"Secundaria (104)",289,247,13,11,18
"Superior no univ. incompleta (105)",19,15,,2,2
"Superior no univ. completa (106)",53,23,11,10,9
"Superior univ. incompleta (107)",23,15,2,4,2
"Superior univ. completa (108)",112,36,31,25,20
"De 65 y más años (110)",305,292,7,2,4
"Sin nivel (111)",110,107,2,1,
"Primaria (113)",150,146,1,1,2
"Secundaria (114)",35,30,4,,1
"Superior no univ. incompleta (115)",2,2,,,
"Superior no univ. completa (116)",1,1,,,
"Superior univ. completa (118)",7,6,,,1
,,,,,
"RURAL (120)",10459,9769,500,64,126
"Sin nivel (121)",2035,1960,66,5,4
"Educación inicial (122)",12,11,1,,
"Primaria (123)",5051,4818,199,24,10
"Secundaria (124)",2998,2765,159,22,52
"Superior no univ. incompleta (125)",74,59,9,1,5
"Superior no univ. completa (126)",123,68,27,4,24
"Superior univ. incompleta (127)",41,33,5,,3
"Superior univ. completa (128)",125,55,34,8,28
"De 06 a 14 años (130)",180,146,34,,
"Sin nivel (131)",3,3,,,
"Educación inicial (132)",4,3,1,,
"Primaria (133)",136,109,27,,
"Secundaria (134)",37,31,6,,
"De 15 a 29 años (140)",3856,3568,209,19,60
"Sin nivel (141)",142,132,10,,
"Educación inicial (142)",6,6,,,
"Primaria (143)",1567,1501,61,2,3
"Secundaria (144)",1974,1821,110,12,31
"Superior no univ. incompleta (145)",48,40,6,,2
"Superior no univ. completa (146)",49,30,9,1,9
"Superior univ. incompleta (147)",27,23,3,,1
"Superior univ. completa (148)",43,15,10,4,14
"De 30 a 44 años (150)",3218,2990,155,27,46
"Sin nivel (151)",452,436,14,1,1
"Educación inicial (152)",2,2,,,
"Primaria (153)",1853,1767,69,14,3
"Secundaria (154)",755,699,37,8,11
"Superior no univ. incompleta (155)",24,18,3,,3
"Superior no univ. completa (156)",57,27,16,2,12
"Superior univ. incompleta (157)",10,8,,,2
"Superior univ. completa (158)",65,33,16,2,14
"De 45 a 64 años (160)",2451,2327,90,15,19
"Sin nivel (161)",962,925,33,2,2
"Primaria (163)",1246,1194,41,7,4
"Secundaria (164)",207,190,5,2,10
"Superior no univ. incompleta (165)",2,1,,1,
"Superior no univ. completa (166)",16,10,2,1,3
"Superior univ. incompleta (167)",4,2,2,,
"Superior univ. completa (168)",14,5,7,2,
"De 65 y más años (170)",754,738,12,3,1
"Sin nivel (171)",476,464,9,2,1
"Primaria (173)",249,247,1,1,
"Secundaria (174)",25,24,1,,
"Superior no univ. completa (176)",1,1,,,
"Superior univ. completa (178)",3,2,1,,
