"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (144)",25,,6,19,,,
"Activid.inmobil., empres. y alquileres (146)",3,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",15,11,4,,,,
"Enseñanza (148)",145,137,,8,,,
"Servicios sociales y de salud (149)",38,37,,,,1,
"Otras activ. serv.comun.soc y personales (150)",1,,,1,,,
"Hogares privados con servicio doméstico (151)",51,,,,,,51
"Actividad economica no especificada (153)",167,4,18,82,1,62,
"Hombres (154)",4443,130,389,3027,109,752,36
"Agric., ganadería, caza y silvicultura (155)",4024,,309,2890,106,719,
"Pesca (156)",1,,,1,,,
"Industrias manufactureras (158)",30,,15,11,2,2,
"Construcción (160)",53,,44,9,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",41,2,2,35,1,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,3,,,
"Comercio al por mayor (163)",4,,1,3,,,
"Comercio al por menor (164)",34,2,1,29,1,1,
"Hoteles y restaurantes (165)",4,1,1,2,,,
"Trans., almac. y comunicaciones (166)",24,,6,18,,,
"Activid.inmobil., empres. y alquileres (168)",2,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",13,9,4,,,,
"Enseñanza (170)",98,93,,5,,,
"Servicios sociales y de salud (171)",21,20,,,,1,
"Hogares privados con servicio doméstico (173)",36,,,,,,36
"Actividad economica no especificada (175)",96,3,8,56,,29,
"Mujeres (176)",520,65,35,216,2,187,15
"Agric., ganadería, caza y silvicultura (177)",343,,21,172,,150,
"Industrias manufactureras (180)",2,,1,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",8,,,5,,3,
"Comercio al por mayor (185)",1,,,,,1,
"Comercio al por menor (186)",7,,,5,,2,
"Hoteles y restaurantes (187)",12,,3,8,1,,
"Trans., almac. y comunicaciones (188)",1,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",2,2,,,,,
"Enseñanza (192)",47,44,,3,,,
"Servicios sociales y de salud (193)",17,17,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,1,,,
"Hogares privados con servicio doméstico (195)",15,,,,,,15
"Actividad economica no especificada (197)",71,1,10,26,1,33,
