"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",492,8,205,134,109,36
"Hogares privados con servicio doméstico (042)",25,2,7,4,8,4
"Actividad economica no especificada (044)",153,,50,37,31,35
"Desocupado (045)",1321,12,649,355,257,48
"Mujeres (046)",11530,160,3210,4089,3222,849
"Agric., ganadería, caza y silvicultura (047)",4297,79,978,1385,1376,479
"Pesca (048)",2,,,2,,
"Explotación de minas y canteras (049)",20,,9,7,4,
"Industrias manufactureras (050)",396,5,162,135,76,18
"Suministro de electricidad, gas y agua (051)",5,,1,2,2,
"Construcción (052)",29,1,10,12,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2388,33,563,862,747,183
"Venta, mant.y rep. veh.autom.y motoc. (054)",25,1,12,12,,
"Comercio al por mayor (055)",112,1,45,30,31,5
"Comercio al por menor (056)",2251,31,506,820,716,178
"Hoteles y restaurantes (057)",857,12,220,295,272,58
"Trans., almac. y comunicaciones (058)",110,4,62,30,12,2
"Intermediación financiera (059)",25,,17,2,6,
"Activid.inmobil., empres. y alquileres (060)",180,1,88,66,19,6
"Admin.pub. y defensa; p. segur.soc afil (061)",314,,154,107,51,2
"Enseñanza (062)",1032,,207,568,252,5
"Servicios sociales y de salud (063)",387,,104,138,139,6
"Otras activ. serv.comun.soc y personales (064)",294,2,97,108,72,15
"Hogares privados con servicio doméstico (065)",378,10,164,117,72,15
"Actividad economica no especificada (067)",302,,70,102,80,50
"Desocupado (068)",514,13,304,151,36,10
,,,,,,
"URBANA (069)",22037,250,6218,7659,6175,1735
"Agric., ganadería, caza y silvicultura (070)",6171,113,1294,1940,1948,876
"Pesca (071)",13,,2,9,2,
"Explotación de minas y canteras (072)",354,,130,147,73,4
"Industrias manufactureras (073)",1338,15,454,412,349,108
"Suministro de electricidad, gas y agua (074)",46,,7,22,15,2
"Construcción (075)",996,3,290,375,280,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",3917,57,1025,1356,1162,317
"Venta, mant.y rep. veh.autom.y motoc. (077)",332,3,144,102,74,9
"Comercio al por mayor (078)",200,3,69,64,55,9
"Comercio al por menor (079)",3385,51,812,1190,1033,299
"Hoteles y restaurantes (080)",1054,16,303,342,319,74
"Trans., almac. y comunicaciones (081)",1622,15,631,588,337,51
"Intermediación financiera (082)",46,,25,10,11,
"Activid.inmobil., empres. y alquileres (083)",567,2,208,199,132,26
"Admin.pub. y defensa; p. segur.soc afil (084)",771,,228,322,207,14
"Enseñanza (085)",1828,,287,905,606,30
"Servicios sociales y de salud (086)",528,,126,192,198,12
"Otras activ. serv.comun.soc y personales (087)",706,7,267,223,162,47
"Hogares privados con servicio doméstico (088)",328,8,135,103,67,15
"Actividad economica no especificada (090)",346,,93,103,84,66
"Desocupado (091)",1406,14,713,411,223,45
"Hombres (092)",13272,150,3854,4425,3716,1127
"Agric., ganadería, caza y silvicultura (093)",3928,76,878,1186,1183,605
"Pesca (094)",11,,2,7,2,
"Explotación de minas y canteras (095)",344,,127,141,72,4
"Industrias manufactureras (096)",992,11,318,294,278,91
"Suministro de electricidad, gas y agua (097)",41,,6,20,13,2
"Construcción (098)",969,2,281,363,275,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1714,28,512,559,470,145
"Venta, mant.y rep. veh.autom.y motoc. (100)",308,2,132,91,74,9
"Comercio al por mayor (101)",90,2,26,34,24,4
"Comercio al por menor (102)",1316,24,354,434,372,132
"Hoteles y restaurantes (103)",282,5,113,75,70,19
"Trans., almac. y comunicaciones (104)",1517,13,570,559,326,49
"Intermediación financiera (105)",21,,8,8,5,
"Activid.inmobil., empres. y alquileres (106)",404,1,131,138,114,20
"Admin.pub. y defensa; p. segur.soc afil (107)",481,,86,224,159,12
"Enseñanza (108)",857,,95,366,370,26
"Servicios sociales y de salud (109)",166,,34,59,65,8
"Otras activ. serv.comun.soc y personales (110)",436,6,183,121,94,32
"Hogares privados con servicio doméstico (111)",19,1,6,1,7,4
"Actividad economica no especificada (113)",114,,39,29,21,25
"Desocupado (114)",976,7,465,275,192,37
"Mujeres (115)",8765,100,2364,3234,2459,608
"Agric., ganadería, caza y silvicultura (116)",2243,37,416,754,765,271
"Pesca (117)",2,,,2,,
"Explotación de minas y canteras (118)",10,,3,6,1,
"Industrias manufactureras (119)",346,4,136,118,71,17
"Suministro de electricidad, gas y agua (120)",5,,1,2,2,
"Construcción (121)",27,1,9,12,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2203,29,513,797,692,172
"Venta, mant.y rep. veh.autom.y motoc. (123)",24,1,12,11,,
"Comercio al por mayor (124)",110,1,43,30,31,5
"Comercio al por menor (125)",2069,27,458,756,661,167
"Hoteles y restaurantes (126)",772,11,190,267,249,55
"Trans., almac. y comunicaciones (127)",105,2,61,29,11,2
"Intermediación financiera (128)",25,,17,2,6,
"Activid.inmobil., empres. y alquileres (129)",163,1,77,61,18,6
"Admin.pub. y defensa; p. segur.soc afil (130)",290,,142,98,48,2
"Enseñanza (131)",971,,192,539,236,4
"Servicios sociales y de salud (132)",362,,92,133,133,4
"Otras activ. serv.comun.soc y personales (133)",270,1,84,102,68,15
"Hogares privados con servicio doméstico (134)",309,7,129,102,60,11
"Actividad economica no especificada (136)",232,,54,74,63,41
"Desocupado (137)",430,7,248,136,31,8
,,,,,,
"RURAL (138)",8734,152,2699,2694,2407,782
"Agric., ganadería, caza y silvicultura (139)",6221,118,1689,1891,1835,688
"Pesca (140)",8,,5,3,,
"Explotación de minas y canteras (141)",302,,123,113,65,1
"Industrias manufactureras (142)",266,4,114,68,64,16
"Suministro de electricidad, gas y agua (143)",7,,3,3,1,
"Construcción (144)",152,,52,63,35,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",381,8,119,121,112,21
"Venta, mant.y rep. veh.autom.y motoc. (146)",62,2,30,16,12,2
"Comercio al por mayor (147)",6,,3,2,1,
"Comercio al por menor (148)",313,6,86,103,99,19
"Hoteles y restaurantes (149)",115,1,45,33,32,4
"Trans., almac. y comunicaciones (150)",238,3,106,88,38,3
"Activid.inmobil., empres. y alquileres (152)",87,,37,31,17,2
"Admin.pub. y defensa; p. segur.soc afil (153)",77,,27,34,16,
"Enseñanza (154)",153,,27,67,56,3
"Servicios sociales y de salud (155)",34,,14,11,7,2
"Otras activ. serv.comun.soc y personales (156)",80,3,35,19,19,4
"Hogares privados con servicio doméstico (157)",75,4,36,18,13,4
"Actividad economica no especificada (159)",109,,27,36,27,19
"Desocupado (160)",429,11,240,95,70,13
"Hombres (161)",5969,92,1853,1839,1644,541
"Agric., ganadería, caza y silvicultura (162)",4167,76,1127,1260,1224,480
"Pesca (163)",8,,5,3,,
"Explotación de minas y canteras (164)",292,,117,112,62,1
"Industrias manufactureras (165)",216,3,88,51,59,15
"Suministro de electricidad, gas y agua (166)",7,,3,3,1,
"Construcción (167)",150,,51,63,34,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",196,4,69,56,57,10
"Venta, mant.y rep. veh.autom.y motoc. (169)",61,2,30,15,12,2
"Comercio al por mayor (170)",4,,1,2,1,
"Comercio al por menor (171)",131,2,38,39,44,8
"Hoteles y restaurantes (172)",30,,15,5,9,1
"Trans., almac. y comunicaciones (173)",233,1,105,87,37,3
"Activid.inmobil., empres. y alquileres (175)",70,,26,26,16,2
"Admin.pub. y defensa; p. segur.soc afil (176)",53,,15,25,13,
"Enseñanza (177)",92,,12,38,40,2
"Servicios sociales y de salud (178)",9,,2,6,1,
"Otras activ. serv.comun.soc y personales (179)",56,2,22,13,15,4
"Hogares privados con servicio doméstico (180)",6,1,1,3,1,
"Actividad economica no especificada (182)",39,,11,8,10,10
"Desocupado (183)",345,5,184,80,65,11
"Mujeres (184)",2765,60,846,855,763,241
"Agric., ganadería, caza y silvicultura (185)",2054,42,562,631,611,208
"Explotación de minas y canteras (187)",10,,6,1,3,
"Industrias manufactureras (188)",50,1,26,17,5,1
"Construcción (190)",2,,1,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",185,4,50,65,55,11
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",2,,2,,,
"Comercio al por menor (194)",182,4,48,64,55,11
"Hoteles y restaurantes (195)",85,1,30,28,23,3
"Trans., almac. y comunicaciones (196)",5,2,1,1,1,
"Activid.inmobil., empres. y alquileres (198)",17,,11,5,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",24,,12,9,3,
"Enseñanza (200)",61,,15,29,16,1
"Servicios sociales y de salud (201)",25,,12,5,6,2
"Otras activ. serv.comun.soc y personales (202)",24,1,13,6,4,
"Hogares privados con servicio doméstico (203)",69,3,35,15,12,4
"Actividad economica no especificada (205)",70,,16,28,17,9
"Desocupado (206)",84,6,56,15,5,2
