"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",11,7,1,5,1,,,,,,4,7
"De 15 a 19 años (022)",390,333,6,281,38,6,2,,,,57,383
"De 20 a 24 años (023)",1545,1297,5,789,377,96,27,3,,,248,1966
"De 25 a 29 años (024)",2013,1748,9,689,625,266,140,17,2,,265,3459
"De 30 a 34 años (025)",1970,1869,4,491,593,386,325,64,5,1,101,4696
"De 35 a 39 años (026)",2077,2028,2,322,574,429,485,185,27,4,49,6307
"De 40 a 44 años (027)",1741,1714,2,171,333,371,540,228,61,8,27,6368
"De 45 a 49 años (028)",1398,1376,2,104,232,256,444,243,78,17,22,5703
"De 50 y más años (029)",2760,2702,13,201,318,383,826,621,273,67,58,12686
"Desocupada (030)",434,357,3,157,82,53,47,14,1,,77,783
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",13,12,,11,1,,,,,,1,13
"De 20 a 24 años (033)",92,73,1,56,16,,,,,,19,88
"De 25 a 29 años (034)",104,67,2,35,17,9,4,,,,37,112
"De 30 a 34 años (035)",77,65,,31,15,14,5,,,,12,125
"De 35 a 39 años (036)",60,55,,14,17,13,10,1,,,5,137
"De 40 a 44 años (037)",30,30,,6,5,6,9,4,,,,98
"De 45 a 49 años (038)",31,30,,1,4,8,11,5,1,,1,123
"De 50 y más años (039)",26,25,,3,7,3,8,4,,,1,87
"No PEA (040)",27053,25847,83,5201,5131,4190,6113,3435,1393,301,1206,92018
"De 12 a 14 años (041)",88,33,2,27,4,,,,,,55,35
"De 15 a 19 años (042)",1390,1186,11,968,176,18,13,,,,204,1426
"De 20 a 24 años (043)",3548,3142,10,1768,966,289,94,15,,,406,5059
"De 25 a 29 años (044)",3758,3528,6,964,1293,742,468,43,12,,230,8147
"De 30 a 34 años (045)",3211,3136,4,481,900,753,751,204,41,2,75,9474
"De 35 a 39 años (046)",3092,3022,4,270,565,657,1005,401,108,12,70,11390
"De 40 a 44 años (047)",2663,2631,3,132,320,502,890,566,178,40,32,11744
"De 45 a 49 años (048)",2245,2233,5,132,261,290,758,516,224,47,12,10626
"De 50 y más años (049)",7058,6936,38,459,646,939,2134,1690,830,200,122,34117
,,,,,,,,,,,,
"URBANA (060)",13153,12242,26,3257,3042,2131,2336,1081,309,60,911,36109
"De 12 a 14 años (061)",27,8,1,7,,,,,,,19,7
"De 15 a 19 años (062)",445,373,4,338,28,2,1,,,,72,404
"De 20 a 24 años (063)",1515,1207,5,862,275,50,10,5,,,308,1634
"De 25 a 29 años (064)",1968,1712,6,770,633,221,75,6,1,,256,3061
"De 30 a 34 años (065)",1885,1795,,520,646,364,230,34,1,,90,4111
"De 35 a 39 años (066)",1871,1817,,314,571,434,374,107,15,2,54,5217
"De 40 a 44 años (067)",1485,1454,1,150,331,364,424,153,27,4,31,4978
"De 45 a 49 años (068)",1144,1133,5,87,221,246,360,173,39,2,11,4319
"De 50 y más años (069)",2813,2743,4,209,337,450,862,603,226,52,70,12378
"PEA (070)",6630,6160,12,1688,1626,1116,1117,467,110,24,470,17294
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",139,122,1,111,9,1,,,,,17,132
"De 20 a 24 años (073)",618,483,3,349,106,18,5,2,,,135,649
"De 25 a 29 años (074)",991,820,6,422,272,85,32,3,,,171,1373
"De 30 a 34 años (075)",1043,979,,329,340,188,103,18,1,,64,2129
"De 35 a 39 años (076)",1090,1062,,211,369,238,179,60,5,,28,2844
"De 40 a 44 años (077)",890,873,,115,217,227,235,68,9,2,17,2774
"De 45 a 49 años (078)",659,650,1,57,141,155,192,84,18,2,9,2354
"De 50 y más años (079)",1199,1171,1,94,172,204,371,232,77,20,28,5039
"Ocupada (080)",6302,5886,10,1569,1569,1072,1076,457,109,24,416,16679
"De 15 a 19 años (082)",131,114,1,103,9,1,,,,,17,124
"De 20 a 24 años (083)",559,434,2,310,97,18,5,2,,,125,592
"De 25 a 29 años (084)",911,769,5,394,259,80,28,3,,,142,1288
"De 30 a 34 años (085)",980,924,,302,327,177,99,18,1,,56,2025
"De 35 a 39 años (086)",1040,1017,,198,358,226,171,59,5,,23,2732
"De 40 a 44 años (087)",868,851,,113,214,221,227,65,9,2,17,2694
"De 45 a 49 años (088)",633,625,1,57,138,147,182,81,17,2,8,2252
"De 50 y más años (089)",1180,1152,1,92,167,202,364,229,77,20,28,4972
"Desocupada (090)",328,274,2,119,57,44,41,10,1,,54,615
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",8,8,,8,,,,,,,,8
"De 20 a 24 años (093)",59,49,1,39,9,,,,,,10,57
"De 25 a 29 años (094)",80,51,1,28,13,5,4,,,,29,85
"De 30 a 34 años (095)",63,55,,27,13,11,4,,,,8,104
"De 35 a 39 años (096)",50,45,,13,11,12,8,1,,,5,112
"De 40 a 44 años (097)",22,22,,2,3,6,8,3,,,,80
"De 45 a 49 años (098)",26,25,,,3,8,10,3,1,,1,102
"De 50 y más años (099)",19,19,,2,5,2,7,3,,,,67
"No PEA (100)",6523,6082,14,1569,1416,1015,1219,614,199,36,441,18815
"De 12 a 14 años (101)",26,8,1,7,,,,,,,18,7
"De 15 a 19 años (102)",306,251,3,227,19,1,1,,,,55,272
"De 20 a 24 años (103)",897,724,2,513,169,32,5,3,,,173,985
"De 25 a 29 años (104)",977,892,,348,361,136,43,3,1,,85,1688
"De 30 a 34 años (105)",842,816,,191,306,176,127,16,,,26,1982
"De 35 a 39 años (106)",781,755,,103,202,196,195,47,10,2,26,2373
"De 40 a 44 años (107)",595,581,1,35,114,137,189,85,18,2,14,2204
"De 45 a 49 años (108)",485,483,4,30,80,91,168,89,21,,2,1965
"De 50 y más años (109)",1614,1572,3,115,165,246,491,371,149,32,42,7339
,,,,,,,,,,,,
"RURAL (120)",28239,27036,104,5154,5262,4305,6613,3729,1531,338,1203,98267
"De 12 a 14 años (121)",73,32,2,25,5,,,,,,41,35
"De 15 a 19 años (122)",1348,1158,13,922,187,22,14,,,,190,1418
"De 20 a 24 años (123)",3670,3305,11,1751,1084,335,111,13,,,365,5479
"De 25 a 29 años (124)",3907,3631,11,918,1302,796,537,54,13,,276,8657
"De 30 a 34 años (125)",3373,3275,8,483,862,789,851,234,45,3,98,10184
"De 35 a 39 años (126)",3358,3288,6,292,585,665,1126,480,120,14,70,12617
"De 40 a 44 años (127)",2949,2921,4,159,327,515,1015,645,212,44,28,13232
"De 45 a 49 años (128)",2530,2506,2,150,276,308,853,591,264,62,24,12133
"De 50 y más años (129)",7031,6920,47,454,634,875,2106,1712,877,215,111,34512
"PEA (130)",7709,7271,35,1522,1547,1130,1719,908,337,73,438,25064
"De 12 a 14 años (131)",11,7,1,5,1,,,,,,4,7
"De 15 a 19 años (132)",264,223,5,181,30,5,2,,,,41,264
"De 20 a 24 años (133)",1019,887,3,496,287,78,22,1,,,132,1405
"De 25 a 29 años (134)",1126,995,5,302,370,190,112,14,2,,131,2198
"De 30 a 34 años (135)",1004,955,4,193,268,212,227,46,4,1,49,2692
"De 35 a 39 años (136)",1047,1021,2,125,222,204,316,126,22,4,26,3600
"De 40 a 44 años (137)",881,871,2,62,121,150,314,164,52,6,10,3692
"De 45 a 49 años (138)",770,756,1,48,95,109,263,164,61,15,14,3472
"De 50 y más años (139)",1587,1556,12,110,153,182,463,393,196,47,31,7734
"Ocupada (140)",7603,7188,34,1484,1522,1121,1713,904,337,73,415,24896
"De 12 a 14 años (141)",11,7,1,5,1,,,,,,4,7
"De 15 a 19 años (142)",259,219,5,178,29,5,2,,,,40,259
"De 20 a 24 años (143)",986,863,3,479,280,78,22,1,,,123,1374
"De 25 a 29 años (144)",1102,979,4,295,366,186,112,14,2,,123,2171
"De 30 a 34 años (145)",990,945,4,189,266,209,226,46,4,1,45,2671
"De 35 a 39 años (146)",1037,1011,2,124,216,203,314,126,22,4,26,3575
"De 40 a 44 años (147)",873,863,2,58,119,150,313,163,52,6,10,3674
"De 45 a 49 años (148)",765,751,1,47,94,109,262,162,61,15,14,3451
"De 50 y más años (149)",1580,1550,12,109,151,181,462,392,196,47,30,7714
"Desocupada (150)",106,83,1,38,25,9,6,4,,,23,168
"De 15 a 19 años (152)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (153)",33,24,,17,7,,,,,,9,31
"De 25 a 29 años (154)",24,16,1,7,4,4,,,,,8,27
"De 30 a 34 años (155)",14,10,,4,2,3,1,,,,4,21
"De 35 a 39 años (156)",10,10,,1,6,1,2,,,,,25
"De 40 a 44 años (157)",8,8,,4,2,,1,1,,,,18
"De 45 a 49 años (158)",5,5,,1,1,,1,2,,,,21
"De 50 y más años (159)",7,6,,1,2,1,1,1,,,1,20
"No PEA (160)",20530,19765,69,3632,3715,3175,4894,2821,1194,265,765,73203
"De 12 a 14 años (161)",62,25,1,20,4,,,,,,37,28
"De 15 a 19 años (162)",1084,935,8,741,157,17,12,,,,149,1154
"De 20 a 24 años (163)",2651,2418,8,1255,797,257,89,12,,,233,4074
"De 25 a 29 años (164)",2781,2636,6,616,932,606,425,40,11,,145,6459
"De 30 a 34 años (165)",2369,2320,4,290,594,577,624,188,41,2,49,7492
"De 35 a 39 años (166)",2311,2267,4,167,363,461,810,354,98,10,44,9017
"De 40 a 44 años (167)",2068,2050,2,97,206,365,701,481,160,38,18,9540
"De 45 a 49 años (168)",1760,1750,1,102,181,199,590,427,203,47,10,8661
"De 50 y más años (169)",5444,5364,35,344,481,693,1643,1319,681,168,80,26778
