"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",79,2,36,24,14,3
"Mujeres (046)",2331,142,527,852,558,252
"Agric., ganadería, caza y silvicultura (047)",1505,100,315,458,408,224
"Pesca (048)",1,,,,1,
"Industrias manufactureras (050)",29,,11,11,7,
"Suministro de electricidad, gas y agua (051)",1,,,1,,
"Construcción (052)",4,,1,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",170,14,45,67,32,12
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,2,,1,
"Comercio al por mayor (055)",5,,,4,1,
"Comercio al por menor (056)",162,14,43,63,30,12
"Hoteles y restaurantes (057)",99,3,31,38,22,5
"Trans., almac. y comunicaciones (058)",7,,6,1,,
"Activid.inmobil., empres. y alquileres (060)",21,,4,13,4,
"Admin.pub. y defensa; p. segur.soc afil (061)",39,,9,24,6,
"Enseñanza (062)",209,,29,147,32,1
"Servicios sociales y de salud (063)",55,,20,33,2,
"Otras activ. serv.comun.soc y personales (064)",19,2,4,9,4,
"Hogares privados con servicio doméstico (065)",79,21,26,18,13,1
"Actividad economica no especificada (067)",64,,12,25,21,6
"Desocupado (068)",29,2,14,4,6,3
,,,,,,
"URBANA (069)",2998,166,738,1076,737,281
"Agric., ganadería, caza y silvicultura (070)",1632,122,371,458,442,239
"Pesca (071)",2,,,,2,
"Explotación de minas y canteras (072)",8,,2,5,1,
"Industrias manufactureras (073)",65,1,26,23,13,2
"Suministro de electricidad, gas y agua (074)",8,,,2,6,
"Construcción (075)",121,1,43,45,29,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",235,16,60,92,52,15
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,,7,2,4,
"Comercio al por mayor (078)",10,,1,5,4,
"Comercio al por menor (079)",212,16,52,85,44,15
"Hoteles y restaurantes (080)",89,2,28,34,20,5
"Trans., almac. y comunicaciones (081)",81,5,31,30,15,
"Activid.inmobil., empres. y alquileres (083)",52,,11,27,14,
"Admin.pub. y defensa; p. segur.soc afil (084)",109,,29,62,15,3
"Enseñanza (085)",298,,33,189,75,1
"Servicios sociales y de salud (086)",79,,26,45,7,1
"Otras activ. serv.comun.soc y personales (087)",43,2,10,21,8,2
"Hogares privados con servicio doméstico (088)",43,16,20,3,4,
"Actividad economica no especificada (090)",59,,15,20,20,4
"Desocupado (091)",74,1,33,20,14,6
"Hombres (092)",1723,75,448,591,450,159
"Agric., ganadería, caza y silvicultura (093)",991,60,241,280,271,139
"Pesca (094)",1,,,,1,
"Explotación de minas y canteras (095)",8,,2,5,1,
"Industrias manufactureras (096)",42,1,18,13,8,2
"Suministro de electricidad, gas y agua (097)",7,,,1,6,
"Construcción (098)",119,1,42,44,29,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",93,2,27,36,25,3
"Venta, mant.y rep. veh.autom.y motoc. (100)",10,,5,2,3,
"Comercio al por mayor (101)",7,,1,3,3,
"Comercio al por menor (102)",76,2,21,31,19,3
"Hoteles y restaurantes (103)",10,,5,2,2,1
"Trans., almac. y comunicaciones (104)",75,5,25,30,15,
"Activid.inmobil., empres. y alquileres (106)",32,,7,15,10,
"Admin.pub. y defensa; p. segur.soc afil (107)",76,,22,41,10,3
"Enseñanza (108)",123,,10,69,44,
"Servicios sociales y de salud (109)",30,,9,15,5,1
"Otras activ. serv.comun.soc y personales (110)",26,,7,13,4,2
"Hogares privados con servicio doméstico (111)",12,6,4,1,1,
"Actividad economica no especificada (113)",28,,7,9,10,2
"Desocupado (114)",50,,22,17,8,3
"Mujeres (115)",1275,91,290,485,287,122
"Agric., ganadería, caza y silvicultura (116)",641,62,130,178,171,100
"Pesca (117)",1,,,,1,
"Industrias manufactureras (119)",23,,8,10,5,
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",2,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",142,14,33,56,27,12
"Venta, mant.y rep. veh.autom.y motoc. (123)",3,,2,,1,
"Comercio al por mayor (124)",3,,,2,1,
"Comercio al por menor (125)",136,14,31,54,25,12
"Hoteles y restaurantes (126)",79,2,23,32,18,4
"Trans., almac. y comunicaciones (127)",6,,6,,,
"Activid.inmobil., empres. y alquileres (129)",20,,4,12,4,
"Admin.pub. y defensa; p. segur.soc afil (130)",33,,7,21,5,
"Enseñanza (131)",175,,23,120,31,1
"Servicios sociales y de salud (132)",49,,17,30,2,
"Otras activ. serv.comun.soc y personales (133)",17,2,3,8,4,
"Hogares privados con servicio doméstico (134)",31,10,16,2,3,
"Actividad economica no especificada (136)",31,,8,11,10,2
"Desocupado (137)",24,1,11,3,6,3
,,,,,,
"RURAL (138)",2953,98,673,967,847,368
"Agric., ganadería, caza y silvicultura (139)",2427,77,506,758,729,357
"Explotación de minas y canteras (141)",29,,14,10,5,
"Industrias manufactureras (142)",23,,6,6,10,1
"Suministro de electricidad, gas y agua (143)",7,1,4,1,1,
"Construcción (144)",102,2,40,36,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",59,3,25,20,11,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,1,,
"Comercio al por mayor (147)",3,,,2,1,
"Comercio al por menor (148)",55,3,25,17,10,
"Hoteles y restaurantes (149)",24,1,8,8,5,2
"Trans., almac. y comunicaciones (150)",13,,4,8,1,
"Activid.inmobil., empres. y alquileres (152)",13,,5,5,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",19,,3,10,6,
"Enseñanza (154)",71,,11,46,14,
"Servicios sociales y de salud (155)",12,,5,6,1,
"Otras activ. serv.comun.soc y personales (156)",10,,5,3,2,
"Hogares privados con servicio doméstico (157)",52,11,10,17,12,2
"Actividad economica no especificada (159)",58,,10,25,18,5
"Desocupado (160)",34,3,17,8,6,
"Hombres (161)",1897,47,436,600,576,238
"Agric., ganadería, caza y silvicultura (162)",1563,39,321,478,492,233
"Explotación de minas y canteras (164)",29,,14,10,5,
"Industrias manufactureras (165)",17,,3,5,8,1
"Suministro de electricidad, gas y agua (166)",7,1,4,1,1,
"Construcción (167)",100,2,40,34,23,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",31,3,13,9,6,
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,,1,,
"Comercio al por mayor (170)",1,,,,1,
"Comercio al por menor (171)",29,3,13,8,5,
"Hoteles y restaurantes (172)",4,,,2,1,1
"Trans., almac. y comunicaciones (173)",12,,4,7,1,
"Activid.inmobil., empres. y alquileres (175)",12,,5,4,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",13,,1,7,5,
"Enseñanza (177)",37,,5,19,13,
"Servicios sociales y de salud (178)",6,,2,3,1,
"Otras activ. serv.comun.soc y personales (179)",8,,4,2,2,
"Hogares privados con servicio doméstico (180)",4,,,1,2,1
"Actividad economica no especificada (182)",25,,6,11,7,1
"Desocupado (183)",29,2,14,7,6,
"Mujeres (184)",1056,51,237,367,271,130
"Agric., ganadería, caza y silvicultura (185)",864,38,185,280,237,124
"Industrias manufactureras (188)",6,,3,1,2,
"Construcción (190)",2,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",28,,12,11,5,
"Comercio al por mayor (193)",2,,,2,,
"Comercio al por menor (194)",26,,12,9,5,
"Hoteles y restaurantes (195)",20,1,8,6,4,1
"Trans., almac. y comunicaciones (196)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,2,3,1,
"Enseñanza (200)",34,,6,27,1,
"Servicios sociales y de salud (201)",6,,3,3,,
"Otras activ. serv.comun.soc y personales (202)",2,,1,1,,
"Hogares privados con servicio doméstico (203)",48,11,10,16,10,1
"Actividad economica no especificada (205)",33,,4,14,11,4
"Desocupado (206)",5,1,3,1,,
