"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",98,1,35,43,2,17,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",841,9,242,10,,576,4,
"Otra (101)",23,23,,,,,,
"Ocupaciñn no especificada (102)",42,3,,35,,4,,
"Desocupado (103)",304,,,,,,,304
"Mujeres (104)",3789,152,69,1377,3,2120,22,46
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",148,132,,16,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,6,,,,,,
"Jefes y empleados de oficina (108)",2,2,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",54,1,2,44,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1207,5,,1201,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",6,,2,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2201,5,64,7,,2103,22,
"Ocupaciñn no especificada (115)",117,,,105,2,10,,
"Desocupado (116)",46,,,,,,,46
