"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (045)",3281,,,,,505,2001,775
"De 35 a 39 años (046)",2783,,,,41,848,1353,541
"De 40 a 44 años (047)",2348,,,,222,1078,632,416
"De 45 a 49 años (048)",1974,,,17,479,910,223,345
"De 50 y más años (049)",9877,441,1163,2416,2532,987,32,2306
,,,,,,,,
"URBANA (060)",39140,386,1100,2665,4518,7762,11701,11008
"De 12 a 14 años (061)",44,,,,,,4,40
"De 15 a 19 años (062)",855,,,,,,474,381
"De 20 a 24 años (063)",3950,,,,,14,2003,1933
"De 25 a 29 años (064)",4991,,,,,281,2835,1875
"De 30 a 34 años (065)",5234,,,,1,894,2859,1480
"De 35 a 39 años (066)",4901,,,,78,1650,2105,1068
"De 40 a 44 años (067)",4177,,,1,400,1915,1036,825
"De 45 a 49 años (068)",3398,,,32,801,1575,340,650
"De 50 y más años (069)",11590,386,1100,2632,3238,1433,45,2756
"PEA (070)",16307,22,145,688,1858,4015,4575,5004
"De 12 a 14 años (071)",5,,,,,,,5
"De 15 a 19 años (072)",201,,,,,,103,98
"De 20 a 24 años (073)",1484,,,,,10,619,855
"De 25 a 29 años (074)",2169,,,,,132,1003,1034
"De 30 a 34 años (075)",2480,,,,1,476,1192,811
"De 35 a 39 años (076)",2538,,,,44,933,959,602
"De 40 a 44 años (077)",2206,,,1,214,1011,517,463
"De 45 a 49 años (078)",1744,,,15,394,826,162,347
"De 50 y más años (079)",3480,22,145,672,1205,627,20,789
"Ocupada (080)",15795,21,141,683,1822,3931,4416,4781
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",181,,,,,,94,87
"De 20 a 24 años (083)",1386,,,,,10,584,792
"De 25 a 29 años (084)",2066,,,,,121,969,976
"De 30 a 34 años (085)",2396,,,,,467,1152,777
"De 35 a 39 años (086)",2469,,,,41,910,936,582
"De 40 a 44 años (087)",2164,,,1,209,995,503,456
"De 45 a 49 años (088)",1711,,,15,388,810,158,340
"De 50 y más años (089)",3418,21,141,667,1184,618,20,767
"Desocupada (090)",512,1,4,5,36,84,159,223
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",20,,,,,,9,11
"De 20 a 24 años (093)",98,,,,,,35,63
"De 25 a 29 años (094)",103,,,,,11,34,58
"De 30 a 34 años (095)",84,,,,1,9,40,34
"De 35 a 39 años (096)",69,,,,3,23,23,20
"De 40 a 44 años (097)",42,,,,5,16,14,7
"De 45 a 49 años (098)",33,,,,6,16,4,7
"De 50 y más años (099)",62,1,4,5,21,9,,22
"No PEA (100)",22833,364,955,1977,2660,3747,7126,6004
"De 12 a 14 años (101)",39,,,,,,4,35
"De 15 a 19 años (102)",654,,,,,,371,283
"De 20 a 24 años (103)",2466,,,,,4,1384,1078
"De 25 a 29 años (104)",2822,,,,,149,1832,841
"De 30 a 34 años (105)",2754,,,,,418,1667,669
"De 35 a 39 años (106)",2363,,,,34,717,1146,466
"De 40 a 44 años (107)",1971,,,,186,904,519,362
"De 45 a 49 años (108)",1654,,,17,407,749,178,303
"De 50 y más años (109)",8110,364,955,1960,2033,806,25,1967
,,,,,,,,
"RURAL (120)",7177,81,242,583,920,1399,2321,1631
"De 12 a 14 años (121)",4,,,,,,,4
"De 15 a 19 años (122)",165,,,,,,107,58
"De 20 a 24 años (123)",758,,,,,3,468,287
"De 25 a 29 años (124)",935,,,,,59,603,273
"De 30 a 34 años (125)",888,,,,1,156,523,208
"De 35 a 39 años (126)",813,,,,15,283,358,157
"De 40 a 44 años (127)",707,,,,71,342,178,116
"De 45 a 49 años (128)",555,,,3,123,270,73,86
"De 50 y más años (129)",2352,81,242,580,710,286,11,442
"PEA (130)",2543,4,34,127,306,633,792,647
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",40,,,,,,26,14
"De 20 a 24 años (133)",235,,,,,2,123,110
"De 25 a 29 años (134)",363,,,,,28,206,129
"De 30 a 34 años (135)",361,,,,1,69,189,102
"De 35 a 39 años (136)",393,,,,8,152,151,82
"De 40 a 44 años (137)",330,,,,35,168,65,62
"De 45 a 49 años (138)",235,,,3,51,109,28,44
"De 50 y más años (139)",585,4,34,124,211,105,4,103
"Ocupada (140)",2488,4,34,125,298,628,772,627
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",39,,,,,,25,14
"De 20 a 24 años (143)",223,,,,,2,117,104
"De 25 a 29 años (144)",347,,,,,28,197,122
"De 30 a 34 años (145)",356,,,,1,68,186,101
"De 35 a 39 años (146)",389,,,,7,151,150,81
"De 40 a 44 años (147)",324,,,,33,165,65,61
"De 45 a 49 años (148)",233,,,3,50,109,28,43
"De 50 y más años (149)",576,4,34,122,207,105,4,100
"Desocupada (150)",55,,,2,8,5,20,20
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",12,,,,,,6,6
"De 25 a 29 años (154)",16,,,,,,9,7
"De 30 a 34 años (155)",5,,,,,1,3,1
"De 35 a 39 años (156)",4,,,,1,1,1,1
"De 40 a 44 años (157)",6,,,,2,3,,1
"De 45 a 49 años (158)",2,,,,1,,,1
"De 50 y más años (159)",9,,,2,4,,,3
"No PEA (160)",4634,77,208,456,614,766,1529,984
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",125,,,,,,81,44
"De 20 a 24 años (163)",523,,,,,1,345,177
"De 25 a 29 años (164)",572,,,,,31,397,144
"De 30 a 34 años (165)",527,,,,,87,334,106
"De 35 a 39 años (166)",420,,,,7,131,207,75
"De 40 a 44 años (167)",377,,,,36,174,113,54
"De 45 a 49 años (168)",320,,,,72,161,45,42
"De 50 y más años (169)",1767,77,208,456,499,181,7,339
