"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",4180,3539,287,187,167
"Agric., ganadería, caza y silvicultura (045)",902,853,45,3,1
"Explotación de minas y canteras (047)",24,11,7,6,
"Industrias manufactureras (048)",195,187,6,1,1
"Suministro de electricidad, gas y agua (049)",1,,,,1
"Construcción (050)",20,10,3,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",722,710,12,,
"Venta, mant.y rep. veh.autom y motoc. (052)",8,7,1,,
"Comercio al por mayor (053)",13,12,1,,
"Comercio al por menor (054)",701,691,10,,
"Hoteles y restaurantes (055)",340,318,18,3,1
"Trans., almac. y comunicaciones (056)",34,25,5,3,1
"Intermediación financiera (057)",12,1,2,8,1
"Activid.inmobil., empres. y alquileres (058)",37,25,6,3,3
"Admin.pub. y defensa; p. segur soc.afil (059)",65,,,,65
"Enseñanza (060)",630,315,163,135,17
"Servicios sociales y de salud (061)",100,23,3,4,70
"Otras activ. serv.comun.soc y personales (062)",130,119,6,4,1
"Hogares privados con servicio doméstico (063)",514,514,,,
"Actividad economica no especificada (065)",454,428,11,10,5
,,,,,
"URBANA (066)",5854,4427,601,440,386
"Agric., ganadería, caza y silvicultura (067)",1029,965,55,8,1
"Pesca (068)",1,,,1,
"Explotación de minas y canteras (069)",95,50,19,5,21
"Industrias manufactureras (070)",381,360,14,6,1
"Suministro de electricidad, gas y agua (071)",9,3,,5,1
"Construcción (072)",303,227,42,25,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1203,1169,30,4,
"Venta, mant.y rep. veh.autom y motoc. (074)",69,66,3,,
"Comercio al por mayor (075)",50,47,2,1,
"Comercio al por menor (076)",1084,1056,25,3,
"Hoteles y restaurantes (077)",322,296,22,2,2
"Trans., almac. y comunicaciones (078)",353,297,29,18,9
"Intermediación financiera (079)",23,6,5,11,1
"Activid.inmobil., empres. y alquileres (080)",138,71,29,27,11
"Admin.pub. y defensa; p. segur soc.afil (081)",171,,,,171
"Enseñanza (082)",983,348,309,292,34
"Servicios sociales y de salud (083)",175,49,6,7,113
"Otras activ. serv.comun.soc y personales (084)",193,159,23,10,1
"Hogares privados con servicio doméstico (085)",273,273,,,
"Actividad economica no especificada (087)",202,154,18,19,11
"Hombres (088)",3601,2699,390,270,242
"Agric., ganadería, caza y silvicultura (089)",907,853,46,7,1
"Pesca (090)",1,,,1,
"Explotación de minas y canteras (091)",92,48,19,4,21
"Industrias manufactureras (092)",301,285,11,5,
"Suministro de electricidad, gas y agua (093)",8,3,,5,
"Construcción (094)",294,221,42,22,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",623,598,21,4,
"Venta, mant.y rep. veh.autom y motoc. (096)",62,60,2,,
"Comercio al por mayor (097)",39,37,1,1,
"Comercio al por menor (098)",522,501,18,3,
"Hoteles y restaurantes (099)",74,68,5,,1
"Trans., almac. y comunicaciones (100)",325,277,24,16,8
"Intermediación financiera (101)",12,5,3,3,1
"Activid.inmobil., empres. y alquileres (102)",103,47,24,24,8
"Admin.pub. y defensa; p. segur soc.afil (103)",115,,,,115
"Enseñanza (104)",461,115,165,160,21
"Servicios sociales y de salud (105)",85,29,3,3,50
"Otras activ. serv.comun.soc y personales (106)",99,76,17,6,
"Hogares privados con servicio doméstico (107)",12,12,,,
"Actividad economica no especificada (109)",89,62,10,10,7
"Mujeres (110)",2253,1728,211,170,144
"Agric., ganadería, caza y silvicultura (111)",122,112,9,1,
"Explotación de minas y canteras (113)",3,2,,1,
"Industrias manufactureras (114)",80,75,3,1,1
"Suministro de electricidad, gas y agua (115)",1,,,,1
"Construcción (116)",9,6,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",580,571,9,,
"Venta, mant.y rep. veh.autom y motoc. (118)",7,6,1,,
"Comercio al por mayor (119)",11,10,1,,
"Comercio al por menor (120)",562,555,7,,
"Hoteles y restaurantes (121)",248,228,17,2,1
"Trans., almac. y comunicaciones (122)",28,20,5,2,1
"Intermediación financiera (123)",11,1,2,8,
"Activid.inmobil., empres. y alquileres (124)",35,24,5,3,3
"Admin.pub. y defensa; p. segur soc.afil (125)",56,,,,56
"Enseñanza (126)",522,233,144,132,13
"Servicios sociales y de salud (127)",90,20,3,4,63
"Otras activ. serv.comun.soc y personales (128)",94,83,6,4,1
"Hogares privados con servicio doméstico (129)",261,261,,,
"Actividad economica no especificada (131)",113,92,8,9,4
,,,,,
"RURAL (132)",15235,14478,489,130,138
"Agric., ganadería, caza y silvicultura (133)",12610,12314,257,37,2
"Explotación de minas y canteras (135)",209,103,62,27,17
"Industrias manufactureras (136)",387,353,32,1,1
"Suministro de electricidad, gas y agua (137)",13,5,6,2,
"Construcción (138)",427,315,56,39,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",317,313,4,,
"Venta, mant.y rep. veh.autom y motoc. (140)",16,16,,,
"Comercio al por mayor (141)",10,9,1,,
"Comercio al por menor (142)",291,288,3,,
"Hoteles y restaurantes (143)",117,110,6,1,
"Trans., almac. y comunicaciones (144)",98,91,2,3,2
"Intermediación financiera (145)",2,1,,,1
"Activid.inmobil., empres. y alquileres (146)",22,8,4,4,6
"Admin.pub. y defensa; p. segur soc.afil (147)",61,,,,61
"Enseñanza (148)",213,138,48,15,12
"Servicios sociales y de salud (149)",29,13,,,16
"Otras activ. serv.comun.soc y personales (150)",52,48,2,,2
"Hogares privados con servicio doméstico (151)",272,272,,,
"Actividad economica no especificada (153)",406,394,10,1,1
"Hombres (154)",13308,12667,413,113,115
"Agric., ganadería, caza y silvicultura (155)",11830,11573,221,35,1
"Explotación de minas y canteras (157)",188,94,55,22,17
"Industrias manufactureras (158)",272,241,29,1,1
"Suministro de electricidad, gas y agua (159)",13,5,6,2,
"Construcción (160)",416,311,53,35,17
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",175,174,1,,
"Venta, mant.y rep. veh.autom y motoc. (162)",15,15,,,
"Comercio al por mayor (163)",8,7,1,,
"Comercio al por menor (164)",152,152,,,
"Hoteles y restaurantes (165)",25,20,5,,
"Trans., almac. y comunicaciones (166)",92,86,2,2,2
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",20,7,3,4,6
"Admin.pub. y defensa; p. segur soc.afil (169)",52,,,,52
"Enseñanza (170)",105,56,29,12,8
"Servicios sociales y de salud (171)",19,10,,,9
"Otras activ. serv.comun.soc y personales (172)",16,12,2,,2
"Hogares privados con servicio doméstico (173)",19,19,,,
"Actividad economica no especificada (175)",65,58,7,,
"Mujeres (176)",1927,1811,76,17,23
"Agric., ganadería, caza y silvicultura (177)",780,741,36,2,1
"Explotación de minas y canteras (179)",21,9,7,5,
"Industrias manufactureras (180)",115,112,3,,
"Construcción (182)",11,4,3,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",142,139,3,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",139,136,3,,
"Hoteles y restaurantes (187)",92,90,1,1,
"Trans., almac. y comunicaciones (188)",6,5,,1,
"Intermediación financiera (189)",1,,,,1
"Activid.inmobil., empres. y alquileres (190)",2,1,1,,
"Admin.pub. y defensa; p. segur soc.afil (191)",9,,,,9
"Enseñanza (192)",108,82,19,3,4
"Servicios sociales y de salud (193)",10,3,,,7
"Otras activ. serv.comun.soc y personales (194)",36,36,,,
"Hogares privados con servicio doméstico (195)",253,253,,,
"Actividad economica no especificada (197)",341,336,3,1,1
