"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",2181,538,4,758,662,60,85,21,53
"Pesca (046)",5,,,3,1,,,1,
"Explotación de minas y canteras (047)",40,1,,2,8,1,12,,16
"Industrias manufactureras (048)",116,15,,20,39,13,21,4,4
"Construcción (050)",19,2,,9,5,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",912,83,1,213,306,89,122,38,60
"Venta, mant.y rep. veh.autom.y motoc. (052)",5,,,,1,1,2,,1
"Comercio al por mayor (053)",26,1,,5,10,2,2,3,3
"Comercio al por menor (054)",881,82,1,208,295,86,118,35,56
"Hoteles y restaurantes (055)",373,33,,86,146,38,45,5,20
"Trans., almac. y comunicaciones (056)",77,,,7,29,11,19,6,5
"Intermediación financiera (057)",7,,,,2,2,2,,1
"Activid.inmobil., empres. y de alquiler (058)",77,4,,4,14,10,25,6,14
"Admin.pub. y defensa; p. segur.soc.afil (059)",177,11,,20,35,11,57,3,40
"Enseñanza (060)",392,1,,,13,26,142,11,199
"Servicios sociales y de salud (061)",117,,,2,12,7,40,3,53
"Otras activ. serv.comun.soc y personales (062)",128,10,,24,45,9,26,4,10
"Hogares privados con servicio doméstico (063)",198,11,1,55,93,13,14,7,4
"Actividad economica no especificada (065)",174,40,,35,53,9,18,4,15
,,,,,,,,,
"URBANA (066)",9468,518,11,1962,3664,735,1189,362,1027
"Agric., ganadería, caza y silvicultura (067)",3365,324,4,1087,1332,184,177,98,159
"Pesca (068)",43,1,,12,20,1,3,1,5
"Explotación de minas y canteras (069)",1064,7,1,124,537,82,166,37,110
"Industrias manufactureras (070)",382,17,,63,180,35,53,15,19
"Suministro de electricidad, gas y agua (071)",30,,,1,10,4,6,2,7
"Construcción (072)",596,11,1,114,307,42,59,19,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1268,76,4,261,449,134,175,61,108
"Venta, mant.y rep. veh.autom.y motoc. (074)",109,1,,8,34,14,27,5,20
"Comercio al por mayor (075)",51,2,,8,17,5,4,9,6
"Comercio al por menor (076)",1108,73,4,245,398,115,144,47,82
"Hoteles y restaurantes (077)",422,28,,89,169,48,51,9,28
"Trans., almac. y comunicaciones (078)",449,7,,40,221,51,65,37,28
"Intermediación financiera (079)",14,,,,4,4,4,,2
"Activid.inmobil., empres. y de alquiler (080)",197,3,,10,52,28,42,15,47
"Admin.pub. y defensa; p. segur.soc.afil (081)",409,11,,34,113,42,106,25,78
"Enseñanza (082)",481,,,,19,26,155,16,265
"Servicios sociales y de salud (083)",167,,,2,19,10,51,6,79
"Otras activ. serv.comun.soc y personales (084)",236,9,,41,91,18,44,10,23
"Hogares privados con servicio doméstico (085)",154,6,1,46,74,12,7,3,5
"Actividad economica no especificada (087)",191,18,,38,67,14,25,8,21
"Hombres (088)",6202,176,7,1253,2686,500,690,269,621
"Agric., ganadería, caza y silvicultura (089)",2361,130,2,746,1000,150,127,85,121
"Pesca (090)",42,1,,11,20,1,3,1,5
"Explotación de minas y canteras (091)",1036,6,1,123,530,81,157,37,101
"Industrias manufactureras (092)",282,7,,46,146,23,34,11,15
"Suministro de electricidad, gas y agua (093)",30,,,1,10,4,6,2,7
"Construcción (094)",581,9,1,107,304,40,58,19,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",523,8,3,96,203,59,72,27,55
"Venta, mant.y rep. veh.autom.y motoc. (096)",105,1,,8,33,13,26,5,19
"Comercio al por mayor (097)",28,1,,4,8,4,2,6,3
"Comercio al por menor (098)",390,6,3,84,162,42,44,16,33
"Hoteles y restaurantes (099)",114,3,,23,44,15,15,5,9
"Trans., almac. y comunicaciones (100)",389,7,,35,198,43,51,31,24
"Intermediación financiera (101)",8,,,,2,2,2,,2
"Activid.inmobil., empres. y de alquiler (102)",136,,,8,41,20,21,9,37
"Admin.pub. y defensa; p. segur.soc.afil (103)",265,3,,17,85,32,61,22,45
"Enseñanza (104)",162,,,,8,6,35,6,107
"Servicios sociales y de salud (105)",68,,,1,10,5,20,3,29
"Otras activ. serv.comun.soc y personales (106)",122,2,,20,49,11,19,7,14
"Hogares privados con servicio doméstico (107)",12,,,3,6,2,,,1
"Actividad economica no especificada (109)",71,,,16,30,6,9,4,6
"Mujeres (110)",3266,342,4,709,978,235,499,93,406
"Agric., ganadería, caza y silvicultura (111)",1004,194,2,341,332,34,50,13,38
"Pesca (112)",1,,,1,,,,,
"Explotación de minas y canteras (113)",28,1,,1,7,1,9,,9
"Industrias manufactureras (114)",100,10,,17,34,12,19,4,4
"Construcción (116)",15,2,,7,3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",745,68,1,165,246,75,103,34,53
"Venta, mant.y rep. veh.autom.y motoc. (118)",4,,,,1,1,1,,1
"Comercio al por mayor (119)",23,1,,4,9,1,2,3,3
"Comercio al por menor (120)",718,67,1,161,236,73,100,31,49
"Hoteles y restaurantes (121)",308,25,,66,125,33,36,4,19
"Trans., almac. y comunicaciones (122)",60,,,5,23,8,14,6,4
"Intermediación financiera (123)",6,,,,2,2,2,,
"Activid.inmobil., empres. y de alquiler (124)",61,3,,2,11,8,21,6,10
"Admin.pub. y defensa; p. segur.soc.afil (125)",144,8,,17,28,10,45,3,33
"Enseñanza (126)",319,,,,11,20,120,10,158
"Servicios sociales y de salud (127)",99,,,1,9,5,31,3,50
"Otras activ. serv.comun.soc y personales (128)",114,7,,21,42,7,25,3,9
"Hogares privados con servicio doméstico (129)",142,6,1,43,68,10,7,3,4
"Actividad economica no especificada (131)",120,18,,22,37,8,16,4,15
,,,,,,,,,
"RURAL (132)",7011,812,4,2054,2867,329,478,158,309
"Agric., ganadería, caza y silvicultura (133)",4698,715,3,1653,1788,175,174,99,91
"Pesca (134)",197,2,1,62,115,4,9,4,
"Explotación de minas y canteras (135)",609,2,,46,348,40,89,12,72
"Industrias manufactureras (136)",107,9,,30,54,4,6,3,1
"Suministro de electricidad, gas y agua (137)",13,,,1,5,2,3,1,1
"Construcción (138)",263,11,,70,136,11,20,4,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",295,19,,77,112,28,36,8,15
"Venta, mant.y rep. veh.autom.y motoc. (140)",37,1,,2,11,7,14,2,
"Comercio al por mayor (141)",9,,,3,4,1,,,1
"Comercio al por menor (142)",249,18,,72,97,20,22,6,14
"Hoteles y restaurantes (143)",105,9,,24,41,8,20,2,1
"Trans., almac. y comunicaciones (144)",148,1,,9,86,19,12,11,10
"Intermediación financiera (145)",2,,,,,,,,2
"Activid.inmobil., empres. y de alquiler (146)",113,4,,12,43,12,27,4,11
"Admin.pub. y defensa; p. segur.soc.afil (147)",127,3,,27,43,6,30,2,16
"Enseñanza (148)",111,1,,,6,8,27,2,67
"Servicios sociales y de salud (149)",30,,,1,5,2,12,,10
"Otras activ. serv.comun.soc y personales (150)",59,9,,9,32,4,2,2,1
"Hogares privados con servicio doméstico (151)",66,5,,15,32,3,7,4,
"Actividad economica no especificada (153)",68,22,,18,21,3,4,,
"Hombres (154)",5284,405,2,1525,2382,263,348,138,221
"Agric., ganadería, caza y silvicultura (155)",3521,371,1,1236,1458,149,139,91,76
"Pesca (156)",193,2,1,60,114,4,9,3,
"Explotación de minas y canteras (157)",597,2,,45,347,40,86,12,65
"Industrias manufactureras (158)",91,4,,27,49,3,4,3,1
"Suministro de electricidad, gas y agua (159)",13,,,1,5,2,3,1,1
"Construcción (160)",259,11,,68,134,11,20,4,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",128,4,,29,52,14,17,4,8
"Venta, mant.y rep. veh.autom.y motoc. (162)",36,1,,2,11,7,13,2,
"Comercio al por mayor (163)",6,,,2,3,,,,1
"Comercio al por menor (164)",86,3,,25,38,7,4,2,7
"Hoteles y restaurantes (165)",40,1,,4,20,3,11,1,
"Trans., almac. y comunicaciones (166)",131,1,,7,80,16,7,11,9
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",97,3,,10,40,10,23,4,7
"Admin.pub. y defensa; p. segur.soc.afil (169)",94,,,24,36,5,18,2,9
"Enseñanza (170)",38,,,,4,2,5,1,26
"Servicios sociales y de salud (171)",12,,,,2,,3,,7
"Otras activ. serv.comun.soc y personales (172)",45,6,,6,29,2,1,1,
"Hogares privados con servicio doméstico (173)",10,,,3,7,,,,
"Actividad economica no especificada (175)",14,,,5,5,2,2,,
"Mujeres (176)",1727,407,2,529,485,66,130,20,88
"Agric., ganadería, caza y silvicultura (177)",1177,344,2,417,330,26,35,8,15
"Pesca (178)",4,,,2,1,,,1,
"Explotación de minas y canteras (179)",12,,,1,1,,3,,7
"Industrias manufactureras (180)",16,5,,3,5,1,2,,
"Construcción (182)",4,,,2,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",167,15,,48,60,14,19,4,7
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,1,,
"Comercio al por mayor (185)",3,,,1,1,1,,,
"Comercio al por menor (186)",163,15,,47,59,13,18,4,7
"Hoteles y restaurantes (187)",65,8,,20,21,5,9,1,1
"Trans., almac. y comunicaciones (188)",17,,,2,6,3,5,,1
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",16,1,,2,3,2,4,,4
"Admin.pub. y defensa; p. segur.soc.afil (191)",33,3,,3,7,1,12,,7
"Enseñanza (192)",73,1,,,2,6,22,1,41
"Servicios sociales y de salud (193)",18,,,1,3,2,9,,3
"Otras activ. serv.comun.soc y personales (194)",14,3,,3,3,2,1,1,1
"Hogares privados con servicio doméstico (195)",56,5,,12,25,3,7,4,
"Actividad economica no especificada (197)",54,22,,13,16,1,2,,
