"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (122)",1,,,,,1,,
"Comercio al por mayor (123)",6,,,5,,1,,
"Comercio al por menor (124)",229,10,,181,3,35,,
"Hoteles y restaurantes (125)",144,25,5,110,2,2,,
"Trans., almac. y comunicaciones (126)",5,4,1,,,,,
"Intermediación financiera (127)",3,2,1,,,,,
"Activid.inmobil., empres. y alquileres (128)",20,18,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",61,55,6,,,,,
"Enseñanza (130)",223,211,,11,,1,,
"Servicios sociales y de salud (131)",49,47,,1,1,,,
"Otras activ. serv.comun.soc y personales (132)",26,4,6,15,,1,,
"Hogares privados con servicio doméstico (133)",39,,,,,,39,
"Actividad economica no especificada (135)",31,9,4,10,,8,,
,,,,,,,,
"RURAL (136)",9664,282,1632,5162,57,2222,21,288
"Agric., ganadería, caza y silvicultura (137)",8417,1,1429,4786,52,2149,,
"Pesca (138)",2,,,2,,,,
"Explotación de minas y canteras (139)",16,1,13,2,,,,
"Industrias manufactureras (140)",72,2,21,44,,5,,
"Suministro de electricidad, gas y agua (141)",21,,21,,,,,
"Construcción (142)",126,4,97,16,,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",180,8,6,155,2,9,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",2,,1,1,,,,
"Comercio al por mayor (145)",8,1,2,4,,1,,
"Comercio al por menor (146)",170,7,3,150,2,8,,
"Hoteles y restaurantes (147)",45,2,5,31,1,6,,
"Trans., almac. y comunicaciones (148)",27,3,6,15,2,1,,
"Activid.inmobil., empres. y alquileres (150)",7,6,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",33,20,13,,,,,
"Enseñanza (152)",216,198,,16,,2,,
"Servicios sociales y de salud (153)",26,25,,1,,,,
"Otras activ. serv.comun.soc y personales (154)",6,1,1,3,,1,,
"Hogares privados con servicio doméstico (155)",21,,,,,,21,
"Actividad economica no especificada (157)",161,11,20,90,,40,,
"Desocupado (158)",288,,,,,,,288
"Hombres (159)",6897,174,1334,4236,50,863,3,237
"Agric., ganadería, caza y silvicultura (160)",6122,1,1155,4084,46,836,,
"Pesca (161)",2,,,2,,,,
"Explotación de minas y canteras (162)",16,1,13,2,,,,
"Industrias manufactureras (163)",38,1,17,16,,4,,
"Suministro de electricidad, gas y agua (164)",21,,21,,,,,
"Construcción (165)",122,3,95,16,,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",80,3,6,65,2,4,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",2,,1,1,,,,
"Comercio al por mayor (168)",8,1,2,4,,1,,
"Comercio al por menor (169)",70,2,3,60,2,3,,
"Hoteles y restaurantes (170)",2,1,,1,,,,
"Trans., almac. y comunicaciones (171)",26,3,5,15,2,1,,
"Activid.inmobil., empres. y alquileres (173)",7,6,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",27,14,13,,,,,
"Enseñanza (175)",136,126,,9,,1,,
"Servicios sociales y de salud (176)",8,7,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",2,1,,1,,,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",48,7,9,23,,9,,
"Desocupado (181)",237,,,,,,,237
"Mujeres (182)",2767,108,298,926,7,1359,18,51
"Agric., ganadería, caza y silvicultura (183)",2295,,274,702,6,1313,,
"Industrias manufactureras (186)",34,1,4,28,,1,,
"Construcción (188)",4,1,2,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",100,5,,90,,5,,
"Comercio al por menor (192)",100,5,,90,,5,,
"Hoteles y restaurantes (193)",43,1,5,30,1,6,,
"Trans., almac. y comunicaciones (194)",1,,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,6,,,,,,
"Enseñanza (198)",80,72,,7,,1,,
"Servicios sociales y de salud (199)",18,18,,,,,,
"Otras activ. serv.comun.soc y personales (200)",4,,1,2,,1,,
"Hogares privados con servicio doméstico (201)",18,,,,,,18,
"Actividad economica no especificada (203)",113,4,11,67,,31,,
