"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc afil (038)",1464,,229,631,569,35
"Enseñanza (039)",1539,1,265,563,665,45
"Servicios sociales y de salud (040)",324,,48,121,132,23
"Otras activ. serv.comun.soc y personales (041)",1056,21,359,352,263,61
"Hogares privados con servicio doméstico (042)",67,11,28,14,10,4
"Actividad economica no especificada (044)",1263,7,434,451,302,69
"Desocupado (045)",4071,139,1839,982,839,272
"Mujeres (046)",19994,481,7375,7088,4426,624
"Agric., ganadería, caza y silvicultura (047)",3289,233,1150,1067,656,183
"Pesca (048)",9,,3,3,3,
"Explotación de minas y canteras (049)",12,,7,4,1,
"Industrias manufactureras (050)",1700,12,746,632,282,28
"Suministro de electricidad, gas y agua (051)",20,,8,8,4,
"Construcción (052)",63,1,25,26,10,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",4719,81,1243,1800,1362,233
"Venta, mant.y rep. veh.autom.y motoc. (054)",64,,33,23,8,
"Comercio al por mayor (055)",196,2,83,74,33,4
"Comercio al por menor (056)",4459,79,1127,1703,1321,229
"Hoteles y restaurantes (057)",1316,20,409,437,401,49
"Trans., almac. y comunicaciones (058)",327,3,202,90,30,2
"Intermediación financiera (059)",59,,31,19,9,
"Activid.inmobil., empres. y alquileres (060)",432,,230,139,60,3
"Admin.pub. y defensa; p. segur.soc afil (061)",464,,166,179,117,2
"Enseñanza (062)",2196,,589,998,602,7
"Servicios sociales y de salud (063)",656,,191,286,173,6
"Otras activ. serv.comun.soc y personales (064)",637,9,207,265,142,14
"Hogares privados con servicio doméstico (065)",1670,57,937,439,209,28
"Organiz. y organos extraterritoriales (066)",1,,,1,,
"Actividad economica no especificada (067)",1210,7,434,446,270,53
"Desocupado (068)",1214,58,797,249,95,15
,,,,,,
"URBANA (069)",43159,626,14289,15001,11222,2021
"Agric., ganadería, caza y silvicultura (070)",7255,134,1976,2223,2165,757
"Pesca (071)",847,19,394,265,161,8
"Explotación de minas y canteras (072)",106,,51,37,16,2
"Industrias manufactureras (073)",3690,54,1431,1316,751,138
"Suministro de electricidad, gas y agua (074)",132,,28,47,53,4
"Construcción (075)",2709,13,835,1051,719,91
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",8008,204,2280,2843,2234,447
"Venta, mant.y rep. veh.autom.y motoc. (077)",746,6,299,239,177,25
"Comercio al por mayor (078)",397,5,144,146,85,17
"Comercio al por menor (079)",6865,193,1837,2458,1972,405
"Hoteles y restaurantes (080)",1552,34,541,489,433,55
"Trans., almac. y comunicaciones (081)",4227,22,1835,1479,806,85
"Intermediación financiera (082)",142,,66,51,22,3
"Activid.inmobil., empres. y alquileres (083)",1349,5,554,477,278,35
"Admin.pub. y defensa; p. segur.soc afil (084)",1752,,332,741,644,35
"Enseñanza (085)",3402,1,746,1431,1180,44
"Servicios sociales y de salud (086)",823,,181,348,275,19
"Otras activ. serv.comun.soc y personales (087)",1402,28,435,524,349,66
"Hogares privados con servicio doméstico (088)",1186,55,578,340,187,26
"Organiz. y organos extraterritoriales (089)",1,,,1,,
"Actividad economica no especificada (090)",1875,9,638,693,449,86
"Desocupado (091)",2701,48,1388,645,500,120
"Hombres (092)",28946,427,9529,9638,7734,1618
"Agric., ganadería, caza y silvicultura (093)",6479,110,1763,1915,1980,711
"Pesca (094)",839,19,391,263,158,8
"Explotación de minas y canteras (095)",97,,46,33,16,2
"Industrias manufactureras (096)",2560,44,1028,857,514,117
"Suministro de electricidad, gas y agua (097)",114,,20,41,49,4
"Construcción (098)",2655,12,814,1028,711,90
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",3945,131,1221,1302,1047,244
"Venta, mant.y rep. veh.autom.y motoc. (100)",689,6,271,217,170,25
"Comercio al por mayor (101)",228,3,75,82,55,13
"Comercio al por menor (102)",3028,122,875,1003,822,206
"Hoteles y restaurantes (103)",409,16,192,102,83,16
"Trans., almac. y comunicaciones (104)",3922,19,1647,1394,778,84
"Intermediación financiera (105)",84,,35,33,13,3
"Activid.inmobil., empres. y alquileres (106)",947,5,344,344,221,33
"Admin.pub. y defensa; p. segur.soc afil (107)",1330,,192,572,533,33
"Enseñanza (108)",1384,1,232,504,610,37
"Servicios sociales y de salud (109)",258,,34,102,108,14
"Otras activ. serv.comun.soc y personales (110)",874,20,282,295,222,55
"Hogares privados con servicio doméstico (111)",49,8,20,11,7,3
"Actividad economica no especificada (113)",1034,5,344,371,261,53
"Desocupado (114)",1966,37,924,471,423,111
"Mujeres (115)",14213,199,4760,5363,3488,403
"Agric., ganadería, caza y silvicultura (116)",776,24,213,308,185,46
"Pesca (117)",8,,3,2,3,
"Explotación de minas y canteras (118)",9,,5,4,,
"Industrias manufactureras (119)",1130,10,403,459,237,21
"Suministro de electricidad, gas y agua (120)",18,,8,6,4,
"Construcción (121)",54,1,21,23,8,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",4063,73,1059,1541,1187,203
"Venta, mant.y rep. veh.autom.y motoc. (123)",57,,28,22,7,
"Comercio al por mayor (124)",169,2,69,64,30,4
"Comercio al por menor (125)",3837,71,962,1455,1150,199
"Hoteles y restaurantes (126)",1143,18,349,387,350,39
"Trans., almac. y comunicaciones (127)",305,3,188,85,28,1
"Intermediación financiera (128)",58,,31,18,9,
"Activid.inmobil., empres. y alquileres (129)",402,,210,133,57,2
"Admin.pub. y defensa; p. segur.soc afil (130)",422,,140,169,111,2
"Enseñanza (131)",2018,,514,927,570,7
"Servicios sociales y de salud (132)",565,,147,246,167,5
"Otras activ. serv.comun.soc y personales (133)",528,8,153,229,127,11
"Hogares privados con servicio doméstico (134)",1137,47,558,329,180,23
"Organiz. y organos extraterritoriales (135)",1,,,1,,
"Actividad economica no especificada (136)",841,4,294,322,188,33
"Desocupado (137)",735,11,464,174,77,9
,,,,,,
"RURAL (138)",40579,1101,15048,12311,9198,2921
"Agric., ganadería, caza y silvicultura (139)",28619,856,9666,8612,7029,2456
"Pesca (140)",233,1,149,60,22,1
"Explotación de minas y canteras (141)",102,1,44,34,22,1
"Industrias manufactureras (142)",2378,34,1197,733,340,74
"Suministro de electricidad, gas y agua (143)",26,1,6,13,4,2
"Construcción (144)",663,8,212,236,184,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1718,23,551,623,433,88
"Venta, mant.y rep. veh.autom.y motoc. (146)",200,1,120,58,21,
"Comercio al por mayor (147)",81,,34,30,15,2
"Comercio al por menor (148)",1437,22,397,535,397,86
"Hoteles y restaurantes (149)",228,4,84,61,65,14
"Trans., almac. y comunicaciones (150)",1740,4,834,615,267,20
"Intermediación financiera (151)",6,,1,5,,
"Activid.inmobil., empres. y alquileres (152)",176,,79,65,28,4
"Admin.pub. y defensa; p. segur.soc afil (153)",176,,63,69,42,2
"Enseñanza (154)",333,,108,130,87,8
"Servicios sociales y de salud (155)",157,,58,59,30,10
"Otras activ. serv.comun.soc y personales (156)",291,2,131,93,56,9
"Hogares privados con servicio doméstico (157)",551,13,387,113,32,6
"Actividad economica no especificada (159)",598,5,230,204,123,36
"Desocupado (160)",2584,149,1248,586,434,167
"Hombres (161)",34798,819,12433,10586,8260,2700
"Agric., ganadería, caza y silvicultura (162)",26106,647,8729,7853,6558,2319
"Pesca (163)",232,1,149,59,22,1
"Explotación de minas y canteras (164)",99,1,42,34,21,1
"Industrias manufactureras (165)",1808,32,854,560,295,67
"Suministro de electricidad, gas y agua (166)",24,1,6,11,4,2
"Construcción (167)",654,8,208,233,182,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",1062,15,367,364,258,58
"Venta, mant.y rep. veh.autom.y motoc. (169)",193,1,115,57,20,
"Comercio al por mayor (170)",54,,20,20,12,2
"Comercio al por menor (171)",815,14,232,287,226,56
"Hoteles y restaurantes (172)",55,2,24,11,14,4
"Trans., almac. y comunicaciones (173)",1718,4,820,610,265,19
"Intermediación financiera (174)",5,,1,4,,
"Activid.inmobil., empres. y alquileres (175)",146,,59,59,25,3
"Admin.pub. y defensa; p. segur.soc afil (176)",134,,37,59,36,2
"Enseñanza (177)",155,,33,59,55,8
"Servicios sociales y de salud (178)",66,,14,19,24,9
"Otras activ. serv.comun.soc y personales (179)",182,1,77,57,41,6
"Hogares privados con servicio doméstico (180)",18,3,8,3,3,1
"Actividad economica no especificada (182)",229,2,90,80,41,16
"Desocupado (183)",2105,102,915,511,416,161
"Mujeres (184)",5781,282,2615,1725,938,221
"Agric., ganadería, caza y silvicultura (185)",2513,209,937,759,471,137
"Pesca (186)",1,,,1,,
"Explotación de minas y canteras (187)",3,,2,,1,
"Industrias manufactureras (188)",570,2,343,173,45,7
"Suministro de electricidad, gas y agua (189)",2,,,2,,
"Construcción (190)",9,,4,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",656,8,184,259,175,30
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,,5,1,1,
"Comercio al por mayor (193)",27,,14,10,3,
"Comercio al por menor (194)",622,8,165,248,171,30
"Hoteles y restaurantes (195)",173,2,60,50,51,10
"Trans., almac. y comunicaciones (196)",22,,14,5,2,1
"Intermediación financiera (197)",1,,,1,,
"Activid.inmobil., empres. y alquileres (198)",30,,20,6,3,1
"Admin.pub. y defensa; p. segur.soc afil (199)",42,,26,10,6,
"Enseñanza (200)",178,,75,71,32,
"Servicios sociales y de salud (201)",91,,44,40,6,1
"Otras activ. serv.comun.soc y personales (202)",109,1,54,36,15,3
"Hogares privados con servicio doméstico (203)",533,10,379,110,29,5
"Actividad economica no especificada (205)",369,3,140,124,82,20
"Desocupado (206)",479,47,333,75,18,6
