"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",119,,40,28,30,21
"Mujeres (045)",3118,90,868,1127,801,232
"Agric., ganadería, caza y silvicultura (046)",1545,77,403,458,434,173
"Explotación de minas y canteras (048)",1,,1,,,
"Industrias manufactureras (049)",44,1,11,15,11,6
"Construcción (051)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",456,6,119,179,127,25
"Venta, mant.y rep. veh.autom.y motoc. (053)",2,,1,,1,
"Comercio al por mayor (054)",6,,2,3,1,
"Comercio al por menor (055)",448,6,116,176,125,25
"Hoteles y restaurantes (056)",160,1,42,59,51,7
"Trans., almac. y comunicaciones (057)",8,,4,3,1,
"Intermediación financiera (058)",2,,,2,,
"Activid.inmobil., empres. y alquileres (059)",10,,3,5,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",51,,28,17,6,
"Enseñanza (061)",391,,68,243,78,2
"Servicios sociales y de salud (062)",107,,40,51,16,
"Otras activ. serv.comun.soc y personales (063)",31,1,10,13,5,2
"Hogares privados con servicio doméstico (064)",141,4,77,32,23,5
"Actividad economica no especificada (066)",168,,59,50,47,12
,,,,,,
"URBANA (067)",4626,47,1319,1780,1182,298
"Agric., ganadería, caza y silvicultura (068)",1703,22,463,538,483,197
"Pesca (069)",1,,,,1,
"Explotación de minas y canteras (070)",39,,16,18,5,
"Industrias manufactureras (071)",236,,97,62,52,25
"Suministro de electricidad, gas y agua (072)",2,,,1,1,
"Construcción (073)",172,1,71,66,32,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",728,11,189,283,201,44
"Venta, mant.y rep. veh.autom.y motoc. (075)",40,,20,16,4,
"Comercio al por mayor (076)",25,,5,10,8,2
"Comercio al por menor (077)",663,11,164,257,189,42
"Hoteles y restaurantes (078)",161,,41,60,53,7
"Trans., almac. y comunicaciones (079)",193,4,87,59,40,3
"Intermediación financiera (080)",5,,2,3,,
"Activid.inmobil., empres. y alquileres (081)",55,,17,26,11,1
"Admin.pub. y defensa; p. segur.soc.afil (082)",197,,71,81,43,2
"Enseñanza (083)",725,,95,436,189,5
"Servicios sociales y de salud (084)",155,,48,75,32,
"Otras activ. serv.comun.soc y personales (085)",60,4,25,19,9,3
"Hogares privados con servicio doméstico (086)",106,5,61,22,15,3
"Actividad economica no especificada (088)",88,,36,31,15,6
"Hombres (089)",3141,34,921,1151,812,223
"Agric., ganadería, caza y silvicultura (090)",1485,20,409,482,407,167
"Pesca (091)",1,,,,1,
"Explotación de minas y canteras (092)",39,,16,18,5,
"Industrias manufactureras (093)",209,,90,54,45,20
"Suministro de electricidad, gas y agua (094)",2,,,1,1,
"Construcción (095)",169,1,68,66,32,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",319,5,91,118,84,21
"Venta, mant.y rep. veh.autom.y motoc. (097)",38,,19,16,3,
"Comercio al por mayor (098)",20,,4,7,7,2
"Comercio al por menor (099)",261,5,68,95,74,19
"Hoteles y restaurantes (100)",28,,13,8,7,
"Trans., almac. y comunicaciones (101)",185,4,83,56,39,3
"Intermediación financiera (102)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (103)",46,,14,22,9,1
"Admin.pub. y defensa; p. segur.soc.afil (104)",151,,46,65,38,2
"Enseñanza (105)",378,,38,216,120,4
"Servicios sociales y de salud (106)",58,,15,26,17,
"Otras activ. serv.comun.soc y personales (107)",32,3,16,8,4,1
"Hogares privados con servicio doméstico (108)",13,1,10,2,,
"Actividad economica no especificada (110)",23,,10,8,3,2
"Mujeres (112)",1485,13,398,629,370,75
"Agric., ganadería, caza y silvicultura (113)",218,2,54,56,76,30
"Industrias manufactureras (116)",27,,7,8,7,5
"Construcción (118)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",409,6,98,165,117,23
"Venta, mant.y rep. veh.autom.y motoc. (120)",2,,1,,1,
"Comercio al por mayor (121)",5,,1,3,1,
"Comercio al por menor (122)",402,6,96,162,115,23
"Hoteles y restaurantes (123)",133,,28,52,46,7
"Trans., almac. y comunicaciones (124)",8,,4,3,1,
"Intermediación financiera (125)",2,,,2,,
"Activid.inmobil., empres. y alquileres (126)",9,,3,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (127)",46,,25,16,5,
"Enseñanza (128)",347,,57,220,69,1
"Servicios sociales y de salud (129)",97,,33,49,15,
"Otras activ. serv.comun.soc y personales (130)",28,1,9,11,5,2
"Hogares privados con servicio doméstico (131)",93,4,51,20,15,3
"Actividad economica no especificada (133)",65,,26,23,12,4
,,,,,,
"RURAL (134)",7506,208,2313,2271,1952,762
"Agric., ganadería, caza y silvicultura (135)",6659,203,2007,1990,1746,713
"Pesca (136)",3,,2,1,,
"Explotación de minas y canteras (137)",18,,10,6,2,
"Industrias manufactureras (138)",70,2,21,23,19,5
"Construcción (140)",111,1,35,45,25,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",129,,55,36,32,6
"Venta, mant.y rep. veh.autom.y motoc. (142)",1,,1,,,
"Comercio al por mayor (143)",6,,2,3,1,
"Comercio al por menor (144)",122,,52,33,31,6
"Hoteles y restaurantes (145)",36,1,21,8,6,
"Trans., almac. y comunicaciones (146)",38,,22,10,6,
"Activid.inmobil., empres. y alquileres (148)",8,,2,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (149)",28,,12,10,6,
"Enseñanza (150)",118,,20,66,30,2
"Servicios sociales y de salud (151)",18,,11,6,1,
"Otras activ. serv.comun.soc y personales (152)",12,,2,5,5,
"Hogares privados con servicio doméstico (153)",59,1,30,14,10,4
"Actividad economica no especificada (155)",199,,63,47,62,27
"Hombres (156)",5873,131,1843,1773,1521,605
"Agric., ganadería, caza y silvicultura (157)",5332,128,1658,1588,1388,570
"Pesca (158)",3,,2,1,,
"Explotación de minas y canteras (159)",17,,9,6,2,
"Industrias manufactureras (160)",53,1,17,16,15,4
"Construcción (162)",111,1,35,45,25,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",82,,34,22,22,4
"Venta, mant.y rep. veh.autom.y motoc. (164)",1,,1,,,
"Comercio al por mayor (165)",5,,1,3,1,
"Comercio al por menor (166)",76,,32,19,21,4
"Hoteles y restaurantes (167)",9,,7,1,1,
"Trans., almac. y comunicaciones (168)",38,,22,10,6,
"Activid.inmobil., empres. y alquileres (170)",7,,2,3,2,
"Admin.pub. y defensa; p. segur.soc.afil (171)",23,,9,9,5,
"Enseñanza (172)",74,,9,43,21,1
"Servicios sociales y de salud (173)",8,,4,4,,
"Otras activ. serv.comun.soc y personales (174)",9,,1,3,5,
"Hogares privados con servicio doméstico (175)",11,1,4,2,2,2
"Actividad economica no especificada (177)",96,,30,20,27,19
"Mujeres (179)",1633,77,470,498,431,157
"Agric., ganadería, caza y silvicultura (180)",1327,75,349,402,358,143
"Explotación de minas y canteras (182)",1,,1,,,
"Industrias manufactureras (183)",17,1,4,7,4,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",47,,21,14,10,2
"Comercio al por mayor (188)",1,,1,,,
"Comercio al por menor (189)",46,,20,14,10,2
"Hoteles y restaurantes (190)",27,1,14,7,5,
"Activid.inmobil., empres. y alquileres (193)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",5,,3,1,1,
"Enseñanza (195)",44,,11,23,9,1
"Servicios sociales y de salud (196)",10,,7,2,1,
"Otras activ. serv.comun.soc y personales (197)",3,,1,2,,
"Hogares privados con servicio doméstico (198)",48,,26,12,8,2
"Actividad economica no especificada (200)",103,,33,27,35,8
