"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",203,197,170,20,3,2,2,,,,6,40
"De 20 a 24 años (023)",429,326,179,93,39,12,3,,,,103,220
"De 25 a 29 años (024)",454,348,101,122,74,30,21,,,,106,448
"De 30 a 34 años (025)",382,334,52,72,80,69,49,9,2,1,48,735
"De 35 a 39 años (026)",375,342,33,43,78,64,89,25,8,2,33,1020
"De 40 a 44 años (027)",330,318,18,23,43,48,111,49,19,7,12,1294
"De 45 a 49 años (028)",267,255,19,21,33,28,76,50,19,9,12,1085
"De 50 y más años (029)",701,692,40,42,49,64,147,152,111,87,9,3900
"Desocupada (030)",368,302,200,44,19,11,15,6,4,3,66,290
"De 12 a 14 años (031)",6,6,6,,,,,,,,,
"De 15 a 19 años (032)",65,64,62,1,1,,,,,,1,3
"De 20 a 24 años (033)",101,78,57,16,1,3,,1,,,23,34
"De 25 a 29 años (034)",83,62,40,15,4,1,2,,,,21,35
"De 30 a 34 años (035)",40,36,21,7,6,2,,,,,4,25
"De 35 a 39 años (036)",32,23,5,4,4,5,4,1,,,9,49
"De 40 a 44 años (037)",18,12,7,1,,,2,1,1,,6,27
"De 45 a 49 años (038)",7,6,1,,1,,3,,1,,1,24
"De 50 y más años (039)",16,15,1,,2,,4,3,2,3,1,93
"No PEA (040)",14759,13834,5315,1308,1383,1241,1973,1330,737,547,925,37509
"De 12 a 14 años (041)",1652,1637,1629,6,2,,,,,,15,10
"De 15 a 19 años (042)",2440,2401,2243,124,19,9,6,,,,39,213
"De 20 a 24 años (043)",1740,1416,735,410,200,48,20,3,,,324,1057
"De 25 a 29 años (044)",1398,1145,207,289,328,204,103,12,2,,253,2090
"De 30 a 34 años (045)",1141,1035,93,134,286,223,236,50,9,4,106,2821
"De 35 a 39 años (046)",1167,1108,70,84,180,219,364,153,25,13,59,4037
"De 40 a 44 años (047)",901,866,61,47,82,141,259,170,73,33,35,3844
"De 45 a 49 años (048)",887,864,45,42,54,115,255,217,93,43,23,4259
"De 50 y más años (049)",3433,3362,232,172,232,282,730,725,535,454,71,19178
,,,,,,,,,,,,
"URBANA (060)",11139,10252,3696,1154,1091,972,1462,971,530,376,887,27712
"De 12 a 14 años (061)",989,980,976,2,2,,,,,,9,6
"De 15 a 19 años (062)",1607,1581,1504,60,10,3,4,,,,26,105
"De 20 a 24 años (063)",1357,1062,586,319,112,34,9,2,,,295,697
"De 25 a 29 años (064)",1140,890,219,283,227,112,42,5,2,,250,1301
"De 30 a 34 años (065)",924,807,92,154,240,169,123,18,7,4,117,1879
"De 35 a 39 años (066)",974,895,54,95,171,196,269,87,19,4,79,2972
"De 40 a 44 años (067)",759,723,45,56,89,126,219,125,42,21,36,2958
"De 45 a 49 años (068)",723,693,34,48,68,96,205,153,58,31,30,3159
"De 50 y más años (069)",2666,2621,186,137,172,236,591,581,402,316,45,14635
"PEA (070)",2435,2158,544,355,296,240,344,202,108,69,277,6146
"De 12 a 14 años (071)",27,27,26,,1,,,,,,,2
"De 15 a 19 años (072)",163,159,145,10,1,1,2,,,,4,23
"De 20 a 24 años (073)",340,254,141,80,23,9,,1,,,86,160
"De 25 a 29 años (074)",371,283,102,96,56,18,11,,,,88,308
"De 30 a 34 años (075)",290,255,48,66,60,48,26,4,2,1,35,495
"De 35 a 39 años (076)",299,262,26,40,62,52,61,14,6,1,37,728
"De 40 a 44 años (077)",244,232,14,21,33,40,77,35,9,3,12,876
"De 45 a 49 años (078)",195,184,12,15,29,24,55,30,13,6,11,747
"De 50 y más años (079)",506,502,30,27,31,48,112,118,78,58,4,2807
"Ocupada (080)",2233,1995,447,323,285,236,336,196,106,66,238,5953
"De 12 a 14 años (081)",25,25,24,,1,,,,,,,2
"De 15 a 19 años (082)",130,126,114,9,,1,2,,,,4,20
"De 20 a 24 años (083)",284,212,116,67,22,7,,,,,72,132
"De 25 a 29 años (084)",319,245,76,88,54,18,9,,,,74,287
"De 30 a 34 años (085)",271,238,41,60,57,47,26,4,2,1,33,480
"De 35 a 39 años (086)",279,250,23,37,59,51,60,13,6,1,29,706
"De 40 a 44 años (087)",237,226,11,20,33,40,77,34,8,3,11,859
"De 45 a 49 años (088)",191,180,12,15,28,24,53,30,12,6,11,727
"De 50 y más años (089)",497,493,30,27,31,48,109,115,78,55,4,2740
"Desocupada (090)",202,163,97,32,11,4,8,6,2,3,39,193
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",33,33,31,1,1,,,,,,,3
"De 20 a 24 años (093)",56,42,25,13,1,2,,1,,,14,28
"De 25 a 29 años (094)",52,38,26,8,2,,2,,,,14,21
"De 30 a 34 años (095)",19,17,7,6,3,1,,,,,2,15
"De 35 a 39 años (096)",20,12,3,3,3,1,1,1,,,8,22
"De 40 a 44 años (097)",7,6,3,1,,,,1,1,,1,17
"De 45 a 49 años (098)",4,4,,,1,,2,,1,,,20
"De 50 y más años (099)",9,9,,,,,3,3,,3,,67
"No PEA (100)",8704,8094,3152,799,795,732,1118,769,422,307,610,21566
"De 12 a 14 años (101)",962,953,950,2,1,,,,,,9,4
"De 15 a 19 años (102)",1444,1422,1359,50,9,2,2,,,,22,82
"De 20 a 24 años (103)",1017,808,445,239,89,25,9,1,,,209,537
"De 25 a 29 años (104)",769,607,117,187,171,94,31,5,2,,162,993
"De 30 a 34 años (105)",634,552,44,88,180,121,97,14,5,3,82,1384
"De 35 a 39 años (106)",675,633,28,55,109,144,208,73,13,3,42,2244
"De 40 a 44 años (107)",515,491,31,35,56,86,142,90,33,18,24,2082
"De 45 a 49 años (108)",528,509,22,33,39,72,150,123,45,25,19,2412
"De 50 y más años (109)",2160,2119,156,110,141,188,479,463,324,258,41,11828
,,,,,,,,,,,,
"RURAL (120)",7169,6736,2468,636,711,597,1024,650,370,280,433,18833
"De 12 a 14 años (121)",709,703,696,6,1,,,,,,6,8
"De 15 a 19 años (122)",1101,1081,971,85,13,8,4,,,,20,151
"De 20 a 24 años (123)",913,758,385,200,128,29,14,2,,,155,614
"De 25 a 29 años (124)",795,665,129,143,179,123,84,7,,,130,1272
"De 30 a 34 años (125)",639,598,74,59,132,125,162,41,4,1,41,1702
"De 35 a 39 años (126)",600,578,54,36,91,92,188,92,14,11,22,2134
"De 40 a 44 años (127)",490,473,41,15,36,63,153,95,51,19,17,2207
"De 45 a 49 años (128)",438,432,31,15,20,47,129,114,55,21,6,2209
"De 50 y más años (129)",1484,1448,87,77,111,110,290,299,246,228,36,8536
"PEA (130)",1114,996,305,127,123,88,169,89,55,40,118,2890
"De 12 a 14 años (131)",19,19,17,2,,,,,,,,2
"De 15 a 19 años (132)",105,102,87,11,3,1,,,,,3,20
"De 20 a 24 años (133)",190,150,95,29,17,6,3,,,,40,94
"De 25 a 29 años (134)",166,127,39,41,22,13,12,,,,39,175
"De 30 a 34 años (135)",132,115,25,13,26,23,23,5,,,17,265
"De 35 a 39 años (136)",108,103,12,7,20,17,32,12,2,1,5,341
"De 40 a 44 años (137)",104,98,11,3,10,8,36,15,11,4,6,445
"De 45 a 49 años (138)",79,77,8,6,5,4,24,20,7,3,2,362
"De 50 y más años (139)",211,205,11,15,20,16,39,37,35,32,6,1186
"Ocupada (140)",948,857,202,115,115,81,162,89,53,40,91,2793
"De 12 a 14 años (141)",15,15,13,2,,,,,,,,2
"De 15 a 19 años (142)",73,71,56,11,3,1,,,,,2,20
"De 20 a 24 años (143)",145,114,63,26,17,5,3,,,,31,88
"De 25 a 29 años (144)",135,103,25,34,20,12,12,,,,32,161
"De 30 a 34 años (145)",111,96,11,12,23,22,23,5,,,15,255
"De 35 a 39 años (146)",96,92,10,6,19,13,29,12,2,1,4,314
"De 40 a 44 años (147)",93,92,7,3,10,8,34,15,11,4,1,435
"De 45 a 49 años (148)",76,75,7,6,5,4,23,20,7,3,1,358
"De 50 y más años (149)",204,199,10,15,18,16,38,37,33,32,5,1160
"Desocupada (150)",166,139,103,12,8,7,7,,2,,27,97
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",32,31,31,,,,,,,,1,
"De 20 a 24 años (153)",45,36,32,3,,1,,,,,9,6
"De 25 a 29 años (154)",31,24,14,7,2,1,,,,,7,14
"De 30 a 34 años (155)",21,19,14,1,3,1,,,,,2,10
"De 35 a 39 años (156)",12,11,2,1,1,4,3,,,,1,27
"De 40 a 44 años (157)",11,6,4,,,,2,,,,5,10
"De 45 a 49 años (158)",3,2,1,,,,1,,,,1,4
"De 50 y más años (159)",7,6,1,,2,,1,,2,,1,26
"No PEA (160)",6055,5740,2163,509,588,509,855,561,315,240,315,15943
"De 12 a 14 años (161)",690,684,679,4,1,,,,,,6,6
"De 15 a 19 años (162)",996,979,884,74,10,7,4,,,,17,131
"De 20 a 24 años (163)",723,608,290,171,111,23,11,2,,,115,520
"De 25 a 29 años (164)",629,538,90,102,157,110,72,7,,,91,1097
"De 30 a 34 años (165)",507,483,49,46,106,102,139,36,4,1,24,1437
"De 35 a 39 años (166)",492,475,42,29,71,75,156,80,12,10,17,1793
"De 40 a 44 años (167)",386,375,30,12,26,55,117,80,40,15,11,1762
"De 45 a 49 años (168)",359,355,23,9,15,43,105,94,48,18,4,1847
"De 50 y más años (169)",1273,1243,76,62,91,94,251,262,211,196,30,7350
