"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",4,3,1,,
"Primaria (063)",2206,2048,134,16,8
"Secundaria (064)",1726,1512,115,30,69
"Superior no univ. incompleta (065)",176,122,18,13,23
"Superior no univ. completa (066)",364,177,46,58,83
"Superior univ. incompleta (067)",83,40,13,12,18
"Superior univ. completa (068)",298,111,40,70,77
"De 06 a 14 años (070)",100,94,6,,
"Sin nivel (071)",1,1,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",78,72,6,,
"Secundaria (074)",20,20,,,
"De 15 a 29 años (080)",1261,1077,99,35,50
"Sin nivel (081)",11,10,,1,
"Educación inicial (082)",2,1,1,,
"Primaria (083)",421,385,34,2,
"Secundaria (084)",615,556,40,10,9
"Superior no univ. incompleta (085)",61,46,5,5,5
"Superior no univ. completa (086)",84,50,11,7,16
"Superior univ. incompleta (087)",21,14,3,2,2
"Superior univ. completa (088)",46,15,5,8,18
"De 30 a 44 años (090)",1864,1473,151,93,147
"Sin nivel (091)",31,28,3,,
"Educación inicial (092)",1,1,,,
"Primaria (093)",728,684,35,7,2
"Secundaria (094)",663,568,53,9,33
"Superior no univ. incompleta (095)",71,42,11,4,14
"Superior no univ. completa (096)",188,83,25,32,48
"Superior univ. incompleta (097)",34,14,3,6,11
"Superior univ. completa (098)",148,53,21,35,39
"De 45 a 64 años (100)",1360,1113,101,71,75
"Sin nivel (101)",42,41,1,,
"Primaria (103)",674,618,46,6,4
"Secundaria (104)",393,334,22,11,26
"Superior no univ. incompleta (105)",40,30,2,4,4
"Superior no univ. completa (106)",86,39,9,19,19
"Superior univ. incompleta (107)",27,12,7,4,4
"Superior univ. completa (108)",98,39,14,27,18
"De 65 y más años (110)",384,361,16,1,6
"Sin nivel (111)",27,25,2,,
"Primaria (113)",305,289,13,1,2
"Secundaria (114)",35,34,,,1
"Superior no univ. incompleta (115)",4,4,,,
"Superior no univ. completa (116)",6,5,1,,
"Superior univ. incompleta (117)",1,,,,1
"Superior univ. completa (118)",6,4,,,2
,,,,,
"RURAL (120)",4335,4036,275,13,11
"Sin nivel (121)",278,262,16,,
"Educación inicial (122)",8,6,2,,
"Primaria (123)",3012,2813,193,6,
"Secundaria (124)",948,889,52,3,4
"Superior no univ. incompleta (125)",26,23,2,1,
"Superior no univ. completa (126)",46,29,10,3,4
"Superior univ. incompleta (127)",2,1,,,1
"Superior univ. completa (128)",15,13,,,2
"De 06 a 14 años (130)",236,211,25,,
"Sin nivel (131)",21,18,3,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",199,178,21,,
"Secundaria (134)",14,13,1,,
"De 15 a 29 años (140)",1836,1698,125,7,6
"Sin nivel (141)",50,48,2,,
"Educación inicial (142)",3,3,,,
"Primaria (143)",1213,1123,86,4,
"Secundaria (144)",539,502,33,2,2
"Superior no univ. incompleta (145)",11,8,2,1,
"Superior no univ. completa (146)",16,11,2,,3
"Superior univ. incompleta (147)",1,,,,1
"Superior univ. completa (148)",3,3,,,
"De 30 a 44 años (150)",1302,1232,62,4,4
"Sin nivel (151)",85,81,4,,
"Educación inicial (152)",3,1,2,,
"Primaria (153)",886,847,38,1,
"Secundaria (154)",285,271,13,,1
"Superior no univ. incompleta (155)",13,13,,,
"Superior no univ. completa (156)",20,11,5,3,1
"Superior univ. completa (158)",10,8,,,2
"De 45 a 64 años (160)",779,723,53,2,1
"Sin nivel (161)",87,82,5,,
"Primaria (163)",572,531,40,1,
"Secundaria (164)",107,100,5,1,1
"Superior no univ. incompleta (165)",1,1,,,
"Superior no univ. completa (166)",10,7,3,,
"Superior univ. completa (168)",2,2,,,
"De 65 y más años (170)",182,172,10,,
"Sin nivel (171)",35,33,2,,
"Primaria (173)",142,134,8,,
"Secundaria (174)",3,3,,,
"Superior no univ. incompleta (175)",1,1,,,
"Superior univ. incompleta (177)",1,1,,,
