"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",195,6,90,85,5,9,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2880,10,998,20,,1830,22,
"Ocupación no especificada (102)",57,5,5,34,5,8,,
"Desocupado (103)",493,,,,,,,493
"Mujeres (104)",6972,124,305,2627,103,3682,40,91
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",86,82,,4,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,12,,3,1,,,
"Jefes y empleados de oficina (108)",13,12,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",262,7,,189,6,60,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2361,,,2270,91,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",93,,20,66,,7,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,,2,4,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3947,6,278,37,,3586,40,
"Ocupación no especificada (115)",95,4,5,54,4,28,,
"Desocupado (116)",91,,,,,,,91
