"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",234,176,1,82,68,17,5,3,,,58,308
"De 30 a 34 años (025)",279,250,,86,84,47,28,4,1,,29,548
"De 35 a 39 años (026)",316,297,1,69,101,71,47,8,,,19,735
"De 40 a 44 años (027)",231,226,,39,65,55,51,13,3,,5,662
"De 45 a 49 años (028)",223,210,,45,46,41,53,14,6,5,13,687
"De 50 y más años (029)",484,477,,60,67,68,115,96,41,30,7,2190
"Desocupada (030)",108,65,,24,16,7,7,5,2,4,43,202
"De 15 a 19 años (032)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (033)",24,7,,6,1,,,,,,17,8
"De 25 a 29 años (034)",15,7,,5,1,1,,,,,8,10
"De 30 a 34 años (035)",17,8,,4,2,,,2,,,9,21
"De 35 a 39 años (036)",20,16,,4,6,2,2,2,,,4,43
"De 40 a 44 años (037)",8,7,,2,2,2,1,,,,1,16
"De 45 a 49 años (038)",7,6,,1,2,,3,,,,1,19
"De 50 y más años (039)",15,13,,2,1,2,1,1,2,4,2,83
"No PEA (040)",14049,13314,38,2617,2489,1971,2739,1890,1083,487,735,52150
"De 12 a 14 años (041)",19,7,,6,1,,,,,,12,8
"De 15 a 19 años (042)",369,306,3,268,31,2,2,,,,63,344
"De 20 a 24 años (043)",1271,1080,2,686,309,65,18,,,,191,1575
"De 25 a 29 años (044)",1540,1388,4,556,511,224,84,6,3,,152,2663
"De 30 a 34 años (045)",1502,1403,2,316,500,315,232,28,10,,99,3522
"De 35 a 39 años (046)",1586,1514,5,218,381,388,388,109,22,3,72,4757
"De 40 a 44 años (047)",1276,1239,1,133,219,285,377,169,42,13,37,4634
"De 45 a 49 años (048)",1170,1136,2,97,157,178,380,205,95,22,34,4970
"De 50 y más años (049)",5316,5241,19,337,380,514,1258,1373,911,449,75,29677
,,,,,,,,,,,,
"URBANA (060)",2667,2530,14,615,615,426,435,241,120,64,137,8254
"De 12 a 14 años (061)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (062)",47,37,1,36,,,,,,,10,36
"De 20 a 24 años (063)",203,167,1,117,46,3,,,,,36,218
"De 25 a 29 años (064)",290,257,3,124,100,26,3,,1,,33,423
"De 30 a 34 años (065)",334,312,1,102,128,49,29,2,1,,22,650
"De 35 a 39 años (066)",372,361,2,75,126,101,43,14,,,11,900
"De 40 a 44 años (067)",302,297,1,40,77,89,73,12,5,,5,893
"De 45 a 49 años (068)",255,249,,39,54,52,71,22,11,,6,849
"De 50 y más años (069)",858,848,5,81,83,106,216,191,102,64,10,4282
"PEA (070)",845,781,1,223,237,137,116,44,14,9,64,2110
"De 15 a 19 años (072)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (073)",44,29,,17,12,,,,,,15,41
"De 25 a 29 años (074)",95,73,,38,29,6,,,,,22,114
"De 30 a 34 años (075)",129,117,,51,42,14,10,,,,12,220
"De 35 a 39 años (076)",161,153,1,35,62,38,14,3,,,8,353
"De 40 a 44 años (077)",115,115,,21,35,32,24,2,1,,,311
"De 45 a 49 años (078)",111,107,,25,31,23,25,3,,,4,287
"De 50 y más años (079)",184,182,,31,26,24,43,36,13,9,2,779
"Ocupada (080)",816,756,1,216,226,134,113,44,14,8,60,2047
"De 15 a 19 años (082)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (083)",41,28,,16,12,,,,,,13,40
"De 25 a 29 años (084)",91,71,,37,28,6,,,,,20,111
"De 30 a 34 años (085)",125,113,,49,40,14,10,,,,12,214
"De 35 a 39 años (086)",152,144,1,33,58,36,13,3,,,8,333
"De 40 a 44 años (087)",111,111,,20,34,31,23,2,1,,,301
"De 45 a 49 años (088)",108,104,,25,29,23,24,3,,,4,278
"De 50 y más años (089)",182,180,,31,25,24,43,36,13,8,2,765
"Desocupada (090)",29,25,,7,11,3,3,,,1,4,63
"De 20 a 24 años (093)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (094)",4,2,,1,1,,,,,,2,3
"De 30 a 34 años (095)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (096)",9,9,,2,4,2,1,,,,,20
"De 40 a 44 años (097)",4,4,,1,1,1,1,,,,,10
"De 45 a 49 años (098)",3,3,,,2,,1,,,,,9
"De 50 y más años (099)",2,2,,,1,,,,,1,,14
"No PEA (100)",1822,1749,13,392,378,289,319,197,106,55,73,6144
"De 12 a 14 años (101)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (102)",41,32,1,31,,,,,,,9,31
"De 20 a 24 años (103)",159,138,1,100,34,3,,,,,21,177
"De 25 a 29 años (104)",195,184,3,86,71,20,3,,1,,11,309
"De 30 a 34 años (105)",205,195,1,51,86,35,19,2,1,,10,430
"De 35 a 39 años (106)",211,208,1,40,64,63,29,11,,,3,547
"De 40 a 44 años (107)",187,182,1,19,42,57,49,10,4,,5,582
"De 45 a 49 años (108)",144,142,,14,23,29,46,19,11,,2,562
"De 50 y más años (109)",674,666,5,50,57,82,173,155,89,55,8,3503
,,,,,,,,,,,,
"RURAL (120)",13424,12600,27,2482,2354,1855,2612,1792,1016,462,824,49390
"De 12 a 14 años (121)",13,5,,5,,,,,,,8,5
"De 15 a 19 años (122)",350,292,2,251,35,2,2,,,,58,335
"De 20 a 24 años (123)",1233,1013,2,631,294,66,20,,,,220,1502
"De 25 a 29 años (124)",1499,1314,2,519,480,216,86,9,2,,185,2558
"De 30 a 34 años (125)",1464,1349,1,304,458,313,231,32,10,,115,3441
"De 35 a 39 años (126)",1550,1466,4,216,362,360,394,105,22,3,84,4635
"De 40 a 44 años (127)",1213,1175,,134,209,253,356,170,40,13,38,4419
"De 45 a 49 años (128)",1145,1103,2,104,151,167,365,197,90,27,42,4827
"De 50 y más años (129)",4957,4883,14,318,365,478,1158,1279,852,419,74,27668
"PEA (130)",1197,1035,2,257,243,173,192,99,39,30,162,3384
"De 15 a 19 años (132)",22,18,,14,4,,,,,,4,22
"De 20 a 24 años (133)",121,71,1,45,19,4,2,,,,50,104
"De 25 a 29 años (134)",154,110,1,49,40,12,5,3,,,44,204
"De 30 a 34 años (135)",167,141,,39,44,33,18,6,1,,26,349
"De 35 a 39 años (136)",175,160,,38,45,35,35,7,,,15,425
"De 40 a 44 años (137)",124,118,,20,32,25,28,11,2,,6,367
"De 45 a 49 años (138)",119,109,,21,17,18,31,11,6,5,10,419
"De 50 y más años (139)",315,308,,31,42,46,73,61,30,25,7,1494
"Ocupada (140)",1118,995,2,240,238,169,188,94,37,27,123,3245
"De 15 a 19 años (142)",20,17,,14,3,,,,,,3,20
"De 20 a 24 años (143)",100,65,1,40,18,4,2,,,,35,97
"De 25 a 29 años (144)",143,105,1,45,40,11,5,3,,,38,197
"De 30 a 34 años (145)",154,137,,37,44,33,18,4,1,,17,334
"De 35 a 39 años (146)",164,153,,36,43,35,34,5,,,11,402
"De 40 a 44 años (147)",120,115,,19,31,24,28,11,2,,5,361
"De 45 a 49 años (148)",115,106,,20,17,18,29,11,6,5,9,409
"De 50 y más años (149)",302,297,,29,42,44,72,60,28,22,5,1425
"Desocupada (150)",79,40,,17,5,4,4,5,2,3,39,139
"De 15 a 19 años (152)",2,1,,,1,,,,,,1,2
"De 20 a 24 años (153)",21,6,,5,1,,,,,,15,7
"De 25 a 29 años (154)",11,5,,4,,1,,,,,6,7
"De 30 a 34 años (155)",13,4,,2,,,,2,,,9,15
"De 35 a 39 años (156)",11,7,,2,2,,1,2,,,4,23
"De 40 a 44 años (157)",4,3,,1,1,1,,,,,1,6
"De 45 a 49 años (158)",4,3,,1,,,2,,,,1,10
"De 50 y más años (159)",13,11,,2,,2,1,1,2,3,2,69
"No PEA (160)",12227,11565,25,2225,2111,1682,2420,1693,977,432,662,46006
"De 12 a 14 años (161)",13,5,,5,,,,,,,8,5
"De 15 a 19 años (162)",328,274,2,237,31,2,2,,,,54,313
"De 20 a 24 años (163)",1112,942,1,586,275,62,18,,,,170,1398
"De 25 a 29 años (164)",1345,1204,1,470,440,204,81,6,2,,141,2354
"De 30 a 34 años (165)",1297,1208,1,265,414,280,213,26,9,,89,3092
"De 35 a 39 años (166)",1375,1306,4,178,317,325,359,98,22,3,69,4210
"De 40 a 44 años (167)",1089,1057,,114,177,228,328,159,38,13,32,4052
"De 45 a 49 años (168)",1026,994,2,83,134,149,334,186,84,22,32,4408
"De 50 y más años (169)",4642,4575,14,287,323,432,1085,1218,822,394,67,26174
