"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",1269,,,,41,518,552,158
"De 45 a 49 años (048)",968,,,4,138,491,203,132
"De 50 y más años (049)",5341,144,532,1052,1341,777,50,1445
,,,,,,,,
"URBANA (060)",15579,70,326,756,1524,3283,5348,4272
"De 12 a 14 años (061)",17,,,,,,,17
"De 15 a 19 años (062)",308,,,,,,160,148
"De 20 a 24 años (063)",1632,,,,,4,779,849
"De 25 a 29 años (064)",2108,,,,,78,1230,800
"De 30 a 34 años (065)",2100,,,,,351,1230,519
"De 35 a 39 años (066)",2056,,,,14,646,1053,343
"De 40 a 44 años (067)",1756,,,,94,764,623,275
"De 45 a 49 años (068)",1397,,,8,242,700,234,213
"De 50 y más años (069)",4205,70,326,748,1174,740,39,1108
"PEA (070)",7917,5,73,265,812,1987,2707,2068
"De 12 a 14 años (071)",4,,,,,,,4
"De 15 a 19 años (072)",111,,,,,,50,61
"De 20 a 24 años (073)",679,,,,,3,317,359
"De 25 a 29 años (074)",1060,,,,,42,601,417
"De 30 a 34 años (075)",1195,,,,,210,670,315
"De 35 a 39 años (076)",1179,,,,7,399,569,204
"De 40 a 44 años (077)",1075,,,,67,484,342,182
"De 45 a 49 años (078)",883,,,5,158,438,142,140
"De 50 y más años (079)",1731,5,73,260,580,411,16,386
"Ocupada (080)",7553,5,72,260,805,1942,2559,1910
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",103,,,,,,47,56
"De 20 a 24 años (083)",598,,,,,3,283,312
"De 25 a 29 años (084)",972,,,,,41,557,374
"De 30 a 34 años (085)",1128,,,,,202,634,292
"De 35 a 39 años (086)",1126,,,,7,386,547,186
"De 40 a 44 años (087)",1052,,,,66,475,335,176
"De 45 a 49 años (088)",866,,,5,156,428,141,136
"De 50 y más años (089)",1705,5,72,255,576,407,15,375
"Desocupada (090)",364,,1,5,7,45,148,158
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",8,,,,,,3,5
"De 20 a 24 años (093)",81,,,,,,34,47
"De 25 a 29 años (094)",88,,,,,1,44,43
"De 30 a 34 años (095)",67,,,,,8,36,23
"De 35 a 39 años (096)",53,,,,,13,22,18
"De 40 a 44 años (097)",23,,,,1,9,7,6
"De 45 a 49 años (098)",17,,,,2,10,1,4
"De 50 y más años (099)",26,,1,5,4,4,1,11
"No PEA (100)",7662,65,253,491,712,1296,2641,2204
"De 12 a 14 años (101)",13,,,,,,,13
"De 15 a 19 años (102)",197,,,,,,110,87
"De 20 a 24 años (103)",953,,,,,1,462,490
"De 25 a 29 años (104)",1048,,,,,36,629,383
"De 30 a 34 años (105)",905,,,,,141,560,204
"De 35 a 39 años (106)",877,,,,7,247,484,139
"De 40 a 44 años (107)",681,,,,27,280,281,93
"De 45 a 49 años (108)",514,,,3,84,262,92,73
"De 50 y más años (109)",2474,65,253,488,594,329,23,722
,,,,,,,,
"RURAL (120)",10770,91,353,810,1386,2221,3474,2435
"De 12 a 14 años (121)",15,,,,,,1,14
"De 15 a 19 años (122)",202,,,,,,121,81
"De 20 a 24 años (123)",871,,,,,,523,348
"De 25 a 29 años (124)",1059,,,,,34,703,322
"De 30 a 34 años (125)",1073,,,,,190,694,189
"De 35 a 39 años (126)",1119,,,,8,339,633,139
"De 40 a 44 años (127)",1100,,,,34,451,486,129
"De 45 a 49 años (128)",920,,,1,104,436,259,120
"De 50 y más años (129)",4411,91,353,809,1240,771,54,1093
"PEA (130)",4277,12,74,245,566,954,1454,972
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",72,,,,,,48,24
"De 20 a 24 años (133)",327,,,,,,189,138
"De 25 a 29 años (134)",446,,,,,17,275,154
"De 30 a 34 años (135)",435,,,,,64,278,93
"De 35 a 39 años (136)",473,,,,3,130,274,66
"De 40 a 44 años (137)",512,,,,20,213,215,64
"De 45 a 49 años (138)",466,,,,50,207,148,61
"De 50 y más años (139)",1544,12,74,245,493,323,27,370
"Ocupada (140)",4217,12,74,245,561,944,1438,943
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",70,,,,,,48,22
"De 20 a 24 años (143)",316,,,,,,186,130
"De 25 a 29 años (144)",429,,,,,15,270,144
"De 30 a 34 años (145)",431,,,,,63,278,90
"De 35 a 39 años (146)",467,,,,3,127,272,65
"De 40 a 44 años (147)",504,,,,19,212,211,62
"De 45 a 49 años (148)",462,,,,50,204,148,60
"De 50 y más años (149)",1536,12,74,245,489,323,25,368
"Desocupada (150)",60,,,,5,10,16,29
"De 15 a 19 años (152)",2,,,,,,,2
"De 20 a 24 años (153)",11,,,,,,3,8
"De 25 a 29 años (154)",17,,,,,2,5,10
"De 30 a 34 años (155)",4,,,,,1,,3
"De 35 a 39 años (156)",6,,,,,3,2,1
"De 40 a 44 años (157)",8,,,,1,1,4,2
"De 45 a 49 años (158)",4,,,,,3,,1
"De 50 y más años (159)",8,,,,4,,2,2
"No PEA (160)",6493,79,279,565,820,1267,2020,1463
"De 12 a 14 años (161)",13,,,,,,1,12
"De 15 a 19 años (162)",130,,,,,,73,57
"De 20 a 24 años (163)",544,,,,,,334,210
"De 25 a 29 años (164)",613,,,,,17,428,168
"De 30 a 34 años (165)",638,,,,,126,416,96
"De 35 a 39 años (166)",646,,,,5,209,359,73
"De 40 a 44 años (167)",588,,,,14,238,271,65
"De 45 a 49 años (168)",454,,,1,54,229,111,59
"De 50 y más años (169)",2867,79,279,564,747,448,27,723
