"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otro(a) no pariente (046)",815,51,11,197,253,73,78,64,88
"Hombres (048)",14968,1182,446,5385,4454,627,1259,602,1013
"Jefe o Jefa (049)",6214,103,1,2211,1803,312,827,256,701
"Esposa(o)/ compa¤era(o) (050)",393,8,,144,122,27,49,14,29
"Hijo(a)/ hijastro(a) (051)",5666,750,358,2165,1673,149,225,211,135
"Yerno/ nuera (052)",194,1,,32,79,11,29,13,29
"Nieto(a) (053)",809,186,69,321,179,18,17,13,6
"Padres/ suegros (054)",125,17,,82,19,1,3,1,2
"Otro(a) pariente (055)",1138,100,16,331,447,68,67,63,46
"Trabajador(a) del hogar (056)",7,,,3,3,1,,,
"Pensionista (057)",35,,,1,11,3,6,3,11
"Otro(a) no pariente (058)",387,17,2,95,118,37,36,28,54
"Mujeres (060)",16734,1762,438,6489,4258,662,1741,615,769
"Jefe o Jefa (061)",3194,297,1,1262,701,148,434,131,220
"Esposa(o)/ compa¤era(o) (062)",4768,243,5,2043,1200,179,691,123,284
"Hijo(a)/ hijastro(a) (063)",5654,697,342,2114,1546,190,397,227,141
"Yerno/ nuera (064)",219,2,,40,77,22,40,17,21
"Nieto(a) (065)",758,177,66,314,152,10,13,19,7
"Padres/ suegros (066)",391,166,,190,28,1,4,,2
"Otro(a) pariente (067)",1154,143,15,356,350,65,114,60,51
"Trabajador(a) del hogar (068)",141,3,,62,64,7,4,1,
"Pensionista (069)",27,,,6,5,4,2,1,9
"Otro(a) no pariente (070)",428,34,9,102,135,36,42,36,34
,,,,,,,,,
"RURAL (072)",14286,2468,442,8823,2135,107,198,51,62
"Jefe o Jefa (073)",4105,543,,2845,559,33,88,13,24
"Esposa(o)/ compa¤era(o) (074)",2679,463,7,1840,294,22,43,6,4
"Hijo(a)/ hijastro(a) (075)",5824,1054,361,3271,1033,36,39,19,11
"Yerno/ nuera (076)",158,4,1,91,44,4,8,2,4
"Nieto(a) (077)",639,186,60,330,59,3,1,,
"Padres/ suegros (078)",140,83,,55,,,,2,
"Otro(a) pariente (079)",569,113,13,325,101,5,5,4,3
"Trabajador(a) del hogar (080)",8,1,,4,2,,1,,
"Pensionista (081)",9,1,,1,2,,,,5
"Otro(a) no pariente (082)",155,20,,61,41,4,13,5,11
"Hombres (084)",7370,939,225,4711,1257,60,104,30,44
"Jefe o Jefa (085)",3143,242,,2299,474,27,69,12,20
"Esposa(o)/ compa¤era(o) (086)",129,11,1,97,16,,1,1,2
"Hijo(a)/ hijastro(a) (087)",3169,510,188,1813,602,23,15,10,8
"Yerno/ nuera (088)",81,1,1,41,27,2,6,1,2
"Nieto(a) (089)",328,92,26,171,37,2,,,
"Padres/ suegros (090)",36,11,,24,,,,1,
"Otro(a) pariente (091)",370,58,9,221,69,3,5,2,3
"Trabajador(a) del hogar (092)",1,,,,1,,,,
"Pensionista (093)",7,1,,,2,,,,4
"Otro(a) no pariente (094)",106,13,,45,29,3,8,3,5
"Mujeres (096)",6916,1529,217,4112,878,47,94,21,18
"Jefe o Jefa (097)",962,301,,546,85,6,19,1,4
"Esposa(o)/ compa¤era(o) (098)",2550,452,6,1743,278,22,42,5,2
"Hijo(a)/ hijastro(a) (099)",2655,544,173,1458,431,13,24,9,3
"Yerno/ nuera (100)",77,3,,50,17,2,2,1,2
"Nieto(a) (101)",311,94,34,159,22,1,1,,
"Padres/ suegros (102)",104,72,,31,,,,1,
"Otro(a) pariente (103)",199,55,4,104,32,2,,2,
"Trabajador(a) del hogar (104)",7,1,,4,1,,1,,
"Pensionista (105)",2,,,1,,,,,1
"Otro(a) no pariente (106)",49,7,,16,12,1,5,2,6
