"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador familiar no remunerado (053)",2585,2291,215,59,20
"Trabajador del hogar (054)",1598,1598,,,
"De 06 a 14 años (056)",556,473,52,25,6
"Empleado (057)",60,47,9,4,
"Obrero (058)",122,85,19,12,6
"Trabajador independiente (059)",119,113,6,,
"Trabajador familiar no remunerado (061)",231,204,18,9,
"Trabajador del hogar (062)",24,24,,,
"De 15 a 29 años (064)",17678,11210,2371,1945,2152
"Empleado (065)",5134,2365,786,830,1153
"Obrero (066)",5593,2476,1058,1074,985
"Trabajador independiente (067)",5074,4677,397,,
"Empleador o patrono (068)",214,156,32,17,9
"Trabajador familiar no remunerado (069)",915,788,98,24,5
"Trabajador del hogar (070)",748,748,,,
"De 30 a 44 años (072)",19966,12469,2187,2111,3199
"Empleado (073)",5405,1572,631,1050,2152
"Obrero (074)",5127,2172,943,1000,1012
"Trabajador independiente (075)",7784,7287,497,,
"Empleador o patrono (076)",460,321,64,47,28
"Trabajador familiar no remunerado (077)",688,615,52,14,7
"Trabajador del hogar (078)",502,502,,,
"De 45 a 64 años (080)",13456,9587,1226,1069,1574
"Empleado (081)",2770,819,283,526,1142
"Obrero (082)",3087,1657,520,501,409
"Trabajador independiente (083)",6352,6019,333,,
"Empleador o patrono (084)",407,303,54,33,17
"Trabajador familiar no remunerado (085)",546,495,36,9,6
"Trabajador del hogar (086)",294,294,,,
"De 65 y más años (088)",2618,2280,152,85,101
"Empleado (089)",231,119,21,26,65
"Obrero (090)",480,342,61,47,30
"Trabajador independiente (091)",1531,1483,48,,
"Empleador o patrono (092)",141,117,11,9,4
"Trabajador familiar no remunerado (093)",205,189,11,3,2
"Trabajador del hogar (094)",30,30,,,
,,,,,
"RURAL (096)",11584,8320,1590,977,697
"Empleado (097)",1091,435,128,210,318
"Obrero (098)",5890,3700,1109,720,361
"Trabajador independiente (099)",2928,2728,200,,
"Empleador o patrono (100)",591,484,65,27,15
"Trabajador familiar no remunerado (101)",848,737,88,20,3
"Trabajador del hogar (102)",236,236,,,
"De 06 a 14 años (104)",123,92,21,8,2
"Empleado (105)",3,3,,,
"Obrero (106)",62,40,18,2,2
"Trabajador independiente (107)",8,8,,,
"Trabajador familiar no remunerado (109)",50,41,3,6,
"De 15 a 29 años (112)",3950,2573,627,445,305
"Empleado (113)",447,204,47,83,113
"Obrero (114)",2339,1333,486,339,181
"Trabajador independiente (115)",637,586,51,,
"Empleador o patrono (116)",70,42,6,13,9
"Trabajador familiar no remunerado (117)",321,272,37,10,2
"Trabajador del hogar (118)",136,136,,,
"De 30 a 44 años (120)",3894,2687,570,354,283
"Empleado (121)",436,157,52,86,141
"Obrero (122)",2039,1246,400,256,137
"Trabajador independiente (123)",977,901,76,,
"Empleador o patrono (124)",147,119,16,8,4
"Trabajador familiar no remunerado (125)",232,201,26,4,1
"Trabajador del hogar (126)",63,63,,,
"De 45 a 64 años (128)",2752,2180,309,160,103
"Empleado (129)",189,60,26,40,63
"Obrero (130)",1217,886,177,116,38
"Trabajador independiente (131)",897,840,57,,
"Empleador o patrono (132)",242,205,31,4,2
"Trabajador familiar no remunerado (133)",177,159,18,,
"Trabajador del hogar (134)",30,30,,,
"De 65 y más años (136)",865,788,63,10,4
"Empleado (137)",16,11,3,1,1
"Obrero (138)",233,195,28,7,3
"Trabajador independiente (139)",409,393,16,,
"Empleador o patrono (140)",132,118,12,2,
"Trabajador familiar no remunerado (141)",68,64,4,,
"Trabajador del hogar (142)",7,7,,,
