"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleador o patrono (052)",1304,910,167,149,78
"Trabajador familiar no remunerado (053)",2642,2374,185,63,20
"Trabajador del hogar (054)",2007,2007,,,
"De 06 a 14 años (056)",563,447,79,22,15
"Empleado (057)",66,50,11,4,1
"Obrero (058)",116,55,33,15,13
"Trabajador independiente (059)",119,110,9,,
"Empleador o patrono (060)",1,1,,,
"Trabajador familiar no remunerado (061)",239,209,26,3,1
"Trabajador del hogar (062)",22,22,,,
"De 15 a 29 años (064)",21329,13123,3123,2522,2561
"Empleado (065)",7204,3067,1280,1368,1489
"Obrero (066)",5806,2483,1189,1098,1036
"Trabajador independiente (067)",6311,5768,543,,
"Empleador o patrono (068)",242,155,31,29,27
"Trabajador familiar no remunerado (069)",990,874,80,27,9
"Trabajador del hogar (070)",776,776,,,
"De 30 a 44 años (072)",24938,15051,2780,2960,4147
"Empleado (073)",8514,2311,1117,1968,3118
"Obrero (074)",5054,2187,954,915,998
"Trabajador independiente (075)",9490,8904,586,,
"Empleador o patrono (076)",509,346,80,56,27
"Trabajador familiar no remunerado (077)",650,582,43,21,4
"Trabajador del hogar (078)",721,721,,,
"De 45 a 64 años (080)",17488,11696,1499,1522,2771
"Empleado (081)",4899,1167,526,977,2229
"Obrero (082)",3140,1635,510,482,513
"Trabajador independiente (083)",7993,7605,388,,
"Empleador o patrono (084)",439,316,45,54,24
"Trabajador familiar no remunerado (085)",574,530,30,9,5
"Trabajador del hogar (086)",443,443,,,
"De 65 y más años (088)",3191,2744,197,115,135
"Empleado (089)",363,170,45,48,100
"Obrero (090)",479,318,73,54,34
"Trabajador independiente (091)",2002,1940,62,,
"Empleador o patrono (092)",113,92,11,10,
"Trabajador familiar no remunerado (093)",189,179,6,3,1
"Trabajador del hogar (094)",45,45,,,
,,,,,
"RURAL (096)",10252,7459,1271,979,543
"Empleado (097)",585,224,93,126,142
"Obrero (098)",4982,2798,969,822,393
"Trabajador independiente (099)",3319,3188,131,,
"Empleador o patrono (100)",327,284,19,17,7
"Trabajador familiar no remunerado (101)",921,847,59,14,1
"Trabajador del hogar (102)",118,118,,,
"De 06 a 14 años (104)",117,97,13,7,
"Obrero (106)",25,16,6,3,
"Trabajador independiente (107)",8,8,,,
"Trabajador familiar no remunerado (109)",82,71,7,4,
"Trabajador del hogar (110)",2,2,,,
"De 15 a 29 años (112)",3593,2377,556,422,238
"Empleado (113)",249,107,37,56,49
"Obrero (114)",2046,1066,436,359,185
"Trabajador independiente (115)",731,684,47,,
"Empleador o patrono (116)",65,57,2,2,4
"Trabajador familiar no remunerado (117)",439,400,34,5,
"Trabajador del hogar (118)",63,63,,,
"De 30 a 44 años (120)",3263,2293,413,361,196
"Empleado (121)",239,83,38,53,65
"Obrero (122)",1629,885,319,297,128
"Trabajador independiente (123)",1076,1035,41,,
"Empleador o patrono (124)",98,82,5,8,3
"Trabajador familiar no remunerado (125)",183,170,10,3,
"Trabajador del hogar (126)",38,38,,,
"De 45 a 64 años (128)",2533,2004,254,170,105
"Empleado (129)",93,33,18,15,27
"Obrero (130)",1084,671,188,148,77
"Trabajador independiente (131)",1076,1044,32,,
"Empleador o patrono (132)",110,95,10,5,
"Trabajador familiar no remunerado (133)",155,146,6,2,1
"Trabajador del hogar (134)",15,15,,,
"De 65 y más años (136)",746,688,35,19,4
"Empleado (137)",4,1,,2,1
"Obrero (138)",198,160,20,15,3
"Trabajador independiente (139)",428,417,11,,
"Empleador o patrono (140)",54,50,2,2,
"Trabajador familiar no remunerado (141)",62,60,2,,
