"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",426,421,375,39,6,1,,,,,5,54
"De 20 a 24 años (023)",519,446,199,142,66,31,7,1,,,73,402
"De 25 a 29 años (024)",566,502,121,149,115,71,41,5,,,64,799
"De 30 a 34 años (025)",574,534,76,132,136,79,87,20,4,,40,1183
"De 35 a 39 años (026)",621,602,40,75,137,131,125,67,22,5,19,1957
"De 40 a 44 años (027)",497,483,22,46,65,99,131,73,30,17,14,1949
"De 45 a 49 años (028)",440,423,24,22,48,62,126,89,35,17,17,1933
"De 50 y más años (029)",1091,1071,54,54,89,99,194,201,188,192,20,6487
"Desocupada (030)",273,249,160,36,18,8,14,6,4,3,24,267
"De 12 a 14 años (031)",24,24,24,,,,,,,,,
"De 15 a 19 años (032)",77,77,73,4,,,,,,,,4
"De 20 a 24 años (033)",63,55,37,12,4,1,,1,,,8,29
"De 25 a 29 años (034)",43,36,18,10,2,2,3,1,,,7,39
"De 30 a 34 años (035)",18,14,2,1,4,1,6,,,,4,39
"De 35 a 39 años (036)",24,21,4,6,4,3,2,2,,,3,47
"De 40 a 44 años (037)",5,5,,3,1,1,,,,,,8
"De 45 a 49 años (038)",8,7,1,,2,,2,,1,1,1,32
"De 50 y más años (039)",11,10,1,,1,,1,2,3,2,1,69
"No PEA (040)",40442,39570,12475,3509,3475,3323,5518,4372,3465,3433,872,141861
"De 12 a 14 años (041)",5610,5584,5564,18,2,,,,,,26,22
"De 15 a 19 años (042)",5796,5701,4762,725,184,26,4,,,,95,1187
"De 20 a 24 años (043)",3970,3726,1025,1159,912,437,178,15,,,244,5132
"De 25 a 29 años (044)",3598,3426,293,601,845,773,807,101,6,,172,8775
"De 30 a 34 años (045)",3331,3253,150,282,517,676,1066,457,92,13,78,11850
"De 35 a 39 años (046)",3179,3125,103,172,302,444,954,774,300,76,54,14708
"De 40 a 44 años (047)",2815,2780,92,124,184,277,678,683,462,280,35,15775
"De 45 a 49 años (048)",2428,2399,73,97,128,188,477,537,488,411,29,15286
"De 50 y más años (049)",9715,9576,413,331,401,502,1354,1805,2117,2653,139,69126
,,,,,,,,,,,,
"URBANA (060)",6125,5899,1961,766,751,630,770,461,323,237,226,15977
"De 12 a 14 años (061)",632,629,626,3,,,,,,,3,3
"De 15 a 19 años (062)",914,907,825,70,12,,,,,,7,94
"De 20 a 24 años (063)",548,487,219,181,66,19,1,1,,,61,380
"De 25 a 29 años (064)",590,535,104,192,153,60,24,2,,,55,791
"De 30 a 34 años (065)",552,520,50,124,169,98,65,12,2,,32,1130
"De 35 a 39 años (066)",558,539,31,72,131,128,132,39,6,,19,1590
"De 40 a 44 años (067)",522,512,25,44,77,121,152,60,22,11,10,1913
"De 45 a 49 años (068)",431,422,15,29,46,76,139,68,30,19,9,1856
"De 50 y más años (069)",1378,1348,66,51,97,128,257,279,263,207,30,8220
"PEA (070)",2128,2010,472,346,356,292,302,125,74,43,118,5165
"De 12 a 14 años (071)",42,41,41,,,,,,,,1,
"De 15 a 19 años (072)",193,191,176,13,2,,,,,,2,17
"De 20 a 24 años (073)",223,189,91,68,24,5,,1,,,34,137
"De 25 a 29 años (074)",256,225,68,86,54,12,4,1,,,31,253
"De 30 a 34 años (075)",272,249,38,75,80,34,21,1,,,23,431
"De 35 a 39 años (076)",301,291,22,49,76,77,52,14,1,,10,750
"De 40 a 44 años (077)",253,247,12,28,44,67,68,19,7,2,6,812
"De 45 a 49 años (078)",226,221,9,14,33,45,76,31,11,2,5,861
"De 50 y más años (079)",362,356,15,13,43,52,81,58,55,39,6,1904
"Ocupada (080)",2023,1915,430,322,343,287,295,123,72,43,108,5039
"De 12 a 14 años (081)",40,39,39,,,,,,,,1,
"De 15 a 19 años (082)",175,173,160,11,2,,,,,,2,15
"De 20 a 24 años (083)",197,166,79,59,23,5,,,,,31,120
"De 25 a 29 años (084)",235,206,60,79,53,10,3,1,,,29,234
"De 30 a 34 años (085)",264,243,37,75,77,34,19,1,,,21,417
"De 35 a 39 años (086)",284,276,19,44,72,75,51,14,1,,8,726
"De 40 a 44 años (087)",250,244,12,27,43,66,68,19,7,2,6,806
"De 45 a 49 años (088)",221,217,9,14,31,45,74,31,11,2,4,848
"De 50 y más años (089)",357,351,15,13,42,52,80,57,53,39,6,1873
"Desocupada (090)",105,95,42,24,13,5,7,2,2,,10,126
"De 12 a 14 años (091)",2,2,2,,,,,,,,,
"De 15 a 19 años (092)",18,18,16,2,,,,,,,,2
"De 20 a 24 años (093)",26,23,12,9,1,,,1,,,3,17
"De 25 a 29 años (094)",21,19,8,7,1,2,1,,,,2,19
"De 30 a 34 años (095)",8,6,1,,3,,2,,,,2,14
"De 35 a 39 años (096)",17,15,3,5,4,2,1,,,,2,24
"De 40 a 44 años (097)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (098)",5,4,,,2,,2,,,,1,13
"De 50 y más años (099)",5,5,,,1,,1,1,2,,,31
"No PEA (100)",3997,3889,1489,420,395,338,468,336,249,194,108,10812
"De 12 a 14 años (101)",590,588,585,3,,,,,,,2,3
"De 15 a 19 años (102)",721,716,649,57,10,,,,,,5,77
"De 20 a 24 años (103)",325,298,128,113,42,14,1,,,,27,243
"De 25 a 29 años (104)",334,310,36,106,99,48,20,1,,,24,538
"De 30 a 34 años (105)",280,271,12,49,89,64,44,11,2,,9,699
"De 35 a 39 años (106)",257,248,9,23,55,51,80,25,5,,9,840
"De 40 a 44 años (107)",269,265,13,16,33,54,84,41,15,9,4,1101
"De 45 a 49 años (108)",205,201,6,15,13,31,63,37,19,17,4,995
"De 50 y más años (109)",1016,992,51,38,54,76,176,221,208,168,24,6316
,,,,,,,,,,,,
"RURAL (120)",39435,38510,11692,3439,3404,3274,5473,4373,3425,3430,925,140916
"De 12 a 14 años (121)",5113,5087,5069,16,2,,,,,,26,20
"De 15 a 19 años (122)",5385,5292,4385,698,178,27,4,,,,93,1151
"De 20 a 24 años (123)",4004,3740,1042,1132,916,450,184,16,,,264,5183
"De 25 a 29 años (124)",3617,3429,328,568,809,786,827,105,6,,188,8822
"De 30 a 34 años (125)",3371,3281,178,291,488,658,1094,465,94,13,90,11942
"De 35 a 39 años (126)",3266,3209,116,181,312,450,949,804,316,81,57,15122
"De 40 a 44 años (127)",2795,2756,89,129,173,256,657,696,470,286,39,15819
"De 45 a 49 años (128)",2445,2407,83,90,132,174,466,558,494,410,38,15395
"De 50 y más años (129)",9439,9309,402,334,394,473,1292,1729,2045,2640,130,67462
"PEA (130)",2990,2829,706,350,324,289,423,337,209,191,161,9867
"De 12 a 14 años (131)",93,91,90,1,,,,,,,2,1
"De 15 a 19 años (132)",310,307,272,30,4,1,,,,,3,41
"De 20 a 24 años (133)",359,312,145,86,46,27,7,1,,,47,294
"De 25 a 29 años (134)",353,313,71,73,63,61,40,5,,,40,585
"De 30 a 34 años (135)",320,299,40,58,60,46,72,19,4,,21,791
"De 35 a 39 años (136)",344,332,22,32,65,57,75,55,21,5,12,1254
"De 40 a 44 años (137)",249,241,10,21,22,33,63,54,23,15,8,1145
"De 45 a 49 años (138)",222,209,16,8,17,17,52,58,25,16,13,1104
"De 50 y más años (139)",740,725,40,41,47,47,114,145,136,155,15,4652
"Ocupada (140)",2822,2675,588,338,319,286,416,333,207,188,147,9726
"De 12 a 14 años (141)",71,69,68,1,,,,,,,2,1
"De 15 a 19 años (142)",251,248,215,28,4,1,,,,,3,39
"De 20 a 24 años (143)",322,280,120,83,43,26,7,1,,,42,282
"De 25 a 29 años (144)",331,296,61,70,62,61,38,4,,,35,565
"De 30 a 34 años (145)",310,291,39,57,59,45,68,19,4,,19,766
"De 35 a 39 años (146)",337,326,21,31,65,56,74,53,21,5,11,1231
"De 40 a 44 años (147)",247,239,10,19,22,33,63,54,23,15,8,1143
"De 45 a 49 años (148)",219,206,15,8,17,17,52,58,24,15,13,1085
"De 50 y más años (149)",734,720,39,41,47,47,114,144,135,153,14,4614
"Desocupada (150)",168,154,118,12,5,3,7,4,2,3,14,141
"De 12 a 14 años (151)",22,22,22,,,,,,,,,
"De 15 a 19 años (152)",59,59,57,2,,,,,,,,2
"De 20 a 24 años (153)",37,32,25,3,3,1,,,,,5,12
"De 25 a 29 años (154)",22,17,10,3,1,,2,1,,,5,20
"De 30 a 34 años (155)",10,8,1,1,1,1,4,,,,2,25
"De 35 a 39 años (156)",7,6,1,1,,1,1,2,,,1,23
"De 40 a 44 años (157)",2,2,,2,,,,,,,,2
"De 45 a 49 años (158)",3,3,1,,,,,,1,1,,19
"De 50 y más años (159)",6,5,1,,,,,1,1,2,1,38
"No PEA (160)",36445,35681,10986,3089,3080,2985,5050,4036,3216,3239,764,131049
"De 12 a 14 años (161)",5020,4996,4979,15,2,,,,,,24,19
"De 15 a 19 años (162)",5075,4985,4113,668,174,26,4,,,,90,1110
"De 20 a 24 años (163)",3645,3428,897,1046,870,423,177,15,,,217,4889
"De 25 a 29 años (164)",3264,3116,257,495,746,725,787,100,6,,148,8237
"De 30 a 34 años (165)",3051,2982,138,233,428,612,1022,446,90,13,69,11151
"De 35 a 39 años (166)",2922,2877,94,149,247,393,874,749,295,76,45,13868
"De 40 a 44 años (167)",2546,2515,79,108,151,223,594,642,447,271,31,14674
"De 45 a 49 años (168)",2223,2198,67,82,115,157,414,500,469,394,25,14291
"De 50 y más años (169)",8699,8584,362,293,347,426,1178,1584,1909,2485,115,62810
