"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Educación inicial (032)",6,,3,3,,
"Primaria (033)",139,4,52,41,31,11
"Secundaria (034)",218,3,135,60,19,1
"Superior no univ. incompleta (035)",33,,23,9,1,
"Superior no univ. completa (036)",51,,29,12,9,1
"Superior univ. incompleta (037)",21,,14,5,2,
"Superior univ. completa (038)",45,,19,16,10,
"No PEA (040)",15521,6030,3846,1941,1925,1779
"Sin nivel (041)",1795,258,145,284,429,679
"Educación inicial (042)",735,656,48,31,,
"Primaria (043)",7499,4119,783,793,999,805
"Secundaria (044)",4092,997,2164,497,306,128
"Superior no univ. incompleta (045)",461,,319,80,36,26
"Superior no univ. completa (046)",351,,128,109,57,57
"Superior univ. incompleta (047)",268,,197,36,23,12
"Superior univ. completa (048)",320,,62,111,75,72
,,,,,,
"URBANA (060)",17195,3974,4732,3780,2919,1790
"Sin nivel (061)",1228,93,73,217,352,493
"Educación inicial (062)",477,388,47,42,,
"Primaria (063)",6625,2690,743,1000,1291,901
"Secundaria (064)",5423,803,2611,1191,657,161
"Superior no univ. incompleta (065)",846,,438,246,118,44
"Superior no univ. completa (066)",1028,,326,454,173,75
"Superior univ. incompleta (067)",497,,262,147,75,13
"Superior univ. completa (068)",1071,,232,483,253,103
"PEA (070)",7036,88,2149,2546,1690,563
"Sin nivel (071)",318,1,23,78,127,89
"Educación inicial (072)",55,7,22,26,,
"Primaria (073)",1956,52,322,567,677,338
"Secundaria (074)",2472,28,1107,843,436,58
"Superior no univ. incompleta (075)",465,,186,174,85,20
"Superior no univ. completa (076)",722,,217,357,126,22
"Superior univ. incompleta (077)",272,,96,118,55,3
"Superior univ. completa (078)",776,,176,383,184,33
"Ocupada (080)",6645,81,1958,2426,1627,553
"Sin nivel (081)",309,1,19,76,124,89
"Educación inicial (082)",51,7,21,23,,
"Primaria (083)",1860,48,291,538,653,330
"Secundaria (084)",2311,25,1015,793,421,57
"Superior no univ. incompleta (085)",440,,170,166,84,20
"Superior no univ. completa (086)",679,,194,346,118,21
"Superior univ. incompleta (087)",257,,88,113,53,3
"Superior univ. completa (088)",738,,160,371,174,33
"Desocupada (090)",391,7,191,120,63,10
"Sin nivel (091)",9,,4,2,3,
"Educación inicial (092)",4,,1,3,,
"Primaria (093)",96,4,31,29,24,8
"Secundaria (094)",161,3,92,50,15,1
"Superior no univ. incompleta (095)",25,,16,8,1,
"Superior no univ. completa (096)",43,,23,11,8,1
"Superior univ. incompleta (097)",15,,8,5,2,
"Superior univ. completa (098)",38,,16,12,10,
"No PEA (100)",10159,3886,2583,1234,1229,1227
"Sin nivel (101)",910,92,50,139,225,404
"Educación inicial (102)",422,381,25,16,,
"Primaria (103)",4669,2638,421,433,614,563
"Secundaria (104)",2951,775,1504,348,221,103
"Superior no univ. incompleta (105)",381,,252,72,33,24
"Superior no univ. completa (106)",306,,109,97,47,53
"Superior univ. incompleta (107)",225,,166,29,20,10
"Superior univ. completa (108)",295,,56,100,69,70
,,,,,,
"RURAL (120)",9895,2209,2763,2155,1717,1051
"Sin nivel (121)",1265,175,132,232,330,396
"Educación inicial (122)",341,281,37,23,,
"Primaria (123)",4541,1518,720,806,926,571
"Secundaria (124)",2672,235,1383,696,306,52
"Superior no univ. incompleta (125)",259,,159,77,20,3
"Superior no univ. completa (126)",345,,158,132,46,9
"Superior univ. incompleta (127)",155,,66,52,30,7
"Superior univ. completa (128)",317,,108,137,59,13
"PEA (130)",4533,65,1500,1448,1021,499
"Sin nivel (131)",380,9,37,87,126,121
"Educación inicial (132)",28,6,14,8,,
"Primaria (133)",1711,37,358,446,541,329
"Secundaria (134)",1531,13,723,547,221,27
"Superior no univ. incompleta (135)",179,,92,69,17,1
"Superior no univ. completa (136)",300,,139,120,36,5
"Superior univ. incompleta (137)",112,,35,45,27,5
"Superior univ. completa (138)",292,,102,126,53,11
"Ocupada (140)",4400,65,1410,1420,1009,496
"Sin nivel (141)",378,9,35,87,126,121
"Educación inicial (142)",26,6,12,8,,
"Primaria (143)",1668,37,337,434,534,326
"Secundaria (144)",1474,13,680,537,217,27
"Superior no univ. incompleta (145)",171,,85,68,17,1
"Superior no univ. completa (146)",292,,133,119,35,5
"Superior univ. incompleta (147)",106,,29,45,27,5
"Superior univ. completa (148)",285,,99,122,53,11
"Desocupada (150)",133,,90,28,12,3
"Sin nivel (151)",2,,2,,,
"Educación inicial (152)",2,,2,,,
"Primaria (153)",43,,21,12,7,3
"Secundaria (154)",57,,43,10,4,
"Superior no univ. incompleta (155)",8,,7,1,,
"Superior no univ. completa (156)",8,,6,1,1,
"Superior univ. incompleta (157)",6,,6,,,
"Superior univ. completa (158)",7,,3,4,,
"No PEA (160)",5362,2144,1263,707,696,552
"Sin nivel (161)",885,166,95,145,204,275
"Educación inicial (162)",313,275,23,15,,
"Primaria (163)",2830,1481,362,360,385,242
"Secundaria (164)",1141,222,660,149,85,25
"Superior no univ. incompleta (165)",80,,67,8,3,2
"Superior no univ. completa (166)",45,,19,12,10,4
"Superior univ. incompleta (167)",43,,31,7,3,2
"Superior univ. completa (168)",25,,6,11,6,2
