"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",230,,1,1,,168,,19,,41,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",15,,,,,2,,13,,,,
"Comercio al por mayor (031)",7,,,,,7,,,,,,
"Comercio al por menor (032)",208,,1,1,,159,,6,,41,,
"Hoteles y restaurantes (033)",24,,,1,2,11,,,,10,,
"Trans., almac. y comunicaciones (034)",97,,,2,1,,,,64,30,,
"Intermediación financiera (035)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",13,,3,6,1,1,,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",167,15,4,3,80,,,,8,18,39,
"Enseñanza (038)",220,2,211,1,3,,,,,3,,
"Servicios sociales y de salud (039)",31,,8,13,4,2,,1,2,1,,
"Otras activ. serv.comun.soc y personales (040)",19,,2,9,1,,,,1,6,,
"Hogares privados con servicio doméstico (041)",7,,,,,,,,,7,,
"Actividad economica no especificada (043)",94,,,,6,,,,,,,88
"Mujeres (044)",4942,5,89,11,37,290,1716,38,2,2639,,115
"Agric., ganadería, caza y silvicultura (045)",4182,,,,,,1715,,,2467,,
"Pesca (046)",2,,,,,,1,,,1,,
"Industrias manufactureras (048)",45,,,,,5,,38,1,1,,
"Construcción (050)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",303,,,1,,234,,,,68,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,2,,,,,,
"Comercio al por mayor (053)",6,,,1,,5,,,,,,
"Comercio al por menor (054)",295,,,,,227,,,,68,,
"Hoteles y restaurantes (055)",95,,1,,1,50,,,,43,,
"Trans., almac. y comunicaciones (056)",7,,,,,1,,,,6,,
"Activid.inmobil., empres. y alquileres (058)",6,,,,3,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",37,5,1,,30,,,,,1,,
"Enseñanza (060)",84,,79,,2,,,,,3,,
"Servicios sociales y de salud (061)",19,,8,10,1,,,,,,,
"Otras activ. serv.comun.soc y personales (062)",5,,,,,,,,,5,,
"Hogares privados con servicio doméstico (063)",40,,,,,,,,,40,,
"Actividad economica no especificada (065)",115,,,,,,,,,,,115
,,,,,,,,,,,,
"URBANA (066)",2828,8,196,36,82,359,1123,78,87,733,36,90
"Agric., ganadería, caza y silvicultura (067)",1695,,1,,,,1121,1,,572,,
"Pesca (068)",3,,,,,,2,,,1,,
"Explotación de minas y canteras (069)",2,,,,,,,1,,1,,
"Industrias manufactureras (070)",67,,,1,,6,,58,1,1,,
"Suministro de electricidad, gas y agua (071)",3,,,1,,,,2,,,,
"Construcción (072)",59,,2,1,,,,2,44,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",367,,1,2,,304,,13,,47,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,,,3,,10,,,,
"Comercio al por mayor (075)",9,,,1,,8,,,,,,
"Comercio al por menor (076)",345,,1,1,,293,,3,,47,,
"Hoteles y restaurantes (077)",97,,,1,3,48,,,,45,,
"Trans., almac. y comunicaciones (078)",42,,,1,1,,,,32,8,,
"Intermediación financiera (079)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",12,,3,4,1,1,,,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",135,7,4,3,64,,,,6,15,36,
"Enseñanza (082)",179,1,170,,5,,,,,3,,
"Servicios sociales y de salud (083)",35,,13,16,3,,,1,2,,,
"Otras activ. serv.comun.soc y personales (084)",17,,2,5,1,,,,1,8,,
"Hogares privados con servicio doméstico (085)",20,,,,,,,,,20,,
"Actividad economica no especificada (087)",94,,,,4,,,,,,,90
"Hombres (088)",1637,4,138,29,51,128,760,62,86,295,36,48
"Agric., ganadería, caza y silvicultura (089)",991,,1,,,,759,1,,230,,
"Pesca (090)",2,,,,,,1,,,1,,
"Explotación de minas y canteras (091)",2,,,,,,,1,,1,,
"Industrias manufactureras (092)",44,,,1,,1,,42,,,,
"Suministro de electricidad, gas y agua (093)",3,,,1,,,,2,,,,
"Construcción (094)",59,,2,1,,,,2,44,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",146,,1,1,,117,,13,,14,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",12,,,,,2,,10,,,,
"Comercio al por mayor (097)",5,,,,,5,,,,,,
"Comercio al por menor (098)",129,,1,1,,110,,3,,14,,
"Hoteles y restaurantes (099)",19,,,1,2,9,,,,7,,
"Trans., almac. y comunicaciones (100)",40,,,1,1,,,,32,6,,
"Intermediación financiera (101)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",10,,3,4,,1,,,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",104,3,4,3,38,,,,6,14,36,
"Enseñanza (104)",122,1,117,,3,,,,,1,,
"Servicios sociales y de salud (105)",23,,8,10,2,,,1,2,,,
"Otras activ. serv.comun.soc y personales (106)",14,,2,5,1,,,,1,5,,
"Hogares privados con servicio doméstico (107)",5,,,,,,,,,5,,
"Actividad economica no especificada (109)",52,,,,4,,,,,,,48
"Mujeres (110)",1191,4,58,7,31,231,363,16,1,438,,42
"Agric., ganadería, caza y silvicultura (111)",704,,,,,,362,,,342,,
"Pesca (112)",1,,,,,,1,,,,,
"Industrias manufactureras (114)",23,,,,,5,,16,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",221,,,1,,187,,,,33,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,1,,,,,,
"Comercio al por mayor (119)",4,,,1,,3,,,,,,
"Comercio al por menor (120)",216,,,,,183,,,,33,,
"Hoteles y restaurantes (121)",78,,,,1,39,,,,38,,
"Trans., almac. y comunicaciones (122)",2,,,,,,,,,2,,
"Activid.inmobil., empres. y alquileres (124)",2,,,,1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",31,4,,,26,,,,,1,,
"Enseñanza (126)",57,,53,,2,,,,,2,,
"Servicios sociales y de salud (127)",12,,5,6,1,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",3,,,,,,,,,3,,
"Hogares privados con servicio doméstico (129)",15,,,,,,,,,15,,
"Actividad economica no especificada (131)",42,,,,,,,,,,,42
,,,,,,,,,,,,
"RURAL (132)",8244,14,126,15,53,114,3944,83,95,3684,3,113
"Agric., ganadería, caza y silvicultura (133)",7416,,,,,,3931,,,3485,,
"Pesca (134)",20,,,,,,13,,,7,,
"Explotación de minas y canteras (135)",6,,1,,,,,2,2,1,,
"Industrias manufactureras (136)",77,,,,,,,75,2,,,
"Construcción (138)",110,,,,,,,,57,53,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",166,,,,,98,,6,,62,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",4,,,,,1,,3,,,,
"Comercio al por mayor (141)",4,,,,,4,,,,,,
"Comercio al por menor (142)",158,,,,,93,,3,,62,,
"Hoteles y restaurantes (143)",22,,1,,,13,,,,8,,
"Trans., almac. y comunicaciones (144)",62,,,1,,1,,,32,28,,
"Activid.inmobil., empres. y alquileres (146)",7,,,2,3,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",69,13,1,,46,,,,2,4,3,
"Enseñanza (148)",125,1,120,1,,,,,,3,,
"Servicios sociales y de salud (149)",15,,3,7,2,2,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",7,,,4,,,,,,3,,
"Hogares privados con servicio doméstico (151)",27,,,,,,,,,27,,
"Actividad economica no especificada (153)",115,,,,2,,,,,,,113
"Hombres (154)",4493,13,95,11,47,55,2591,61,94,1483,3,40
"Agric., ganadería, caza y silvicultura (155)",3938,,,,,,2578,,,1360,,
"Pesca (156)",19,,,,,,13,,,6,,
"Explotación de minas y canteras (157)",6,,1,,,,,2,2,1,,
"Industrias manufactureras (158)",55,,,,,,,53,2,,,
"Construcción (160)",108,,,,,,,,56,52,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",84,,,,,51,,6,,27,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,,,,3,,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",79,,,,,49,,3,,27,,
"Hoteles y restaurantes (165)",5,,,,,2,,,,3,,
"Trans., almac. y comunicaciones (166)",57,,,1,,,,,32,24,,
"Activid.inmobil., empres. y alquileres (168)",3,,,2,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",63,12,,,42,,,,2,4,3,
"Enseñanza (170)",98,1,94,1,,,,,,2,,
"Servicios sociales y de salud (171)",8,,,3,2,2,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",5,,,4,,,,,,1,,
"Hogares privados con servicio doméstico (173)",2,,,,,,,,,2,,
"Actividad economica no especificada (175)",42,,,,2,,,,,,,40
"Mujeres (176)",3751,1,31,4,6,59,1353,22,1,2201,,73
"Agric., ganadería, caza y silvicultura (177)",3478,,,,,,1353,,,2125,,
"Pesca (178)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",22,,,,,,,22,,,,
"Construcción (182)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",82,,,,,47,,,,35,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",2,,,,,2,,,,,,
"Comercio al por menor (186)",79,,,,,44,,,,35,,
"Hoteles y restaurantes (187)",17,,1,,,11,,,,5,,
"Trans., almac. y comunicaciones (188)",5,,,,,1,,,,4,,
"Activid.inmobil., empres. y alquileres (190)",4,,,,2,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,1,1,,4,,,,,,,
"Enseñanza (192)",27,,26,,,,,,,1,,
"Servicios sociales y de salud (193)",7,,3,4,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",2,,,,,,,,,2,,
"Hogares privados con servicio doméstico (195)",25,,,,,,,,,25,,
"Actividad economica no especificada (197)",73,,,,,,,,,,,73
