"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",190,157,,126,24,6,1,,,,33,196
"De 20 a 24 años (023)",486,439,5,170,144,92,25,3,,,47,858
"De 25 a 29 años (024)",523,479,1,100,138,120,105,14,1,,44,1281
"De 30 a 34 años (025)",424,407,1,52,92,80,127,45,7,3,17,1408
"De 35 a 39 años (026)",483,468,4,34,67,87,158,81,30,7,15,1980
"De 40 a 44 años (027)",416,412,1,15,39,50,120,114,55,18,4,2162
"De 45 a 49 años (028)",345,340,1,16,25,36,71,94,69,28,5,1985
"De 50 y más años (029)",683,671,4,31,31,43,144,179,133,106,12,4332
"Desocupada (030)",125,107,1,37,19,16,21,8,3,2,18,317
"De 15 a 19 años (032)",25,20,,19,1,,,,,,5,21
"De 20 a 24 años (033)",28,24,,13,10,1,,,,,4,36
"De 25 a 29 años (034)",20,16,,3,5,5,2,1,,,4,42
"De 30 a 34 años (035)",17,16,,2,2,5,6,,1,,1,58
"De 35 a 39 años (036)",14,12,,,1,4,5,1,1,,2,52
"De 40 a 44 años (037)",9,8,1,,,,3,3,,1,1,43
"De 45 a 49 años (038)",7,6,,,,,4,1,,1,1,36
"De 50 y más años (039)",5,5,,,,1,1,2,1,,,29
"No PEA (040)",7996,7675,38,1442,1281,1145,1735,1106,590,338,321,30891
"De 12 a 14 años (041)",44,20,,19,1,,,,,,24,21
"De 15 a 19 años (042)",849,746,10,538,165,27,6,,,,103,973
"De 20 a 24 años (043)",1439,1347,12,472,482,259,114,8,,,92,2741
"De 25 a 29 años (044)",1272,1220,5,188,301,333,340,48,5,,52,3589
"De 30 a 34 años (045)",979,970,3,64,137,207,391,134,31,3,9,3837
"De 35 a 39 años (046)",831,826,,38,64,140,282,226,57,19,5,3960
"De 40 a 44 años (047)",611,608,1,25,27,57,183,177,102,36,3,3466
"De 45 a 49 años (048)",502,498,,27,31,35,122,138,96,49,4,2970
"De 50 y más años (049)",1469,1440,7,71,73,87,297,375,299,231,29,9334
,,,,,,,,,,,,
"URBANA (060)",3783,3576,21,748,698,596,749,444,210,110,207,13032
"De 12 a 14 años (061)",17,7,,6,1,,,,,,10,8
"De 15 a 19 años (062)",280,232,3,191,33,2,3,,,,48,275
"De 20 a 24 años (063)",626,568,7,253,211,74,20,3,,,58,1000
"De 25 a 29 años (064)",608,558,2,139,179,146,84,8,,,50,1339
"De 30 a 34 años (065)",530,518,2,61,123,119,163,42,7,1,12,1715
"De 35 a 39 años (066)",479,469,3,33,68,117,159,74,14,1,10,1807
"De 40 a 44 años (067)",348,346,1,17,27,51,125,84,29,12,2,1679
"De 45 a 49 años (068)",261,258,,17,23,32,73,65,37,11,3,1328
"De 50 y más años (069)",634,620,3,31,33,55,122,168,123,85,14,3881
"PEA (070)",1377,1287,11,250,263,211,282,152,79,39,90,4715
"De 12 a 14 años (071)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (072)",59,46,,40,5,,1,,,,13,54
"De 20 a 24 años (073)",173,153,4,78,55,13,3,,,,20,240
"De 25 a 29 años (074)",218,188,,56,70,39,23,,,,30,410
"De 30 a 34 años (075)",183,173,1,30,54,36,43,7,1,1,10,498
"De 35 a 39 años (076)",221,213,3,23,39,56,71,18,2,1,8,721
"De 40 a 44 años (077)",169,168,1,6,16,27,64,35,14,5,1,788
"De 45 a 49 años (078)",129,127,,7,13,19,32,33,17,6,2,651
"De 50 y más años (079)",223,218,2,9,11,21,45,59,45,26,5,1352
"Ocupada (080)",1295,1217,10,227,249,201,268,146,79,37,78,4508
"De 12 a 14 años (081)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (082)",43,34,,29,4,,1,,,,9,41
"De 20 a 24 años (083)",155,137,4,68,49,13,3,,,,18,218
"De 25 a 29 años (084)",205,178,,55,66,35,22,,,,27,385
"De 30 a 34 años (085)",175,166,1,29,52,35,40,7,1,1,9,475
"De 35 a 39 años (086)",211,205,3,23,38,52,69,17,2,1,6,690
"De 40 a 44 años (087)",162,161,,6,16,27,61,33,14,4,1,752
"De 45 a 49 años (088)",123,121,,7,13,19,28,32,17,5,2,615
"De 50 y más años (089)",219,214,2,9,11,20,44,57,45,26,5,1331
"Desocupada (090)",82,70,1,23,14,10,14,6,,2,12,207
"De 15 a 19 años (092)",16,12,,11,1,,,,,,4,13
"De 20 a 24 años (093)",18,16,,10,6,,,,,,2,22
"De 25 a 29 años (094)",13,10,,1,4,4,1,,,,3,25
"De 30 a 34 años (095)",8,7,,1,2,1,3,,,,1,23
"De 35 a 39 años (096)",10,8,,,1,4,2,1,,,2,31
"De 40 a 44 años (097)",7,7,1,,,,3,2,,1,,36
"De 45 a 49 años (098)",6,6,,,,,4,1,,1,,36
"De 50 y más años (099)",4,4,,,,1,1,2,,,,21
"No PEA (100)",2406,2289,10,498,435,385,467,292,131,71,117,8317
"De 12 a 14 años (101)",15,6,,5,1,,,,,,9,7
"De 15 a 19 años (102)",221,186,3,151,28,2,2,,,,35,221
"De 20 a 24 años (103)",453,415,3,175,156,61,17,3,,,38,760
"De 25 a 29 años (104)",390,370,2,83,109,107,61,8,,,20,929
"De 30 a 34 años (105)",347,345,1,31,69,83,120,35,6,,2,1217
"De 35 a 39 años (106)",258,256,,10,29,61,88,56,12,,2,1086
"De 40 a 44 años (107)",179,178,,11,11,24,61,49,15,7,1,891
"De 45 a 49 años (108)",132,131,,10,10,13,41,32,20,5,1,677
"De 50 y más años (109)",411,402,1,22,22,34,77,109,78,59,9,2529
,,,,,,,,,,,,
"RURAL (120)",7895,7582,35,1277,1163,1079,1758,1200,678,392,313,32382
"De 12 a 14 años (121)",34,16,,15,1,,,,,,18,17
"De 15 a 19 años (122)",784,691,7,492,157,31,4,,,,93,915
"De 20 a 24 años (123)",1327,1242,10,402,425,278,119,8,,,85,2635
"De 25 a 29 años (124)",1207,1157,4,152,265,312,363,55,6,,50,3573
"De 30 a 34 años (125)",890,875,2,57,108,173,361,137,32,5,15,3588
"De 35 a 39 años (126)",849,837,1,39,64,114,286,234,74,25,12,4185
"De 40 a 44 años (127)",688,682,2,23,39,56,181,210,128,43,6,3992
"De 45 a 49 años (128)",593,586,1,26,33,39,124,168,128,67,7,3663
"De 50 y más años (129)",1523,1496,8,71,71,76,320,388,310,252,27,9814
"PEA (130)",2305,2196,7,333,317,319,490,386,219,125,109,9808
"De 12 a 14 años (131)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (132)",156,131,,105,20,6,,,,,25,163
"De 20 a 24 años (133)",341,310,1,105,99,80,22,3,,,31,654
"De 25 a 29 años (134)",325,307,1,47,73,86,84,15,1,,18,913
"De 30 a 34 años (135)",258,250,,24,40,49,90,38,7,2,8,968
"De 35 a 39 años (136)",276,267,1,11,29,35,92,64,29,6,9,1311
"De 40 a 44 años (137)",256,252,1,9,23,23,59,82,41,14,4,1417
"De 45 a 49 años (138)",223,219,1,9,12,17,43,62,52,23,4,1370
"De 50 y más años (139)",465,458,2,22,20,23,100,122,89,80,7,3009
"Ocupada (140)",2262,2159,7,319,312,313,483,384,216,125,103,9698
"De 12 a 14 años (141)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (142)",147,123,,97,20,6,,,,,24,155
"De 20 a 24 años (143)",331,302,1,102,95,79,22,3,,,29,640
"De 25 a 29 años (144)",318,301,1,45,72,85,83,14,1,,17,896
"De 30 a 34 años (145)",249,241,,23,40,45,87,38,6,2,8,933
"De 35 a 39 años (146)",272,263,1,11,29,35,89,64,28,6,9,1290
"De 40 a 44 años (147)",254,251,1,9,23,23,59,81,41,14,3,1410
"De 45 a 49 años (148)",222,219,1,9,12,17,43,62,52,23,3,1370
"De 50 y más años (149)",464,457,2,22,20,23,100,122,88,80,7,3001
"Desocupada (150)",43,37,,14,5,6,7,2,3,,6,110
"De 15 a 19 años (152)",9,8,,8,,,,,,,1,8
"De 20 a 24 años (153)",10,8,,3,4,1,,,,,2,14
"De 25 a 29 años (154)",7,6,,2,1,1,1,1,,,1,17
"De 30 a 34 años (155)",9,9,,1,,4,3,,1,,,35
"De 35 a 39 años (156)",4,4,,,,,3,,1,,,21
"De 40 a 44 años (157)",2,1,,,,,,1,,,1,7
"De 45 a 49 años (158)",1,,,,,,,,,,1,
"De 50 y más años (159)",1,1,,,,,,,1,,,8
"No PEA (160)",5590,5386,28,944,846,760,1268,814,459,267,204,22574
"De 12 a 14 años (161)",29,14,,14,,,,,,,15,14
"De 15 a 19 años (162)",628,560,7,387,137,25,4,,,,68,752
"De 20 a 24 años (163)",986,932,9,297,326,198,97,5,,,54,1981
"De 25 a 29 años (164)",882,850,3,105,192,226,279,40,5,,32,2660
"De 30 a 34 años (165)",632,625,2,33,68,124,271,99,25,3,7,2620
"De 35 a 39 años (166)",573,570,,28,35,79,194,170,45,19,3,2874
"De 40 a 44 años (167)",432,430,1,14,16,33,122,128,87,29,2,2575
"De 45 a 49 años (168)",370,367,,17,21,22,81,106,76,44,3,2293
"De 50 y más años (169)",1058,1038,6,49,51,53,220,266,221,172,20,6805
