"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (122)",18,2,5,8,1,2,
"Intermediación financiera (123)",3,1,,2,,,
"Activid.inmobil., empres. y alquileres (124)",37,30,4,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",88,74,14,,,,
"Enseñanza (126)",574,540,,32,,2,
"Servicios sociales y de salud (127)",45,43,,2,,,
"Otras activ. serv.comun.soc y personales (128)",90,23,19,46,1,1,
"Hogares privados con servicio doméstico (129)",377,,,,,,377
"Actividad economica no especificada (131)",209,71,39,78,4,17,
,,,,,,,
"RURAL (132)",9287,386,965,5202,163,2397,174
"Agric., ganadería, caza y silvicultura (133)",7493,,686,4630,149,2028,
"Pesca (134)",586,,149,118,,319,
"Explotación de minas y canteras (135)",5,1,4,,,,
"Industrias manufactureras (136)",71,1,27,38,3,2,
"Construcción (138)",38,1,29,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",270,3,4,216,10,37,
"Venta, mant.y rep. veh.autom.y motoc. (140)",7,,,7,,,
"Comercio al por mayor (141)",16,1,,11,2,2,
"Comercio al por menor (142)",247,2,4,198,8,35,
"Hoteles y restaurantes (143)",48,2,30,12,1,3,
"Trans., almac. y comunicaciones (144)",28,3,8,17,,,
"Activid.inmobil., empres. y alquileres (146)",3,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",23,17,6,,,,
"Enseñanza (148)",331,321,,8,,2,
"Servicios sociales y de salud (149)",17,13,,4,,,
"Otras activ. serv.comun.soc y personales (150)",16,9,3,4,,,
"Hogares privados con servicio doméstico (151)",174,,,,,,174
"Actividad economica no especificada (153)",184,14,18,146,,6,
"Hombres (154)",6906,259,762,4491,148,1223,23
"Agric., ganadería, caza y silvicultura (155)",5668,,530,4098,136,904,
"Pesca (156)",564,,145,116,,303,
"Explotación de minas y canteras (157)",5,1,4,,,,
"Industrias manufactureras (158)",62,1,25,32,3,1,
"Construcción (160)",36,1,27,8,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",185,3,4,156,8,14,
"Venta, mant.y rep. veh.autom.y motoc. (162)",7,,,7,,,
"Comercio al por mayor (163)",13,1,,10,2,,
"Comercio al por menor (164)",165,2,4,139,6,14,
"Hoteles y restaurantes (165)",5,1,1,1,1,1,
"Trans., almac. y comunicaciones (166)",27,2,8,17,,,
"Activid.inmobil., empres. y alquileres (168)",3,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",18,13,5,,,,
"Enseñanza (170)",219,213,,6,,,
"Servicios sociales y de salud (171)",10,7,,3,,,
"Otras activ. serv.comun.soc y personales (172)",12,8,2,2,,,
"Hogares privados con servicio doméstico (173)",23,,,,,,23
"Actividad economica no especificada (175)",69,8,10,51,,,
"Mujeres (176)",2381,127,203,711,15,1174,151
"Agric., ganadería, caza y silvicultura (177)",1825,,156,532,13,1124,
"Pesca (178)",22,,4,2,,16,
"Industrias manufactureras (180)",9,,2,6,,1,
"Construcción (182)",2,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",85,,,60,2,23,
"Comercio al por mayor (185)",3,,,1,,2,
"Comercio al por menor (186)",82,,,59,2,21,
"Hoteles y restaurantes (187)",43,1,29,11,,2,
"Trans., almac. y comunicaciones (188)",1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,4,1,,,,
"Enseñanza (192)",112,108,,2,,2,
"Servicios sociales y de salud (193)",7,6,,1,,,
"Otras activ. serv.comun.soc y personales (194)",4,1,1,2,,,
"Hogares privados con servicio doméstico (195)",151,,,,,,151
"Actividad economica no especificada (197)",115,6,8,95,,6,
