"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (043)",310,1,136,114,43,16
"Mujeres (045)",4324,62,1795,1489,804,174
"Agric., ganadería, caza y silvicultura (046)",1174,29,359,330,331,125
"Explotación de minas y canteras (048)",853,4,373,321,146,9
"Industrias manufactureras (049)",113,1,41,43,23,5
"Suministro de electricidad, gas y agua (050)",3,,1,1,1,
"Construcción (051)",10,,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",1210,16,503,486,188,17
"Venta, mant.y rep. veh.autom.y motoc. (053)",8,,5,,3,
"Comercio al por mayor (054)",32,,13,12,5,2
"Comercio al por menor (055)",1170,16,485,474,180,15
"Hoteles y restaurantes (056)",327,6,182,89,47,3
"Trans., almac. y comunicaciones (057)",27,2,18,6,1,
"Intermediación financiera (058)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (059)",11,,2,5,4,
"Admin.pub. y defensa; p. segur.soc.afil (060)",30,,20,7,3,
"Enseñanza (061)",94,,28,54,12,
"Servicios sociales y de salud (062)",48,,24,19,5,
"Otras activ. serv.comun.soc y personales (063)",62,,38,15,7,2
"Hogares privados con servicio doméstico (064)",142,3,100,29,8,2
"Actividad economica no especificada (066)",213,1,96,78,27,11
,,,,,,
"URBANA (067)",11369,90,4839,4382,1843,215
"Agric., ganadería, caza y silvicultura (068)",840,22,221,290,237,70
"Explotación de minas y canteras (070)",6175,21,2913,2405,799,37
"Industrias manufactureras (071)",274,2,105,95,65,7
"Suministro de electricidad, gas y agua (072)",12,,6,3,3,
"Construcción (073)",435,,120,196,108,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",1719,25,630,704,317,43
"Venta, mant.y rep. veh.autom.y motoc. (075)",62,,29,15,18,
"Comercio al por mayor (076)",50,,17,17,14,2
"Comercio al por menor (077)",1607,25,584,672,285,41
"Hoteles y restaurantes (078)",435,10,235,120,65,5
"Trans., almac. y comunicaciones (079)",161,2,61,67,24,7
"Intermediación financiera (080)",9,,6,3,,
"Activid.inmobil., empres. y alquileres (081)",72,,22,30,18,2
"Admin.pub. y defensa; p. segur.soc.afil (082)",143,,57,57,26,3
"Enseñanza (083)",294,,57,152,83,2
"Servicios sociales y de salud (084)",77,,30,30,15,2
"Otras activ. serv.comun.soc y personales (085)",109,2,57,29,15,6
"Hogares privados con servicio doméstico (086)",157,4,106,31,13,3
"Actividad economica no especificada (088)",457,2,213,170,55,17
"Hombres (089)",8394,47,3528,3309,1358,152
"Agric., ganadería, caza y silvicultura (090)",546,10,136,196,158,46
"Explotación de minas y canteras (092)",5548,18,2631,2184,687,28
"Industrias manufactureras (093)",187,1,70,64,46,6
"Suministro de electricidad, gas y agua (094)",9,,5,2,2,
"Construcción (095)",427,,115,193,108,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",610,10,180,250,142,28
"Venta, mant.y rep. veh.autom.y motoc. (097)",55,,25,15,15,
"Comercio al por mayor (098)",23,,5,8,9,1
"Comercio al por menor (099)",532,10,150,227,118,27
"Hoteles y restaurantes (100)",138,4,70,41,21,2
"Trans., almac. y comunicaciones (101)",142,,47,64,24,7
"Intermediación financiera (102)",5,,4,1,,
"Activid.inmobil., empres. y alquileres (103)",67,,21,29,15,2
"Admin.pub. y defensa; p. segur.soc.afil (104)",119,,41,52,23,3
"Enseñanza (105)",211,,34,103,72,2
"Servicios sociales y de salud (106)",32,,9,11,10,2
"Otras activ. serv.comun.soc y personales (107)",52,2,22,15,9,4
"Hogares privados con servicio doméstico (108)",33,1,19,6,6,1
"Actividad economica no especificada (110)",268,1,124,98,35,10
"Mujeres (112)",2975,43,1311,1073,485,63
"Agric., ganadería, caza y silvicultura (113)",294,12,85,94,79,24
"Explotación de minas y canteras (115)",627,3,282,221,112,9
"Industrias manufactureras (116)",87,1,35,31,19,1
"Suministro de electricidad, gas y agua (117)",3,,1,1,1,
"Construcción (118)",8,,5,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",1109,15,450,454,175,15
"Venta, mant.y rep. veh.autom.y motoc. (120)",7,,4,,3,
"Comercio al por mayor (121)",27,,12,9,5,1
"Comercio al por menor (122)",1075,15,434,445,167,14
"Hoteles y restaurantes (123)",297,6,165,79,44,3
"Trans., almac. y comunicaciones (124)",19,2,14,3,,
"Intermediación financiera (125)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (126)",5,,1,1,3,
"Admin.pub. y defensa; p. segur.soc.afil (127)",24,,16,5,3,
"Enseñanza (128)",83,,23,49,11,
"Servicios sociales y de salud (129)",45,,21,19,5,
"Otras activ. serv.comun.soc y personales (130)",57,,35,14,6,2
"Hogares privados con servicio doméstico (131)",124,3,87,25,7,2
"Actividad economica no especificada (133)",189,1,89,72,20,7
,,,,,,
"RURAL (134)",4991,34,1787,1602,1166,402
"Agric., ganadería, caza y silvicultura (135)",2748,29,742,773,838,366
"Explotación de minas y canteras (137)",1648,2,797,620,219,10
"Industrias manufactureras (138)",67,,25,25,10,7
"Construcción (140)",115,2,49,37,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",152,1,69,54,24,4
"Venta, mant.y rep. veh.autom.y motoc. (142)",9,,3,6,,
"Comercio al por mayor (143)",9,,3,5,,1
"Comercio al por menor (144)",134,1,63,43,24,3
"Hoteles y restaurantes (145)",36,,20,12,4,
"Trans., almac. y comunicaciones (146)",30,,14,9,7,
"Intermediación financiera (147)",10,,5,2,3,
"Activid.inmobil., empres. y alquileres (148)",19,,6,11,2,
"Admin.pub. y defensa; p. segur.soc.afil (149)",19,,9,7,2,1
"Enseñanza (150)",43,,9,22,11,1
"Servicios sociales y de salud (151)",6,,3,1,2,
"Otras activ. serv.comun.soc y personales (152)",8,,4,2,2,
"Hogares privados con servicio doméstico (153)",24,,16,5,2,1
"Actividad economica no especificada (155)",66,,19,22,15,10
"Hombres (156)",3642,15,1303,1186,847,291
"Agric., ganadería, caza y silvicultura (157)",1868,12,468,537,586,265
"Explotación de minas y canteras (159)",1422,1,706,520,185,10
"Industrias manufactureras (160)",41,,19,13,6,3
"Construcción (162)",113,2,47,37,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",51,,16,22,11,2
"Venta, mant.y rep. veh.autom.y motoc. (164)",8,,2,6,,
"Comercio al por mayor (165)",4,,2,2,,
"Comercio al por menor (166)",39,,12,14,11,2
"Hoteles y restaurantes (167)",6,,3,2,1,
"Trans., almac. y comunicaciones (168)",22,,10,6,6,
"Intermediación financiera (169)",7,,4,1,2,
"Activid.inmobil., empres. y alquileres (170)",13,,5,7,1,
"Admin.pub. y defensa; p. segur.soc.afil (171)",13,,5,5,2,1
"Enseñanza (172)",32,,4,17,10,1
"Servicios sociales y de salud (173)",3,,,1,2,
"Otras activ. serv.comun.soc y personales (174)",3,,1,1,1,
"Hogares privados con servicio doméstico (175)",6,,3,1,1,1
"Actividad economica no especificada (177)",42,,12,16,8,6
"Mujeres (179)",1349,19,484,416,319,111
"Agric., ganadería, caza y silvicultura (180)",880,17,274,236,252,101
"Explotación de minas y canteras (182)",226,1,91,100,34,
"Industrias manufactureras (183)",26,,6,12,4,4
"Construcción (185)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",101,1,53,32,13,2
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,1,,,
"Comercio al por mayor (188)",5,,1,3,,1
"Comercio al por menor (189)",95,1,51,29,13,1
"Hoteles y restaurantes (190)",30,,17,10,3,
"Trans., almac. y comunicaciones (191)",8,,4,3,1,
"Intermediación financiera (192)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (193)",6,,1,4,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",6,,4,2,,
"Enseñanza (195)",11,,5,5,1,
"Servicios sociales y de salud (196)",3,,3,,,
"Otras activ. serv.comun.soc y personales (197)",5,,3,1,1,
"Hogares privados con servicio doméstico (198)",18,,13,4,1,
"Actividad economica no especificada (200)",24,,7,6,7,4
