"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",27,82,78,,95.1,,
"De 40 a 44 años (037)",7,28,28,,100,,
"De 45 a 49 años (038)",12,51,49,,96.1,,
"De 50 y más años (039)",18,122,97,,79.5,,
"No PEA (040)",25999,69266,63697,1723,92,2.5,
"De 12 a 14 años (041)",3725,29,27,6,93.1,20.7,
"De 15 a 19 años (042)",4331,1123,1104,286,98.3,25.5,
"De 20 a 24 años (043)",3305,3960,3886,446,98.1,11.3,
"De 25 a 29 años (044)",2908,6112,5951,392,97.4,6.4,
"De 30 a 34 años (045)",2534,7565,7311,299,96.6,4,
"De 35 a 39 años (046)",2130,8228,7903,204,96.1,2.5,
"De 40 a 44 años (047)",1691,8048,7600,77,94.4,1,
"De 45 a 49 años (048)",1280,7059,6565,13,93,0.2,
"De 50 y más años (049)",4095,27142,23350,,86,,
,,,,,,,
"URBANA (060)",26419,66504,61603,1353,92.6,2,
"De 12 a 14 años (061)",2904,32,31,4,96.9,12.5,
"De 15 a 19 años (062)",3903,819,804,179,98.2,21.9,
"De 20 a 24 años (063)",3241,3144,3086,334,98.2,10.6,
"De 25 a 29 años (064)",3142,5581,5453,327,97.7,5.9,
"De 30 a 34 años (065)",2890,7275,7070,257,97.2,3.5,
"De 35 a 39 años (066)",2669,8834,8531,183,96.6,2.1,
"De 40 a 44 años (067)",2096,8632,8171,61,94.7,0.7,
"De 45 a 49 años (068)",1522,7294,6836,8,93.7,0.1,
"De 50 y más años (069)",4052,24893,21621,,86.9,,
"PEA (070)",8159,21015,19677,284,93.6,1.4,
"De 12 a 14 años (071)",234,8,8,,100,,
"De 15 a 19 años (072)",845,167,161,28,96.4,16.8,
"De 20 a 24 años (073)",1027,776,756,58,97.4,7.5,
"De 25 a 29 años (074)",1134,1647,1609,71,97.7,4.3,
"De 30 a 34 años (075)",1104,2353,2310,58,98.2,2.5,
"De 35 a 39 años (076)",1166,3470,3355,52,96.7,1.5,
"De 40 a 44 años (077)",874,3284,3108,15,94.6,0.5,
"De 45 a 49 años (078)",641,2819,2644,2,93.8,0.1,
"De 50 y más años (079)",1134,6491,5726,,88.2,,
"Ocupada (080)",7912,20595,19289,273,93.7,1.3,
"De 12 a 14 años (081)",219,7,7,,100,,
"De 15 a 19 años (082)",790,159,153,24,96.2,15.1,
"De 20 a 24 años (083)",971,743,725,56,97.6,7.5,
"De 25 a 29 años (084)",1096,1605,1567,67,97.6,4.2,
"De 30 a 34 años (085)",1082,2292,2250,57,98.2,2.5,
"De 35 a 39 años (086)",1141,3396,3283,52,96.7,1.5,
"De 40 a 44 años (087)",867,3256,3080,15,94.6,0.5,
"De 45 a 49 años (088)",629,2768,2595,2,93.8,0.1,
"De 50 y más años (089)",1117,6369,5629,,88.4,,
"Desocupada (090)",247,420,388,11,92.4,2.6,
"De 12 a 14 años (091)",15,1,1,,100,,
"De 15 a 19 años (092)",55,8,8,4,100,50,
"De 20 a 24 años (093)",56,33,31,2,93.9,6.1,
"De 25 a 29 años (094)",38,42,42,4,100,9.5,
"De 30 a 34 años (095)",22,61,60,1,98.4,1.6,
"De 35 a 39 años (096)",25,74,72,,97.3,,
"De 40 a 44 años (097)",7,28,28,,100,,
"De 45 a 49 años (098)",12,51,49,,96.1,,
"De 50 y más años (099)",17,122,97,,79.5,,
"No PEA (100)",18260,45489,41926,1069,92.2,2.4,
"De 12 a 14 años (101)",2670,24,23,4,95.8,16.7,
"De 15 a 19 años (102)",3058,652,643,151,98.6,23.2,
"De 20 a 24 años (103)",2214,2368,2330,276,98.4,11.7,
"De 25 a 29 años (104)",2008,3934,3844,256,97.7,6.5,
"De 30 a 34 años (105)",1786,4922,4760,199,96.7,4,
"De 35 a 39 años (106)",1503,5364,5176,131,96.5,2.4,
"De 40 a 44 años (107)",1222,5348,5063,46,94.7,0.9,
"De 45 a 49 años (108)",881,4475,4192,6,93.7,0.1,
"De 50 y más años (109)",2918,18402,15895,,86.4,,
,,,,,,,
"RURAL (120)",8950,27568,25288,725,91.7,2.6,
"De 12 a 14 años (121)",1120,5,4,2,80,40,
"De 15 a 19 años (122)",1455,526,515,149,97.9,28.3,
"De 20 a 24 años (123)",1309,1824,1787,190,98,10.4,
"De 25 a 29 años (124)",1046,2480,2401,150,96.8,6,
"De 30 a 34 años (125)",877,3077,2960,111,96.2,3.6,
"De 35 a 39 años (126)",758,3361,3196,80,95.1,2.4,
"De 40 a 44 años (127)",550,3141,2957,35,94.1,1.1,
"De 45 a 49 años (128)",476,3102,2857,8,92.1,0.3,
"De 50 y más años (129)",1359,10052,8611,,85.7,,
"PEA (130)",1211,3791,3517,71,92.8,1.9,
"De 12 a 14 años (131)",65,,,,,,
"De 15 a 19 años (132)",182,55,54,13,98.2,23.6,
"De 20 a 24 años (133)",218,232,231,20,99.6,8.6,
"De 25 a 29 años (134)",146,302,294,14,97.4,4.6,
"De 30 a 34 años (135)",129,434,409,11,94.2,2.5,
"De 35 a 39 años (136)",131,497,469,8,94.4,1.6,
"De 40 a 44 años (137)",81,441,420,4,95.2,0.9,
"De 45 a 49 años (138)",77,518,484,1,93.4,0.2,
"De 50 y más años (139)",182,1312,1156,,88.1,,
"Ocupada (140)",1187,3768,3497,69,92.8,1.8,
"De 12 a 14 años (141)",61,,,,,,
"De 15 a 19 años (142)",173,54,54,12,100,22.2,
"De 20 a 24 años (143)",216,232,231,20,99.6,8.6,
"De 25 a 29 años (144)",145,301,293,14,97.3,4.7,
"De 30 a 34 años (145)",124,421,396,10,94.1,2.4,
"De 35 a 39 años (146)",129,489,463,8,94.7,1.6,
"De 40 a 44 años (147)",81,441,420,4,95.2,0.9,
"De 45 a 49 años (148)",77,518,484,1,93.4,0.2,
"De 50 y más años (149)",181,1312,1156,,88.1,,
"Desocupada (150)",24,23,20,2,87,8.7,
"De 12 a 14 años (151)",4,,,,,,
"De 15 a 19 años (152)",9,1,,1,,100,
"De 20 a 24 años (153)",2,,,,,,
"De 25 a 29 años (154)",1,1,1,,100,,
"De 30 a 34 años (155)",5,13,13,1,100,7.7,
"De 35 a 39 años (156)",2,8,6,,75,,
"De 50 y más años (159)",1,,,,,,
"No PEA (160)",7739,23777,21771,654,91.6,2.8,
"De 12 a 14 años (161)",1055,5,4,2,80,40,
"De 15 a 19 años (162)",1273,471,461,136,97.9,28.9,
"De 20 a 24 años (163)",1091,1592,1556,170,97.7,10.7,
"De 25 a 29 años (164)",900,2178,2107,136,96.7,6.2,
"De 30 a 34 años (165)",748,2643,2551,100,96.5,3.8,
"De 35 a 39 años (166)",627,2864,2727,72,95.2,2.5,
"De 40 a 44 años (167)",469,2700,2537,31,94,1.1,
"De 45 a 49 años (168)",399,2584,2373,7,91.8,0.3,
"De 50 y más años (169)",1177,8740,7455,,85.3,,
