"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",749,715,592,104,15,3,1,,,,34,147
"De 20 a 24 años (023)",1106,922,321,331,170,68,25,7,,,184,1027
"De 25 a 29 años (024)",1058,914,94,243,251,153,152,17,4,,144,2007
"De 30 a 34 años (025)",979,928,54,142,207,193,237,76,16,3,51,2811
"De 35 a 39 años (026)",992,959,35,89,156,177,277,154,61,10,33,3776
"De 40 a 44 años (027)",837,817,21,33,108,129,238,163,86,39,20,3889
"De 45 a 49 años (028)",676,663,13,45,63,93,181,136,74,58,13,3393
"De 50 y más años (029)",1875,1840,131,104,142,185,382,368,260,268,35,10289
"Desocupada (030)",202,168,61,42,15,15,18,8,5,4,34,335
"De 12 a 14 años (031)",3,3,3,,,,,,,,,
"De 15 a 19 años (032)",44,42,35,5,1,1,,,,,2,10
"De 20 a 24 años (033)",53,39,17,20,1,,1,,,,14,26
"De 25 a 29 años (034)",35,23,3,8,5,3,3,1,,,12,46
"De 30 a 34 años (035)",26,21,3,4,3,2,7,2,,,5,60
"De 35 a 39 años (036)",8,8,,2,,3,3,,,,,24
"De 40 a 44 años (037)",9,8,,,2,2,1,1,2,,1,39
"De 45 a 49 años (038)",8,8,,1,2,1,1,2,1,,,35
"De 50 y más años (039)",16,16,,2,1,3,2,2,2,4,,95
"No PEA (040)",19735,18985,6572,1861,1855,1761,2839,1952,1204,941,750,56763
"De 12 a 14 años (041)",3039,3013,3005,7,1,,,,,,26,9
"De 15 a 19 años (042)",2927,2845,2516,282,39,6,2,,,,82,386
"De 20 a 24 años (043)",2042,1771,538,650,400,141,39,3,,,271,2054
"De 25 a 29 años (044)",1778,1637,92,354,432,416,312,29,2,,141,3996
"De 30 a 34 años (045)",1517,1479,30,135,296,336,481,167,31,3,38,5204
"De 35 a 39 años (046)",1475,1448,27,89,221,227,458,286,117,23,27,6324
"De 40 a 44 años (047)",1243,1219,39,40,91,159,343,282,187,78,24,6441
"De 45 a 49 años (048)",1070,1052,25,41,82,109,254,239,173,129,18,6103
"De 50 y más años (049)",4644,4521,300,263,293,367,950,946,694,708,123,26246
,,,,,,,,,,,,
"URBANA (060)",10738,10097,3007,1391,1341,1177,1551,897,439,294,641,27180
"De 12 a 14 años (061)",1054,1048,1044,4,,,,,,,6,4
"De 15 a 19 años (062)",1494,1447,1296,140,11,,,,,,47,162
"De 20 a 24 años (063)",1227,985,383,393,157,33,16,3,,,242,892
"De 25 a 29 años (064)",1138,964,81,332,292,178,75,4,2,,174,1809
"De 30 a 34 años (065)",1013,958,39,183,274,225,194,38,4,1,55,2519
"De 35 a 39 años (066)",968,936,29,110,222,218,247,78,30,2,32,3055
"De 40 a 44 años (067)",787,765,21,47,120,167,224,120,53,13,22,3107
"De 45 a 49 años (068)",675,662,10,46,87,118,191,139,48,23,13,2975
"De 50 y más años (069)",2382,2332,104,136,178,238,604,515,302,255,50,12657
"PEA (070)",4031,3705,635,652,607,539,666,365,149,92,326,11053
"De 12 a 14 años (071)",82,82,82,,,,,,,,,
"De 15 a 19 años (072)",297,278,241,34,3,,,,,,19,40
"De 20 a 24 años (073)",494,386,157,162,48,13,5,1,,,108,325
"De 25 a 29 años (074)",544,440,52,176,120,58,30,2,2,,104,748
"De 30 a 34 años (075)",502,466,28,110,130,96,83,18,1,,36,1140
"De 35 a 39 años (076)",509,488,20,63,117,119,121,39,9,,21,1519
"De 40 a 44 años (077)",413,399,11,25,74,86,117,55,25,6,14,1562
"De 45 a 49 años (078)",339,332,4,30,44,68,94,63,20,9,7,1407
"De 50 y más años (079)",851,834,40,52,71,99,216,187,92,77,17,4312
"Ocupada (080)",3920,3616,608,625,597,528,658,361,147,92,304,10896
"De 12 a 14 años (081)",81,81,81,,,,,,,,,
"De 15 a 19 años (082)",280,261,227,31,3,,,,,,19,37
"De 20 a 24 años (083)",464,366,148,152,47,13,5,1,,,98,313
"De 25 a 29 años (084)",522,427,52,169,117,56,29,2,2,,95,725
"De 30 a 34 años (085)",486,452,25,107,127,95,80,17,1,,34,1108
"De 35 a 39 años (086)",502,481,20,61,117,116,119,39,9,,21,1500
"De 40 a 44 años (087)",406,393,11,25,72,84,117,54,24,6,13,1536
"De 45 a 49 años (088)",336,329,4,29,43,68,94,62,20,9,7,1398
"De 50 y más años (089)",843,826,40,51,71,96,214,186,91,77,17,4279
"Desocupada (090)",111,89,27,27,10,11,8,4,2,,22,157
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",17,17,14,3,,,,,,,,3
"De 20 a 24 años (093)",30,20,9,10,1,,,,,,10,12
"De 25 a 29 años (094)",22,13,,7,3,2,1,,,,9,23
"De 30 a 34 años (095)",16,14,3,3,3,1,3,1,,,2,32
"De 35 a 39 años (096)",7,7,,2,,3,2,,,,,19
"De 40 a 44 años (097)",7,6,,,2,2,,1,1,,1,26
"De 45 a 49 años (098)",3,3,,1,1,,,1,,,,9
"De 50 y más años (099)",8,8,,1,,3,2,1,1,,,33
"No PEA (100)",6707,6392,2372,739,734,638,885,532,290,202,315,16127
"De 12 a 14 años (101)",972,966,962,4,,,,,,,6,4
"De 15 a 19 años (102)",1197,1169,1055,106,8,,,,,,28,122
"De 20 a 24 años (103)",733,599,226,231,109,20,11,2,,,134,567
"De 25 a 29 años (104)",594,524,29,156,172,120,45,2,,,70,1061
"De 30 a 34 años (105)",511,492,11,73,144,129,111,20,3,1,19,1379
"De 35 a 39 años (106)",459,448,9,47,105,99,126,39,21,2,11,1536
"De 40 a 44 años (107)",374,366,10,22,46,81,107,65,28,7,8,1545
"De 45 a 49 años (108)",336,330,6,16,43,50,97,76,28,14,6,1568
"De 50 y más años (109)",1531,1498,64,84,107,139,388,328,210,178,33,8345
,,,,,,,,,,,,
"RURAL (120)",17656,16996,5067,1605,1641,1600,2799,1984,1271,1029,660,57259
"De 12 a 14 años (121)",2173,2150,2144,5,1,,,,,,23,7
"De 15 a 19 años (122)",2226,2155,1847,251,44,10,3,,,,71,381
"De 20 a 24 años (123)",1974,1747,493,608,414,176,49,7,,,227,2215
"De 25 a 29 años (124)",1733,1610,108,273,396,394,392,43,4,,123,4240
"De 30 a 34 años (125)",1509,1470,48,98,232,306,531,207,43,5,39,5556
"De 35 a 39 años (126)",1507,1479,33,70,155,189,491,362,148,31,28,7069
"De 40 a 44 años (127)",1302,1279,39,26,81,123,358,326,222,104,23,7262
"De 45 a 49 años (128)",1079,1061,28,41,60,85,245,238,200,164,18,6556
"De 50 y más años (129)",4153,4045,327,233,258,317,730,801,654,725,108,23973
"PEA (130)",4628,4403,867,483,520,477,845,564,357,290,225,16623
"De 12 a 14 años (131)",106,103,101,2,,,,,,,3,2
"De 15 a 19 años (132)",496,479,386,75,13,4,1,,,,17,117
"De 20 a 24 años (133)",665,575,181,189,123,55,21,6,,,90,728
"De 25 a 29 años (134)",549,497,45,75,136,98,125,16,2,,52,1305
"De 30 a 34 años (135)",503,483,29,36,80,99,161,60,15,3,20,1731
"De 35 a 39 años (136)",491,479,15,28,39,61,159,115,52,10,12,2281
"De 40 a 44 años (137)",433,426,10,8,36,45,122,109,63,33,7,2366
"De 45 a 49 años (138)",345,339,9,16,21,26,88,75,55,49,6,2021
"De 50 y más años (139)",1040,1022,91,54,72,89,168,183,170,195,18,6072
"Ocupada (140)",4537,4324,833,468,515,473,835,560,354,286,213,16445
"De 12 a 14 años (141)",104,101,99,2,,,,,,,3,2
"De 15 a 19 años (142)",469,454,365,73,12,3,1,,,,15,110
"De 20 a 24 años (143)",642,556,173,179,123,55,20,6,,,86,714
"De 25 a 29 años (144)",536,487,42,74,134,97,123,15,2,,49,1282
"De 30 a 34 años (145)",493,476,29,35,80,98,157,59,15,3,17,1703
"De 35 a 39 años (146)",490,478,15,28,39,61,158,115,52,10,12,2276
"De 40 a 44 años (147)",431,424,10,8,36,45,121,109,62,33,7,2353
"De 45 a 49 años (148)",340,334,9,16,20,25,87,74,54,49,6,1995
"De 50 y más años (149)",1032,1014,91,53,71,89,168,182,169,191,18,6010
"Desocupada (150)",91,79,34,15,5,4,10,4,3,4,12,178
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",27,25,21,2,1,1,,,,,2,7
"De 20 a 24 años (153)",23,19,8,10,,,1,,,,4,14
"De 25 a 29 años (154)",13,10,3,1,2,1,2,1,,,3,23
"De 30 a 34 años (155)",10,7,,1,,1,4,1,,,3,28
"De 35 a 39 años (156)",1,1,,,,,1,,,,,5
"De 40 a 44 años (157)",2,2,,,,,1,,1,,,13
"De 45 a 49 años (158)",5,5,,,1,1,1,1,1,,,26
"De 50 y más años (159)",8,8,,1,1,,,1,1,4,,62
"No PEA (160)",13028,12593,4200,1122,1121,1123,1954,1420,914,739,435,40636
"De 12 a 14 años (161)",2067,2047,2043,3,1,,,,,,20,5
"De 15 a 19 años (162)",1730,1676,1461,176,31,6,2,,,,54,264
"De 20 a 24 años (163)",1309,1172,312,419,291,121,28,1,,,137,1487
"De 25 a 29 años (164)",1184,1113,63,198,260,296,267,27,2,,71,2935
"De 30 a 34 años (165)",1006,987,19,62,152,207,370,147,28,2,19,3825
"De 35 a 39 años (166)",1016,1000,18,42,116,128,332,247,96,21,16,4788
"De 40 a 44 años (167)",869,853,29,18,45,78,236,217,159,71,16,4896
"De 45 a 49 años (168)",734,722,19,25,39,59,157,163,145,115,12,4535
"De 50 y más años (169)",3113,3023,236,179,186,228,562,618,484,530,90,17901
