"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (171)",14,,,,,9,,,,5,,,
"Hoteles y restaurantes (172)",4,,,,,3,,,,1,,,
"Trans., almac. y comunicaciones (173)",1,,,,,,,,1,,,,
"Activid.inmobil., empres. y alquileres (175)",1,,1,,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",27,1,,2,4,,,,2,18,,,
"Enseñanza (177)",18,,18,,,,,,,,,,
"Servicios sociales y de salud (178)",1,,,1,,,,,,,,,
"Actividad economica no especificada (182)",13,,,,,,,,,,,13,
"Desocupado (183)",21,,,,,,,,,,,,21
"Mujeres (184)",435,,11,,,21,110,14,,265,,13,1
"Agric., ganadería, caza y silvicultura (185)",364,,,,,,110,,,254,,,
"Explotación de minas y canteras (187)",1,,1,,,,,,,,,,
"Industrias manufactureras (188)",14,,,,,,,14,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",21,,,,,19,,,,2,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",20,,,,,18,,,,2,,,
"Hoteles y restaurantes (195)",5,,,,,2,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",2,,,,,,,,,2,,,
"Enseñanza (200)",9,,9,,,,,,,,,,
"Servicios sociales y de salud (201)",1,,1,,,,,,,,,,
"Hogares privados con servicio doméstico (203)",3,,,,,,,,,3,,,
"Actividad economica no especificada (205)",13,,,,,,,,,,,13,
"Desocupado (206)",1,,,,,,,,,,,,1
