"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",386,383,376,5,2,,,,,,3,9
"De 15 a 19 años (022)",2067,2022,1688,272,43,16,3,,,,45,418
"De 20 a 24 años (023)",2986,2555,1315,849,292,76,21,2,,,431,1760
"De 25 a 29 años (024)",2941,2536,682,953,553,233,99,13,3,,405,3278
"De 30 a 34 años (025)",2955,2789,312,800,897,441,293,38,8,,166,5481
"De 35 a 39 años (026)",2947,2876,134,507,950,685,452,110,33,5,71,7438
"De 40 a 44 años (027)",2744,2711,106,343,752,653,581,193,74,9,33,8286
"De 45 a 49 años (028)",2093,2076,74,192,468,560,484,175,89,34,17,7167
"De 50 y más años (029)",3560,3526,82,230,450,569,859,613,364,359,34,17764
"Desocupada (030)",659,606,251,136,84,64,40,15,11,5,53,909
"De 12 a 14 años (031)",14,14,14,,,,,,,,,
"De 15 a 19 años (032)",116,116,100,14,1,1,,,,,,19
"De 20 a 24 años (033)",154,127,86,33,5,2,1,,,,27,53
"De 25 a 29 años (034)",117,105,38,38,19,9,1,,,,12,107
"De 30 a 34 años (035)",73,68,7,27,23,5,6,,,,5,114
"De 35 a 39 años (036)",67,63,3,11,19,18,8,3,1,,4,165
"De 40 a 44 años (037)",47,44,2,7,10,14,6,3,2,,3,133
"De 45 a 49 años (038)",29,28,1,3,5,7,8,2,2,,1,99
"De 50 y más años (039)",42,41,,3,2,8,10,7,6,5,1,219
"No PEA (040)",37673,36580,12997,5064,5075,3982,4428,2434,1393,1207,1093,87787
"De 12 a 14 años (041)",4975,4946,4911,29,6,,,,,,29,41
"De 15 a 19 años (042)",6987,6819,5766,871,151,26,5,,,,168,1271
"De 20 a 24 años (043)",4613,4193,1504,1608,819,210,47,5,,,420,4107
"De 25 a 29 años (044)",3480,3265,337,1082,1067,505,254,17,3,,215,5929
"De 30 a 34 años (045)",2959,2879,139,541,961,661,478,87,11,1,80,7139
"De 35 a 39 años (046)",2829,2771,91,294,702,751,664,201,56,12,58,8711
"De 40 a 44 años (047)",2297,2271,67,170,494,554,621,241,96,28,26,8187
"De 45 a 49 años (048)",1867,1842,46,122,308,383,516,296,108,63,25,7637
"De 50 y más años (049)",7666,7594,136,347,567,892,1843,1587,1119,1103,72,44765
,,,,,,,,,,,,
"URBANA (060)",56695,54452,17078,8783,8988,6842,6629,3147,1663,1322,2243,125463
"De 12 a 14 años (061)",4873,4846,4812,28,6,,,,,,27,40
"De 15 a 19 años (062)",8592,8402,7265,965,136,31,5,,,,190,1350
"De 20 a 24 años (063)",7143,6305,2837,2299,912,208,42,7,,,838,4969
"De 25 a 29 años (064)",6052,5434,1029,1989,1504,628,268,12,4,,618,8107
"De 30 a 34 años (065)",5558,5315,432,1324,1805,1024,637,81,12,,243,11335
"De 35 a 39 años (066)",5494,5366,223,799,1633,1407,1004,245,43,12,128,14653
"De 40 a 44 años (067)",4762,4706,168,511,1234,1177,1130,353,114,19,56,14827
"De 45 a 49 años (068)",3744,3701,111,307,766,938,953,409,156,61,43,13398
"De 50 y más años (069)",10477,10377,201,561,992,1429,2590,2040,1334,1230,100,56784
"PEA (070)",22069,20857,4832,4113,4314,3152,2624,1020,473,329,1212,47830
"De 12 a 14 años (071)",352,350,344,4,2,,,,,,2,8
"De 15 a 19 años (072)",2029,1991,1713,234,30,12,2,,,,38,338
"De 20 a 24 años (073)",2945,2506,1377,824,236,50,17,2,,,439,1529
"De 25 a 29 años (074)",2919,2511,705,962,536,215,82,8,3,,408,3094
"De 30 a 34 años (075)",2883,2714,307,811,892,414,252,32,6,,169,5162
"De 35 a 39 años (076)",2895,2822,134,512,958,688,422,88,16,4,73,7033
"De 40 a 44 años (077)",2663,2630,107,347,754,648,554,160,55,5,33,7736
"De 45 a 49 años (078)",2020,2002,71,190,462,562,467,159,70,21,18,6672
"De 50 y más años (079)",3363,3331,74,229,444,563,828,571,323,299,32,16258
"Ocupada (080)",21440,20278,4590,3980,4231,3089,2590,1007,467,324,1162,47009
"De 12 a 14 años (081)",342,340,334,4,2,,,,,,2,8
"De 15 a 19 años (082)",1917,1879,1616,221,29,11,2,,,,38,320
"De 20 a 24 años (083)",2793,2380,1291,792,231,48,16,2,,,413,1477
"De 25 a 29 años (084)",2804,2408,667,925,517,206,82,8,3,,396,2992
"De 30 a 34 años (085)",2813,2649,302,784,869,409,247,32,6,,164,5053
"De 35 a 39 años (086)",2832,2763,131,501,940,670,416,85,16,4,69,6887
"De 40 a 44 años (087)",2619,2587,105,340,744,634,548,157,54,5,32,7611
"De 45 a 49 años (088)",1992,1975,70,187,457,555,459,157,69,21,17,6581
"De 50 y más años (089)",3328,3297,74,226,442,556,820,566,319,294,31,16080
"Desocupada (090)",629,579,242,133,83,63,34,13,6,5,50,821
"De 12 a 14 años (091)",10,10,10,,,,,,,,,
"De 15 a 19 años (092)",112,112,97,13,1,1,,,,,,18
"De 20 a 24 años (093)",152,126,86,32,5,2,1,,,,26,52
"De 25 a 29 años (094)",115,103,38,37,19,9,,,,,12,102
"De 30 a 34 años (095)",70,65,5,27,23,5,5,,,,5,109
"De 35 a 39 años (096)",63,59,3,11,18,18,6,3,,,4,146
"De 40 a 44 años (097)",44,43,2,7,10,14,6,3,1,,1,125
"De 45 a 49 años (098)",28,27,1,3,5,7,8,2,1,,1,91
"De 50 y más años (099)",35,34,,3,2,7,8,5,4,5,1,178
"No PEA (100)",34626,33595,12246,4670,4674,3690,4005,2127,1190,993,1031,77633
"De 12 a 14 años (101)",4521,4496,4468,24,4,,,,,,25,32
"De 15 a 19 años (102)",6563,6411,5552,731,106,19,3,,,,152,1012
"De 20 a 24 años (103)",4198,3799,1460,1475,676,158,25,5,,,399,3440
"De 25 a 29 años (104)",3133,2923,324,1027,968,413,186,4,1,,210,5013
"De 30 a 34 años (105)",2675,2601,125,513,913,610,385,49,6,,74,6173
"De 35 a 39 años (106)",2599,2544,89,287,675,719,582,157,27,8,55,7620
"De 40 a 44 años (107)",2099,2076,61,164,480,529,576,193,59,14,23,7091
"De 45 a 49 años (108)",1724,1699,40,117,304,376,486,250,86,40,25,6726
"De 50 y más años (109)",7114,7046,127,332,548,866,1762,1469,1011,931,68,40526
,,,,,,,,,,,,
"RURAL (120)",4316,4208,939,568,578,437,631,446,312,297,108,14834
"De 12 a 14 años (121)",502,497,489,6,2,,,,,,5,10
"De 15 a 19 años (122)",578,555,289,192,59,12,3,,,,23,358
"De 20 a 24 años (123)",610,570,68,191,204,80,27,,,,40,951
"De 25 a 29 años (124)",486,472,28,84,135,119,86,18,2,,14,1207
"De 30 a 34 años (125)",429,421,26,44,76,83,140,44,7,1,8,1399
"De 35 a 39 años (126)",349,344,5,13,38,47,120,69,47,5,5,1661
"De 40 a 44 años (127)",326,320,7,9,22,44,78,84,58,18,6,1779
"De 45 a 49 años (128)",245,245,10,10,15,12,55,64,43,36,,1505
"De 50 y más años (129)",791,784,17,19,27,40,122,167,155,237,7,5964
"PEA (130)",1269,1223,188,174,177,145,208,139,109,83,46,4680
"De 12 a 14 años (131)",48,47,46,1,,,,,,,1,1
"De 15 a 19 años (132)",154,147,75,52,14,5,1,,,,7,99
"De 20 a 24 años (133)",195,176,24,58,61,28,5,,,,19,284
"De 25 a 29 años (134)",139,130,15,29,36,27,18,5,,,9,291
"De 30 a 34 años (135)",145,143,12,16,28,32,47,6,2,,2,433
"De 35 a 39 años (136)",119,117,3,6,11,15,38,25,18,1,2,570
"De 40 a 44 años (137)",128,125,1,3,8,19,33,36,21,4,3,683
"De 45 a 49 años (138)",102,102,4,5,11,5,25,18,21,13,,594
"De 50 y más años (139)",239,236,8,4,8,14,41,49,47,65,3,1725
"Ocupada (140)",1239,1196,179,171,176,144,202,137,104,83,43,4592
"De 12 a 14 años (141)",44,43,42,1,,,,,,,1,1
"De 15 a 19 años (142)",150,143,72,51,14,5,1,,,,7,98
"De 20 a 24 años (143)",193,175,24,57,61,28,5,,,,18,283
"De 25 a 29 años (144)",137,128,15,28,36,27,17,5,,,9,286
"De 30 a 34 años (145)",142,140,10,16,28,32,46,6,2,,2,428
"De 35 a 39 años (146)",115,113,3,6,10,15,36,25,17,1,2,551
"De 40 a 44 años (147)",125,124,1,3,8,19,33,36,20,4,1,675
"De 45 a 49 años (148)",101,101,4,5,11,5,25,18,20,13,,586
"De 50 y más años (149)",232,229,8,4,8,13,39,47,45,65,3,1684
"Desocupada (150)",30,27,9,3,1,1,6,2,5,,3,88
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (153)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (154)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (155)",3,3,2,,,,1,,,,,5
"De 35 a 39 años (156)",4,4,,,1,,2,,1,,,19
"De 40 a 44 años (157)",3,1,,,,,,,1,,2,8
"De 45 a 49 años (158)",1,1,,,,,,,1,,,8
"De 50 y más años (159)",7,7,,,,1,2,2,2,,,41
"No PEA (160)",3047,2985,751,394,401,292,423,307,203,214,62,10154
"De 12 a 14 años (161)",454,450,443,5,2,,,,,,4,9
"De 15 a 19 años (162)",424,408,214,140,45,7,2,,,,16,259
"De 20 a 24 años (163)",415,394,44,133,143,52,22,,,,21,667
"De 25 a 29 años (164)",347,342,13,55,99,92,68,13,2,,5,916
"De 30 a 34 años (165)",284,278,14,28,48,51,93,38,5,1,6,966
"De 35 a 39 años (166)",230,227,2,7,27,32,82,44,29,4,3,1091
"De 40 a 44 años (167)",198,195,6,6,14,25,45,48,37,14,3,1096
"De 45 a 49 años (168)",143,143,6,5,4,7,30,46,22,23,,911
"De 50 y más años (169)",552,548,9,15,19,26,81,118,108,172,4,4239
