"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hoteles y restaurantes (143)",16,,,,,14,,,,2,,
"Trans., almac. y comunicaciones (144)",11,,,,1,,,,8,2,,
"Activid.inmobil., empres. y alquileres (146)",6,,2,1,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,7,1,,6,2,,,4,13,,
"Enseñanza (148)",130,2,120,,6,,,,,2,,
"Servicios sociales y de salud (149)",10,,4,2,1,,,1,,2,,
"Otras activ. serv.comun.soc y personales (150)",31,,1,2,2,,,1,,25,,
"Hogares privados con servicio doméstico (151)",16,,,,,,,,,16,,
"Actividad economica no especificada (153)",37,,,,,,,,,,,37
"Hombres (154)",1843,9,89,3,14,25,1123,48,105,412,,15
"Agric., ganadería, caza y silvicultura (155)",1390,,,,,,1123,,,267,,
"Explotación de minas y canteras (157)",1,,,,,,,,,1,,
"Industrias manufactureras (158)",44,,,,,,,44,,,,
"Suministro de electricidad, gas y agua (159)",9,,,,,,,1,2,6,,
"Construcción (160)",198,,1,1,,,,,89,107,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",31,,,1,,23,,1,2,4,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,1,,,,1,2,,,
"Comercio al por menor (164)",27,,,,,23,,,,4,,
"Hoteles y restaurantes (165)",1,,,,,1,,,,,,
"Trans., almac. y comunicaciones (166)",11,,,,1,,,,8,2,,
"Activid.inmobil., empres. y alquileres (168)",5,,2,,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",29,7,1,,3,1,,,4,13,,
"Enseñanza (170)",89,2,81,,6,,,,,,,
"Servicios sociales y de salud (171)",6,,3,1,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (172)",11,,1,,2,,,1,,7,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",15,,,,,,,,,,,15
"Mujeres (176)",197,,40,4,3,36,18,22,1,51,,22
"Agric., ganadería, caza y silvicultura (177)",30,,,,,,18,,,12,,
"Industrias manufactureras (180)",22,,,,,,,22,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",1,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",23,,,,,22,,,,1,,
"Comercio al por menor (186)",23,,,,,22,,,,1,,
"Hoteles y restaurantes (187)",15,,,,,13,,,,2,,
"Activid.inmobil., empres. y alquileres (190)",1,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,,,,3,1,,,,,,
"Enseñanza (192)",41,,39,,,,,,,2,,
"Servicios sociales y de salud (193)",4,,1,1,,,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",20,,,2,,,,,,18,,
"Hogares privados con servicio doméstico (195)",13,,,,,,,,,13,,
"Actividad economica no especificada (197)",22,,,,,,,,,,,22
