"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",168,142,1,89,33,14,3,2,,,26,221
"De 25 a 29 años (024)",207,178,1,54,54,45,24,,,,29,398
"De 30 a 34 años (025)",236,223,,31,56,57,59,17,3,,13,703
"De 35 a 39 años (026)",247,241,1,24,36,44,82,40,12,2,6,970
"De 40 a 44 años (027)",262,260,1,21,26,34,89,64,19,6,2,1213
"De 45 a 49 años (028)",185,182,,15,14,16,54,49,27,7,3,961
"De 50 y más años (029)",668,658,3,44,53,83,196,179,76,24,10,3302
"Desocupada (030)",24,21,,2,5,6,6,,2,,3,73
"De 15 a 19 años (032)",1,1,,1,,,,,,,,1
"De 20 a 24 años (033)",3,2,,,,2,,,,,1,6
"De 25 a 29 años (034)",6,4,,,1,1,2,,,,2,14
"De 30 a 34 años (035)",6,6,,1,1,2,2,,,,,18
"De 35 a 39 años (036)",1,1,,,,1,,,,,,3
"De 40 a 44 años (037)",1,1,,,1,,,,,,,2
"De 50 y más años (039)",6,6,,,2,,2,,2,,,29
"No PEA (040)",6135,5926,18,691,834,895,1695,1213,481,99,209,25411
"De 12 a 14 años (041)",31,6,,5,1,,,,,,25,7
"De 15 a 19 años (042)",169,136,2,113,16,3,2,,,,33,162
"De 20 a 24 años (043)",523,455,2,222,166,54,10,1,,,68,765
"De 25 a 29 años (044)",588,569,1,110,202,155,94,5,2,,19,1422
"De 30 a 34 años (045)",625,614,2,32,127,174,220,56,3,,11,2144
"De 35 a 39 años (046)",660,651,1,33,61,114,278,138,22,4,9,2844
"De 40 a 44 años (047)",675,668,,27,30,90,244,209,63,5,7,3350
"De 45 a 49 años (048)",509,508,1,13,34,45,158,166,77,14,1,2802
"De 50 y más años (049)",2355,2319,9,136,197,260,689,638,314,76,36,11915
,,,,,,,,,,,,
"URBANA (060)",2934,2799,6,392,451,465,760,496,189,40,135,11240
"De 12 a 14 años (061)",10,3,,2,1,,,,,,7,4
"De 15 a 19 años (062)",64,50,1,40,7,1,1,,,,14,61
"De 20 a 24 años (063)",211,172,,101,55,10,4,2,,,39,270
"De 25 a 29 años (064)",271,245,,75,89,63,17,1,,,26,520
"De 30 a 34 años (065)",314,301,1,37,88,80,76,18,1,,13,902
"De 35 a 39 años (066)",333,324,,29,49,75,122,42,5,2,9,1218
"De 40 a 44 años (067)",340,335,1,22,31,60,119,82,16,4,5,1500
"De 45 a 49 años (068)",218,217,,9,23,15,82,55,27,6,1,1109
"De 50 y más años (069)",1173,1152,3,77,108,161,339,296,140,28,21,5656
"PEA (070)",999,939,2,178,172,155,238,132,53,9,60,3428
"De 12 a 14 años (071)",1,1,,1,,,,,,,,1
"De 15 a 19 años (072)",19,15,,12,3,,,,,,4,18
"De 20 a 24 años (073)",80,62,,44,12,3,1,2,,,18,93
"De 25 a 29 años (074)",109,90,,38,26,20,6,,,,19,176
"De 30 a 34 años (075)",122,115,,24,38,28,19,5,1,,7,306
"De 35 a 39 años (076)",132,129,,18,29,31,39,10,1,1,3,420
"De 40 a 44 años (077)",137,135,1,11,23,22,49,21,7,1,2,550
"De 45 a 49 años (078)",80,79,,6,10,4,31,20,7,1,1,378
"De 50 y más años (079)",319,313,1,24,31,47,93,74,37,6,6,1486
"Ocupada (080)",985,927,2,177,168,152,235,132,52,9,58,3387
"De 12 a 14 años (081)",1,1,,1,,,,,,,,1
"De 15 a 19 años (082)",19,15,,12,3,,,,,,4,18
"De 20 a 24 años (083)",78,61,,44,12,2,1,2,,,17,90
"De 25 a 29 años (084)",106,88,,38,25,20,5,,,,18,169
"De 30 a 34 años (085)",117,110,,23,37,26,18,5,1,,7,292
"De 35 a 39 años (086)",132,129,,18,29,31,39,10,1,1,3,420
"De 40 a 44 años (087)",136,134,1,11,22,22,49,21,7,1,2,548
"De 45 a 49 años (088)",80,79,,6,10,4,31,20,7,1,1,378
"De 50 y más años (089)",316,310,1,24,30,47,92,74,36,6,6,1471
"Desocupada (090)",14,12,,1,4,3,3,,1,,2,41
"De 20 a 24 años (093)",2,1,,,,1,,,,,1,3
"De 25 a 29 años (094)",3,2,,,1,,1,,,,1,7
"De 30 a 34 años (095)",5,5,,1,1,2,1,,,,,14
"De 40 a 44 años (097)",1,1,,,1,,,,,,,2
"De 50 y más años (099)",3,3,,,1,,1,,1,,,15
"No PEA (100)",1935,1860,4,214,279,310,522,364,136,31,75,7812
"De 12 a 14 años (101)",9,2,,1,1,,,,,,7,3
"De 15 a 19 años (102)",45,35,1,28,4,1,1,,,,10,43
"De 20 a 24 años (103)",131,110,,57,43,7,3,,,,21,177
"De 25 a 29 años (104)",162,155,,37,63,43,11,1,,,7,344
"De 30 a 34 años (105)",192,186,1,13,50,52,57,13,,,6,596
"De 35 a 39 años (106)",201,195,,11,20,44,83,32,4,1,6,798
"De 40 a 44 años (107)",203,200,,11,8,38,70,61,9,3,3,950
"De 45 a 49 años (108)",138,138,,3,13,11,51,35,20,5,,731
"De 50 y más años (109)",854,839,2,53,77,114,246,222,103,22,15,4170
,,,,,,,,,,,,
"RURAL (120)",5243,5068,19,608,667,729,1448,1068,431,98,175,22055
"De 12 a 14 años (121)",23,5,,5,,,,,,,18,5
"De 15 a 19 años (122)",149,121,1,101,16,2,1,,,,28,143
"De 20 a 24 años (123)",483,427,3,210,144,60,9,1,,,56,722
"De 25 a 29 años (124)",530,506,2,89,168,138,103,4,2,,24,1314
"De 30 a 34 años (125)",553,542,1,27,96,153,205,55,5,,11,1963
"De 35 a 39 años (126)",575,569,2,28,48,84,238,136,29,4,6,2599
"De 40 a 44 años (127)",598,594,,26,26,64,214,191,66,7,4,3065
"De 45 a 49 años (128)",476,473,1,19,25,46,130,160,77,15,3,2654
"De 50 y más años (129)",1856,1831,9,103,144,182,548,521,252,72,25,9590
"PEA (130)",1043,1002,5,131,112,144,275,219,86,30,41,4456
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",25,20,,16,4,,,,,,5,24
"De 20 a 24 años (133)",91,82,1,45,21,13,2,,,,9,134
"De 25 a 29 años (134)",104,92,1,16,29,26,20,,,,12,236
"De 30 a 34 años (135)",120,114,,8,19,31,42,12,2,,6,415
"De 35 a 39 años (136)",116,113,1,6,7,14,43,30,11,1,3,553
"De 40 a 44 años (137)",126,126,,10,4,12,40,43,12,5,,665
"De 45 a 49 años (138)",105,103,,9,4,12,23,29,20,6,2,583
"De 50 y más años (139)",355,351,2,20,24,36,105,105,41,18,4,1845
"Ocupada (140)",1033,993,5,130,111,141,272,219,85,30,40,4424
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",24,19,,15,4,,,,,,5,23
"De 20 a 24 años (143)",90,81,1,45,21,12,2,,,,9,131
"De 25 a 29 años (144)",101,90,1,16,29,25,19,,,,11,229
"De 30 a 34 años (145)",119,113,,8,19,31,41,12,2,,6,411
"De 35 a 39 años (146)",115,112,1,6,7,13,43,30,11,1,3,550
"De 40 a 44 años (147)",126,126,,10,4,12,40,43,12,5,,665
"De 45 a 49 años (148)",105,103,,9,4,12,23,29,20,6,2,583
"De 50 y más años (149)",352,348,2,20,23,36,104,105,40,18,4,1831
"Desocupada (150)",10,9,,1,1,3,3,,1,,1,32
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",1,1,,,,1,,,,,,3
"De 25 a 29 años (154)",3,2,,,,1,1,,,,1,7
"De 30 a 34 años (155)",1,1,,,,,1,,,,,4
"De 35 a 39 años (156)",1,1,,,,1,,,,,,3
"De 50 y más años (159)",3,3,,,1,,1,,1,,,14
"No PEA (160)",4200,4066,14,477,555,585,1173,849,345,68,134,17599
"De 12 a 14 años (161)",22,4,,4,,,,,,,18,4
"De 15 a 19 años (162)",124,101,1,85,12,2,1,,,,23,119
"De 20 a 24 años (163)",392,345,2,165,123,47,7,1,,,47,588
"De 25 a 29 años (164)",426,414,1,73,139,112,83,4,2,,12,1078
"De 30 a 34 años (165)",433,428,1,19,77,122,163,43,3,,5,1548
"De 35 a 39 años (166)",459,456,1,22,41,70,195,106,18,3,3,2046
"De 40 a 44 años (167)",472,468,,16,22,52,174,148,54,2,4,2400
"De 45 a 49 años (168)",371,370,1,10,21,34,107,131,57,9,1,2071
"De 50 y más años (169)",1501,1480,7,83,120,146,443,416,211,54,21,7745
