"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",10,,5,4,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1680,39,747,502,327,65
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",212,1,95,78,27,11
"Desocupado (038)",586,8,384,138,47,9
,,,,,,
"URBANA (039)",13203,108,5757,4994,2091,253
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",11,,2,6,3,
"Profes., científicos e intelectuales (041)",371,,86,185,98,2
"Técnicos de nivel medio y trab.asimilados (042)",146,,57,56,31,2
"Jefes y empleados de oficina (043)",95,,51,28,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1615,17,639,635,286,38
"Agricult.trabaj. calif. agrop. y pesqueros (045)",518,4,117,203,146,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2771,8,1226,1102,412,23
"Obreros construc., conf., papel, fab., instr. (047)",331,,92,150,80,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",5037,59,2357,1832,714,75
"Otra (049)",24,,4,17,3,
"Ocupación no especificada (050)",450,2,208,168,55,17
"Desocupado (051)",1834,18,918,612,248,38
"Hombres (052)",9770,61,4161,3801,1564,183
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",11,,2,6,3,
"Profes., científicos e intelectuales (054)",267,,57,124,84,2
"Técnicos de nivel medio y trab.asimilados (055)",103,,33,43,25,2
"Jefes y empleados de oficina (056)",73,,35,24,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",522,5,164,210,120,23
"Agricult.trabaj. calif. agrop. y pesqueros (058)",370,1,84,145,105,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",2377,6,1056,962,337,16
"Obreros construc., conf., papel, fab., instr. (060)",323,,88,147,79,9
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",4063,34,1886,1535,553,55
"Otra (062)",23,,3,17,3,
"Ocupación no especificada (063)",262,1,120,96,35,10
"Desocupado (064)",1376,14,633,492,206,31
"Mujeres (065)",3433,47,1596,1193,527,70
"Profes., científicos e intelectuales (067)",104,,29,61,14,
"Técnicos de nivel medio y trab.asimilados (068)",43,,24,13,6,
"Jefes y empleados de oficina (069)",22,,16,4,1,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1093,12,475,425,166,15
"Agricult.trabaj. calif. agrop. y pesqueros (071)",148,3,33,58,41,13
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",394,2,170,140,75,7
"Obreros construc., conf., papel, fab., instr. (073)",8,,4,3,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",974,25,471,297,161,20
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",188,1,88,72,20,7
"Desocupado (077)",458,4,285,120,42,7
,,,,,,
"RURAL (078)",5611,44,2141,1777,1233,416
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,2,,
"Profes., científicos e intelectuales (080)",57,,15,29,12,1
"Técnicos de nivel medio y trab.asimilados (081)",33,,14,12,7,
"Jefes y empleados de oficina (082)",21,,11,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",170,,83,57,27,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1493,6,287,451,507,242
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",418,1,177,161,70,9
"Obreros construc., conf., papel, fab., instr. (086)",37,,11,13,13,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2697,27,1170,851,512,137
"Ocupación no especificada (089)",63,,19,19,15,10
"Desocupado (090)",620,10,354,175,67,14
"Hombres (091)",4134,21,1558,1343,909,303
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",1,,,1,,
"Profes., científicos e intelectuales (093)",44,,7,25,11,1
"Técnicos de nivel medio y trab.asimilados (094)",23,,8,8,7,
"Jefes y empleados de oficina (095)",13,,6,4,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",46,,17,16,12,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1172,2,217,365,402,186
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",278,,132,96,45,5
"Obreros construc., conf., papel, fab., instr. (099)",35,,10,12,13,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1991,13,894,646,346,92
"Ocupación no especificada (102)",39,,12,13,8,6
"Desocupado (103)",492,6,255,157,62,12
"Mujeres (104)",1477,23,583,434,324,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",13,,8,4,1,
"Técnicos de nivel medio y trab.asimilados (107)",10,,6,4,,
"Jefes y empleados de oficina (108)",8,,5,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",124,,66,41,15,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",321,4,70,86,105,56
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",140,1,45,65,25,4
"Obreros construc., conf., papel, fab., instr. (112)",2,,1,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",706,14,276,205,166,45
"Ocupación no especificada (115)",24,,7,6,7,4
"Desocupado (116)",128,4,99,18,5,2
