"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",1006,999,892,90,15,1,1,,,,7,127
"De 20 a 24 años (023)",986,849,436,266,105,34,6,2,,,137,616
"De 25 a 29 años (024)",904,788,173,244,205,100,60,6,,,116,1248
"De 30 a 34 años (025)",816,779,74,165,199,149,145,40,6,1,37,1957
"De 35 a 39 años (026)",861,835,52,125,180,145,218,81,28,6,26,2701
"De 40 a 44 años (027)",721,705,29,56,130,138,186,89,63,14,16,2805
"De 45 a 49 años (028)",526,515,21,34,73,87,132,82,60,26,11,2333
"De 50 y más años (029)",1260,1244,64,84,93,116,234,289,207,157,16,7035
"Desocupada (030)",354,316,201,42,30,9,18,9,2,5,38,344
"De 12 a 14 años (031)",22,22,22,,,,,,,,,
"De 15 a 19 años (032)",115,115,110,5,,,,,,,,5
"De 20 a 24 años (033)",85,69,48,15,6,,,,,,16,27
"De 25 a 29 años (034)",47,34,13,10,7,1,3,,,,13,39
"De 30 a 34 años (035)",30,25,4,7,6,3,5,,,,5,52
"De 35 a 39 años (036)",27,25,2,4,7,3,6,3,,,2,73
"De 40 a 44 años (037)",11,10,2,,2,1,2,2,1,,1,39
"De 45 a 49 años (038)",7,6,,1,1,,,1,1,2,1,39
"De 50 y más años (039)",10,10,,,1,1,2,3,,3,,70
"No PEA (040)",39220,38273,12634,4128,3651,3374,5467,4208,2910,1901,947,118601
"De 12 a 14 años (041)",5517,5496,5470,20,6,,,,,,21,32
"De 15 a 19 años (042)",5902,5816,4896,795,110,11,4,,,,86,1064
"De 20 a 24 años (043)",4628,4334,1315,1545,981,381,107,5,,,294,5129
"De 25 a 29 años (044)",3673,3473,290,718,988,797,604,70,6,,200,8169
"De 30 a 34 años (045)",3406,3321,122,351,573,750,1098,375,48,4,85,11397
"De 35 a 39 años (046)",3166,3118,92,171,313,459,1069,708,258,48,48,14135
"De 40 a 44 años (047)",2568,2532,69,108,164,287,673,668,426,137,36,13687
"De 45 a 49 años (048)",2104,2076,62,80,107,180,453,522,416,256,28,12559
"De 50 y más años (049)",8256,8107,318,340,409,509,1459,1860,1756,1456,149,52429
,,,,,,,,,,,,
"URBANA (060)",13976,13387,4515,1861,1694,1343,1850,1121,635,368,589,34070
"De 12 a 14 años (061)",1577,1568,1555,12,1,,,,,,9,14
"De 15 a 19 años (062)",2182,2141,1911,208,18,2,2,,,,41,258
"De 20 a 24 años (063)",1755,1548,642,601,241,48,16,,,,207,1292
"De 25 a 29 años (064)",1383,1232,169,407,393,183,77,3,,,151,2081
"De 30 a 34 años (065)",1291,1255,60,252,339,300,259,38,5,2,36,3245
"De 35 a 39 años (066)",1297,1272,42,138,268,282,382,124,28,8,25,4300
"De 40 a 44 años (067)",1091,1077,35,59,165,216,332,199,67,4,14,4387
"De 45 a 49 años (068)",816,803,24,45,92,120,230,162,91,39,13,3846
"De 50 y más años (069)",2584,2491,77,139,177,192,552,595,444,315,93,14647
"PEA (070)",4065,3822,824,713,713,507,571,288,141,65,243,9921
"De 12 a 14 años (071)",57,57,54,3,,,,,,,,3
"De 15 a 19 años (072)",355,352,306,42,2,1,1,,,,3,53
"De 20 a 24 años (073)",540,444,231,157,47,7,2,,,,96,280
"De 25 a 29 años (074)",539,449,109,172,125,34,9,,,,90,560
"De 30 a 34 años (075)",533,511,41,140,152,102,67,8,1,,22,1099
"De 35 a 39 años (076)",585,569,32,88,156,120,136,29,8,,16,1605
"De 40 a 44 años (077)",486,481,21,37,113,107,132,51,19,1,5,1662
"De 45 a 49 años (078)",336,330,12,27,58,70,86,45,24,8,6,1299
"De 50 y más años (079)",634,629,18,47,60,66,138,155,89,56,5,3360
"Ocupada (080)",3881,3658,750,678,689,500,557,282,140,62,223,9667
"De 12 a 14 años (081)",54,54,51,3,,,,,,,,3
"De 15 a 19 años (082)",317,314,272,38,2,1,1,,,,3,49
"De 20 a 24 años (083)",488,403,207,145,42,7,2,,,,85,258
"De 25 a 29 años (084)",510,425,101,163,120,34,7,,,,85,533
"De 30 a 34 años (085)",509,489,39,133,146,99,63,8,1,,20,1051
"De 35 a 39 años (086)",565,551,30,86,150,117,132,28,8,,14,1557
"De 40 a 44 años (087)",478,473,20,37,112,106,130,49,18,1,5,1625
"De 45 a 49 años (088)",332,326,12,26,58,70,86,44,24,6,6,1270
"De 50 y más años (089)",628,623,18,47,59,66,136,153,89,55,5,3321
"Desocupada (090)",184,164,74,35,24,7,14,6,1,3,20,254
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",38,38,34,4,,,,,,,,4
"De 20 a 24 años (093)",52,41,24,12,5,,,,,,11,22
"De 25 a 29 años (094)",29,24,8,9,5,,2,,,,5,27
"De 30 a 34 años (095)",24,22,2,7,6,3,4,,,,2,48
"De 35 a 39 años (096)",20,18,2,2,6,3,4,1,,,2,48
"De 40 a 44 años (097)",8,8,1,,1,1,2,2,1,,,37
"De 45 a 49 años (098)",4,4,,1,,,,1,,2,,29
"De 50 y más años (099)",6,6,,,1,,2,2,,1,,39
"No PEA (100)",9911,9565,3691,1148,981,836,1279,833,494,303,346,24149
"De 12 a 14 años (101)",1520,1511,1501,9,1,,,,,,9,11
"De 15 a 19 años (102)",1827,1789,1605,166,16,1,1,,,,38,205
"De 20 a 24 años (103)",1215,1104,411,444,194,41,14,,,,111,1012
"De 25 a 29 años (104)",844,783,60,235,268,149,68,3,,,61,1521
"De 30 a 34 años (105)",758,744,19,112,187,198,192,30,4,2,14,2146
"De 35 a 39 años (106)",712,703,10,50,112,162,246,95,20,8,9,2695
"De 40 a 44 años (107)",605,596,14,22,52,109,200,148,48,3,9,2725
"De 45 a 49 años (108)",480,473,12,18,34,50,144,117,67,31,7,2547
"De 50 y más años (109)",1950,1862,59,92,117,126,414,440,355,259,88,11287
,,,,,,,,,,,,
"RURAL (120)",32967,32203,10345,3376,2987,2810,4617,3685,2641,1742,764,103700
"De 12 a 14 años (121)",4251,4237,4221,11,5,,,,,,14,21
"De 15 a 19 años (122)",4841,4789,3987,682,107,10,3,,,,52,938
"De 20 a 24 años (123)",3944,3704,1157,1225,851,367,97,7,,,240,4480
"De 25 a 29 años (124)",3241,3063,307,565,807,715,590,73,6,,178,7375
"De 30 a 34 años (125)",2961,2870,140,271,439,602,989,377,49,3,91,10161
"De 35 a 39 años (126)",2757,2706,104,162,232,325,911,668,258,46,51,12609
"De 40 a 44 años (127)",2209,2170,65,105,131,210,529,560,423,147,39,12144
"De 45 a 49 años (128)",1821,1794,59,70,89,147,355,443,386,245,27,11085
"De 50 y más años (129)",6942,6870,305,285,326,434,1143,1557,1519,1301,72,44887
"PEA (130)",3658,3495,1402,396,317,272,429,310,225,144,163,9248
"De 12 a 14 años (131)",254,252,252,,,,,,,,2,
"De 15 a 19 años (132)",766,762,696,53,13,,,,,,4,79
"De 20 a 24 años (133)",531,474,253,124,64,27,4,2,,,57,363
"De 25 a 29 años (134)",412,373,77,82,87,67,54,6,,,39,727
"De 30 a 34 años (135)",313,293,37,32,53,50,83,32,5,1,20,910
"De 35 a 39 años (136)",303,291,22,41,31,28,88,55,20,6,12,1169
"De 40 a 44 años (137)",246,234,10,19,19,32,56,40,45,13,12,1182
"De 45 a 49 años (138)",197,191,9,8,16,17,46,38,37,20,6,1073
"De 50 y más años (139)",636,625,46,37,34,51,98,137,118,104,11,3745
"Ocupada (140)",3488,3343,1275,389,311,270,425,307,224,142,145,9158
"De 12 a 14 años (141)",235,233,233,,,,,,,,2,
"De 15 a 19 años (142)",689,685,620,52,13,,,,,,4,78
"De 20 a 24 años (143)",498,446,229,121,63,27,4,2,,,52,358
"De 25 a 29 años (144)",394,363,72,81,85,66,53,6,,,31,715
"De 30 a 34 años (145)",307,290,35,32,53,50,82,32,5,1,17,906
"De 35 a 39 años (146)",296,284,22,39,30,28,86,53,20,6,12,1144
"De 40 a 44 años (147)",243,232,9,19,18,32,56,40,45,13,11,1180
"De 45 a 49 años (148)",194,189,9,8,15,17,46,38,36,20,5,1063
"De 50 y más años (149)",632,621,46,37,34,50,98,136,118,102,11,3714
"Desocupada (150)",170,152,127,7,6,2,4,3,1,2,18,90
"De 12 a 14 años (151)",19,19,19,,,,,,,,,
"De 15 a 19 años (152)",77,77,76,1,,,,,,,,1
"De 20 a 24 años (153)",33,28,24,3,1,,,,,,5,5
"De 25 a 29 años (154)",18,10,5,1,2,1,1,,,,8,12
"De 30 a 34 años (155)",6,3,2,,,,1,,,,3,4
"De 35 a 39 años (156)",7,7,,2,1,,2,2,,,,25
"De 40 a 44 años (157)",3,2,1,,1,,,,,,1,2
"De 45 a 49 años (158)",3,2,,,1,,,,1,,1,10
"De 50 y más años (159)",4,4,,,,1,,1,,2,,31
"No PEA (160)",29309,28708,8943,2980,2670,2538,4188,3375,2416,1598,601,94452
"De 12 a 14 años (161)",3997,3985,3969,11,5,,,,,,12,21
"De 15 a 19 años (162)",4075,4027,3291,629,94,10,3,,,,48,859
"De 20 a 24 años (163)",3413,3230,904,1101,787,340,93,5,,,183,4117
"De 25 a 29 años (164)",2829,2690,230,483,720,648,536,67,6,,139,6648
"De 30 a 34 años (165)",2648,2577,103,239,386,552,906,345,44,2,71,9251
"De 35 a 39 años (166)",2454,2415,82,121,201,297,823,613,238,40,39,11440
"De 40 a 44 años (167)",1963,1936,55,86,112,178,473,520,378,134,27,10962
"De 45 a 49 años (168)",1624,1603,50,62,73,130,309,405,349,225,21,10012
"De 50 y más años (169)",6306,6245,259,248,292,383,1045,1420,1401,1197,61,41142
