"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",3118,2477,155,54,432
"Agric., ganadería, caza y silvicultura (045)",1545,1452,86,5,2
"Explotación de minas y canteras (047)",1,,,,1
"Industrias manufactureras (048)",44,40,2,2,
"Construcción (050)",3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",456,448,7,1,
"Venta, mant.y rep. veh.autom y motoc. (052)",2,2,,,
"Comercio al por mayor (053)",6,5,1,,
"Comercio al por menor (054)",448,441,6,1,
"Hoteles y restaurantes (055)",160,154,6,,
"Trans., almac. y comunicaciones (056)",8,8,,,
"Intermediación financiera (057)",2,,,,2
"Activid.inmobil., empres. y alquileres (058)",10,5,,1,4
"Admin.pub. y defensa; p. segur soc.afil (059)",51,,,,51
"Enseñanza (060)",391,42,44,34,271
"Servicios sociales y de salud (061)",107,9,,1,97
"Otras activ. serv.comun.soc y personales (062)",31,21,1,7,2
"Hogares privados con servicio doméstico (063)",141,141,,,
"Actividad economica no especificada (065)",168,155,8,3,2
,,,,,
"URBANA (066)",4626,3255,251,186,934
"Agric., ganadería, caza y silvicultura (067)",1703,1607,82,11,3
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",39,5,3,11,20
"Industrias manufactureras (070)",236,183,14,27,12
"Suministro de electricidad, gas y agua (071)",2,,,2,
"Construcción (072)",172,105,30,29,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",728,699,22,6,1
"Venta, mant.y rep. veh.autom y motoc. (074)",40,37,1,2,
"Comercio al por mayor (075)",25,21,2,1,1
"Comercio al por menor (076)",663,641,19,3,
"Hoteles y restaurantes (077)",161,155,5,,1
"Trans., almac. y comunicaciones (078)",193,165,15,4,9
"Intermediación financiera (079)",5,1,,,4
"Activid.inmobil., empres. y alquileres (080)",55,35,3,7,10
"Admin.pub. y defensa; p. segur soc.afil (081)",197,,,,197
"Enseñanza (082)",725,63,67,73,522
"Servicios sociales y de salud (083)",155,11,,1,143
"Otras activ. serv.comun.soc y personales (084)",60,41,4,13,2
"Hogares privados con servicio doméstico (085)",106,106,,,
"Actividad economica no especificada (087)",88,78,6,2,2
"Hombres (088)",3141,2272,195,142,532
"Agric., ganadería, caza y silvicultura (089)",1485,1399,76,9,1
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",39,5,3,11,20
"Industrias manufactureras (092)",209,160,12,25,12
"Suministro de electricidad, gas y agua (093)",2,,,2,
"Construcción (094)",169,103,29,29,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",319,298,15,5,1
"Venta, mant.y rep. veh.autom y motoc. (096)",38,35,1,2,
"Comercio al por mayor (097)",20,17,1,1,1
"Comercio al por menor (098)",261,246,13,2,
"Hoteles y restaurantes (099)",28,27,,,1
"Trans., almac. y comunicaciones (100)",185,157,15,4,9
"Intermediación financiera (101)",3,1,,,2
"Activid.inmobil., empres. y alquileres (102)",46,31,3,6,6
"Admin.pub. y defensa; p. segur soc.afil (103)",151,,,,151
"Enseñanza (104)",378,32,36,44,266
"Servicios sociales y de salud (105)",58,5,,,53
"Otras activ. serv.comun.soc y personales (106)",32,23,3,6,
"Hogares privados con servicio doméstico (107)",13,13,,,
"Actividad economica no especificada (109)",23,17,3,1,2
"Mujeres (110)",1485,983,56,44,402
"Agric., ganadería, caza y silvicultura (111)",218,208,6,2,2
"Industrias manufactureras (114)",27,23,2,2,
"Construcción (116)",3,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",409,401,7,1,
"Venta, mant.y rep. veh.autom y motoc. (118)",2,2,,,
"Comercio al por mayor (119)",5,4,1,,
"Comercio al por menor (120)",402,395,6,1,
"Hoteles y restaurantes (121)",133,128,5,,
"Trans., almac. y comunicaciones (122)",8,8,,,
"Intermediación financiera (123)",2,,,,2
"Activid.inmobil., empres. y alquileres (124)",9,4,,1,4
"Admin.pub. y defensa; p. segur soc.afil (125)",46,,,,46
"Enseñanza (126)",347,31,31,29,256
"Servicios sociales y de salud (127)",97,6,,1,90
"Otras activ. serv.comun.soc y personales (128)",28,18,1,7,2
"Hogares privados con servicio doméstico (129)",93,93,,,
"Actividad economica no especificada (131)",65,61,3,1,
,,,,,
"RURAL (132)",7506,6827,508,58,113
"Agric., ganadería, caza y silvicultura (133)",6659,6217,421,19,2
"Pesca (134)",3,3,,,
"Explotación de minas y canteras (135)",18,2,,7,9
"Industrias manufactureras (136)",70,62,5,3,
"Construcción (138)",111,80,27,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",129,127,2,,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,1,,,
"Comercio al por mayor (141)",6,6,,,
"Comercio al por menor (142)",122,120,2,,
"Hoteles y restaurantes (143)",36,34,2,,
"Trans., almac. y comunicaciones (144)",38,32,1,2,3
"Activid.inmobil., empres. y alquileres (146)",8,3,2,1,2
"Admin.pub. y defensa; p. segur soc.afil (147)",28,,,,28
"Enseñanza (148)",118,23,34,14,47
"Servicios sociales y de salud (149)",18,3,,,15
"Otras activ. serv.comun.soc y personales (150)",12,6,3,3,
"Hogares privados con servicio doméstico (151)",59,59,,,
"Actividad economica no especificada (153)",199,176,11,5,7
"Hombres (154)",5873,5333,409,48,83
"Agric., ganadería, caza y silvicultura (155)",5332,4973,341,16,2
"Pesca (156)",3,3,,,
"Explotación de minas y canteras (157)",17,2,,7,8
"Industrias manufactureras (158)",53,45,5,3,
"Construcción (160)",111,80,27,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",82,80,2,,
"Venta, mant.y rep. veh.autom y motoc. (162)",1,1,,,
"Comercio al por mayor (163)",5,5,,,
"Comercio al por menor (164)",76,74,2,,
"Hoteles y restaurantes (165)",9,8,1,,
"Trans., almac. y comunicaciones (166)",38,32,1,2,3
"Activid.inmobil., empres. y alquileres (168)",7,2,2,1,2
"Admin.pub. y defensa; p. segur soc.afil (169)",23,,,,23
"Enseñanza (170)",74,12,21,9,32
"Servicios sociales y de salud (171)",8,,,,8
"Otras activ. serv.comun.soc y personales (172)",9,3,3,3,
"Hogares privados con servicio doméstico (173)",11,11,,,
"Actividad economica no especificada (175)",96,82,6,3,5
"Mujeres (176)",1633,1494,99,10,30
"Agric., ganadería, caza y silvicultura (177)",1327,1244,80,3,
"Explotación de minas y canteras (179)",1,,,,1
"Industrias manufactureras (180)",17,17,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",47,47,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",46,46,,,
"Hoteles y restaurantes (187)",27,26,1,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",5,,,,5
"Enseñanza (192)",44,11,13,5,15
"Servicios sociales y de salud (193)",10,3,,,7
"Otras activ. serv.comun.soc y personales (194)",3,3,,,
"Hogares privados con servicio doméstico (195)",48,48,,,
"Actividad economica no especificada (197)",103,94,5,2,2
