"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Actividad economica no especificada (112)",146,48,42,46,5,5,,
"Desocupado (113)",209,,,,,,,209
"Mujeres (114)",4501,1559,267,1673,64,429,404,105
"Agric., ganadería, caza y silvicultura (115)",504,9,113,223,8,151,,
"Pesca (116)",3,1,,1,,1,,
"Explotación de minas y canteras (117)",10,7,3,,,,,
"Industrias manufactureras (118)",124,13,31,73,6,1,,
"Suministro de electricidad, gas y agua (119)",4,4,,,,,,
"Construcción (120)",32,4,27,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1207,180,2,800,18,207,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",32,10,1,17,,4,,
"Comercio al por mayor (123)",50,8,,20,2,20,,
"Comercio al por menor (124)",1125,162,1,763,16,183,,
"Hoteles y restaurantes (125)",571,149,17,348,23,34,,
"Trans., almac. y comunicaciones (126)",74,45,3,23,1,2,,
"Intermediación financiera (127)",13,12,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",137,113,3,19,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",181,139,42,,,,,
"Enseñanza (130)",584,560,1,23,,,,
"Servicios sociales y de salud (131)",216,191,,22,2,1,,
"Otras activ. serv.comun.soc y personales (132)",140,56,3,77,2,2,,
"Hogares privados con servicio doméstico (133)",404,,,,,,404,
"Actividad economica no especificada (135)",192,76,22,62,2,30,,
,,,,,,,,
"RURAL (136)",18877,926,3930,9184,287,3998,304,248
"Agric., ganadería, caza y silvicultura (137)",15429,23,3346,8003,229,3828,,
"Pesca (138)",7,1,4,2,,,,
"Explotación de minas y canteras (139)",20,3,17,,,,,
"Industrias manufactureras (140)",295,7,115,141,10,22,,
"Suministro de electricidad, gas y agua (141)",4,1,3,,,,,
"Construcción (142)",259,5,209,40,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",592,27,13,473,22,57,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",38,1,7,27,2,1,,
"Comercio al por mayor (145)",19,2,4,9,2,2,,
"Comercio al por menor (146)",535,24,2,437,18,54,,
"Hoteles y restaurantes (147)",161,30,10,105,5,11,,
"Trans., almac. y comunicaciones (148)",247,39,62,138,4,4,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",65,51,8,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",129,56,73,,,,,
"Enseñanza (152)",504,494,,10,,,,
"Servicios sociales y de salud (153)",116,112,,4,,,,
"Otras activ. serv.comun.soc y personales (154)",67,28,10,26,1,2,,
"Hogares privados con servicio doméstico (155)",304,,,,,,304,
"Actividad economica no especificada (157)",429,48,60,236,11,74,,
"Desocupado (158)",248,,,,,,,248
"Hombres (159)",14722,472,3454,7866,261,2369,104,196
"Agric., ganadería, caza y silvicultura (160)",12721,18,2933,7238,212,2320,,
"Pesca (161)",7,1,4,2,,,,
"Explotación de minas y canteras (162)",20,3,17,,,,,
"Industrias manufactureras (163)",248,6,105,118,9,10,,
"Suministro de electricidad, gas y agua (164)",4,1,3,,,,,
"Construcción (165)",249,4,200,40,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",247,8,13,191,20,15,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",32,,7,22,2,1,,
"Comercio al por mayor (168)",14,1,4,7,2,,,
"Comercio al por menor (169)",201,7,2,162,16,14,,
"Hoteles y restaurantes (170)",23,5,6,9,1,2,,
"Trans., almac. y comunicaciones (171)",232,31,59,134,4,4,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",53,40,8,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",96,36,60,,,,,
"Enseñanza (175)",243,240,,3,,,,
"Servicios sociales y de salud (176)",54,51,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",25,14,7,4,,,,
"Hogares privados con servicio doméstico (178)",104,,,,,,104,
"Actividad economica no especificada (180)",199,13,39,119,10,18,,
"Desocupado (181)",196,,,,,,,196
"Mujeres (182)",4155,454,476,1318,26,1629,200,52
"Agric., ganadería, caza y silvicultura (183)",2708,5,413,765,17,1508,,
"Industrias manufactureras (186)",47,1,10,23,1,12,,
"Construcción (188)",10,1,9,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",345,19,,282,2,42,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",6,1,,5,,,,
"Comercio al por mayor (191)",5,1,,2,,2,,
"Comercio al por menor (192)",334,17,,275,2,40,,
"Hoteles y restaurantes (193)",138,25,4,96,4,9,,
"Trans., almac. y comunicaciones (194)",15,8,3,4,,,,
"Activid.inmobil., empres. y alquileres (196)",12,11,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",33,20,13,,,,,
"Enseñanza (198)",261,254,,7,,,,
"Servicios sociales y de salud (199)",62,61,,1,,,,
"Otras activ. serv.comun.soc y personales (200)",42,14,3,22,1,2,,
"Hogares privados con servicio doméstico (201)",200,,,,,,200,
"Actividad economica no especificada (203)",230,35,21,117,1,56,,
