"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",177,167,41,58,45,16,6,,1,,10,229
"De 30 a 34 años (025)",179,171,21,40,54,41,12,3,,,8,341
"De 35 a 39 años (026)",168,163,15,24,66,31,21,6,,,5,375
"De 40 a 44 años (027)",156,154,6,13,42,33,38,17,5,,2,513
"De 45 a 49 años (028)",140,139,11,6,22,33,43,20,4,,1,496
"De 50 y más años (029)",439,435,23,28,41,46,99,107,71,20,4,2195
"Desocupada (030)",37,36,13,9,4,1,6,2,1,,1,67
"De 15 a 19 años (032)",4,4,4,,,,,,,,,
"De 20 a 24 años (033)",8,8,5,3,,,,,,,,3
"De 25 a 29 años (034)",3,2,1,1,,,,,,,1,1
"De 30 a 34 años (035)",6,6,1,3,2,,,,,,,7
"De 35 a 39 años (036)",2,2,1,,,,1,,,,,5
"De 40 a 44 años (037)",5,5,,,1,1,2,1,,,,19
"De 45 a 49 años (038)",3,3,,2,,,1,,,,,6
"De 50 y más años (039)",6,6,1,,1,,2,1,1,,,26
"No PEA (040)",1637,1612,492,227,230,182,236,121,84,40,25,4191
"De 12 a 14 años (041)",211,209,209,,,,,,,,2,
"De 15 a 19 años (042)",233,233,202,28,3,,,,,,,34
"De 20 a 24 años (043)",126,119,34,64,16,4,1,,,,7,112
"De 25 a 29 años (044)",133,127,8,57,40,19,2,1,,,6,209
"De 30 a 34 años (045)",150,149,5,24,69,29,21,1,,,1,347
"De 35 a 39 años (046)",124,120,3,11,29,38,33,6,,,4,358
"De 40 a 44 años (047)",99,98,3,7,23,27,28,7,3,,1,326
"De 45 a 49 años (048)",89,88,2,9,12,19,25,14,7,,1,347
"De 50 y más años (049)",472,469,26,27,38,46,126,92,74,40,3,2458
,,,,,,,,,,,,
"URBANA (060)",2150,2091,493,340,345,266,313,190,98,46,59,5749
"De 12 a 14 años (061)",142,142,142,,,,,,,,,
"De 15 a 19 años (062)",211,209,178,27,3,,1,,,,2,37
"De 20 a 24 años (063)",195,174,53,94,22,4,1,,,,21,154
"De 25 a 29 años (064)",208,195,37,77,50,27,3,,1,,13,280
"De 30 a 34 años (065)",223,216,20,54,76,45,20,1,,,7,431
"De 35 a 39 años (066)",193,187,11,21,63,47,38,7,,,6,492
"De 40 a 44 años (067)",177,174,5,13,54,42,41,15,4,,3,556
"De 45 a 49 años (068)",151,150,11,11,21,36,46,18,7,,1,530
"De 50 y más años (069)",650,644,36,43,56,65,163,149,86,46,6,3269
"PEA (070)",1042,1001,168,183,189,138,154,109,45,15,41,2894
"De 12 a 14 años (071)",8,8,8,,,,,,,,,
"De 15 a 19 años (072)",53,51,41,8,1,,1,,,,2,14
"De 20 a 24 años (073)",107,93,33,51,8,1,,,,,14,70
"De 25 a 29 años (074)",115,107,33,39,21,12,1,,1,,8,130
"De 30 a 34 años (075)",130,124,17,35,37,26,8,1,,,6,226
"De 35 a 39 años (076)",114,110,9,16,43,20,18,4,,,4,265
"De 40 a 44 años (077)",114,112,3,8,37,25,27,10,2,,2,354
"De 45 a 49 años (078)",97,96,9,4,14,25,29,13,2,,1,328
"De 50 y más años (079)",304,300,15,22,28,29,70,81,40,15,4,1507
"Ocupada (080)",1008,968,157,175,185,137,148,107,44,15,40,2828
"De 12 a 14 años (081)",8,8,8,,,,,,,,,
"De 15 a 19 años (082)",49,47,37,8,1,,1,,,,2,14
"De 20 a 24 años (083)",101,87,29,49,8,1,,,,,14,68
"De 25 a 29 años (084)",112,105,32,38,21,12,1,,1,,7,129
"De 30 a 34 años (085)",124,118,16,32,35,26,8,1,,,6,219
"De 35 a 39 años (086)",113,109,9,16,43,20,17,4,,,4,260
"De 40 a 44 años (087)",109,107,3,8,36,24,25,9,2,,2,335
"De 45 a 49 años (088)",94,93,9,2,14,25,28,13,2,,1,322
"De 50 y más años (089)",298,294,14,22,27,29,68,80,39,15,4,1481
"Desocupada (090)",34,33,11,8,4,1,6,2,1,,1,66
"De 15 a 19 años (092)",4,4,4,,,,,,,,,
"De 20 a 24 años (093)",6,6,4,2,,,,,,,,2
"De 25 a 29 años (094)",3,2,1,1,,,,,,,1,1
"De 30 a 34 años (095)",6,6,1,3,2,,,,,,,7
"De 35 a 39 años (096)",1,1,,,,,1,,,,,5
"De 40 a 44 años (097)",5,5,,,1,1,2,1,,,,19
"De 45 a 49 años (098)",3,3,,2,,,1,,,,,6
"De 50 y más años (099)",6,6,1,,1,,2,1,1,,,26
"No PEA (100)",1108,1090,325,157,156,128,159,81,53,31,18,2855
"De 12 a 14 años (101)",134,134,134,,,,,,,,,
"De 15 a 19 años (102)",158,158,137,19,2,,,,,,,23
"De 20 a 24 años (103)",88,81,20,43,14,3,1,,,,7,84
"De 25 a 29 años (104)",93,88,4,38,29,15,2,,,,5,150
"De 30 a 34 años (105)",93,92,3,19,39,19,12,,,,1,205
"De 35 a 39 años (106)",79,77,2,5,20,27,20,3,,,2,227
"De 40 a 44 años (107)",63,62,2,5,17,17,14,5,2,,1,202
"De 45 a 49 años (108)",54,54,2,7,7,11,17,5,5,,,202
"De 50 y más años (109)",346,344,21,21,28,36,93,68,46,31,2,1762
,,,,,,,,,,,,
"RURAL (120)",1030,1013,244,155,177,120,149,86,68,14,17,2797
"De 12 a 14 años (121)",81,79,79,,,,,,,,2,
"De 15 a 19 años (122)",102,102,82,18,2,,,,,,,22
"De 20 a 24 años (123)",98,94,35,46,10,3,,,,,4,75
"De 25 a 29 años (124)",105,101,13,39,35,8,5,1,,,4,159
"De 30 a 34 años (125)",112,110,7,13,49,25,13,3,,,2,264
"De 35 a 39 años (126)",101,98,8,14,32,22,17,5,,,3,246
"De 40 a 44 años (127)",83,83,4,7,12,19,27,10,4,,,302
"De 45 a 49 años (128)",81,80,2,6,13,16,23,16,4,,1,319
"De 50 y más años (129)",267,266,14,12,24,27,64,51,60,14,1,1410
"PEA (130)",501,491,77,85,103,66,72,46,37,5,10,1461
"De 12 a 14 años (131)",4,4,4,,,,,,,,,
"De 15 a 19 años (132)",27,27,17,9,1,,,,,,,11
"De 20 a 24 años (133)",60,56,21,25,8,2,,,,,4,47
"De 25 a 29 años (134)",65,62,9,20,24,4,5,,,,3,100
"De 30 a 34 años (135)",55,53,5,8,19,15,4,2,,,2,122
"De 35 a 39 años (136)",56,55,7,8,23,11,4,2,,,1,115
"De 40 a 44 años (137)",47,47,3,5,6,9,13,8,3,,,178
"De 45 a 49 años (138)",46,46,2,4,8,8,15,7,2,,,174
"De 50 y más años (139)",141,141,9,6,14,17,31,27,32,5,,714
"Ocupada (140)",498,488,75,84,103,66,72,46,37,5,10,1460
"De 12 a 14 años (141)",4,4,4,,,,,,,,,
"De 15 a 19 años (142)",27,27,17,9,1,,,,,,,11
"De 20 a 24 años (143)",58,54,20,24,8,2,,,,,4,46
"De 25 a 29 años (144)",65,62,9,20,24,4,5,,,,3,100
"De 30 a 34 años (145)",55,53,5,8,19,15,4,2,,,2,122
"De 35 a 39 años (146)",55,54,6,8,23,11,4,2,,,1,115
"De 40 a 44 años (147)",47,47,3,5,6,9,13,8,3,,,178
"De 45 a 49 años (148)",46,46,2,4,8,8,15,7,2,,,174
"De 50 y más años (149)",141,141,9,6,14,17,31,27,32,5,,714
"Desocupada (150)",3,3,2,1,,,,,,,,1
"De 20 a 24 años (153)",2,2,1,1,,,,,,,,1
"De 35 a 39 años (156)",1,1,1,,,,,,,,,
"No PEA (160)",529,522,167,70,74,54,77,40,31,9,7,1336
"De 12 a 14 años (161)",77,75,75,,,,,,,,2,
"De 15 a 19 años (162)",75,75,65,9,1,,,,,,,11
"De 20 a 24 años (163)",38,38,14,21,2,1,,,,,,28
"De 25 a 29 años (164)",40,39,4,19,11,4,,1,,,1,59
"De 30 a 34 años (165)",57,57,2,5,30,10,9,1,,,,142
"De 35 a 39 años (166)",45,43,1,6,9,11,13,3,,,2,131
"De 40 a 44 años (167)",36,36,1,2,6,10,14,2,1,,,124
"De 45 a 49 años (168)",35,34,,2,5,8,8,9,2,,1,145
"De 50 y más años (169)",126,125,5,6,10,10,33,24,28,9,1,696
