"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",3,1,1,1,,
"Actividad economica no especificada (044)",61,1,18,17,14,11
"Desocupado (045)",458,11,195,144,90,18
"Mujeres (046)",1742,36,590,631,354,131
"Agric., ganadería, caza y silvicultura (047)",360,14,105,83,107,51
"Pesca (048)",1,,,1,,
"Explotación de minas y canteras (049)",17,,10,7,,
"Industrias manufactureras (050)",44,,12,12,10,10
"Suministro de electricidad, gas y agua (051)",3,,1,2,,
"Construcción (052)",9,,2,4,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",267,2,77,113,54,21
"Comercio al por mayor (055)",4,,,1,3,
"Comercio al por menor (056)",263,2,77,112,51,21
"Hoteles y restaurantes (057)",147,3,48,53,38,5
"Trans., almac. y comunicaciones (058)",9,,4,2,3,
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",19,,11,5,3,
"Admin.pub. y defensa; p. segur.soc afil (061)",105,,45,47,12,1
"Enseñanza (062)",318,,67,190,61,
"Servicios sociales y de salud (063)",42,,16,22,3,1
"Otras activ. serv.comun.soc y personales (064)",45,2,21,11,7,4
"Hogares privados con servicio doméstico (065)",90,6,49,20,11,4
"Actividad economica no especificada (067)",155,,46,41,36,32
"Desocupado (068)",110,9,75,18,6,2
,,,,,,
"URBANA (069)",4667,52,1454,1631,1150,380
"Agric., ganadería, caza y silvicultura (070)",1570,27,394,434,490,225
"Pesca (071)",5,,2,2,1,
"Explotación de minas y canteras (072)",260,,123,105,32,
"Industrias manufactureras (073)",195,2,57,63,50,23
"Suministro de electricidad, gas y agua (074)",28,,8,10,9,1
"Construcción (075)",369,1,148,131,75,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",412,1,119,169,88,35
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,,9,2,3,1
"Comercio al por mayor (078)",12,,2,5,5,
"Comercio al por menor (079)",385,1,108,162,80,34
"Hoteles y restaurantes (080)",125,5,34,46,34,6
"Trans., almac. y comunicaciones (081)",89,,36,33,19,1
"Intermediación financiera (082)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (083)",74,,26,33,12,3
"Admin.pub. y defensa; p. segur.soc afil (084)",352,,117,135,84,16
"Enseñanza (085)",450,,71,257,118,4
"Servicios sociales y de salud (086)",63,,18,31,12,2
"Otras activ. serv.comun.soc y personales (087)",144,2,66,38,29,9
"Hogares privados con servicio doméstico (088)",71,7,39,17,7,1
"Actividad economica no especificada (090)",149,1,43,41,36,28
"Desocupado (091)",309,6,152,85,54,12
"Hombres (092)",3495,36,1081,1175,909,294
"Agric., ganadería, caza y silvicultura (093)",1428,25,361,398,446,198
"Pesca (094)",4,,2,1,1,
"Explotación de minas y canteras (095)",251,,116,103,32,
"Industrias manufactureras (096)",159,2,49,53,41,14
"Suministro de electricidad, gas y agua (097)",25,,7,8,9,1
"Construcción (098)",362,1,146,128,73,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",196,,61,72,46,17
"Venta, mant.y rep. veh.autom.y motoc. (100)",15,,9,2,3,1
"Comercio al por mayor (101)",8,,2,4,2,
"Comercio al por menor (102)",173,,50,66,41,16
"Hoteles y restaurantes (103)",15,2,2,5,4,2
"Trans., almac. y comunicaciones (104)",84,,34,32,17,1
"Intermediación financiera (105)",1,,,1,,
"Activid.inmobil., empres. y alquileres (106)",56,,16,28,9,3
"Admin.pub. y defensa; p. segur.soc afil (107)",254,,79,88,72,15
"Enseñanza (108)",233,,27,135,67,4
"Servicios sociales y de salud (109)",29,,6,13,9,1
"Otras activ. serv.comun.soc y personales (110)",106,,48,30,22,6
"Hogares privados con servicio doméstico (111)",2,1,1,,,
"Actividad economica no especificada (113)",42,1,14,10,11,6
"Desocupado (114)",248,4,112,70,50,12
"Mujeres (115)",1172,16,373,456,241,86
"Agric., ganadería, caza y silvicultura (116)",142,2,33,36,44,27
"Pesca (117)",1,,,1,,
"Explotación de minas y canteras (118)",9,,7,2,,
"Industrias manufactureras (119)",36,,8,10,9,9
"Suministro de electricidad, gas y agua (120)",3,,1,2,,
"Construcción (121)",7,,2,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",216,1,58,97,42,18
"Comercio al por mayor (124)",4,,,1,3,
"Comercio al por menor (125)",212,1,58,96,39,18
"Hoteles y restaurantes (126)",110,3,32,41,30,4
"Trans., almac. y comunicaciones (127)",5,,2,1,2,
"Intermediación financiera (128)",1,,1,,,
"Activid.inmobil., empres. y alquileres (129)",18,,10,5,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",98,,38,47,12,1
"Enseñanza (131)",217,,44,122,51,
"Servicios sociales y de salud (132)",34,,12,18,3,1
"Otras activ. serv.comun.soc y personales (133)",38,2,18,8,7,3
"Hogares privados con servicio doméstico (134)",69,6,38,17,7,1
"Actividad economica no especificada (136)",107,,29,31,25,22
"Desocupado (137)",61,2,40,15,4,
,,,,,,
"RURAL (138)",3829,72,1304,1219,897,337
"Agric., ganadería, caza y silvicultura (139)",2359,51,718,662,648,280
"Pesca (140)",6,,3,3,,
"Explotación de minas y canteras (141)",313,,164,113,36,
"Industrias manufactureras (142)",73,1,24,24,16,8
"Suministro de electricidad, gas y agua (143)",15,,3,11,1,
"Construcción (144)",192,3,73,67,41,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",112,3,32,34,34,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",5,,2,2,1,
"Comercio al por mayor (147)",3,,1,2,,
"Comercio al por menor (148)",104,3,29,30,33,9
"Hoteles y restaurantes (149)",46,,20,15,10,1
"Trans., almac. y comunicaciones (150)",31,,10,14,5,2
"Activid.inmobil., empres. y alquileres (152)",26,,12,7,6,1
"Admin.pub. y defensa; p. segur.soc afil (153)",39,,23,10,6,
"Enseñanza (154)",192,,37,128,27,
"Servicios sociales y de salud (155)",10,,5,4,1,
"Otras activ. serv.comun.soc y personales (156)",67,,30,29,6,2
"Hogares privados con servicio doméstico (157)",22,,11,4,4,3
"Actividad economica no especificada (159)",67,,21,17,14,15
"Desocupado (160)",259,14,118,77,42,8
"Hombres (161)",3259,52,1087,1044,784,292
"Agric., ganadería, caza y silvicultura (162)",2141,39,646,615,585,256
"Pesca (163)",6,,3,3,,
"Explotación de minas y canteras (164)",305,,161,108,36,
"Industrias manufactureras (165)",65,1,20,22,15,7
"Suministro de electricidad, gas y agua (166)",15,,3,11,1,
"Construcción (167)",190,3,73,66,40,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",61,2,13,18,22,6
"Venta, mant.y rep. veh.autom.y motoc. (169)",5,,2,2,1,
"Comercio al por mayor (170)",3,,1,2,,
"Comercio al por menor (171)",53,2,10,14,21,6
"Hoteles y restaurantes (172)",9,,4,3,2,
"Trans., almac. y comunicaciones (173)",27,,8,13,4,2
"Activid.inmobil., empres. y alquileres (175)",25,,11,7,6,1
"Admin.pub. y defensa; p. segur.soc afil (176)",32,,16,10,6,
"Enseñanza (177)",91,,14,60,17,
"Servicios sociales y de salud (178)",2,,1,,1,
"Otras activ. serv.comun.soc y personales (179)",60,,27,26,6,1
"Hogares privados con servicio doméstico (180)",1,,,1,,
"Actividad economica no especificada (182)",19,,4,7,3,5
"Desocupado (183)",210,7,83,74,40,6
"Mujeres (184)",570,20,217,175,113,45
"Agric., ganadería, caza y silvicultura (185)",218,12,72,47,63,24
"Explotación de minas y canteras (187)",8,,3,5,,
"Industrias manufactureras (188)",8,,4,2,1,1
"Construcción (190)",2,,,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",51,1,19,16,12,3
"Comercio al por menor (194)",51,1,19,16,12,3
"Hoteles y restaurantes (195)",37,,16,12,8,1
"Trans., almac. y comunicaciones (196)",4,,2,1,1,
"Activid.inmobil., empres. y alquileres (198)",1,,1,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,7,,,
"Enseñanza (200)",101,,23,68,10,
"Servicios sociales y de salud (201)",8,,4,4,,
"Otras activ. serv.comun.soc y personales (202)",7,,3,3,,1
"Hogares privados con servicio doméstico (203)",21,,11,3,4,3
"Actividad economica no especificada (205)",48,,17,10,11,10
"Desocupado (206)",49,7,35,3,2,2
