"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
,,,,,,,,
"URBANA (060)",4903,56,178,403,579,1061,1601,1025
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",100,,,,,,64,36
"De 20 a 24 años (063)",424,,,,,3,269,152
"De 25 a 29 años (064)",588,,,,,42,392,154
"De 30 a 34 años (065)",599,,,,,122,362,115
"De 35 a 39 años (066)",598,,,,7,207,281,103
"De 40 a 44 años (067)",523,,,,39,246,163,75
"De 45 a 49 años (068)",459,,,1,107,219,58,74
"De 50 y más años (069)",1610,56,178,402,426,222,12,314
"PEA (070)",2124,7,30,95,267,578,715,432
"De 15 a 19 años (072)",31,,,,,,23,8
"De 20 a 24 años (073)",136,,,,,2,82,52
"De 25 a 29 años (074)",249,,,,,23,154,72
"De 30 a 34 años (075)",296,,,,,58,185,53
"De 35 a 39 años (076)",320,,,,5,113,144,58
"De 40 a 44 años (077)",312,,,,20,152,90,50
"De 45 a 49 años (078)",281,,,1,66,135,33,46
"De 50 y más años (079)",499,7,30,94,176,95,4,93
"Ocupada (080)",2063,7,27,95,265,570,680,419
"De 15 a 19 años (082)",28,,,,,,20,8
"De 20 a 24 años (083)",121,,,,,2,71,48
"De 25 a 29 años (084)",230,,,,,20,142,68
"De 30 a 34 años (085)",290,,,,,57,180,53
"De 35 a 39 años (086)",313,,,,5,112,142,54
"De 40 a 44 años (087)",306,,,,20,149,88,49
"De 45 a 49 años (088)",281,,,1,66,135,33,46
"De 50 y más años (089)",494,7,27,94,174,95,4,93
"Desocupada (090)",61,,3,,2,8,35,13
"De 15 a 19 años (092)",3,,,,,,3,
"De 20 a 24 años (093)",15,,,,,,11,4
"De 25 a 29 años (094)",19,,,,,3,12,4
"De 30 a 34 años (095)",6,,,,,1,5,
"De 35 a 39 años (096)",7,,,,,1,2,4
"De 40 a 44 años (097)",6,,,,,3,2,1
"De 50 y más años (099)",5,,3,,2,,,
"No PEA (100)",2779,49,148,308,312,483,886,593
"De 12 a 14 años (101)",2,,,,,,,2
"De 15 a 19 años (102)",69,,,,,,41,28
"De 20 a 24 años (103)",288,,,,,1,187,100
"De 25 a 29 años (104)",339,,,,,19,238,82
"De 30 a 34 años (105)",303,,,,,64,177,62
"De 35 a 39 años (106)",278,,,,2,94,137,45
"De 40 a 44 años (107)",211,,,,19,94,73,25
"De 45 a 49 años (108)",178,,,,41,84,25,28
"De 50 y más años (109)",1111,49,148,308,250,127,8,221
,,,,,,,,
"RURAL (120)",8983,85,317,597,1018,1748,3510,1708
"De 12 a 14 años (121)",8,,,,,,3,5
"De 15 a 19 años (122)",250,,,,,,186,64
"De 20 a 24 años (123)",889,,,,,3,611,275
"De 25 a 29 años (124)",1042,,,,,49,784,209
"De 30 a 34 años (125)",1025,,,,,149,711,165
"De 35 a 39 años (126)",1018,,,,5,304,582,127
"De 40 a 44 años (127)",830,,,,32,322,389,87
"De 45 a 49 años (128)",721,,,2,83,329,210,97
"De 50 y más años (129)",3200,85,317,595,898,592,34,679
"PEA (130)",1369,2,24,67,150,311,501,314
"De 12 a 14 años (131)",1,,,,,,1,
"De 15 a 19 años (132)",30,,,,,,23,7
"De 20 a 24 años (133)",135,,,,,2,77,56
"De 25 a 29 años (134)",168,,,,,6,113,49
"De 30 a 34 años (135)",164,,,,,31,102,31
"De 35 a 39 años (136)",192,,,,,57,100,35
"De 40 a 44 años (137)",135,,,,6,58,51,20
"De 45 a 49 años (138)",123,,,2,21,53,30,17
"De 50 y más años (139)",421,2,24,65,123,104,4,99
"Ocupada (140)",1364,2,24,67,149,311,498,313
"De 12 a 14 años (141)",1,,,,,,1,
"De 15 a 19 años (142)",30,,,,,,23,7
"De 20 a 24 años (143)",135,,,,,2,77,56
"De 25 a 29 años (144)",167,,,,,6,112,49
"De 30 a 34 años (145)",162,,,,,31,100,31
"De 35 a 39 años (146)",192,,,,,57,100,35
"De 40 a 44 años (147)",135,,,,6,58,51,20
"De 45 a 49 años (148)",123,,,2,21,53,30,17
"De 50 y más años (149)",419,2,24,65,122,104,4,98
"Desocupada (150)",5,,,,1,,3,1
"De 25 a 29 años (154)",1,,,,,,1,
"De 30 a 34 años (155)",2,,,,,,2,
"De 50 y más años (159)",2,,,,1,,,1
"No PEA (160)",7614,83,293,530,868,1437,3009,1394
"De 12 a 14 años (161)",7,,,,,,2,5
"De 15 a 19 años (162)",220,,,,,,163,57
"De 20 a 24 años (163)",754,,,,,1,534,219
"De 25 a 29 años (164)",874,,,,,43,671,160
"De 30 a 34 años (165)",861,,,,,118,609,134
"De 35 a 39 años (166)",826,,,,5,247,482,92
"De 40 a 44 años (167)",695,,,,26,264,338,67
"De 45 a 49 años (168)",598,,,,62,276,180,80
"De 50 y más años (169)",2779,83,293,530,775,488,30,580
