"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",389,378,302,62,11,2,1,,,,11,94
"De 20 a 24 años (023)",687,596,256,215,94,21,9,1,,,91,510
"De 25 a 29 años (024)",847,748,158,228,216,106,34,5,1,,99,1164
"De 30 a 34 años (025)",826,768,94,165,227,159,107,12,4,,58,1672
"De 35 a 39 años (026)",922,884,57,120,217,187,199,77,22,5,38,2714
"De 40 a 44 años (027)",819,796,51,55,142,153,203,127,50,15,23,3085
"De 45 a 49 años (028)",643,635,43,65,87,103,149,107,56,25,8,2630
"De 50 y más años (029)",2213,2193,113,113,147,189,452,456,374,349,20,13057
"Desocupada (030)",258,229,97,42,25,18,24,13,4,6,29,434
"De 12 a 14 años (031)",6,6,6,,,,,,,,,
"De 15 a 19 años (032)",40,40,37,3,,,,,,,,3
"De 20 a 24 años (033)",66,58,33,18,5,,2,,,,8,36
"De 25 a 29 años (034)",47,35,9,14,8,3,1,,,,12,43
"De 30 a 34 años (035)",28,25,6,3,6,4,5,1,,,3,54
"De 35 a 39 años (036)",29,28,3,4,2,6,9,2,2,,1,92
"De 40 a 44 años (037)",13,10,3,,1,1,2,3,,,3,32
"De 45 a 49 años (038)",10,9,,,1,,4,2,,2,1,59
"De 50 y más años (039)",19,18,,,2,4,1,5,2,4,1,115
"No PEA (040)",16267,15740,5178,1592,1481,1255,2145,1744,1235,1110,527,52209
"De 12 a 14 años (041)",2145,2121,2114,7,,,,,,,24,7
"De 15 a 19 años (042)",2356,2323,2010,258,42,9,4,,,,33,385
"De 20 a 24 años (043)",1600,1451,514,526,308,80,21,2,,,149,1482
"De 25 a 29 años (044)",1268,1166,128,325,344,218,121,26,4,,102,2383
"De 30 a 34 años (045)",1139,1089,61,147,258,258,275,82,8,,50,3223
"De 35 a 39 años (046)",959,927,41,65,148,177,273,154,62,7,32,3664
"De 40 a 44 años (047)",946,923,44,51,76,102,271,222,104,53,23,4569
"De 45 a 49 años (048)",822,807,29,25,41,72,193,223,133,91,15,4757
"De 50 y más años (049)",5032,4933,237,188,264,339,987,1035,924,959,99,31739
,,,,,,,,,,,,
"URBANA (060)",14835,14214,4173,1733,1731,1401,2077,1460,910,729,621,43969
"De 12 a 14 años (061)",1401,1392,1384,7,1,,,,,,9,9
"De 15 a 19 años (062)",1769,1745,1541,171,25,5,3,,,,24,248
"De 20 a 24 años (063)",1450,1288,575,453,205,39,13,3,,,162,1053
"De 25 a 29 años (064)",1334,1172,199,395,341,167,59,9,2,,162,1897
"De 30 a 34 años (065)",1287,1206,112,226,353,282,189,40,4,,81,2870
"De 35 a 39 años (066)",1242,1192,65,131,279,255,305,119,36,2,50,3859
"De 40 a 44 años (067)",1113,1078,66,71,167,173,324,187,63,27,35,4363
"De 45 a 49 años (068)",890,874,49,67,92,122,226,181,93,44,16,4049
"De 50 y más años (069)",4349,4267,182,212,268,358,958,921,712,656,82,25621
"PEA (070)",5312,5022,840,775,881,696,818,512,291,209,290,16342
"De 12 a 14 años (071)",53,53,50,2,1,,,,,,,4
"De 15 a 19 años (072)",273,264,222,35,6,1,,,,,9,50
"De 20 a 24 años (073)",503,437,204,155,59,11,7,1,,,66,341
"De 25 a 29 años (074)",646,554,119,190,157,69,17,2,,,92,795
"De 30 a 34 años (075)",626,576,71,130,183,119,62,8,3,,50,1192
"De 35 a 39 años (076)",702,672,45,93,182,147,144,49,10,2,30,1937
"De 40 a 44 años (077)",613,595,39,38,120,118,165,80,26,9,18,2181
"De 45 a 49 años (078)",445,438,31,52,65,84,105,63,28,10,7,1641
"De 50 y más años (079)",1451,1433,59,80,108,147,318,309,224,188,18,8201
"Ocupada (080)",5142,4874,777,745,865,685,807,503,287,205,268,16068
"De 12 a 14 años (081)",48,48,45,2,1,,,,,,,4
"De 15 a 19 años (082)",252,243,202,34,6,1,,,,,9,49
"De 20 a 24 años (083)",465,405,184,146,58,11,5,1,,,60,322
"De 25 a 29 años (084)",609,525,112,176,152,67,16,2,,,84,761
"De 30 a 34 años (085)",604,557,66,127,178,116,60,7,3,,47,1156
"De 35 a 39 años (086)",688,659,42,90,181,146,143,47,8,2,29,1896
"De 40 a 44 años (087)",602,586,36,38,119,117,163,78,26,9,16,2155
"De 45 a 49 años (088)",439,433,31,52,64,84,103,62,28,9,6,1612
"De 50 y más años (089)",1435,1418,59,80,106,143,317,306,222,185,17,8113
"Desocupada (090)",170,148,63,30,16,11,11,9,4,4,22,274
"De 12 a 14 años (091)",5,5,5,,,,,,,,,
"De 15 a 19 años (092)",21,21,20,1,,,,,,,,1
"De 20 a 24 años (093)",38,32,20,9,1,,2,,,,6,19
"De 25 a 29 años (094)",37,29,7,14,5,2,1,,,,8,34
"De 30 a 34 años (095)",22,19,5,3,5,3,2,1,,,3,36
"De 35 a 39 años (096)",14,13,3,3,1,1,1,2,2,,1,41
"De 40 a 44 años (097)",11,9,3,,1,1,2,2,,,2,26
"De 45 a 49 años (098)",6,5,,,1,,2,1,,1,1,29
"De 50 y más años (099)",16,15,,,2,4,1,3,2,3,1,88
"No PEA (100)",9523,9192,3333,958,850,705,1259,948,619,520,331,27627
"De 12 a 14 años (101)",1348,1339,1334,5,,,,,,,9,5
"De 15 a 19 años (102)",1496,1481,1319,136,19,4,3,,,,15,198
"De 20 a 24 años (103)",947,851,371,298,146,28,6,2,,,96,712
"De 25 a 29 años (104)",688,618,80,205,184,98,42,7,2,,70,1102
"De 30 a 34 años (105)",661,630,41,96,170,163,127,32,1,,31,1678
"De 35 a 39 años (106)",540,520,20,38,97,108,161,70,26,,20,1922
"De 40 a 44 años (107)",500,483,27,33,47,55,159,107,37,18,17,2182
"De 45 a 49 años (108)",445,436,18,15,27,38,121,118,65,34,9,2408
"De 50 y más años (109)",2898,2834,123,132,160,211,640,612,488,468,64,17420
,,,,,,,,,,,,
"RURAL (120)",9112,8829,2247,928,917,792,1246,1082,836,781,283,33606
"De 12 a 14 años (121)",826,811,807,4,,,,,,,15,4
"De 15 a 19 años (122)",1016,996,808,152,28,6,2,,,,20,234
"De 20 a 24 años (123)",903,817,228,306,202,62,19,,,,86,975
"De 25 a 29 años (124)",828,777,96,172,227,160,97,22,3,,51,1693
"De 30 a 34 años (125)",706,676,49,89,138,139,198,55,8,,30,2079
"De 35 a 39 años (126)",668,647,36,58,88,115,176,114,50,10,21,2611
"De 40 a 44 años (127)",665,651,32,35,52,83,152,165,91,41,14,3323
"De 45 a 49 años (128)",585,577,23,23,37,53,120,151,96,74,8,3397
"De 50 y más años (129)",2915,2877,168,89,145,174,482,575,588,656,38,19290
"PEA (130)",2368,2281,402,294,286,242,360,286,220,191,87,9024
"De 12 a 14 años (131)",29,29,27,2,,,,,,,,2
"De 15 a 19 años (132)",156,154,117,30,5,1,1,,,,2,47
"De 20 a 24 años (133)",250,217,85,78,40,10,4,,,,33,205
"De 25 a 29 años (134)",248,229,48,52,67,40,18,3,1,,19,412
"De 30 a 34 años (135)",228,217,29,38,50,44,50,5,1,,11,534
"De 35 a 39 años (136)",249,240,15,31,37,46,64,30,14,3,9,869
"De 40 a 44 años (137)",219,211,15,17,23,36,40,50,24,6,8,936
"De 45 a 49 años (138)",208,206,12,13,23,19,48,46,28,17,2,1048
"De 50 y más años (139)",781,778,54,33,41,46,135,152,152,165,3,4971
"Ocupada (140)",2280,2200,368,282,277,235,347,282,220,189,80,8864
"De 12 a 14 años (141)",28,28,26,2,,,,,,,,2
"De 15 a 19 años (142)",137,135,100,28,5,1,1,,,,2,45
"De 20 a 24 años (143)",222,191,72,69,36,10,4,,,,31,188
"De 25 a 29 años (144)",238,223,46,52,64,39,18,3,1,,15,403
"De 30 a 34 años (145)",222,211,28,38,49,43,47,5,1,,11,516
"De 35 a 39 años (146)",234,225,15,30,36,41,56,30,14,3,9,818
"De 40 a 44 años (147)",217,210,15,17,23,36,40,49,24,6,7,930
"De 45 a 49 años (148)",204,202,12,13,23,19,46,45,28,16,2,1018
"De 50 y más años (149)",778,775,54,33,41,46,135,150,152,164,3,4944
"Desocupada (150)",88,81,34,12,9,7,13,4,,2,7,160
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",19,19,17,2,,,,,,,,2
"De 20 a 24 años (153)",28,26,13,9,4,,,,,,2,17
"De 25 a 29 años (154)",10,6,2,,3,1,,,,,4,9
"De 30 a 34 años (155)",6,6,1,,1,1,3,,,,,18
"De 35 a 39 años (156)",15,15,,1,1,5,8,,,,,51
"De 40 a 44 años (157)",2,1,,,,,,1,,,1,6
"De 45 a 49 años (158)",4,4,,,,,2,1,,1,,30
"De 50 y más años (159)",3,3,,,,,,2,,1,,27
"No PEA (160)",6744,6548,1845,634,631,550,886,796,616,590,196,24582
"De 12 a 14 años (161)",797,782,780,2,,,,,,,15,2
"De 15 a 19 años (162)",860,842,691,122,23,5,1,,,,18,187
"De 20 a 24 años (163)",653,600,143,228,162,52,15,,,,53,770
"De 25 a 29 años (164)",580,548,48,120,160,120,79,19,2,,32,1281
"De 30 a 34 años (165)",478,459,20,51,88,95,148,50,7,,19,1545
"De 35 a 39 años (166)",419,407,21,27,51,69,112,84,36,7,12,1742
"De 40 a 44 años (167)",446,440,17,18,29,47,112,115,67,35,6,2387
"De 45 a 49 años (168)",377,371,11,10,14,34,72,105,68,57,6,2349
"De 50 y más años (169)",2134,2099,114,56,104,128,347,423,436,491,35,14319
