"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",2446,,,,199,1084,719,444
"De 45 a 49 años (048)",2153,,,23,509,1001,230,390
"De 50 y más años (049)",9609,305,1247,2672,2615,911,41,1818
,,,,,,,,
"URBANA (060)",29443,285,1210,2759,3825,5849,8267,7248
"De 12 a 14 años (061)",38,,,,,,6,32
"De 15 a 19 años (062)",654,,,,,,368,286
"De 20 a 24 años (063)",2555,,,,,16,1502,1037
"De 25 a 29 años (064)",3192,,,,,197,1945,1050
"De 30 a 34 años (065)",3290,,,,,665,1797,828
"De 35 a 39 años (066)",3335,,,,54,1101,1442,738
"De 40 a 44 años (067)",3299,,,,288,1463,903,645
"De 45 a 49 años (068)",2818,,,25,641,1309,260,583
"De 50 y más años (069)",10262,285,1210,2734,2842,1098,44,2049
"PEA (070)",7793,6,80,360,951,2021,2104,2271
"De 12 a 14 años (071)",4,,,,,,,4
"De 15 a 19 años (072)",66,,,,,,35,31
"De 20 a 24 años (073)",580,,,,,5,279,296
"De 25 a 29 años (074)",923,,,,,77,465,381
"De 30 a 34 años (075)",1106,,,,,242,505,359
"De 35 a 39 años (076)",1162,,,,24,387,456,295
"De 40 a 44 años (077)",1185,,,,114,532,280,259
"De 45 a 49 años (078)",996,,,5,222,462,73,234
"De 50 y más años (079)",1771,6,80,355,591,316,11,412
"Ocupada (080)",7447,6,79,359,933,1965,2005,2100
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",54,,,,,,30,24
"De 20 a 24 años (083)",513,,,,,5,257,251
"De 25 a 29 años (084)",846,,,,,72,433,341
"De 30 a 34 años (085)",1051,,,,,235,489,327
"De 35 a 39 años (086)",1105,,,,23,367,440,275
"De 40 a 44 años (087)",1155,,,,111,520,275,249
"De 45 a 49 años (088)",972,,,5,218,456,70,223
"De 50 y más años (089)",1748,6,79,354,581,310,11,407
"Desocupada (090)",346,,1,1,18,56,99,171
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",12,,,,,,5,7
"De 20 a 24 años (093)",67,,,,,,22,45
"De 25 a 29 años (094)",77,,,,,5,32,40
"De 30 a 34 años (095)",55,,,,,7,16,32
"De 35 a 39 años (096)",57,,,,1,20,16,20
"De 40 a 44 años (097)",30,,,,3,12,5,10
"De 45 a 49 años (098)",24,,,,4,6,3,11
"De 50 y más años (099)",23,,1,1,10,6,,5
"No PEA (100)",21650,279,1130,2399,2874,3828,6163,4977
"De 12 a 14 años (101)",34,,,,,,6,28
"De 15 a 19 años (102)",588,,,,,,333,255
"De 20 a 24 años (103)",1975,,,,,11,1223,741
"De 25 a 29 años (104)",2269,,,,,120,1480,669
"De 30 a 34 años (105)",2184,,,,,423,1292,469
"De 35 a 39 años (106)",2173,,,,30,714,986,443
"De 40 a 44 años (107)",2114,,,,174,931,623,386
"De 45 a 49 años (108)",1822,,,20,419,847,187,349
"De 50 y más años (109)",8491,279,1130,2379,2251,782,33,1637
,,,,,,,,
"RURAL (120)",3671,26,120,315,558,718,1199,735
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",103,,,,,,65,38
"De 20 a 24 años (123)",370,,,,,2,232,136
"De 25 a 29 años (124)",431,,,,,19,302,110
"De 30 a 34 años (125)",387,,,,,66,247,74
"De 35 a 39 años (126)",381,,,,5,131,183,62
"De 40 a 44 años (127)",382,,,,32,171,109,70
"De 45 a 49 años (128)",393,,,4,108,184,52,45
"De 50 y más años (129)",1221,26,120,311,413,145,9,197
"PEA (130)",478,,3,19,75,108,136,137
"De 15 a 19 años (132)",8,,,,,,1,7
"De 20 a 24 años (133)",65,,,,,,25,40
"De 25 a 29 años (134)",68,,,,,5,36,27
"De 30 a 34 años (135)",55,,,,,12,27,16
"De 35 a 39 años (136)",67,,,,1,27,24,15
"De 40 a 44 años (137)",50,,,,7,18,13,12
"De 45 a 49 años (138)",62,,,1,18,30,9,4
"De 50 y más años (139)",103,,3,18,49,16,1,16
"Ocupada (140)",459,,3,19,75,107,128,127
"De 15 a 19 años (142)",7,,,,,,1,6
"De 20 a 24 años (143)",58,,,,,,23,35
"De 25 a 29 años (144)",65,,,,,5,33,27
"De 30 a 34 años (145)",52,,,,,12,26,14
"De 35 a 39 años (146)",64,,,,1,26,23,14
"De 40 a 44 años (147)",49,,,,7,18,12,12
"De 45 a 49 años (148)",61,,,1,18,30,9,3
"De 50 y más años (149)",103,,3,18,49,16,1,16
"Desocupada (150)",19,,,,,1,8,10
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",7,,,,,,2,5
"De 25 a 29 años (154)",3,,,,,,3,
"De 30 a 34 años (155)",3,,,,,,1,2
"De 35 a 39 años (156)",3,,,,,1,1,1
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,,,,1
"No PEA (160)",3193,26,117,296,483,610,1063,598
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",95,,,,,,64,31
"De 20 a 24 años (163)",305,,,,,2,207,96
"De 25 a 29 años (164)",363,,,,,14,266,83
"De 30 a 34 años (165)",332,,,,,54,220,58
"De 35 a 39 años (166)",314,,,,4,104,159,47
"De 40 a 44 años (167)",332,,,,25,153,96,58
"De 45 a 49 años (168)",331,,,3,90,154,43,41
"De 50 y más años (169)",1118,26,117,293,364,129,8,181
