"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",48745,45244,10501,9517,9186,6346,6163,2254,898,379,3501,99977
"De 12 a 14 años (021)",335,331,321,8,2,,,,,,4,12
"De 15 a 19 años (022)",2919,2871,2558,266,41,5,1,,,,48,367
"De 20 a 24 años (023)",5621,4719,2814,1444,389,58,10,4,,,902,2464
"De 25 a 29 años (024)",6600,5449,1854,2100,1026,354,100,13,2,,1151,5726
"De 30 a 34 años (025)",6590,6031,1135,1921,1750,782,384,50,7,2,559,9786
"De 35 a 39 años (026)",6867,6508,663,1438,1971,1331,955,133,15,2,359,14478
"De 40 a 44 años (027)",6131,5926,448,913,1689,1316,1173,308,67,12,205,15964
"De 45 a 49 años (028)",4960,4830,284,650,1075,1063,1169,417,146,26,130,15240
"De 50 y más años (029)",8722,8579,424,777,1243,1437,2371,1329,661,337,143,35940
"Desocupada (030)",2138,1870,808,419,275,161,134,46,19,8,268,2583
"De 12 a 14 años (031)",20,20,19,1,,,,,,,,1
"De 15 a 19 años (032)",293,287,256,30,1,,,,,,6,32
"De 20 a 24 años (033)",469,391,255,115,17,4,,,,,78,161
"De 25 a 29 años (034)",420,322,143,108,50,14,7,,,,98,279
"De 30 a 34 años (035)",289,250,73,76,58,29,13,1,,,39,339
"De 35 a 39 años (036)",220,196,37,49,56,36,15,2,1,,24,354
"De 40 a 44 años (037)",158,148,12,17,45,34,30,7,3,,10,411
"De 45 a 49 años (038)",115,105,7,10,25,21,28,11,2,1,10,343
"De 50 y más años (039)",154,151,6,13,23,23,41,25,13,7,3,663
"No PEA (040)",105718,101711,34304,14786,15270,11360,13296,6856,3607,2232,4007,237340
"De 12 a 14 años (041)",11937,11876,11833,37,6,,,,,,61,49
"De 15 a 19 años (042)",16194,15926,14294,1467,135,24,6,,,,268,1833
"De 20 a 24 años (043)",11552,10260,4660,4006,1296,247,43,8,,,1292,7570
"De 25 a 29 años (044)",9752,8801,1213,3475,2875,934,274,26,4,,951,13370
"De 30 a 34 años (045)",8747,8332,574,2053,3106,1658,834,91,12,4,415,17503
"De 35 a 39 años (046)",8019,7751,396,1121,2609,1925,1398,235,59,8,268,20172
"De 40 a 44 años (047)",7009,6801,335,749,1711,1715,1660,478,127,26,208,20922
"De 45 a 49 años (048)",5736,5608,208,464,1104,1280,1614,656,216,66,128,20286
"De 50 y más años (049)",26772,26356,791,1414,2428,3577,7467,5362,3189,2128,416,135635
,,,,,,,,,,,,
"URBANA (060)",147674,140077,43138,23576,23680,17044,18290,8261,3913,2175,7597,312524
"De 12 a 14 años (061)",11374,11311,11259,44,8,,,,,,63,60
"De 15 a 19 años (062)",18265,17955,16147,1616,157,28,7,,,,310,2042
"De 20 a 24 años (063)",16592,14377,7409,5156,1510,248,43,11,,,2215,9169
"De 25 a 29 años (064)",15863,13702,3113,5423,3676,1158,305,22,5,,2161,17697
"De 30 a 34 años (065)",14846,13853,1736,3938,4712,2302,1047,101,13,4,993,25484
"De 35 a 39 años (066)",14323,13688,1065,2555,4488,3124,2111,283,54,8,635,32268
"De 40 a 44 años (067)",12674,12255,769,1628,3363,2975,2669,681,145,25,419,34664
"De 45 a 49 años (068)",10264,10004,486,1102,2160,2310,2661,940,280,65,260,32980
"De 50 y más años (069)",33473,32932,1154,2114,3606,4899,9447,6223,3416,2073,541,158160
"PEA (070)",49264,45546,10947,9689,9252,6335,6039,2136,820,328,3718,97712
"De 12 a 14 años (071)",306,302,291,9,2,,,,,,4,13
"De 15 a 19 años (072)",3040,2990,2671,272,42,4,1,,,,50,372
"De 20 a 24 años (073)",5871,4904,2984,1484,368,55,10,3,,,967,2446
"De 25 a 29 años (074)",6841,5605,1958,2157,1037,345,96,10,2,,1236,5741
"De 30 a 34 años (075)",6686,6094,1192,1962,1760,774,358,40,7,1,592,9633
"De 35 a 39 años (076)",6897,6521,686,1468,1995,1325,919,112,14,2,376,14231
"De 40 a 44 años (077)",6132,5919,457,912,1712,1325,1160,283,59,11,213,15740
"De 45 a 49 años (078)",4934,4798,289,649,1088,1076,1156,393,125,22,136,14869
"De 50 y más años (079)",8557,8413,419,776,1248,1431,2339,1295,613,292,144,34667
"Ocupada (080)",47172,43718,10170,9273,8979,6176,5906,2091,803,320,3454,95171
"De 12 a 14 años (081)",287,283,273,8,2,,,,,,4,12
"De 15 a 19 años (082)",2768,2724,2435,243,41,4,1,,,,44,341
"De 20 a 24 años (083)",5411,4522,2735,1370,352,52,10,3,,,889,2291
"De 25 a 29 años (084)",6427,5287,1817,2050,988,331,89,10,2,,1140,5465
"De 30 a 34 años (085)",6399,5845,1120,1886,1702,745,345,39,7,1,554,9294
"De 35 a 39 años (086)",6680,6327,650,1419,1939,1290,904,110,13,2,353,13880
"De 40 a 44 años (087)",5975,5772,445,895,1667,1291,1130,276,57,11,203,15338
"De 45 a 49 años (088)",4820,4694,282,639,1063,1055,1128,383,123,21,126,14533
"De 50 y más años (089)",8405,8264,413,763,1225,1408,2299,1270,601,285,141,34017
"Desocupada (090)",2092,1828,777,416,273,159,133,45,17,8,264,2541
"De 12 a 14 años (091)",19,19,18,1,,,,,,,,1
"De 15 a 19 años (092)",272,266,236,29,1,,,,,,6,31
"De 20 a 24 años (093)",460,382,249,114,16,3,,,,,78,155
"De 25 a 29 años (094)",414,318,141,107,49,14,7,,,,96,276
"De 30 a 34 años (095)",287,249,72,76,58,29,13,1,,,38,339
"De 35 a 39 años (096)",217,194,36,49,56,35,15,2,1,,23,351
"De 40 a 44 años (097)",157,147,12,17,45,34,30,7,2,,10,402
"De 45 a 49 años (098)",114,104,7,10,25,21,28,10,2,1,10,336
"De 50 y más años (099)",152,149,6,13,23,23,40,25,12,7,3,650
"No PEA (100)",98410,94531,32191,13887,14428,10709,12251,6125,3093,1847,3879,214812
"De 12 a 14 años (101)",11068,11009,10968,35,6,,,,,,59,47
"De 15 a 19 años (102)",15225,14965,13476,1344,115,24,6,,,,260,1670
"De 20 a 24 años (103)",10721,9473,4425,3672,1142,193,33,8,,,1248,6723
"De 25 a 29 años (104)",9022,8097,1155,3266,2639,813,209,12,3,,925,11956
"De 30 a 34 años (105)",8160,7759,544,1976,2952,1528,689,61,6,3,401,15851
"De 35 a 39 años (106)",7426,7167,379,1087,2493,1799,1192,171,40,6,259,18037
"De 40 a 44 años (107)",6542,6336,312,716,1651,1650,1509,398,86,14,206,18924
"De 45 a 49 años (108)",5330,5206,197,453,1072,1234,1505,547,155,43,124,18111
"De 50 y más años (109)",24916,24519,735,1338,2358,3468,7108,4928,2803,1781,397,123493
,,,,,,,,,,,,
"RURAL (120)",8927,8748,2475,1146,1051,823,1303,895,611,444,179,27376
"De 12 a 14 años (121)",918,916,914,2,,,,,,,2,2
"De 15 a 19 años (122)",1141,1129,961,147,20,1,,,,,12,190
"De 20 a 24 años (123)",1050,993,320,409,192,61,10,1,,,57,1026
"De 25 a 29 años (124)",909,870,97,260,275,144,76,17,1,,39,1678
"De 30 a 34 años (125)",780,760,46,112,202,167,184,41,6,2,20,2144
"De 35 a 39 años (126)",783,767,31,53,148,168,257,87,21,2,16,2736
"De 40 a 44 años (127)",624,620,26,51,82,90,194,112,52,13,4,2633
"De 45 a 49 años (128)",547,539,13,22,44,54,150,144,84,28,8,2889
"De 50 y más años (129)",2175,2154,67,90,88,138,432,493,447,399,21,14078
"PEA (130)",1619,1568,362,247,209,172,258,164,97,59,51,4848
"De 12 a 14 años (131)",49,49,49,,,,,,,,,
"De 15 a 19 años (132)",172,168,143,24,,1,,,,,4,27
"De 20 a 24 años (133)",219,206,85,75,38,7,,1,,,13,179
"De 25 a 29 años (134)",179,166,39,51,39,23,11,3,,,13,264
"De 30 a 34 años (135)",193,187,16,35,48,37,39,11,,1,6,492
"De 35 a 39 años (136)",190,183,14,19,32,42,51,23,2,,7,601
"De 40 a 44 años (137)",157,155,3,18,22,25,43,32,11,1,2,635
"De 45 a 49 años (138)",141,137,2,11,12,8,41,35,23,5,4,714
"De 50 y más años (139)",319,317,11,14,18,29,73,59,61,52,2,1936
"Ocupada (140)",1573,1526,331,244,207,170,257,163,95,59,47,4806
"De 12 a 14 años (141)",48,48,48,,,,,,,,,
"De 15 a 19 años (142)",151,147,123,23,,1,,,,,4,26
"De 20 a 24 años (143)",210,197,79,74,37,6,,1,,,13,173
"De 25 a 29 años (144)",173,162,37,50,38,23,11,3,,,11,261
"De 30 a 34 años (145)",191,186,15,35,48,37,39,11,,1,5,492
"De 35 a 39 años (146)",187,181,13,19,32,41,51,23,2,,6,598
"De 40 a 44 años (147)",156,154,3,18,22,25,43,32,10,1,2,626
"De 45 a 49 años (148)",140,136,2,11,12,8,41,34,23,5,4,707
"De 50 y más años (149)",317,315,11,14,18,29,72,59,60,52,2,1923
"Desocupada (150)",46,42,31,3,2,2,1,1,2,,4,42
"De 12 a 14 años (151)",1,1,1,,,,,,,,,
"De 15 a 19 años (152)",21,21,20,1,,,,,,,,1
"De 20 a 24 años (153)",9,9,6,1,1,1,,,,,,6
"De 25 a 29 años (154)",6,4,2,1,1,,,,,,2,3
"De 30 a 34 años (155)",2,1,1,,,,,,,,1,
"De 35 a 39 años (156)",3,2,1,,,1,,,,,1,3
"De 40 a 44 años (157)",1,1,,,,,,,1,,,9
"De 45 a 49 años (158)",1,1,,,,,,1,,,,7
"De 50 y más años (159)",2,2,,,,,1,,1,,,13
"No PEA (160)",7308,7180,2113,899,842,651,1045,731,514,385,128,22528
"De 12 a 14 años (161)",869,867,865,2,,,,,,,2,2
"De 15 a 19 años (162)",969,961,818,123,20,,,,,,8,163
"De 20 a 24 años (163)",831,787,235,334,154,54,10,,,,44,847
"De 25 a 29 años (164)",730,704,58,209,236,121,65,14,1,,26,1414
"De 30 a 34 años (165)",587,573,30,77,154,130,145,30,6,1,14,1652
"De 35 a 39 años (166)",593,584,17,34,116,126,206,64,19,2,9,2135
"De 40 a 44 años (167)",467,465,23,33,60,65,151,80,41,12,2,1998
"De 45 a 49 años (168)",406,402,11,11,32,46,109,109,61,23,4,2175
"De 50 y más años (169)",1856,1837,56,76,70,109,359,434,386,347,19,12142
