"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",93,,56,21,,7,,,2,7,,
"Otras activ. serv.comun.soc y personales (018)",40,,2,8,7,3,,,1,19,,
"Hogares privados con servicio doméstico (019)",84,,,,,,,,,84,,
"Actividad economica no especificada (021)",123,,4,4,18,,,,,7,,90
"Hombres (022)",4043,26,297,161,170,130,552,444,566,1442,198,57
"Agric., ganadería, caza y silvicultura (023)",1010,,3,4,2,,534,,3,464,,
"Pesca (024)",21,,,,,,18,,,3,,
"Explotación de minas y canteras (025)",502,16,90,42,29,1,,205,96,23,,
"Industrias manufactureras (026)",146,,9,4,2,,,87,41,3,,
"Suministro de electricidad, gas y agua (027)",10,,1,2,,,,1,2,4,,
"Construcción (028)",328,,28,20,5,,,23,116,136,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",135,,6,9,2,29,,73,6,10,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",96,,5,5,1,8,,70,5,2,,
"Comercio al por mayor (031)",2,,,,1,1,,,,,,
"Comercio al por menor (032)",37,,1,4,,20,,3,1,8,,
"Hoteles y restaurantes (033)",73,1,1,3,4,38,,,,26,,
"Trans., almac. y comunicaciones (034)",123,,,2,11,,,4,99,7,,
"Intermediación financiera (035)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",101,,19,14,8,23,,4,18,15,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",1389,8,71,38,95,39,,47,182,711,198,
"Enseñanza (038)",50,1,40,1,1,,,,,7,,
"Servicios sociales y de salud (039)",43,,26,11,,,,,2,4,,
"Otras activ. serv.comun.soc y personales (040)",23,,,7,,,,,1,15,,
"Hogares privados con servicio doméstico (041)",7,,,,,,,,,7,,
"Actividad economica no especificada (043)",80,,3,4,9,,,,,7,,57
"Mujeres (044)",1508,3,165,59,132,176,226,24,41,647,2,33
"Agric., ganadería, caza y silvicultura (045)",621,,1,,,,226,,,394,,
"Pesca (046)",1,,,,,,,,,1,,
"Explotación de minas y canteras (047)",24,,10,3,8,,,2,,1,,
"Industrias manufactureras (048)",41,,1,,,4,,9,27,,,
"Construcción (050)",14,,4,1,1,,,1,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",116,,,2,1,87,,2,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,,,2,,,,
"Comercio al por mayor (053)",6,,,,,6,,,,,,
"Comercio al por menor (054)",108,,,2,1,81,,,,24,,
"Hoteles y restaurantes (055)",111,,1,2,,73,,,,35,,
"Trans., almac. y comunicaciones (056)",15,,,2,4,,,,3,6,,
"Intermediación financiera (057)",5,,1,1,2,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",37,,10,11,6,1,,,2,7,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",244,1,24,25,91,1,,10,6,84,2,
"Enseñanza (060)",92,2,80,1,3,,,,,6,,
"Servicios sociales y de salud (061)",50,,30,10,,7,,,,3,,
"Otras activ. serv.comun.soc y personales (062)",17,,2,1,7,3,,,,4,,
"Hogares privados con servicio doméstico (063)",77,,,,,,,,,77,,
"Actividad economica no especificada (065)",43,,1,,9,,,,,,,33
,,,,,,,,,,,,
"URBANA (066)",3360,27,422,173,238,214,175,418,434,1004,191,64
"Agric., ganadería, caza y silvicultura (067)",437,,1,1,2,,175,,1,257,,
"Pesca (068)",2,,,,,,,,,2,,
"Explotación de minas y canteras (069)",525,16,100,45,37,1,,207,95,24,,
"Industrias manufactureras (070)",119,,9,3,2,4,,80,20,1,,
"Suministro de electricidad, gas y agua (071)",7,,,2,,,,1,2,2,,
"Construcción (072)",259,,28,16,3,,,21,90,101,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",178,,6,10,2,72,,68,5,15,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",85,,5,4,1,3,,65,5,2,,
"Comercio al por mayor (075)",6,,,,1,5,,,,,,
"Comercio al por menor (076)",87,,1,6,,64,,3,,13,,
"Hoteles y restaurantes (077)",144,1,2,5,4,86,,,,46,,
"Trans., almac. y comunicaciones (078)",104,,,4,13,,,4,72,11,,
"Intermediación financiera (079)",6,,1,1,3,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",116,,28,20,13,22,,4,13,16,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1059,7,89,39,131,23,,33,133,413,191,
"Enseñanza (082)",121,3,101,1,4,,,,,12,,
"Servicios sociales y de salud (083)",79,,51,17,,3,,,2,6,,
"Otras activ. serv.comun.soc y personales (084)",36,,2,7,7,3,,,1,16,,
"Hogares privados con servicio doméstico (085)",76,,,,,,,,,76,,
"Actividad economica no especificada (087)",92,,4,2,17,,,,,5,,64
"Hombres (088)",2549,24,278,129,143,90,116,404,415,717,189,44
"Agric., ganadería, caza y silvicultura (089)",252,,1,1,2,,116,,1,131,,
"Pesca (090)",1,,,,,,,,,1,,
"Explotación de minas y canteras (091)",501,16,90,42,29,1,,205,95,23,,
"Industrias manufactureras (092)",102,,8,3,2,,,76,12,1,,
"Suministro de electricidad, gas y agua (093)",7,,,2,,,,1,2,2,,
"Construcción (094)",248,,24,15,2,,,21,87,99,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",110,,6,8,2,14,,67,5,8,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",84,,5,4,1,3,,64,5,2,,
"Comercio al por mayor (097)",1,,,,1,,,,,,,
"Comercio al por menor (098)",25,,1,4,,11,,3,,6,,
"Hoteles y restaurantes (099)",63,1,1,3,4,32,,,,22,,
"Trans., almac. y comunicaciones (100)",90,,,2,10,,,4,69,5,,
"Intermediación financiera (101)",2,,,,2,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",82,,18,10,8,21,,4,11,10,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",918,6,67,24,72,22,,26,130,382,189,
"Enseñanza (104)",46,1,36,1,1,,,,,7,,
"Servicios sociales y de salud (105)",39,,24,9,,,,,2,4,,
"Otras activ. serv.comun.soc y personales (106)",22,,,7,,,,,1,14,,
"Hogares privados con servicio doméstico (107)",3,,,,,,,,,3,,
"Actividad economica no especificada (109)",63,,3,2,9,,,,,5,,44
"Mujeres (110)",811,3,144,44,95,124,59,14,19,287,2,20
"Agric., ganadería, caza y silvicultura (111)",185,,,,,,59,,,126,,
"Pesca (112)",1,,,,,,,,,1,,
"Explotación de minas y canteras (113)",24,,10,3,8,,,2,,1,,
"Industrias manufactureras (114)",17,,1,,,4,,4,8,,,
"Construcción (116)",11,,4,1,1,,,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",68,,,2,,58,,1,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,,,,1,,,,
"Comercio al por mayor (119)",5,,,,,5,,,,,,
"Comercio al por menor (120)",62,,,2,,53,,,,7,,
"Hoteles y restaurantes (121)",81,,1,2,,54,,,,24,,
"Trans., almac. y comunicaciones (122)",14,,,2,3,,,,3,6,,
"Intermediación financiera (123)",4,,1,1,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",34,,10,10,5,1,,,2,6,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",141,1,22,15,59,1,,7,3,31,2,
"Enseñanza (126)",75,2,65,,3,,,,,5,,
"Servicios sociales y de salud (127)",40,,27,8,,3,,,,2,,
"Otras activ. serv.comun.soc y personales (128)",14,,2,,7,3,,,,2,,
"Hogares privados con servicio doméstico (129)",73,,,,,,,,,73,,
"Actividad economica no especificada (131)",29,,1,,8,,,,,,,20
,,,,,,,,,,,,
"RURAL (132)",2191,2,40,47,64,92,603,50,173,1085,9,26
"Agric., ganadería, caza y silvicultura (133)",1194,,3,3,,,585,,2,601,,
"Pesca (134)",20,,,,,,18,,,2,,
"Explotación de minas y canteras (135)",1,,,,,,,,1,,,
"Industrias manufactureras (136)",68,,1,1,,,,16,48,2,,
"Suministro de electricidad, gas y agua (137)",3,,1,,,,,,,2,,
"Construcción (138)",83,,4,5,3,,,3,29,39,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",73,,,1,1,44,,7,1,19,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",13,,,1,,5,,7,,,,
"Comercio al por mayor (141)",2,,,,,2,,,,,,
"Comercio al por menor (142)",58,,,,1,37,,,1,19,,
"Hoteles y restaurantes (143)",40,,,,,25,,,,15,,
"Trans., almac. y comunicaciones (144)",34,,,,2,,,,30,2,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",22,,1,5,1,2,,,7,6,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",574,2,6,24,55,17,,24,55,382,9,
"Enseñanza (148)",21,,19,1,,,,,,1,,
"Servicios sociales y de salud (149)",14,,5,4,,4,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",4,,,1,,,,,,3,,
"Hogares privados con servicio doméstico (151)",8,,,,,,,,,8,,
"Actividad economica no especificada (153)",31,,,2,1,,,,,2,,26
"Hombres (154)",1494,2,19,32,27,40,436,40,151,725,9,13
"Agric., ganadería, caza y silvicultura (155)",758,,2,3,,,418,,2,333,,
"Pesca (156)",20,,,,,,18,,,2,,
"Explotación de minas y canteras (157)",1,,,,,,,,1,,,
"Industrias manufactureras (158)",44,,1,1,,,,11,29,2,,
"Suministro de electricidad, gas y agua (159)",3,,1,,,,,,,2,,
"Construcción (160)",80,,4,5,3,,,2,29,37,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",25,,,1,,15,,6,1,2,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",12,,,1,,5,,6,,,,
"Comercio al por mayor (163)",1,,,,,1,,,,,,
"Comercio al por menor (164)",12,,,,,9,,,1,2,,
"Hoteles y restaurantes (165)",10,,,,,6,,,,4,,
"Trans., almac. y comunicaciones (166)",33,,,,1,,,,30,2,,
"Activid.inmobil., empres. y alquileres (168)",19,,1,4,,2,,,7,5,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",471,2,4,14,23,17,,21,52,329,9,
"Enseñanza (170)",4,,4,,,,,,,,,
"Servicios sociales y de salud (171)",4,,2,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (173)",4,,,,,,,,,4,,
"Actividad economica no especificada (175)",17,,,2,,,,,,2,,13
"Mujeres (176)",697,,21,15,37,52,167,10,22,360,,13
"Agric., ganadería, caza y silvicultura (177)",436,,1,,,,167,,,268,,
"Industrias manufactureras (180)",24,,,,,,,5,19,,,
"Construcción (182)",3,,,,,,,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",48,,,,1,29,,1,,17,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,1,,,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",46,,,,1,28,,,,17,,
"Hoteles y restaurantes (187)",30,,,,,19,,,,11,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,,,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",3,,,1,1,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",103,,2,10,32,,,3,3,53,,
"Enseñanza (192)",17,,15,1,,,,,,1,,
"Servicios sociales y de salud (193)",10,,3,2,,4,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",3,,,1,,,,,,2,,
"Hogares privados con servicio doméstico (195)",4,,,,,,,,,4,,
"Actividad economica no especificada (197)",14,,,,1,,,,,,,13
