"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Mujeres (044)",3055,2497,200,145,213
"Agric., ganadería, caza y silvicultura (045)",1145,1087,53,4,1
"Pesca (046)",1,,,,1
"Explotación de minas y canteras (047)",14,8,4,,2
"Industrias manufactureras (048)",64,52,6,3,3
"Suministro de electricidad, gas y agua (049)",2,1,1,,
"Construcción (050)",18,11,2,4,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",550,531,17,2,
"Venta, mant.y rep. veh.autom y motoc. (052)",4,4,,,
"Comercio al por mayor (053)",32,32,,,
"Comercio al por menor (054)",514,495,17,2,
"Hoteles y restaurantes (055)",252,226,24,2,
"Trans., almac. y comunicaciones (056)",21,14,3,3,1
"Intermediación financiera (057)",3,1,,1,1
"Activid.inmobil., empres. y alquileres (058)",53,28,13,11,1
"Admin.pub. y defensa; p. segur soc.afil (059)",102,,,,102
"Enseñanza (060)",271,85,50,92,44
"Servicios sociales y de salud (061)",77,15,3,10,49
"Otras activ. serv.comun.soc y personales (062)",122,99,13,8,2
"Hogares privados con servicio doméstico (063)",134,134,,,
"Actividad economica no especificada (065)",226,205,11,5,5
,,,,,
"URBANA (066)",6645,4640,766,580,659
"Agric., ganadería, caza y silvicultura (067)",2214,1996,174,33,11
"Pesca (068)",2,1,,,1
"Explotación de minas y canteras (069)",153,38,40,34,41
"Industrias manufactureras (070)",284,211,28,35,10
"Suministro de electricidad, gas y agua (071)",19,4,,15,
"Construcción (072)",674,310,158,100,106
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",904,839,46,17,2
"Venta, mant.y rep. veh.autom y motoc. (074)",72,48,16,7,1
"Comercio al por mayor (075)",58,55,2,,1
"Comercio al por menor (076)",774,736,28,10,
"Hoteles y restaurantes (077)",289,250,30,9,
"Trans., almac. y comunicaciones (078)",395,269,58,43,25
"Intermediación financiera (079)",3,1,1,,1
"Activid.inmobil., empres. y alquileres (080)",188,84,44,41,19
"Admin.pub. y defensa; p. segur soc.afil (081)",292,,,,292
"Enseñanza (082)",485,118,102,201,64
"Servicios sociales y de salud (083)",99,21,6,13,59
"Otras activ. serv.comun.soc y personales (084)",229,159,43,20,7
"Hogares privados con servicio doméstico (085)",123,123,,,
"Actividad economica no especificada (087)",292,216,36,19,21
"Hombres (088)",4564,3007,625,450,482
"Agric., ganadería, caza y silvicultura (089)",1714,1522,151,30,11
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",150,36,39,34,41
"Industrias manufactureras (092)",229,167,23,32,7
"Suministro de electricidad, gas y agua (093)",19,4,,15,
"Construcción (094)",663,304,156,98,105
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",429,380,32,15,2
"Venta, mant.y rep. veh.autom y motoc. (096)",69,45,16,7,1
"Comercio al por mayor (097)",35,32,2,,1
"Comercio al por menor (098)",325,303,14,8,
"Hoteles y restaurantes (099)",89,67,14,8,
"Trans., almac. y comunicaciones (100)",375,256,55,40,24
"Intermediación financiera (101)",1,,1,,
"Activid.inmobil., empres. y alquileres (102)",147,60,36,32,19
"Admin.pub. y defensa; p. segur soc.afil (103)",202,,,,202
"Enseñanza (104)",249,45,56,114,34
"Servicios sociales y de salud (105)",31,8,3,4,16
"Otras activ. serv.comun.soc y personales (106)",118,69,32,12,5
"Hogares privados con servicio doméstico (107)",7,7,,,
"Actividad economica no especificada (109)",140,81,27,16,16
"Mujeres (110)",2081,1633,141,130,177
"Agric., ganadería, caza y silvicultura (111)",500,474,23,3,
"Pesca (112)",1,,,,1
"Explotación de minas y canteras (113)",3,2,1,,
"Industrias manufactureras (114)",55,44,5,3,3
"Construcción (116)",11,6,2,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",475,459,14,2,
"Venta, mant.y rep. veh.autom y motoc. (118)",3,3,,,
"Comercio al por mayor (119)",23,23,,,
"Comercio al por menor (120)",449,433,14,2,
"Hoteles y restaurantes (121)",200,183,16,1,
"Trans., almac. y comunicaciones (122)",20,13,3,3,1
"Intermediación financiera (123)",2,1,,,1
"Activid.inmobil., empres. y alquileres (124)",41,24,8,9,
"Admin.pub. y defensa; p. segur soc.afil (125)",90,,,,90
"Enseñanza (126)",236,73,46,87,30
"Servicios sociales y de salud (127)",68,13,3,9,43
"Otras activ. serv.comun.soc y personales (128)",111,90,11,8,2
"Hogares privados con servicio doméstico (129)",116,116,,,
"Actividad economica no especificada (131)",152,135,9,3,5
,,,,,
"RURAL (132)",4400,3322,463,280,335
"Agric., ganadería, caza y silvicultura (133)",2558,2455,76,25,2
"Explotación de minas y canteras (135)",535,173,100,75,187
"Industrias manufactureras (136)",82,67,7,7,1
"Suministro de electricidad, gas y agua (137)",11,6,3,2,
"Construcción (138)",152,63,43,45,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",165,145,16,3,1
"Venta, mant.y rep. veh.autom y motoc. (140)",29,17,9,2,1
"Comercio al por mayor (141)",18,18,,,
"Comercio al por menor (142)",118,110,7,1,
"Hoteles y restaurantes (143)",86,62,21,3,
"Trans., almac. y comunicaciones (144)",124,71,29,18,6
"Intermediación financiera (145)",1,,,1,
"Activid.inmobil., empres. y alquileres (146)",122,44,40,27,11
"Admin.pub. y defensa; p. segur soc.afil (147)",54,,,,54
"Enseñanza (148)",67,19,8,17,23
"Servicios sociales y de salud (149)",16,4,2,1,9
"Otras activ. serv.comun.soc y personales (150)",47,19,10,9,9
"Hogares privados con servicio doméstico (151)",21,21,,,
"Actividad economica no especificada (153)",359,173,108,47,31
"Hombres (154)",3426,2458,404,265,299
"Agric., ganadería, caza y silvicultura (155)",1913,1842,46,24,1
"Explotación de minas y canteras (157)",524,167,97,75,185
"Industrias manufactureras (158)",73,59,6,7,1
"Suministro de electricidad, gas y agua (159)",9,5,2,2,
"Construcción (160)",145,58,43,43,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",90,73,13,3,1
"Venta, mant.y rep. veh.autom y motoc. (162)",28,16,9,2,1
"Comercio al por mayor (163)",9,9,,,
"Comercio al por menor (164)",53,48,4,1,
"Hoteles y restaurantes (165)",34,19,13,2,
"Trans., almac. y comunicaciones (166)",123,70,29,18,6
"Activid.inmobil., empres. y alquileres (168)",110,40,35,25,10
"Admin.pub. y defensa; p. segur soc.afil (169)",42,,,,42
"Enseñanza (170)",32,7,4,12,9
"Servicios sociales y de salud (171)",7,2,2,,3
"Otras activ. serv.comun.soc y personales (172)",36,10,8,9,9
"Hogares privados con servicio doméstico (173)",3,3,,,
"Actividad economica no especificada (175)",285,103,106,45,31
"Mujeres (176)",974,864,59,15,36
"Agric., ganadería, caza y silvicultura (177)",645,613,30,1,1
"Explotación de minas y canteras (179)",11,6,3,,2
"Industrias manufactureras (180)",9,8,1,,
"Suministro de electricidad, gas y agua (181)",2,1,1,,
"Construcción (182)",7,5,,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",75,72,3,,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,
"Comercio al por mayor (185)",9,9,,,
"Comercio al por menor (186)",65,62,3,,
"Hoteles y restaurantes (187)",52,43,8,1,
"Trans., almac. y comunicaciones (188)",1,1,,,
"Intermediación financiera (189)",1,,,1,
"Activid.inmobil., empres. y alquileres (190)",12,4,5,2,1
"Admin.pub. y defensa; p. segur soc.afil (191)",12,,,,12
"Enseñanza (192)",35,12,4,5,14
"Servicios sociales y de salud (193)",9,2,,1,6
"Otras activ. serv.comun.soc y personales (194)",11,9,2,,
"Hogares privados con servicio doméstico (195)",18,18,,,
"Actividad economica no especificada (197)",74,70,2,2,
