"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",5,,2,1,2,
"Actividad economica no especificada (044)",53,,15,15,8,15
"Desocupado (045)",117,6,57,28,19,7
"Mujeres (046)",1967,35,552,657,528,195
"Agric., ganadería, caza y silvicultura (047)",973,24,239,293,278,139
"Explotación de minas y canteras (049)",16,1,10,5,,
"Industrias manufactureras (050)",28,,11,9,6,2
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",6,,4,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",255,2,63,96,79,15
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,1,1,
"Comercio al por mayor (055)",12,,2,4,5,1
"Comercio al por menor (056)",241,2,61,91,73,14
"Hoteles y restaurantes (057)",211,3,67,82,45,14
"Trans., almac. y comunicaciones (058)",8,1,3,2,1,1
"Intermediación financiera (059)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (060)",26,,13,12,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",68,,21,28,19,
"Enseñanza (062)",113,,17,61,35,
"Servicios sociales y de salud (063)",34,,10,15,7,2
"Otras activ. serv.comun.soc y personales (064)",40,,9,16,13,2
"Hogares privados con servicio doméstico (065)",76,3,39,13,17,4
"Actividad economica no especificada (067)",78,,26,18,19,15
"Desocupado (068)",31,1,18,4,7,1
,,,,,,
"URBANA (069)",2956,51,767,884,849,405
"Agric., ganadería, caza y silvicultura (070)",1408,39,286,326,456,301
"Pesca (071)",12,,7,5,,
"Explotación de minas y canteras (072)",21,,10,10,1,
"Industrias manufactureras (073)",70,1,23,24,18,4
"Suministro de electricidad, gas y agua (074)",5,,2,3,,
"Construcción (075)",173,,83,53,27,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",296,1,64,110,91,30
"Venta, mant.y rep. veh.autom.y motoc. (077)",15,,4,5,6,
"Comercio al por mayor (078)",13,,1,3,7,2
"Comercio al por menor (079)",268,1,59,102,78,28
"Hoteles y restaurantes (080)",185,3,66,60,42,14
"Trans., almac. y comunicaciones (081)",114,1,41,41,28,3
"Intermediación financiera (082)",4,,2,,1,1
"Activid.inmobil., empres. y alquileres (083)",54,,18,22,13,1
"Admin.pub. y defensa; p. segur.soc afil (084)",142,,29,68,41,4
"Enseñanza (085)",162,,21,82,58,1
"Servicios sociales y de salud (086)",29,,5,17,6,1
"Otras activ. serv.comun.soc y personales (087)",65,,25,18,18,4
"Hogares privados con servicio doméstico (088)",62,3,26,12,18,3
"Actividad economica no especificada (090)",85,,21,19,21,24
"Desocupado (091)",69,3,38,14,10,4
"Hombres (092)",1897,30,517,534,540,276
"Agric., ganadería, caza y silvicultura (093)",1019,25,218,235,331,210
"Pesca (094)",12,,7,5,,
"Explotación de minas y canteras (095)",21,,10,10,1,
"Industrias manufactureras (096)",55,1,19,18,13,4
"Suministro de electricidad, gas y agua (097)",4,,2,2,,
"Construcción (098)",170,,82,51,27,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",135,1,24,47,43,20
"Venta, mant.y rep. veh.autom.y motoc. (100)",13,,4,4,5,
"Comercio al por mayor (101)",4,,1,,2,1
"Comercio al por menor (102)",118,1,19,43,36,19
"Hoteles y restaurantes (103)",51,1,21,14,11,4
"Trans., almac. y comunicaciones (104)",109,,40,39,27,3
"Intermediación financiera (105)",2,,1,,,1
"Activid.inmobil., empres. y alquileres (106)",38,,11,14,12,1
"Admin.pub. y defensa; p. segur.soc afil (107)",84,,16,42,22,4
"Enseñanza (108)",66,,9,26,30,1
"Servicios sociales y de salud (109)",10,,1,7,2,
"Otras activ. serv.comun.soc y personales (110)",35,,19,7,7,2
"Hogares privados con servicio doméstico (111)",4,,1,1,2,
"Actividad economica no especificada (113)",30,,7,6,5,12
"Desocupado (114)",52,2,29,10,7,4
"Mujeres (115)",1059,21,250,350,309,129
"Agric., ganadería, caza y silvicultura (116)",389,14,68,91,125,91
"Industrias manufactureras (119)",15,,4,6,5,
"Suministro de electricidad, gas y agua (120)",1,,,1,,
"Construcción (121)",3,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",161,,40,63,48,10
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,1,1,
"Comercio al por mayor (124)",9,,,3,5,1
"Comercio al por menor (125)",150,,40,59,42,9
"Hoteles y restaurantes (126)",134,2,45,46,31,10
"Trans., almac. y comunicaciones (127)",5,1,1,2,1,
"Intermediación financiera (128)",2,,1,,1,
"Activid.inmobil., empres. y alquileres (129)",16,,7,8,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",58,,13,26,19,
"Enseñanza (131)",96,,12,56,28,
"Servicios sociales y de salud (132)",19,,4,10,4,1
"Otras activ. serv.comun.soc y personales (133)",30,,6,11,11,2
"Hogares privados con servicio doméstico (134)",58,3,25,11,16,3
"Actividad economica no especificada (136)",55,,14,13,16,12
"Desocupado (137)",17,1,9,4,3,
,,,,,,
"RURAL (138)",3200,51,1092,1038,760,259
"Agric., ganadería, caza y silvicultura (139)",2276,41,733,732,564,206
"Pesca (140)",4,,,2,1,1
"Explotación de minas y canteras (141)",112,3,50,38,19,2
"Industrias manufactureras (142)",42,,18,12,3,9
"Suministro de electricidad, gas y agua (143)",7,,2,5,,
"Construcción (144)",76,,30,27,15,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",165,2,40,55,56,12
"Venta, mant.y rep. veh.autom.y motoc. (146)",14,,5,7,1,1
"Comercio al por mayor (147)",9,,3,2,3,1
"Comercio al por menor (148)",142,2,32,46,52,10
"Hoteles y restaurantes (149)",98,1,25,45,20,7
"Trans., almac. y comunicaciones (150)",96,,49,27,19,1
"Intermediación financiera (151)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (152)",44,,14,17,10,3
"Admin.pub. y defensa; p. segur.soc afil (153)",31,,18,10,2,1
"Enseñanza (154)",29,,8,9,12,
"Servicios sociales y de salud (155)",20,,9,6,4,1
"Otras activ. serv.comun.soc y personales (156)",54,,23,18,12,1
"Hogares privados con servicio doméstico (157)",19,,15,2,1,1
"Actividad economica no especificada (159)",46,,20,14,6,6
"Desocupado (160)",79,4,37,18,16,4
"Hombres (161)",2292,37,790,731,541,193
"Agric., ganadería, caza y silvicultura (162)",1692,31,562,530,411,158
"Pesca (163)",4,,,2,1,1
"Explotación de minas y canteras (164)",96,2,40,33,19,2
"Industrias manufactureras (165)",29,,11,9,2,7
"Suministro de electricidad, gas y agua (166)",6,,1,5,,
"Construcción (167)",73,,27,27,15,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",71,,17,22,25,7
"Venta, mant.y rep. veh.autom.y motoc. (169)",14,,5,7,1,1
"Comercio al por mayor (170)",6,,1,1,3,1
"Comercio al por menor (171)",51,,11,14,21,5
"Hoteles y restaurantes (172)",21,,3,9,6,3
"Trans., almac. y comunicaciones (173)",93,,47,27,19,
"Intermediación financiera (174)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (175)",34,,8,13,10,3
"Admin.pub. y defensa; p. segur.soc afil (176)",21,,10,8,2,1
"Enseñanza (177)",12,,3,4,5,
"Servicios sociales y de salud (178)",5,,3,1,1,
"Otras activ. serv.comun.soc y personales (179)",44,,20,13,10,1
"Hogares privados con servicio doméstico (180)",1,,1,,,
"Actividad economica no especificada (182)",23,,8,9,3,3
"Desocupado (183)",65,4,28,18,12,3
"Mujeres (184)",908,14,302,307,219,66
"Agric., ganadería, caza y silvicultura (185)",584,10,171,202,153,48
"Explotación de minas y canteras (187)",16,1,10,5,,
"Industrias manufactureras (188)",13,,7,3,1,2
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",94,2,23,33,31,5
"Comercio al por mayor (193)",3,,2,1,,
"Comercio al por menor (194)",91,2,21,32,31,5
"Hoteles y restaurantes (195)",77,1,22,36,14,4
"Trans., almac. y comunicaciones (196)",3,,2,,,1
"Activid.inmobil., empres. y alquileres (198)",10,,6,4,,
"Admin.pub. y defensa; p. segur.soc afil (199)",10,,8,2,,
"Enseñanza (200)",17,,5,5,7,
"Servicios sociales y de salud (201)",15,,6,5,3,1
"Otras activ. serv.comun.soc y personales (202)",10,,3,5,2,
"Hogares privados con servicio doméstico (203)",18,,14,2,1,1
"Actividad economica no especificada (205)",23,,12,5,3,3
"Desocupado (206)",14,,9,,4,1
