"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",144,116,1,86,25,3,1,,,,28,149
"De 25 a 29 años (024)",246,227,,104,79,33,11,,,,19,410
"De 30 a 34 años (025)",278,267,,60,97,68,39,3,,,11,638
"De 35 a 39 años (026)",355,348,,67,113,64,81,17,5,1,7,997
"De 40 a 44 años (027)",279,270,2,28,62,61,86,20,11,,9,933
"De 45 a 49 años (028)",224,222,,24,32,55,58,39,12,2,2,879
"De 50 y más años (029)",524,521,2,31,59,69,161,118,57,24,3,2586
"Desocupada (030)",36,33,,10,6,5,5,5,1,1,3,108
"De 20 a 24 años (033)",9,6,,6,,,,,,,3,6
"De 25 a 29 años (034)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (035)",7,7,,2,3,1,,1,,,,18
"De 35 a 39 años (036)",5,5,,1,2,1,,,1,,,16
"De 40 a 44 años (037)",3,3,,,,,2,1,,,,14
"De 45 a 49 años (038)",3,3,,,,1,1,1,,,,14
"De 50 y más años (039)",6,6,,,,2,1,2,,1,,33
"No PEA (040)",4938,4778,18,991,915,717,1089,631,306,111,160,17588
"De 12 a 14 años (041)",8,4,1,3,,,,,,,4,3
"De 15 a 19 años (042)",225,193,3,161,23,5,1,,,,32,226
"De 20 a 24 años (043)",624,575,1,352,163,49,9,1,,,49,870
"De 25 a 29 años (044)",605,586,1,201,219,100,60,5,,,19,1227
"De 30 a 34 años (045)",586,578,,91,182,144,132,29,,,8,1629
"De 35 a 39 años (046)",567,556,5,53,121,122,171,65,16,3,11,1977
"De 40 a 44 años (047)",474,466,1,32,59,93,158,87,33,3,8,1994
"De 45 a 49 años (048)",378,376,,12,38,47,135,84,46,14,2,1908
"De 50 y más años (049)",1471,1444,6,86,110,157,423,360,211,91,27,7754
,,,,,,,,,,,,
"URBANA (060)",4425,4271,15,942,912,709,938,492,201,62,154,14540
"De 12 a 14 años (061)",4,2,1,1,,,,,,,2,1
"De 15 a 19 años (062)",126,112,2,95,11,3,1,,,,14,130
"De 20 a 24 años (063)",422,369,2,254,85,24,3,1,,,53,515
"De 25 a 29 años (064)",523,495,,209,179,77,29,1,,,28,930
"De 30 a 34 años (065)",562,547,,121,201,131,77,17,,,15,1346
"De 35 a 39 años (066)",600,589,5,97,174,132,136,35,9,1,11,1728
"De 40 a 44 años (067)",495,483,2,47,80,103,162,69,20,,12,1836
"De 45 a 49 años (068)",392,389,,26,56,77,129,71,22,8,3,1667
"De 50 y más años (069)",1301,1285,3,92,126,162,401,298,150,53,16,6387
"PEA (070)",1638,1574,3,357,388,277,335,137,61,16,64,5006
"De 12 a 14 años (071)",1,,,,,,,,,,1,
"De 15 a 19 años (072)",27,26,,22,3,1,,,,,1,31
"De 20 a 24 años (073)",111,88,1,71,14,1,1,,,,23,106
"De 25 a 29 años (074)",185,170,,83,56,25,6,,,,15,298
"De 30 a 34 años (075)",223,215,,54,84,48,26,3,,,8,490
"De 35 a 39 años (076)",292,288,,57,104,53,58,11,4,1,4,788
"De 40 a 44 años (077)",224,216,2,25,52,47,68,14,8,,8,725
"De 45 a 49 años (078)",179,177,,21,25,44,48,29,8,2,2,686
"De 50 y más años (079)",396,394,,24,50,58,128,80,41,13,2,1882
"Ocupada (080)",1608,1547,3,349,384,272,332,132,60,15,61,4912
"De 12 a 14 años (081)",1,,,,,,,,,,1,
"De 15 a 19 años (082)",27,26,,22,3,1,,,,,1,31
"De 20 a 24 años (083)",102,82,1,65,14,1,1,,,,20,100
"De 25 a 29 años (084)",183,168,,82,55,25,6,,,,15,295
"De 30 a 34 años (085)",219,211,,53,83,47,26,2,,,8,477
"De 35 a 39 años (086)",288,284,,57,102,52,58,11,3,1,4,773
"De 40 a 44 años (087)",222,214,2,25,52,47,67,13,8,,8,715
"De 45 a 49 años (088)",176,174,,21,25,43,47,28,8,2,2,672
"De 50 y más años (089)",390,388,,24,50,56,127,78,41,12,2,1849
"Desocupada (090)",30,27,,8,4,5,3,5,1,1,3,94
"De 20 a 24 años (093)",9,6,,6,,,,,,,3,6
"De 25 a 29 años (094)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (095)",4,4,,1,1,1,,1,,,,13
"De 35 a 39 años (096)",4,4,,,2,1,,,1,,,15
"De 40 a 44 años (097)",2,2,,,,,1,1,,,,10
"De 45 a 49 años (098)",3,3,,,,1,1,1,,,,14
"De 50 y más años (099)",6,6,,,,2,1,2,,1,,33
"No PEA (100)",2787,2697,12,585,524,432,603,355,140,46,90,9534
"De 12 a 14 años (101)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (102)",99,86,2,73,8,2,1,,,,13,99
"De 20 a 24 años (103)",311,281,1,183,71,23,2,1,,,30,409
"De 25 a 29 años (104)",338,325,,126,123,52,23,1,,,13,632
"De 30 a 34 años (105)",339,332,,67,117,83,51,14,,,7,856
"De 35 a 39 años (106)",308,301,5,40,70,79,78,24,5,,7,940
"De 40 a 44 años (107)",271,267,,22,28,56,94,55,12,,4,1111
"De 45 a 49 años (108)",213,212,,5,31,33,81,42,14,6,1,981
"De 50 y más años (109)",905,891,3,68,76,104,273,218,109,40,14,4505
,,,,,,,,,,,,
"RURAL (120)",2649,2556,8,496,483,367,593,341,191,77,93,9802
"De 12 a 14 años (121)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (122)",147,126,1,103,19,3,,,,,21,150
"De 20 a 24 años (123)",355,328,,190,103,28,7,,,,27,510
"De 25 a 29 años (124)",331,321,1,97,120,56,43,4,,,10,714
"De 30 a 34 años (125)",309,305,,32,81,82,94,16,,,4,939
"De 35 a 39 años (126)",327,320,,24,62,55,116,47,13,3,7,1262
"De 40 a 44 años (127)",261,256,1,13,41,51,84,39,24,3,5,1105
"De 45 a 49 años (128)",213,212,,10,14,26,65,53,36,8,1,1134
"De 50 y más años (129)",700,686,5,25,43,66,184,182,118,63,14,3986
"PEA (130)",498,475,2,90,92,82,107,65,25,12,23,1748
"De 12 a 14 años (131)",1,,,,,,,,,,1,
"De 15 a 19 años (132)",21,19,,15,4,,,,,,2,23
"De 20 a 24 años (133)",42,34,,21,11,2,,,,,8,49
"De 25 a 29 años (134)",64,60,,22,24,8,6,,,,4,119
"De 30 a 34 años (135)",62,59,,8,16,21,13,1,,,3,166
"De 35 a 39 años (136)",68,65,,11,11,12,23,6,2,,3,225
"De 40 a 44 años (137)",58,57,,3,10,14,20,7,3,,1,222
"De 45 a 49 años (138)",48,48,,3,7,12,11,11,4,,,207
"De 50 y más años (139)",134,133,2,7,9,13,34,40,16,12,1,737
"Ocupada (140)",492,469,2,88,90,82,105,65,25,12,23,1734
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",21,19,,15,4,,,,,,2,23
"De 20 a 24 años (143)",42,34,,21,11,2,,,,,8,49
"De 25 a 29 años (144)",63,59,,22,24,8,5,,,,4,115
"De 30 a 34 años (145)",59,56,,7,14,21,13,1,,,3,161
"De 35 a 39 años (146)",67,64,,10,11,12,23,6,2,,3,224
"De 40 a 44 años (147)",57,56,,3,10,14,19,7,3,,1,218
"De 45 a 49 años (148)",48,48,,3,7,12,11,11,4,,,207
"De 50 y más años (149)",134,133,2,7,9,13,34,40,16,12,1,737
"Desocupada (150)",6,6,,2,2,,2,,,,,14
"De 25 a 29 años (154)",1,1,,,,,1,,,,,4
"De 30 a 34 años (155)",3,3,,1,2,,,,,,,5
"De 35 a 39 años (156)",1,1,,1,,,,,,,,1
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"No PEA (160)",2151,2081,6,406,391,285,486,276,166,65,70,8054
"De 12 a 14 años (161)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (162)",126,107,1,88,15,3,,,,,19,127
"De 20 a 24 años (163)",313,294,,169,92,26,7,,,,19,461
"De 25 a 29 años (164)",267,261,1,75,96,48,37,4,,,6,595
"De 30 a 34 años (165)",247,246,,24,65,61,81,15,,,1,773
"De 35 a 39 años (166)",259,255,,13,51,43,93,41,11,3,4,1037
"De 40 a 44 años (167)",203,199,1,10,31,37,64,32,21,3,4,883
"De 45 a 49 años (168)",165,164,,7,7,14,54,42,32,8,1,927
"De 50 y más años (169)",566,553,3,18,34,53,150,142,102,51,13,3249
