"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",5,8,8,,100,,
"De 45 a 49 años (038)",8,32,31,,96.9,,
"De 50 y más años (039)",11,69,56,,81.2,,
"No PEA (040)",40442,141861,123199,2915,86.8,2.1,
"De 12 a 14 años (041)",5610,22,22,5,100,22.7,
"De 15 a 19 años (042)",5796,1187,1153,372,97.1,31.3,
"De 20 a 24 años (043)",3970,5132,4947,716,96.4,14,
"De 25 a 29 años (044)",3598,8775,8406,668,95.8,7.6,
"De 30 a 34 años (045)",3331,11850,11292,514,95.3,4.3,
"De 35 a 39 años (046)",3179,14708,13761,401,93.6,2.7,
"De 40 a 44 años (047)",2815,15775,14325,198,90.8,1.3,
"De 45 a 49 años (048)",2428,15286,13595,41,88.9,0.3,
"De 50 y más años (049)",9715,69126,55698,,80.6,,
,,,,,,,
"URBANA (060)",6125,15977,14482,249,90.6,1.6,
"De 12 a 14 años (061)",632,3,3,,100,,
"De 15 a 19 años (062)",914,94,89,30,94.7,31.9,
"De 20 a 24 años (063)",548,380,371,53,97.6,13.9,
"De 25 a 29 años (064)",590,791,774,55,97.9,7,
"De 30 a 34 años (065)",552,1130,1097,42,97.1,3.7,
"De 35 a 39 años (066)",558,1590,1542,41,97,2.6,
"De 40 a 44 años (067)",522,1913,1812,27,94.7,1.4,
"De 45 a 49 años (068)",431,1856,1737,1,93.6,0.1,
"De 50 y más años (069)",1378,8220,7057,,85.9,,
"PEA (070)",2128,5165,4836,74,93.6,1.4,
"De 12 a 14 años (071)",42,,,,,,
"De 15 a 19 años (072)",193,17,16,7,94.1,41.2,
"De 20 a 24 años (073)",223,137,130,15,94.9,10.9,
"De 25 a 29 años (074)",256,253,244,16,96.4,6.3,
"De 30 a 34 años (075)",272,431,423,13,98.1,3,
"De 35 a 39 años (076)",301,750,732,14,97.6,1.9,
"De 40 a 44 años (077)",253,812,773,9,95.2,1.1,
"De 45 a 49 años (078)",226,861,822,,95.5,,
"De 50 y más años (079)",362,1904,1696,,89.1,,
"Ocupada (080)",2023,5039,4722,68,93.7,1.3,
"De 12 a 14 años (081)",40,,,,,,
"De 15 a 19 años (082)",175,15,14,5,93.3,33.3,
"De 20 a 24 años (083)",197,120,113,13,94.2,10.8,
"De 25 a 29 años (084)",235,234,227,14,97,6,
"De 30 a 34 años (085)",264,417,410,13,98.3,3.1,
"De 35 a 39 años (086)",284,726,708,14,97.5,1.9,
"De 40 a 44 años (087)",250,806,767,9,95.2,1.1,
"De 45 a 49 años (088)",221,848,810,,95.5,,
"De 50 y más años (089)",357,1873,1673,,89.3,,
"Desocupada (090)",105,126,114,6,90.5,4.8,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",18,2,2,2,100,100,
"De 20 a 24 años (093)",26,17,17,2,100,11.8,
"De 25 a 29 años (094)",21,19,17,2,89.5,10.5,
"De 30 a 34 años (095)",8,14,13,,92.9,,
"De 35 a 39 años (096)",17,24,24,,100,,
"De 40 a 44 años (097)",3,6,6,,100,,
"De 45 a 49 años (098)",5,13,12,,92.3,,
"De 50 y más años (099)",5,31,23,,74.2,,
"No PEA (100)",3997,10812,9646,175,89.2,1.6,
"De 12 a 14 años (101)",590,3,3,,100,,
"De 15 a 19 años (102)",721,77,73,23,94.8,29.9,
"De 20 a 24 años (103)",325,243,241,38,99.2,15.6,
"De 25 a 29 años (104)",334,538,530,39,98.5,7.2,
"De 30 a 34 años (105)",280,699,674,29,96.4,4.1,
"De 35 a 39 años (106)",257,840,810,27,96.4,3.2,
"De 40 a 44 años (107)",269,1101,1039,18,94.4,1.6,
"De 45 a 49 años (108)",205,995,915,1,92,0.1,
"De 50 y más años (109)",1016,6316,5361,,84.9,,
,,,,,,,
"RURAL (120)",39435,140916,122316,2917,86.8,2.1,
"De 12 a 14 años (121)",5113,20,20,5,100,25,
"De 15 a 19 años (122)",5385,1151,1120,360,97.3,31.3,
"De 20 a 24 años (123)",4004,5183,4992,720,96.3,13.9,
"De 25 a 29 años (124)",3617,8822,8449,670,95.8,7.6,
"De 30 a 34 años (125)",3371,11942,11381,515,95.3,4.3,
"De 35 a 39 años (126)",3266,15122,14144,412,93.5,2.7,
"De 40 a 44 años (127)",2795,15819,14369,191,90.8,1.2,
"De 45 a 49 años (128)",2445,15395,13674,44,88.8,0.3,
"De 50 y más años (129)",9439,67462,54167,,80.3,,
"PEA (130)",2990,9867,8763,176,88.8,1.8,
"De 12 a 14 años (131)",93,1,1,,100,,
"De 15 a 19 años (132)",310,41,40,11,97.6,26.8,
"De 20 a 24 años (133)",359,294,286,42,97.3,14.3,
"De 25 a 29 años (134)",353,585,573,41,97.9,7,
"De 30 a 34 años (135)",320,791,763,30,96.5,3.8,
"De 35 a 39 años (136)",344,1254,1193,38,95.1,3,
"De 40 a 44 años (137)",249,1145,1083,10,94.6,0.9,
"De 45 a 49 años (138)",222,1104,994,4,90,0.4,
"De 50 y más años (139)",740,4652,3830,,82.3,,
"Ocupada (140)",2822,9726,8628,169,88.7,1.7,
"De 12 a 14 años (141)",71,1,1,,100,,
"De 15 a 19 años (142)",251,39,38,11,97.4,28.2,
"De 20 a 24 años (143)",322,282,275,40,97.5,14.2,
"De 25 a 29 años (144)",331,565,553,38,97.9,6.7,
"De 30 a 34 años (145)",310,766,738,30,96.3,3.9,
"De 35 a 39 años (146)",337,1231,1170,36,95,2.9,
"De 40 a 44 años (147)",247,1143,1081,10,94.6,0.9,
"De 45 a 49 años (148)",219,1085,975,4,89.9,0.4,
"De 50 y más años (149)",734,4614,3797,,82.3,,
"Desocupada (150)",168,141,135,7,95.7,5,
"De 12 a 14 años (151)",22,,,,,,
"De 15 a 19 años (152)",59,2,2,,100,,
"De 20 a 24 años (153)",37,12,11,2,91.7,16.7,
"De 25 a 29 años (154)",22,20,20,3,100,15,
"De 30 a 34 años (155)",10,25,25,,100,,
"De 35 a 39 años (156)",7,23,23,2,100,8.7,
"De 40 a 44 años (157)",2,2,2,,100,,
"De 45 a 49 años (158)",3,19,19,,100,,
"De 50 y más años (159)",6,38,33,,86.8,,
"No PEA (160)",36445,131049,113553,2741,86.6,2.1,
"De 12 a 14 años (161)",5020,19,19,5,100,26.3,
"De 15 a 19 años (162)",5075,1110,1080,349,97.3,31.4,
"De 20 a 24 años (163)",3645,4889,4706,678,96.3,13.9,
"De 25 a 29 años (164)",3264,8237,7876,629,95.6,7.6,
"De 30 a 34 años (165)",3051,11151,10618,485,95.2,4.3,
"De 35 a 39 años (166)",2922,13868,12951,374,93.4,2.7,
"De 40 a 44 años (167)",2546,14674,13286,181,90.5,1.2,
"De 45 a 49 años (168)",2223,14291,12680,40,88.7,0.3,
"De 50 y más años (169)",8699,62810,50337,,80.1,,
