"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",2,5,5,,100,,
"De 50 y más años (039)",1,6,6,,100,,
"No PEA (040)",15713,54217,47531,938,87.7,1.7,
"De 12 a 14 años (041)",2294,7,7,,100,,
"De 15 a 19 años (042)",2317,334,324,106,97,31.7,
"De 20 a 24 años (043)",1436,1688,1646,218,97.5,12.9,
"De 25 a 29 años (044)",1240,2878,2779,204,96.6,7.1,
"De 30 a 34 años (045)",1180,4012,3834,175,95.6,4.4,
"De 35 a 39 años (046)",1209,5508,5194,141,94.3,2.6,
"De 40 a 44 años (047)",1027,6013,5489,81,91.3,1.3,
"De 45 a 49 años (048)",870,5859,5277,13,90.1,0.2,
"De 50 y más años (049)",4140,27918,22981,,82.3,,
,,,,,,,
"URBANA (060)",5959,17660,16050,298,90.9,1.7,
"De 12 a 14 años (061)",752,4,4,,100,,
"De 15 a 19 años (062)",795,80,73,30,91.3,37.5,
"De 20 a 24 años (063)",526,509,499,64,98,12.6,
"De 25 a 29 años (064)",586,1031,1015,66,98.4,6.4,
"De 30 a 34 años (065)",655,1675,1630,62,97.3,3.7,
"De 35 a 39 años (066)",557,2098,2022,45,96.4,2.1,
"De 40 a 44 años (067)",466,2249,2125,29,94.5,1.3,
"De 45 a 49 años (068)",383,2154,1990,2,92.4,0.1,
"De 50 y más años (069)",1239,7860,6692,,85.1,,
"PEA (070)",1563,4461,4192,60,94,1.3,
"De 12 a 14 años (071)",18,,,,,,
"De 15 a 19 años (072)",64,14,13,6,92.9,42.9,
"De 20 a 24 años (073)",155,128,128,9,100,7,
"De 25 a 29 años (074)",229,269,265,12,98.5,4.5,
"De 30 a 34 años (075)",303,549,536,17,97.6,3.1,
"De 35 a 39 años (076)",215,655,630,10,96.2,1.5,
"De 40 a 44 años (077)",188,752,716,6,95.2,0.8,
"De 45 a 49 años (078)",152,707,665,,94.1,,
"De 50 y más años (079)",239,1387,1239,,89.3,,
"Ocupada (080)",1530,4436,4167,60,93.9,1.4,
"De 12 a 14 años (081)",16,,,,,,
"De 15 a 19 años (082)",57,13,12,6,92.3,46.2,
"De 20 a 24 años (083)",145,122,122,9,100,7.4,
"De 25 a 29 años (084)",225,265,261,12,98.5,4.5,
"De 30 a 34 años (085)",299,544,531,17,97.6,3.1,
"De 35 a 39 años (086)",213,652,627,10,96.2,1.5,
"De 40 a 44 años (087)",185,746,710,6,95.2,0.8,
"De 45 a 49 años (088)",151,707,665,,94.1,,
"De 50 y más años (089)",239,1387,1239,,89.3,,
"Desocupada (090)",33,25,25,,100,,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",7,1,1,,100,,
"De 20 a 24 años (093)",10,6,6,,100,,
"De 25 a 29 años (094)",4,4,4,,100,,
"De 30 a 34 años (095)",4,5,5,,100,,
"De 35 a 39 años (096)",2,3,3,,100,,
"De 40 a 44 años (097)",3,6,6,,100,,
"De 45 a 49 años (098)",1,,,,,,
"No PEA (100)",4396,13199,11858,238,89.8,1.8,
"De 12 a 14 años (101)",734,4,4,,100,,
"De 15 a 19 años (102)",731,66,60,24,90.9,36.4,
"De 20 a 24 años (103)",371,381,371,55,97.4,14.4,
"De 25 a 29 años (104)",357,762,750,54,98.4,7.1,
"De 30 a 34 años (105)",352,1126,1094,45,97.2,4,
"De 35 a 39 años (106)",342,1443,1392,35,96.5,2.4,
"De 40 a 44 años (107)",278,1497,1409,23,94.1,1.5,
"De 45 a 49 años (108)",231,1447,1325,2,91.6,0.1,
"De 50 y más años (109)",1000,6473,5453,,84.2,,
,,,,,,,
"RURAL (120)",12309,44311,38585,746,87.1,1.7,
"De 12 a 14 años (121)",1568,5,5,,100,,
"De 15 a 19 años (122)",1671,287,281,83,97.9,28.9,
"De 20 a 24 años (123)",1191,1411,1373,172,97.3,12.2,
"De 25 a 29 años (124)",1027,2315,2225,163,96.1,7,
"De 30 a 34 años (125)",941,3179,3022,142,95.1,4.5,
"De 35 a 39 años (126)",988,4467,4182,113,93.6,2.5,
"De 40 a 44 años (127)",832,4896,4412,60,90.1,1.2,
"De 45 a 49 años (128)",724,4848,4332,13,89.4,0.3,
"De 50 y más años (129)",3367,22903,18753,,81.9,,
"PEA (130)",992,3293,2912,48,88.4,1.5,
"De 12 a 14 años (131)",8,2,2,,100,,
"De 15 a 19 años (132)",85,19,17,1,89.5,5.3,
"De 20 a 24 años (133)",126,104,98,10,94.2,9.6,
"De 25 a 29 años (134)",144,199,196,14,98.5,7,
"De 30 a 34 años (135)",113,293,282,12,96.2,4.1,
"De 35 a 39 años (136)",121,402,380,7,94.5,1.7,
"De 40 a 44 años (137)",83,380,332,2,87.4,0.5,
"De 45 a 49 años (138)",85,436,380,2,87.2,0.5,
"De 50 y más años (139)",227,1458,1225,,84,,
"Ocupada (140)",941,3245,2864,47,88.3,1.4,
"De 12 a 14 años (141)",7,2,2,,100,,
"De 15 a 19 años (142)",73,17,15,1,88.2,5.9,
"De 20 a 24 años (143)",109,100,94,9,94,9,
"De 25 a 29 años (144)",138,198,195,14,98.5,7.1,
"De 30 a 34 años (145)",105,284,273,12,96.1,4.2,
"De 35 a 39 años (146)",118,396,374,7,94.4,1.8,
"De 40 a 44 años (147)",81,365,317,2,86.8,0.5,
"De 45 a 49 años (148)",84,431,375,2,87,0.5,
"De 50 y más años (149)",226,1452,1219,,84,,
"Desocupada (150)",51,48,48,1,100,2.1,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",12,2,2,,100,,
"De 20 a 24 años (153)",17,4,4,1,100,25,
"De 25 a 29 años (154)",6,1,1,,100,,
"De 30 a 34 años (155)",8,9,9,,100,,
"De 35 a 39 años (156)",3,6,6,,100,,
"De 40 a 44 años (157)",2,15,15,,100,,
"De 45 a 49 años (158)",1,5,5,,100,,
"De 50 y más años (159)",1,6,6,,100,,
"No PEA (160)",11317,41018,35673,698,87,1.7,
"De 12 a 14 años (161)",1560,3,3,,100,,
"De 15 a 19 años (162)",1586,268,264,82,98.5,30.6,
"De 20 a 24 años (163)",1065,1307,1275,162,97.6,12.4,
"De 25 a 29 años (164)",883,2116,2029,149,95.9,7,
"De 30 a 34 años (165)",828,2886,2740,130,94.9,4.5,
"De 35 a 39 años (166)",867,4065,3802,106,93.5,2.6,
"De 40 a 44 años (167)",749,4516,4080,58,90.3,1.3,
"De 45 a 49 años (168)",639,4412,3952,11,89.6,0.2,
"De 50 y más años (169)",3140,21445,17528,,81.7,,
