"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",8,45,40,,88.9,,
"De 50 y más años (039)",12,58,54,,93.1,,
"No PEA (040)",7144,20524,18717,647,91.2,3.2,
"De 12 a 14 años (041)",1113,12,11,6,91.7,50,
"De 15 a 19 años (042)",1185,485,470,119,96.9,24.5,
"De 20 a 24 años (043)",948,1439,1403,181,97.5,12.6,
"De 25 a 29 años (044)",817,2033,1970,139,96.9,6.8,
"De 30 a 34 años (045)",634,2277,2189,94,96.1,4.1,
"De 35 a 39 años (046)",631,2930,2762,69,94.3,2.4,
"De 40 a 44 años (047)",490,2604,2416,34,92.8,1.3,
"De 45 a 49 años (048)",374,2300,2089,5,90.8,0.2,
"De 50 y más años (049)",952,6444,5407,,83.9,,
,,,,,,,
"URBANA (060)",2129,5617,5157,128,91.8,2.3,
"De 12 a 14 años (061)",298,,,,,,
"De 15 a 19 años (062)",326,89,87,20,97.8,22.5,
"De 20 a 24 años (063)",227,249,246,35,98.8,14.1,
"De 25 a 29 años (064)",250,431,426,30,98.8,7,
"De 30 a 34 años (065)",210,611,593,27,97.1,4.4,
"De 35 a 39 años (066)",232,821,771,12,93.9,1.5,
"De 40 a 44 años (067)",174,779,727,2,93.3,0.3,
"De 45 a 49 años (068)",115,648,599,2,92.4,0.3,
"De 50 y más años (069)",297,1989,1708,,85.9,,
"PEA (070)",641,1944,1816,26,93.4,1.3,
"De 12 a 14 años (071)",12,,,,,,
"De 15 a 19 años (072)",61,12,12,2,100,16.7,
"De 20 a 24 años (073)",72,57,57,4,100,7,
"De 25 a 29 años (074)",92,139,137,7,98.6,5,
"De 30 a 34 años (075)",82,206,201,8,97.6,3.9,
"De 35 a 39 años (076)",96,278,258,3,92.8,1.1,
"De 40 a 44 años (077)",75,307,292,1,95.1,0.3,
"De 45 a 49 años (078)",55,308,290,1,94.2,0.3,
"De 50 y más años (079)",96,637,569,,89.3,,
"Ocupada (080)",604,1863,1742,24,93.5,1.3,
"De 12 a 14 años (081)",12,,,,,,
"De 15 a 19 años (082)",52,12,12,2,100,16.7,
"De 20 a 24 años (083)",64,51,51,4,100,7.8,
"De 25 a 29 años (084)",85,129,127,7,98.4,5.4,
"De 30 a 34 años (085)",79,202,198,7,98,3.5,
"De 35 a 39 años (086)",93,271,251,2,92.6,0.7,
"De 40 a 44 años (087)",75,307,292,1,95.1,0.3,
"De 45 a 49 años (088)",52,284,271,1,95.4,0.4,
"De 50 y más años (089)",92,607,540,,89,,
"Desocupada (090)",37,81,74,2,91.4,2.5,
"De 15 a 19 años (092)",9,,,,,,
"De 20 a 24 años (093)",8,6,6,,100,,
"De 25 a 29 años (094)",7,10,10,,100,,
"De 30 a 34 años (095)",3,4,3,1,75,25,
"De 35 a 39 años (096)",3,7,7,1,100,14.3,
"De 45 a 49 años (098)",3,24,19,,79.2,,
"De 50 y más años (099)",4,30,29,,96.7,,
"No PEA (100)",1488,3673,3341,102,91,2.8,
"De 12 a 14 años (101)",286,,,,,,
"De 15 a 19 años (102)",265,77,75,18,97.4,23.4,
"De 20 a 24 años (103)",155,192,189,31,98.4,16.1,
"De 25 a 29 años (104)",158,292,289,23,99,7.9,
"De 30 a 34 años (105)",128,405,392,19,96.8,4.7,
"De 35 a 39 años (106)",136,543,513,9,94.5,1.7,
"De 40 a 44 años (107)",99,472,435,1,92.2,0.2,
"De 45 a 49 años (108)",60,340,309,1,90.9,0.3,
"De 50 y más años (109)",201,1352,1139,,84.2,,
,,,,,,,
"RURAL (120)",7085,21524,19673,635,91.4,3,
"De 12 a 14 años (121)",893,16,15,8,93.8,50,
"De 15 a 19 años (122)",1109,502,488,121,97.2,24.1,
"De 20 a 24 años (123)",990,1512,1469,175,97.2,11.6,
"De 25 a 29 años (124)",861,2156,2084,135,96.7,6.3,
"De 30 a 34 años (125)",703,2482,2383,85,96,3.4,
"De 35 a 39 años (126)",645,3024,2853,70,94.3,2.3,
"De 40 a 44 años (127)",519,2834,2642,36,93.2,1.3,
"De 45 a 49 años (128)",414,2562,2337,5,91.2,0.2,
"De 50 y más años (129)",951,6436,5402,,83.9,,
"PEA (130)",1429,4673,4297,91,92,1.9,
"De 12 a 14 años (131)",66,4,4,2,100,50,
"De 15 a 19 años (132)",189,94,93,21,98.9,22.3,
"De 20 a 24 años (133)",197,265,255,25,96.2,9.4,
"De 25 a 29 años (134)",202,415,403,19,97.1,4.6,
"De 30 a 34 años (135)",197,610,586,10,96.1,1.6,
"De 35 a 39 años (136)",150,637,604,10,94.8,1.6,
"De 40 a 44 años (137)",128,702,661,3,94.2,0.4,
"De 45 a 49 años (138)",100,602,557,1,92.5,0.2,
"De 50 y más años (139)",200,1344,1134,,84.4,,
"Ocupada (140)",1324,4548,4181,84,91.9,1.8,
"De 12 a 14 años (141)",56,2,2,,100,,
"De 15 a 19 años (142)",158,88,87,17,98.9,19.3,
"De 20 a 24 años (143)",177,254,244,25,96.1,9.8,
"De 25 a 29 años (144)",191,407,396,19,97.3,4.7,
"De 30 a 34 años (145)",186,587,563,9,95.9,1.5,
"De 35 a 39 años (146)",145,630,598,10,94.9,1.6,
"De 40 a 44 años (147)",124,683,646,3,94.6,0.4,
"De 45 a 49 años (148)",95,581,536,1,92.3,0.2,
"De 50 y más años (149)",192,1316,1109,,84.3,,
"Desocupada (150)",105,125,116,7,92.8,5.6,
"De 12 a 14 años (151)",10,2,2,2,100,100,
"De 15 a 19 años (152)",31,6,6,4,100,66.7,
"De 20 a 24 años (153)",20,11,11,,100,,
"De 25 a 29 años (154)",11,8,7,,87.5,,
"De 30 a 34 años (155)",11,23,23,1,100,4.3,
"De 35 a 39 años (156)",5,7,6,,85.7,,
"De 40 a 44 años (157)",4,19,15,,78.9,,
"De 45 a 49 años (158)",5,21,21,,100,,
"De 50 y más años (159)",8,28,25,,89.3,,
"No PEA (160)",5656,16851,15376,544,91.2,3.2,
"De 12 a 14 años (161)",827,12,11,6,91.7,50,
"De 15 a 19 años (162)",920,408,395,100,96.8,24.5,
"De 20 a 24 años (163)",793,1247,1214,150,97.4,12,
"De 25 a 29 años (164)",659,1741,1681,116,96.6,6.7,
"De 30 a 34 años (165)",506,1872,1797,75,96,4,
"De 35 a 39 años (166)",495,2387,2249,60,94.2,2.5,
"De 40 a 44 años (167)",391,2132,1981,33,92.9,1.5,
"De 45 a 49 años (168)",314,1960,1780,4,90.8,0.2,
"De 50 y más años (169)",751,5092,4268,,83.8,,
