"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",8,12,11,1,91.7,8.3,
"De 45 a 49 años (038)",1,,,,,,
"De 50 y más años (039)",7,35,26,,74.3,,
"No PEA (040)",15203,46770,40546,828,86.7,1.8,
"De 12 a 14 años (041)",1946,6,6,2,100,33.3,
"De 15 a 19 años (042)",2143,324,321,107,99.1,33,
"De 20 a 24 años (043)",1536,1532,1496,208,97.7,13.6,
"De 25 a 29 años (044)",1342,2718,2625,204,96.6,7.5,
"De 30 a 34 años (045)",1235,3627,3469,142,95.6,3.9,
"De 35 a 39 años (046)",1150,4481,4199,93,93.7,2.1,
"De 40 a 44 años (047)",949,4626,4261,61,92.1,1.3,
"De 45 a 49 años (048)",811,4398,3941,11,89.6,0.3,
"De 50 y más años (049)",4091,25058,20228,,80.7,,
,,,,,,,
"URBANA (060)",6947,16758,15357,271,91.6,1.6,
"De 12 a 14 años (061)",559,3,3,,100,,
"De 15 a 19 años (062)",844,102,102,29,100,28.4,
"De 20 a 24 años (063)",742,513,508,63,99,12.3,
"De 25 a 29 años (064)",733,997,981,72,98.4,7.2,
"De 30 a 34 años (065)",669,1351,1331,63,98.5,4.7,
"De 35 a 39 años (066)",641,1683,1637,27,97.3,1.6,
"De 40 a 44 años (067)",552,1765,1699,16,96.3,0.9,
"De 45 a 49 años (068)",494,1701,1615,1,94.9,0.1,
"De 50 y más años (069)",1713,8643,7481,,86.6,,
"PEA (070)",2651,6362,5993,85,94.2,1.3,
"De 12 a 14 años (071)",14,,,,,,
"De 15 a 19 años (072)",144,31,31,9,100,29,
"De 20 a 24 años (073)",270,152,149,10,98,6.6,
"De 25 a 29 años (074)",355,390,384,17,98.5,4.4,
"De 30 a 34 años (075)",350,624,614,30,98.4,4.8,
"De 35 a 39 años (076)",357,822,804,13,97.8,1.6,
"De 40 a 44 años (077)",332,944,911,6,96.5,0.6,
"De 45 a 49 años (078)",305,955,915,,95.8,,
"De 50 y más años (079)",524,2444,2185,,89.4,,
"Ocupada (080)",2537,6235,5874,77,94.2,1.2,
"De 12 a 14 años (081)",12,,,,,,
"De 15 a 19 años (082)",125,28,28,7,100,25,
"De 20 a 24 años (083)",239,129,127,6,98.4,4.7,
"De 25 a 29 años (084)",330,363,357,16,98.3,4.4,
"De 30 a 34 años (085)",339,606,596,30,98.3,5,
"De 35 a 39 años (086)",345,803,787,13,98,1.6,
"De 40 a 44 años (087)",324,932,900,5,96.6,0.5,
"De 45 a 49 años (088)",304,955,915,,95.8,,
"De 50 y más años (089)",519,2419,2164,,89.5,,
"Desocupada (090)",114,127,119,8,93.7,6.3,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",19,3,3,2,100,66.7,
"De 20 a 24 años (093)",31,23,22,4,95.7,17.4,
"De 25 a 29 años (094)",25,27,27,1,100,3.7,
"De 30 a 34 años (095)",11,18,18,,100,,
"De 35 a 39 años (096)",12,19,17,,89.5,,
"De 40 a 44 años (097)",8,12,11,1,91.7,8.3,
"De 45 a 49 años (098)",1,,,,,,
"De 50 y más años (099)",5,25,21,,84,,
"No PEA (100)",4296,10396,9364,186,90.1,1.8,
"De 12 a 14 años (101)",545,3,3,,100,,
"De 15 a 19 años (102)",700,71,71,20,100,28.2,
"De 20 a 24 años (103)",472,361,359,53,99.4,14.7,
"De 25 a 29 años (104)",378,607,597,55,98.4,9.1,
"De 30 a 34 años (105)",319,727,717,33,98.6,4.5,
"De 35 a 39 años (106)",284,861,833,14,96.7,1.6,
"De 40 a 44 años (107)",220,821,788,10,96,1.2,
"De 45 a 49 años (108)",189,746,700,1,93.8,0.1,
"De 50 y más años (109)",1189,6199,5296,,85.4,,
,,,,,,,
"RURAL (120)",12784,42147,36172,725,85.8,1.7,
"De 12 a 14 años (121)",1471,4,4,3,100,75,
"De 15 a 19 años (122)",1688,286,282,97,98.6,33.9,
"De 20 a 24 años (123)",1296,1354,1312,170,96.9,12.6,
"De 25 a 29 años (124)",1179,2469,2376,168,96.2,6.8,
"De 30 a 34 años (125)",1100,3361,3186,127,94.8,3.8,
"De 35 a 39 años (126)",1075,4355,4038,91,92.7,2.1,
"De 40 a 44 años (127)",874,4453,4033,55,90.6,1.2,
"De 45 a 49 años (128)",751,4320,3834,14,88.8,0.3,
"De 50 y más años (129)",3350,21545,17107,,79.4,,
"PEA (130)",1877,5773,4990,83,86.4,1.4,
"De 12 a 14 años (131)",70,1,1,1,100,100,
"De 15 a 19 años (132)",245,33,32,10,97,30.3,
"De 20 a 24 años (133)",232,183,175,15,95.6,8.2,
"De 25 a 29 años (134)",215,358,348,19,97.2,5.3,
"De 30 a 34 años (135)",184,461,434,18,94.1,3.9,
"De 35 a 39 años (136)",209,735,672,12,91.4,1.6,
"De 40 a 44 años (137)",145,648,560,4,86.4,0.6,
"De 45 a 49 años (138)",129,668,593,4,88.8,0.6,
"De 50 y más años (139)",448,2686,2175,,81,,
"Ocupada (140)",1837,5753,4975,83,86.5,1.4,
"De 12 a 14 años (141)",65,1,1,1,100,100,
"De 15 a 19 años (142)",229,33,32,10,97,30.3,
"De 20 a 24 años (143)",222,183,175,15,95.6,8.2,
"De 25 a 29 años (144)",213,356,346,19,97.2,5.3,
"De 30 a 34 años (145)",180,453,426,18,94,4,
"De 35 a 39 años (146)",208,735,672,12,91.4,1.6,
"De 40 a 44 años (147)",145,648,560,4,86.4,0.6,
"De 45 a 49 años (148)",129,668,593,4,88.8,0.6,
"De 50 y más años (149)",446,2676,2170,,81.1,,
"Desocupada (150)",40,20,15,,75,,
"De 12 a 14 años (151)",5,,,,,,
"De 15 a 19 años (152)",16,,,,,,
"De 20 a 24 años (153)",10,,,,,,
"De 25 a 29 años (154)",2,2,2,,100,,
"De 30 a 34 años (155)",4,8,8,,100,,
"De 35 a 39 años (156)",1,,,,,,
"De 50 y más años (159)",2,10,5,,50,,
"No PEA (160)",10907,36374,31182,642,85.7,1.8,
"De 12 a 14 años (161)",1401,3,3,2,100,66.7,
"De 15 a 19 años (162)",1443,253,250,87,98.8,34.4,
"De 20 a 24 años (163)",1064,1171,1137,155,97.1,13.2,
"De 25 a 29 años (164)",964,2111,2028,149,96.1,7.1,
"De 30 a 34 años (165)",916,2900,2752,109,94.9,3.8,
"De 35 a 39 años (166)",866,3620,3366,79,93,2.2,
"De 40 a 44 años (167)",729,3805,3473,51,91.3,1.3,
"De 45 a 49 años (168)",622,3652,3241,10,88.7,0.3,
"De 50 y más años (169)",2902,18859,14932,,79.2,,
