"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",187,331,323,3,97.6,0.9,
"De 40 a 44 años (037)",103,275,264,4,96,1.5,
"De 45 a 49 años (038)",81,263,240,,91.3,,
"De 50 y más años (039)",106,410,369,,90,,
"No PEA (040)",48547,99568,88363,1846,88.7,1.9,
"De 12 a 14 años (041)",6678,14,13,2,92.9,14.3,
"De 15 a 19 años (042)",8645,501,485,180,96.8,35.9,
"De 20 a 24 años (043)",5798,2863,2757,532,96.3,18.6,
"De 25 a 29 años (044)",4319,5719,5513,501,96.4,8.8,
"De 30 a 34 años (045)",3357,7283,6938,342,95.3,4.7,
"De 35 a 39 años (046)",2974,8355,7928,211,94.9,2.5,
"De 40 a 44 años (047)",2419,8338,7784,63,93.4,0.8,
"De 45 a 49 años (048)",2158,8483,7799,15,91.9,0.2,
"De 50 y más años (049)",12199,58012,49146,,84.7,,
,,,,,,,
"URBANA (060)",55174,100727,92976,1888,92.3,1.9,
"De 12 a 14 años (061)",4163,13,12,,92.3,,
"De 15 a 19 años (062)",7119,419,404,120,96.4,28.6,
"De 20 a 24 años (063)",7009,2915,2827,468,97,16.1,
"De 25 a 29 años (064)",6721,6697,6537,545,97.6,8.1,
"De 30 a 34 años (065)",5903,9956,9610,436,96.5,4.4,
"De 35 a 39 años (066)",5317,12056,11627,232,96.4,1.9,
"De 40 a 44 años (067)",4565,12971,12342,79,95.2,0.6,
"De 45 a 49 años (068)",3799,12144,11320,8,93.2,0.1,
"De 50 y más años (069)",10578,43556,38297,,87.9,,
"PEA (070)",25086,50177,46921,735,93.5,1.5,
"De 12 a 14 años (071)",176,3,3,,100,,
"De 15 a 19 años (072)",1333,131,126,30,96.2,22.9,
"De 20 a 24 años (073)",2856,1244,1204,153,96.8,12.3,
"De 25 a 29 años (074)",3720,3177,3111,201,97.9,6.3,
"De 30 a 34 años (075)",3602,5401,5228,203,96.8,3.8,
"De 35 a 39 años (076)",3436,7279,7025,110,96.5,1.5,
"De 40 a 44 años (077)",3010,8104,7725,36,95.3,0.4,
"De 45 a 49 años (078)",2504,7595,7076,2,93.2,,
"De 50 y más años (079)",4449,17243,15423,,89.4,,
"Ocupada (080)",23554,48421,45230,676,93.4,1.4,
"De 12 a 14 años (081)",174,2,2,,100,,
"De 15 a 19 años (082)",1194,113,108,26,95.6,23,
"De 20 a 24 años (083)",2544,1148,1111,136,96.8,11.8,
"De 25 a 29 años (084)",3304,2927,2866,183,97.9,6.3,
"De 30 a 34 años (085)",3348,5059,4890,187,96.7,3.7,
"De 35 a 39 años (086)",3277,7004,6752,109,96.4,1.6,
"De 40 a 44 años (087)",2917,7862,7493,33,95.3,0.4,
"De 45 a 49 años (088)",2433,7367,6867,2,93.2,,
"De 50 y más años (089)",4363,16939,15141,,89.4,,
"Desocupada (090)",1532,1756,1691,59,96.3,3.4,
"De 12 a 14 años (091)",2,1,1,,100,,
"De 15 a 19 años (092)",139,18,18,4,100,22.2,
"De 20 a 24 años (093)",312,96,93,17,96.9,17.7,
"De 25 a 29 años (094)",416,250,245,18,98,7.2,
"De 30 a 34 años (095)",254,342,338,16,98.8,4.7,
"De 35 a 39 años (096)",159,275,273,1,99.3,0.4,
"De 40 a 44 años (097)",93,242,232,3,95.9,1.2,
"De 45 a 49 años (098)",71,228,209,,91.7,,
"De 50 y más años (099)",86,304,282,,92.8,,
"No PEA (100)",30088,50550,46055,1153,91.1,2.3,
"De 12 a 14 años (101)",3987,10,9,,90,,
"De 15 a 19 años (102)",5786,288,278,90,96.5,31.3,
"De 20 a 24 años (103)",4153,1671,1623,315,97.1,18.9,
"De 25 a 29 años (104)",3001,3520,3426,344,97.3,9.8,
"De 30 a 34 años (105)",2301,4555,4382,233,96.2,5.1,
"De 35 a 39 años (106)",1881,4777,4602,122,96.3,2.6,
"De 40 a 44 años (107)",1555,4867,4617,43,94.9,0.9,
"De 45 a 49 años (108)",1295,4549,4244,6,93.3,0.1,
"De 50 y más años (109)",6129,26313,22874,,86.9,,
,,,,,,,
"RURAL (120)",36428,107309,93204,1391,86.9,1.3,
"De 12 a 14 años (121)",2899,7,7,2,100,28.6,
"De 15 a 19 años (122)",4077,443,426,159,96.2,35.9,
"De 20 a 24 años (123)",3677,2638,2508,420,95.1,15.9,
"De 25 a 29 años (124)",3228,5029,4767,325,94.8,6.5,
"De 30 a 34 años (125)",2755,6629,6230,226,94,3.4,
"De 35 a 39 años (126)",2806,8973,8345,180,93,2,
"De 40 a 44 años (127)",2387,9391,8558,61,91.1,0.6,
"De 45 a 49 años (128)",2281,10122,9104,18,89.9,0.2,
"De 50 y más años (129)",12318,64077,53259,,83.1,,
"PEA (130)",17969,58291,50896,700,87.3,1.2,
"De 12 a 14 años (131)",208,3,3,,100,,
"De 15 a 19 años (132)",1218,230,219,70,95.2,30.4,
"De 20 a 24 años (133)",2032,1446,1374,203,95,14,
"De 25 a 29 años (134)",1910,2830,2680,168,94.7,5.9,
"De 30 a 34 años (135)",1699,3901,3674,117,94.2,3,
"De 35 a 39 años (136)",1713,5395,5019,91,93,1.7,
"De 40 a 44 años (137)",1523,5920,5391,41,91.1,0.7,
"De 45 a 49 años (138)",1418,6188,5549,10,89.7,0.2,
"De 50 y más años (139)",6248,32378,26987,,83.3,,
"Ocupada (140)",17563,57957,50599,687,87.3,1.2,
"De 12 a 14 años (141)",201,3,3,,100,,
"De 15 a 19 años (142)",1130,224,213,68,95.1,30.4,
"De 20 a 24 años (143)",1898,1419,1348,199,95,14,
"De 25 a 29 años (144)",1840,2800,2653,167,94.8,6,
"De 30 a 34 años (145)",1660,3860,3636,114,94.2,3,
"De 35 a 39 años (146)",1685,5339,4969,89,93.1,1.7,
"De 40 a 44 años (147)",1513,5887,5359,40,91,0.7,
"De 45 a 49 años (148)",1408,6153,5518,10,89.7,0.2,
"De 50 y más años (149)",6228,32272,26900,,83.4,,
"Desocupada (150)",406,334,297,13,88.9,3.9,
"De 12 a 14 años (151)",7,,,,,,
"De 15 a 19 años (152)",88,6,6,2,100,33.3,
"De 20 a 24 años (153)",134,27,26,4,96.3,14.8,
"De 25 a 29 años (154)",70,30,27,1,90,3.3,
"De 30 a 34 años (155)",39,41,38,3,92.7,7.3,
"De 35 a 39 años (156)",28,56,50,2,89.3,3.6,
"De 40 a 44 años (157)",10,33,32,1,97,3,
"De 45 a 49 años (158)",10,35,31,,88.6,,
"De 50 y más años (159)",20,106,87,,82.1,,
"No PEA (160)",18459,49018,42308,691,86.3,1.4,
"De 12 a 14 años (161)",2691,4,4,2,100,50,
"De 15 a 19 años (162)",2859,213,207,89,97.2,41.8,
"De 20 a 24 años (163)",1645,1192,1134,217,95.1,18.2,
"De 25 a 29 años (164)",1318,2199,2087,157,94.9,7.1,
"De 30 a 34 años (165)",1056,2728,2556,109,93.7,4,
"De 35 a 39 años (166)",1093,3578,3326,89,93,2.5,
"De 40 a 44 años (167)",864,3471,3167,20,91.2,0.6,
"De 45 a 49 años (168)",863,3934,3555,8,90.4,0.2,
"De 50 y más años (169)",6070,31699,26272,,82.9,,
