"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"Ocupada (020)",71887,68329,16732,13819,13079,8696,9206,4066,1894,837,3558,157530
"De 12 a 14 años (021)",729,728,709,16,3,,,,,,1,22
"De 15 a 19 años (022)",4496,4444,3944,439,47,10,4,,,,52,579
"De 20 a 24 años (023)",8955,7908,4781,2314,660,115,30,8,,,1047,4158
"De 25 a 29 años (024)",10051,8819,3179,3202,1621,581,209,21,6,,1232,9240
"De 30 a 34 años (025)",9696,9124,1721,2748,2623,1192,724,107,6,3,572,15425
"De 35 a 39 años (026)",9086,8803,819,1829,2617,1808,1364,293,62,11,283,20857
"De 40 a 44 años (027)",8091,7946,509,1207,2030,1697,1694,585,195,29,145,23412
"De 45 a 49 años (028)",6889,6793,352,819,1532,1309,1667,746,274,94,96,23168
"De 50 y más años (029)",13894,13764,718,1245,1946,1984,3514,2306,1351,700,130,60669
"Desocupada (030)",3287,2964,1392,659,379,217,193,89,27,8,323,3792
"De 12 a 14 años (031)",30,30,30,,,,,,,,,
"De 15 a 19 años (032)",402,394,356,35,2,,1,,,,8,43
"De 20 a 24 años (033)",835,723,484,187,41,8,1,2,,,112,310
"De 25 a 29 años (034)",718,601,301,201,69,19,9,2,,,117,444
"De 30 a 34 años (035)",464,409,137,112,92,39,23,6,,,55,545
"De 35 a 39 años (036)",304,283,36,62,81,56,30,13,3,2,21,651
"De 40 a 44 años (037)",204,198,25,24,46,41,48,10,3,1,6,550
"De 45 a 49 años (038)",148,147,8,18,29,29,33,24,6,,1,510
"De 50 y más años (039)",182,179,15,20,19,25,48,32,15,5,3,739
"No PEA (040)",114399,111194,45073,13051,13184,10302,14091,8485,4409,2599,3205,253356
"De 12 a 14 años (041)",15047,14987,14950,34,3,,,,,,60,40
"De 15 a 19 años (042)",20598,20429,19098,1169,131,16,15,,,,169,1539
"De 20 a 24 años (043)",13771,12412,7072,3655,1323,290,57,15,,,1359,7509
"De 25 a 29 años (044)",9562,8819,1592,3097,2572,1058,461,32,7,,743,13602
"De 30 a 34 años (045)",7972,7706,536,1602,2522,1675,1142,193,32,4,266,18093
"De 35 a 39 años (046)",7345,7216,310,873,1929,1664,1739,553,127,21,129,22110
"De 40 a 44 años (047)",6526,6436,260,505,1258,1385,1836,797,308,87,90,23886
"De 45 a 49 años (048)",5727,5664,164,390,855,1029,1657,963,440,166,63,24187
"De 50 y más años (049)",27851,27525,1091,1726,2591,3185,7184,5932,3495,2321,326,142390
,,,,,,,,,,,,
"URBANA (060)",169381,162903,57115,25145,24360,17335,20434,10542,5131,2841,6478,358169
"De 12 a 14 años (061)",13662,13613,13568,40,5,,,,,,49,50
"De 15 a 19 años (062)",22786,22594,21068,1348,140,19,19,,,,192,1761
"De 20 a 24 años (063)",21269,18974,11505,5419,1647,322,60,21,,,2295,10071
"De 25 a 29 años (064)",18455,16517,4830,6008,3766,1365,500,36,12,,1938,20051
"De 30 a 34 años (065)",16473,15641,2283,4222,4836,2528,1512,225,29,6,832,29647
"De 35 a 39 años (066)",15062,14663,1113,2623,4344,3203,2621,625,114,20,399,37383
"De 40 a 44 años (067)",13364,13141,746,1643,3152,2905,3127,1114,376,78,223,41390
"De 45 a 49 años (068)",11442,11298,479,1162,2281,2218,3016,1418,531,193,144,41194
"De 50 y más años (069)",36868,36462,1523,2680,4189,4775,9579,7103,4069,2544,406,176622
"PEA (070)",69135,65490,16784,13567,12639,8261,8425,3542,1583,689,3645,143955
"De 12 a 14 años (071)",627,626,608,15,3,,,,,,1,21
"De 15 a 19 años (072)",4338,4287,3843,391,43,5,5,,,,51,512
"De 20 a 24 años (073)",8985,7902,4925,2249,593,102,24,9,,,1083,3901
"De 25 a 29 años (074)",10050,8785,3327,3214,1531,518,174,15,6,,1265,8695
"De 30 a 34 años (075)",9528,8927,1788,2743,2561,1098,637,92,5,3,601,14527
"De 35 a 39 años (076)",8742,8456,823,1812,2580,1723,1225,244,40,9,286,19380
"De 40 a 44 años (077)",7729,7584,511,1177,1995,1651,1568,502,159,21,145,21679
"De 45 a 49 años (078)",6525,6434,337,805,1490,1281,1567,666,216,72,91,21273
"De 50 y más años (079)",12611,12489,622,1161,1843,1883,3225,2014,1157,584,122,53967
"Ocupada (080)",66041,62703,15494,12940,12271,8055,8241,3462,1557,683,3338,140373
"De 12 a 14 años (081)",599,598,580,15,3,,,,,,1,21
"De 15 a 19 años (082)",3979,3936,3528,358,41,5,4,,,,43,471
"De 20 a 24 años (083)",8201,7223,4472,2072,553,95,23,8,,,978,3612
"De 25 a 29 años (084)",9373,8218,3045,3023,1464,501,166,13,6,,1155,8275
"De 30 a 34 años (085)",9077,8530,1653,2634,2471,1062,615,87,5,3,547,14008
"De 35 a 39 años (086)",8446,8180,788,1752,2501,1668,1195,231,37,8,266,18748
"De 40 a 44 años (087)",7539,7400,488,1156,1950,1613,1524,493,156,20,139,21166
"De 45 a 49 años (088)",6383,6293,331,787,1462,1252,1534,644,211,72,90,20786
"De 50 y más años (089)",12444,12325,609,1143,1826,1859,3180,1986,1142,580,119,53286
"Desocupada (090)",3094,2787,1290,627,368,206,184,80,26,6,307,3582
"De 12 a 14 años (091)",28,28,28,,,,,,,,,
"De 15 a 19 años (092)",359,351,315,33,2,,1,,,,8,41
"De 20 a 24 años (093)",784,679,453,177,40,7,1,1,,,105,289
"De 25 a 29 años (094)",677,567,282,191,67,17,8,2,,,110,420
"De 30 a 34 años (095)",451,397,135,109,90,36,22,5,,,54,519
"De 35 a 39 años (096)",296,276,35,60,79,55,30,13,3,1,20,632
"De 40 a 44 años (097)",190,184,23,21,45,38,44,9,3,1,6,513
"De 45 a 49 años (098)",142,141,6,18,28,29,33,22,5,,1,487
"De 50 y más años (099)",167,164,13,18,17,24,45,28,15,4,3,681
"No PEA (100)",100246,97413,40331,11578,11721,9074,12009,7000,3548,2152,2833,214214
"De 12 a 14 años (101)",13035,12987,12960,25,2,,,,,,48,29
"De 15 a 19 años (102)",18448,18307,17225,957,97,14,14,,,,141,1249
"De 20 a 24 años (103)",12284,11072,6580,3170,1054,220,36,12,,,1212,6170
"De 25 a 29 años (104)",8405,7732,1503,2794,2235,847,326,21,6,,673,11356
"De 30 a 34 años (105)",6945,6714,495,1479,2275,1430,875,133,24,3,231,15120
"De 35 a 39 años (106)",6320,6207,290,811,1764,1480,1396,381,74,11,113,18003
"De 40 a 44 años (107)",5635,5557,235,466,1157,1254,1559,612,217,57,78,19711
"De 45 a 49 años (108)",4917,4864,142,357,791,937,1449,752,315,121,53,19921
"De 50 y más años (109)",24257,23973,901,1519,2346,2892,6354,5089,2912,1960,284,122655
,,,,,,,,,,,,
"RURAL (120)",20192,19584,6082,2384,2282,1880,3056,2098,1199,603,608,56509
"De 12 a 14 años (121)",2144,2132,2121,10,1,,,,,,12,12
"De 15 a 19 años (122)",2710,2673,2330,295,40,7,1,,,,37,400
"De 20 a 24 años (123)",2292,2069,832,737,377,91,28,4,,,223,1906
"De 25 a 29 años (124)",1876,1722,242,492,496,293,179,19,1,,154,3235
"De 30 a 34 años (125)",1659,1598,111,240,401,378,377,81,9,1,61,4416
"De 35 a 39 años (126)",1673,1639,52,141,283,325,512,234,78,14,34,6235
"De 40 a 44 años (127)",1457,1439,48,93,182,218,451,278,130,39,18,6458
"De 45 a 49 años (128)",1322,1306,45,65,135,149,341,315,189,67,16,6671
"De 50 y más años (129)",5059,5006,301,311,367,419,1167,1167,792,482,53,27176
"PEA (130)",6039,5803,1340,911,819,652,974,613,338,156,236,17367
"De 12 a 14 años (131)",132,132,131,1,,,,,,,,1
"De 15 a 19 años (132)",560,551,457,83,6,5,,,,,9,110
"De 20 a 24 años (133)",805,729,340,252,108,21,7,1,,,76,567
"De 25 a 29 años (134)",719,635,153,189,159,82,44,8,,,84,989
"De 30 a 34 años (135)",632,606,70,117,154,133,110,21,1,,26,1443
"De 35 a 39 años (136)",648,630,32,79,118,141,169,62,25,4,18,2128
"De 40 a 44 años (137)",566,560,23,54,81,87,174,93,39,9,6,2283
"De 45 a 49 años (138)",512,506,23,32,71,57,133,104,64,22,6,2405
"De 50 y más años (139)",1465,1454,111,104,122,126,337,324,209,121,11,7441
"Ocupada (140)",5846,5626,1238,879,808,641,965,604,337,154,220,17157
"De 12 a 14 años (141)",130,130,129,1,,,,,,,,1
"De 15 a 19 años (142)",517,508,416,81,6,5,,,,,9,108
"De 20 a 24 años (143)",754,685,309,242,107,20,7,,,,69,546
"De 25 a 29 años (144)",678,601,134,179,157,80,43,8,,,77,965
"De 30 a 34 años (145)",619,594,68,114,152,130,109,20,1,,25,1417
"De 35 a 39 años (146)",640,623,31,77,116,140,169,62,25,3,17,2109
"De 40 a 44 años (147)",552,546,21,51,80,84,170,92,39,9,6,2246
"De 45 a 49 años (148)",506,500,21,32,70,57,133,102,63,22,6,2382
"De 50 y más años (149)",1450,1439,109,102,120,125,334,320,209,120,11,7383
"Desocupada (150)",193,177,102,32,11,11,9,9,1,2,16,210
"De 12 a 14 años (151)",2,2,2,,,,,,,,,
"De 15 a 19 años (152)",43,43,41,2,,,,,,,,2
"De 20 a 24 años (153)",51,44,31,10,1,1,,1,,,7,21
"De 25 a 29 años (154)",41,34,19,10,2,2,1,,,,7,24
"De 30 a 34 años (155)",13,12,2,3,2,3,1,1,,,1,26
"De 35 a 39 años (156)",8,7,1,2,2,1,,,,1,1,19
"De 40 a 44 años (157)",14,14,2,3,1,3,4,1,,,,37
"De 45 a 49 años (158)",6,6,2,,1,,,2,1,,,23
"De 50 y más años (159)",15,15,2,2,2,1,3,4,,1,,58
"No PEA (160)",14153,13781,4742,1473,1463,1228,2082,1485,861,447,372,39142
"De 12 a 14 años (161)",2012,2000,1990,9,1,,,,,,12,11
"De 15 a 19 años (162)",2150,2122,1873,212,34,2,1,,,,28,290
"De 20 a 24 años (163)",1487,1340,492,485,269,70,21,3,,,147,1339
"De 25 a 29 años (164)",1157,1087,89,303,337,211,135,11,1,,70,2246
"De 30 a 34 años (165)",1027,992,41,123,247,245,267,60,8,1,35,2973
"De 35 a 39 años (166)",1025,1009,20,62,165,184,343,172,53,10,16,4107
"De 40 a 44 años (167)",891,879,25,39,101,131,277,185,91,30,12,4175
"De 45 a 49 años (168)",810,800,22,33,64,92,208,211,125,45,10,4266
"De 50 y más años (169)",3594,3552,190,207,245,293,830,843,583,361,42,19735
