"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",113,15,61,33,2,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",931,23,441,31,,432,4,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",79,12,29,20,2,16,,
"Desocupado (103)",75,,,,,,,75
"Mujeres (104)",1088,94,96,455,3,402,22,16
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",57,49,,8,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,7,,5,,,,
"Jefes y empleados de oficina (108)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",98,17,3,64,,14,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",308,,,305,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",32,,7,21,,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",9,,,8,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",502,7,82,22,,369,22,
"Ocupaciñn no especificada (115)",44,4,4,22,,14,,
"Desocupado (116)",16,,,,,,,16
