"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",24,,8,9,6,1
"Actividad economica no especificada (044)",98,,29,31,25,13
"Desocupado (045)",739,22,330,220,136,31
"Mujeres (046)",3153,114,1145,1039,699,156
"Agric., ganadería, caza y silvicultura (047)",1170,81,438,320,254,77
"Industrias manufactureras (050)",73,,30,24,11,8
"Construcción (052)",5,,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",623,7,158,255,173,30
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,,2,6,,
"Comercio al por mayor (055)",26,,11,9,6,
"Comercio al por menor (056)",589,7,145,240,167,30
"Hoteles y restaurantes (057)",264,4,72,102,73,13
"Trans., almac. y comunicaciones (058)",13,,8,1,4,
"Intermediación financiera (059)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (060)",20,,11,7,2,
"Admin.pub. y defensa; p. segur.soc afil (061)",54,,19,29,6,
"Enseñanza (062)",183,,47,84,52,
"Servicios sociales y de salud (063)",92,,37,46,8,1
"Otras activ. serv.comun.soc y personales (064)",66,,21,30,13,2
"Hogares privados con servicio doméstico (065)",159,3,84,39,28,5
"Actividad economica no especificada (067)",213,,73,58,63,19
"Desocupado (068)",216,19,143,42,11,1
,,,,,,
"URBANA (069)",5591,65,1640,2025,1520,341
"Agric., ganadería, caza y silvicultura (070)",1817,20,433,617,557,190
"Explotación de minas y canteras (072)",44,,7,24,13,
"Industrias manufactureras (073)",248,2,94,73,59,20
"Suministro de electricidad, gas y agua (074)",2,,,,2,
"Construcción (075)",309,3,104,113,80,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",938,17,257,350,257,57
"Venta, mant.y rep. veh.autom.y motoc. (077)",73,,39,25,7,2
"Comercio al por mayor (078)",48,,15,23,10,
"Comercio al por menor (079)",817,17,203,302,240,55
"Hoteles y restaurantes (080)",255,5,61,96,76,17
"Trans., almac. y comunicaciones (081)",467,3,162,187,108,7
"Intermediación financiera (082)",5,,1,2,2,
"Activid.inmobil., empres. y alquileres (083)",60,,19,26,12,3
"Admin.pub. y defensa; p. segur.soc afil (084)",153,,39,67,46,1
"Enseñanza (085)",339,,62,151,121,5
"Servicios sociales y de salud (086)",111,,38,48,24,1
"Otras activ. serv.comun.soc y personales (087)",112,1,40,44,25,2
"Hogares privados con servicio doméstico (088)",94,2,40,28,21,3
"Actividad economica no especificada (090)",129,,39,42,38,10
"Desocupado (091)",508,12,244,157,79,16
"Hombres (092)",4076,44,1164,1443,1145,280
"Agric., ganadería, caza y silvicultura (093)",1653,15,386,567,508,177
"Explotación de minas y canteras (095)",44,,7,24,13,
"Industrias manufactureras (096)",201,2,79,55,51,14
"Suministro de electricidad, gas y agua (097)",2,,,,2,
"Construcción (098)",304,3,101,112,79,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",457,10,132,159,121,35
"Venta, mant.y rep. veh.autom.y motoc. (100)",66,,37,20,7,2
"Comercio al por mayor (101)",29,,7,17,5,
"Comercio al por menor (102)",362,10,88,122,109,33
"Hoteles y restaurantes (103)",53,2,13,16,14,8
"Trans., almac. y comunicaciones (104)",457,3,155,186,106,7
"Intermediación financiera (105)",3,,,1,2,
"Activid.inmobil., empres. y alquileres (106)",42,,10,19,10,3
"Admin.pub. y defensa; p. segur.soc afil (107)",112,,23,45,43,1
"Enseñanza (108)",187,,29,80,73,5
"Servicios sociales y de salud (109)",39,,9,13,17,
"Otras activ. serv.comun.soc y personales (110)",56,1,23,18,13,1
"Hogares privados con servicio doméstico (111)",12,,5,3,4,
"Actividad economica no especificada (113)",61,,17,21,18,5
"Desocupado (114)",393,8,175,124,71,15
"Mujeres (115)",1515,21,476,582,375,61
"Agric., ganadería, caza y silvicultura (116)",164,5,47,50,49,13
"Industrias manufactureras (119)",47,,15,18,8,6
"Construcción (121)",5,,3,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",481,7,125,191,136,22
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,2,5,,
"Comercio al por mayor (124)",19,,8,6,5,
"Comercio al por menor (125)",455,7,115,180,131,22
"Hoteles y restaurantes (126)",202,3,48,80,62,9
"Trans., almac. y comunicaciones (127)",10,,7,1,2,
"Intermediación financiera (128)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (129)",18,,9,7,2,
"Admin.pub. y defensa; p. segur.soc afil (130)",41,,16,22,3,
"Enseñanza (131)",152,,33,71,48,
"Servicios sociales y de salud (132)",72,,29,35,7,1
"Otras activ. serv.comun.soc y personales (133)",56,,17,26,12,1
"Hogares privados con servicio doméstico (134)",82,2,35,25,17,3
"Actividad economica no especificada (136)",68,,22,21,20,5
"Desocupado (137)",115,4,69,33,8,1
,,,,,,
"RURAL (138)",11242,322,3855,3412,2622,1031
"Agric., ganadería, caza y silvicultura (139)",9472,285,3146,2845,2240,956
"Pesca (140)",2,,1,1,,
"Explotación de minas y canteras (141)",81,4,42,26,9,
"Industrias manufactureras (142)",94,,42,24,22,6
"Construcción (144)",156,1,45,62,44,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",295,,85,125,72,13
"Venta, mant.y rep. veh.autom.y motoc. (146)",25,,14,7,3,1
"Comercio al por mayor (147)",13,,5,7,1,
"Comercio al por menor (148)",257,,66,111,68,12
"Hoteles y restaurantes (149)",76,1,26,28,15,6
"Trans., almac. y comunicaciones (150)",132,,56,44,30,2
"Intermediación financiera (151)",4,,,1,3,
"Activid.inmobil., empres. y alquileres (152)",17,,9,5,3,
"Admin.pub. y defensa; p. segur.soc afil (153)",40,,10,15,14,1
"Enseñanza (154)",96,,26,41,29,
"Servicios sociales y de salud (155)",29,,13,14,2,
"Otras activ. serv.comun.soc y personales (156)",30,1,10,9,8,2
"Hogares privados con servicio doméstico (157)",89,1,52,20,13,3
"Actividad economica no especificada (159)",182,,63,47,50,22
"Desocupado (160)",447,29,229,105,68,16
"Hombres (161)",9604,229,3186,2955,2298,936
"Agric., ganadería, caza y silvicultura (162)",8466,209,2755,2575,2035,892
"Pesca (163)",2,,1,1,,
"Explotación de minas y canteras (164)",81,4,42,26,9,
"Industrias manufactureras (165)",68,,27,18,19,4
"Construcción (167)",156,1,45,62,44,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",153,,52,61,35,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,,14,6,3,1
"Comercio al por mayor (170)",6,,2,4,,
"Comercio al por menor (171)",123,,36,51,32,4
"Hoteles y restaurantes (172)",14,,2,6,4,2
"Trans., almac. y comunicaciones (173)",129,,55,44,28,2
"Intermediación financiera (174)",4,,,1,3,
"Activid.inmobil., empres. y alquileres (175)",15,,7,5,3,
"Admin.pub. y defensa; p. segur.soc afil (176)",27,,7,8,11,1
"Enseñanza (177)",65,,12,28,25,
"Servicios sociales y de salud (178)",9,,5,3,1,
"Otras activ. serv.comun.soc y personales (179)",20,1,6,5,7,1
"Hogares privados con servicio doméstico (180)",12,,3,6,2,1
"Actividad economica no especificada (182)",37,,12,10,7,8
"Desocupado (183)",346,14,155,96,65,16
"Mujeres (184)",1638,93,669,457,324,95
"Agric., ganadería, caza y silvicultura (185)",1006,76,391,270,205,64
"Industrias manufactureras (188)",26,,15,6,3,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",142,,33,64,37,8
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,
"Comercio al por mayor (193)",7,,3,3,1,
"Comercio al por menor (194)",134,,30,60,36,8
"Hoteles y restaurantes (195)",62,1,24,22,11,4
"Trans., almac. y comunicaciones (196)",3,,1,,2,
"Activid.inmobil., empres. y alquileres (198)",2,,2,,,
"Admin.pub. y defensa; p. segur.soc afil (199)",13,,3,7,3,
"Enseñanza (200)",31,,14,13,4,
"Servicios sociales y de salud (201)",20,,8,11,1,
"Otras activ. serv.comun.soc y personales (202)",10,,4,4,1,1
"Hogares privados con servicio doméstico (203)",77,1,49,14,11,2
"Actividad economica no especificada (205)",145,,51,37,43,14
"Desocupado (206)",101,15,74,9,3,
