"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"No PEA (040)",10283,32030,28678,669,89.5,2.1,
"De 12 a 14 años (041)",1317,3,2,1,66.7,33.3,
"De 15 a 19 años (042)",1347,269,265,86,98.5,32,
"De 20 a 24 años (043)",1121,1347,1303,182,96.7,13.5,
"De 25 a 29 años (044)",955,2135,2060,149,96.5,7,
"De 30 a 34 años (045)",907,2739,2638,122,96.3,4.5,
"De 35 a 39 años (046)",902,3727,3547,85,95.2,2.3,
"De 40 a 44 años (047)",750,3429,3203,36,93.4,1,
"De 45 a 49 años (048)",603,3380,3097,8,91.6,0.2,
"De 50 y más años (049)",2381,15001,12563,,83.7,,
,,,,,,,
"URBANA (060)",1870,4918,4510,81,91.7,1.6,
"De 12 a 14 años (061)",193,,,,,,
"De 15 a 19 años (062)",216,29,29,11,100,37.9,
"De 20 a 24 años (063)",177,154,152,16,98.7,10.4,
"De 25 a 29 años (064)",191,316,311,17,98.4,5.4,
"De 30 a 34 años (065)",208,465,454,22,97.6,4.7,
"De 35 a 39 años (066)",175,536,516,11,96.3,2.1,
"De 40 a 44 años (067)",145,524,493,4,94.1,0.8,
"De 45 a 49 años (068)",135,580,538,,92.8,,
"De 50 y más años (069)",430,2314,2017,,87.2,,
"PEA (070)",349,768,721,9,93.9,1.2,
"De 12 a 14 años (071)",5,,,,,,
"De 15 a 19 años (072)",28,2,2,1,100,50,
"De 20 a 24 años (073)",33,17,17,1,100,5.9,
"De 25 a 29 años (074)",45,44,44,3,100,6.8,
"De 30 a 34 años (075)",55,87,87,1,100,1.1,
"De 35 a 39 años (076)",57,130,125,1,96.2,0.8,
"De 40 a 44 años (077)",33,96,92,2,95.8,2.1,
"De 45 a 49 años (078)",36,122,113,,92.6,,
"De 50 y más años (079)",57,270,241,,89.3,,
"Ocupada (080)",313,726,679,9,93.5,1.2,
"De 12 a 14 años (081)",3,,,,,,
"De 15 a 19 años (082)",20,2,2,1,100,50,
"De 20 a 24 años (083)",24,16,16,1,100,6.3,
"De 25 a 29 años (084)",42,41,41,3,100,7.3,
"De 30 a 34 años (085)",52,82,82,1,100,1.2,
"De 35 a 39 años (086)",53,117,112,1,95.7,0.9,
"De 40 a 44 años (087)",30,84,80,2,95.2,2.4,
"De 45 a 49 años (088)",35,122,113,,92.6,,
"De 50 y más años (089)",54,262,233,,88.9,,
"Desocupada (090)",36,42,42,,100,,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",8,,,,,,
"De 20 a 24 años (093)",9,1,1,,100,,
"De 25 a 29 años (094)",3,3,3,,100,,
"De 30 a 34 años (095)",3,5,5,,100,,
"De 35 a 39 años (096)",4,13,13,,100,,
"De 40 a 44 años (097)",3,12,12,,100,,
"De 45 a 49 años (098)",1,,,,,,
"De 50 y más años (099)",3,8,8,,100,,
"No PEA (100)",1521,4150,3789,72,91.3,1.7,
"De 12 a 14 años (101)",188,,,,,,
"De 15 a 19 años (102)",188,27,27,10,100,37,
"De 20 a 24 años (103)",144,137,135,15,98.5,10.9,
"De 25 a 29 años (104)",146,272,267,14,98.2,5.1,
"De 30 a 34 años (105)",153,378,367,21,97.1,5.6,
"De 35 a 39 años (106)",118,406,391,10,96.3,2.5,
"De 40 a 44 años (107)",112,428,401,2,93.7,0.5,
"De 45 a 49 años (108)",99,458,425,,92.8,,
"De 50 y más años (109)",373,2044,1776,,86.9,,
,,,,,,,
"RURAL (120)",9447,29638,26568,631,89.6,2.1,
"De 12 a 14 años (121)",1159,3,2,1,66.7,33.3,
"De 15 a 19 años (122)",1290,259,254,78,98.1,30.1,
"De 20 a 24 años (123)",1076,1293,1251,177,96.8,13.7,
"De 25 a 29 años (124)",875,1955,1883,139,96.3,7.1,
"De 30 a 34 años (125)",818,2493,2401,108,96.3,4.3,
"De 35 a 39 años (126)",860,3563,3391,85,95.2,2.4,
"De 40 a 44 años (127)",697,3245,3046,35,93.9,1.1,
"De 45 a 49 años (128)",536,3084,2826,8,91.6,0.3,
"De 50 y más años (129)",2136,13743,11514,,83.8,,
"PEA (130)",685,1758,1679,34,95.5,1.9,
"De 12 a 14 años (131)",30,,,,,,
"De 15 a 19 años (132)",131,17,16,2,94.1,11.8,
"De 20 a 24 años (133)",99,83,83,10,100,12,
"De 25 a 29 años (134)",66,92,90,5,97.8,5.4,
"De 30 a 34 años (135)",64,132,130,6,98.5,4.5,
"De 35 a 39 años (136)",76,242,235,10,97.1,4.1,
"De 40 a 44 años (137)",59,244,244,1,100,0.4,
"De 45 a 49 años (138)",32,162,154,,95.1,,
"De 50 y más años (139)",128,786,727,,92.5,,
"Ocupada (140)",567,1679,1608,33,95.8,2,
"De 12 a 14 años (141)",7,,,,,,
"De 15 a 19 años (142)",75,15,14,1,93.3,6.7,
"De 20 a 24 años (143)",84,82,82,10,100,12.2,
"De 25 a 29 años (144)",58,88,86,5,97.7,5.7,
"De 30 a 34 años (145)",58,124,122,6,98.4,4.8,
"De 35 a 39 años (146)",72,221,214,10,96.8,4.5,
"De 40 a 44 años (147)",59,244,244,1,100,0.4,
"De 45 a 49 años (148)",31,155,147,,94.8,,
"De 50 y más años (149)",123,750,699,,93.2,,
"Desocupada (150)",118,79,71,1,89.9,1.3,
"De 12 a 14 años (151)",23,,,,,,
"De 15 a 19 años (152)",56,2,2,1,100,50,
"De 20 a 24 años (153)",15,1,1,,100,,
"De 25 a 29 años (154)",8,4,4,,100,,
"De 30 a 34 años (155)",6,8,8,,100,,
"De 35 a 39 años (156)",4,21,21,,100,,
"De 45 a 49 años (158)",1,7,7,,100,,
"De 50 y más años (159)",5,36,28,,77.8,,
"No PEA (160)",8762,27880,24889,597,89.3,2.1,
"De 12 a 14 años (161)",1129,3,2,1,66.7,33.3,
"De 15 a 19 años (162)",1159,242,238,76,98.3,31.4,
"De 20 a 24 años (163)",977,1210,1168,167,96.5,13.8,
"De 25 a 29 años (164)",809,1863,1793,134,96.2,7.2,
"De 30 a 34 años (165)",754,2361,2271,102,96.2,4.3,
"De 35 a 39 años (166)",784,3321,3156,75,95,2.3,
"De 40 a 44 años (167)",638,3001,2802,34,93.4,1.1,
"De 45 a 49 años (168)",504,2922,2672,8,91.4,0.3,
"De 50 y más años (169)",2008,12957,10787,,83.3,,
