"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3349,39,128,440,821,717,82,1122
,,,,,,,,
"URBANA (060)",4110,18,53,165,368,733,1429,1344
"De 12 a 14 años (061)",13,,,,,,,13
"De 15 a 19 años (062)",106,,,,,,51,55
"De 20 a 24 años (063)",434,,,,,1,218,215
"De 25 a 29 años (064)",553,,,,,18,315,220
"De 30 a 34 años (065)",525,,,,,72,291,162
"De 35 a 39 años (066)",469,,,,3,109,257,100
"De 40 a 44 años (067)",418,,,,12,142,167,97
"De 45 a 49 años (068)",351,,,2,47,130,110,62
"De 50 y más años (069)",1241,18,53,163,306,261,20,420
"PEA (070)",1487,3,9,54,130,310,515,466
"De 15 a 19 años (072)",30,,,,,,17,13
"De 20 a 24 años (073)",116,,,,,1,52,63
"De 25 a 29 años (074)",199,,,,,8,98,93
"De 30 a 34 años (075)",238,,,,,34,127,77
"De 35 a 39 años (076)",216,,,,3,54,112,47
"De 40 a 44 años (077)",164,,,,5,70,55,34
"De 45 a 49 años (078)",144,,,2,20,56,45,21
"De 50 y más años (079)",380,3,9,52,102,87,9,118
"Ocupada (080)",1386,3,9,52,125,290,489,418
"De 15 a 19 años (082)",26,,,,,,16,10
"De 20 a 24 años (083)",97,,,,,1,45,51
"De 25 a 29 años (084)",181,,,,,7,94,80
"De 30 a 34 años (085)",219,,,,,27,122,70
"De 35 a 39 años (086)",206,,,,2,51,109,44
"De 40 a 44 años (087)",151,,,,5,65,53,28
"De 45 a 49 años (088)",137,,,1,20,55,41,20
"De 50 y más años (089)",369,3,9,51,98,84,9,115
"Desocupada (090)",101,,,2,5,20,26,48
"De 15 a 19 años (092)",4,,,,,,1,3
"De 20 a 24 años (093)",19,,,,,,7,12
"De 25 a 29 años (094)",18,,,,,1,4,13
"De 30 a 34 años (095)",19,,,,,7,5,7
"De 35 a 39 años (096)",10,,,,1,3,3,3
"De 40 a 44 años (097)",13,,,,,5,2,6
"De 45 a 49 años (098)",7,,,1,,1,4,1
"De 50 y más años (099)",11,,,1,4,3,,3
"No PEA (100)",2623,15,44,111,238,423,914,878
"De 12 a 14 años (101)",13,,,,,,,13
"De 15 a 19 años (102)",76,,,,,,34,42
"De 20 a 24 años (103)",318,,,,,,166,152
"De 25 a 29 años (104)",354,,,,,10,217,127
"De 30 a 34 años (105)",287,,,,,38,164,85
"De 35 a 39 años (106)",253,,,,,55,145,53
"De 40 a 44 años (107)",254,,,,7,72,112,63
"De 45 a 49 años (108)",207,,,,27,74,65,41
"De 50 y más años (109)",861,15,44,111,204,174,11,302
,,,,,,,,
"RURAL (120)",9141,28,97,363,753,1310,4067,2523
"De 12 a 14 años (121)",28,,,,,,1,27
"De 15 a 19 años (122)",314,,,,,,180,134
"De 20 a 24 años (123)",1107,,,,,,682,425
"De 25 a 29 años (124)",1165,,,,,30,797,338
"De 30 a 34 años (125)",1077,,,,1,89,780,207
"De 35 a 39 años (126)",904,,,,2,116,612,174
"De 40 a 44 años (127)",934,,,,9,200,548,177
"De 45 a 49 años (128)",811,,,1,44,258,393,115
"De 50 y más años (129)",2801,28,97,362,697,617,74,926
"PEA (130)",1115,4,13,33,90,171,390,414
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",26,,,,,,15,11
"De 20 a 24 años (133)",138,,,,,,67,71
"De 25 a 29 años (134)",139,,,,,4,67,68
"De 30 a 34 años (135)",143,,,,,14,78,51
"De 35 a 39 años (136)",109,,,,1,13,53,42
"De 40 a 44 años (137)",138,,,,4,32,65,37
"De 45 a 49 años (138)",107,,,,5,34,42,26
"De 50 y más años (139)",313,4,13,33,80,74,3,106
"Ocupada (140)",1065,4,13,33,90,169,371,385
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",23,,,,,,13,10
"De 20 a 24 años (143)",122,,,,,,63,59
"De 25 a 29 años (144)",128,,,,,4,64,60
"De 30 a 34 años (145)",135,,,,,13,74,48
"De 35 a 39 años (146)",108,,,,1,13,52,42
"De 40 a 44 años (147)",131,,,,4,31,61,35
"De 45 a 49 años (148)",104,,,,5,34,41,24
"De 50 y más años (149)",312,4,13,33,80,74,3,105
"Desocupada (150)",50,,,,,2,19,29
"De 15 a 19 años (152)",3,,,,,,2,1
"De 20 a 24 años (153)",16,,,,,,4,12
"De 25 a 29 años (154)",11,,,,,,3,8
"De 30 a 34 años (155)",8,,,,,1,4,3
"De 35 a 39 años (156)",1,,,,,,1,
"De 40 a 44 años (157)",7,,,,,1,4,2
"De 45 a 49 años (158)",3,,,,,,1,2
"De 50 y más años (159)",1,,,,,,,1
"No PEA (160)",8026,24,84,330,663,1139,3677,2109
"De 12 a 14 años (161)",26,,,,,,1,25
"De 15 a 19 años (162)",288,,,,,,165,123
"De 20 a 24 años (163)",969,,,,,,615,354
"De 25 a 29 años (164)",1026,,,,,26,730,270
"De 30 a 34 años (165)",934,,,,1,75,702,156
"De 35 a 39 años (166)",795,,,,1,103,559,132
"De 40 a 44 años (167)",796,,,,5,168,483,140
"De 45 a 49 años (168)",704,,,1,39,224,351,89
"De 50 y más años (169)",2488,24,84,329,617,543,71,820
