"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"RURAL (138)",1523,120,270,820,32,171,44,66
"Agric., ganadería, caza y silvicultura (139)",975,1,134,689,31,120,,
"Explotación de minas y canteras (141)",7,,7,,,,,
"Industrias manufactureras (142)",81,1,39,41,,,,
"Suministro de electricidad, gas y agua (143)",1,1,,,,,,
"Construcción (144)",75,1,68,5,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",44,6,6,25,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",6,,5,1,,,,
"Comercio al por menor (148)",38,6,1,24,,7,,
"Hoteles y restaurantes (149)",9,3,,6,,,,
"Trans., almac. y comunicaciones (150)",10,1,3,6,,,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",14,13,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",6,6,,,,,,
"Enseñanza (154)",75,69,,5,,1,,
"Servicios sociales y de salud (155)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (156)",13,6,2,4,,1,,
"Hogares privados con servicio doméstico (157)",44,,,,,,44,
"Actividad economica no especificada (159)",96,5,10,39,,42,,
"Desocupado (160)",66,,,,,,,66
"Hombres (161)",1235,78,233,739,31,93,4,57
"Agric., ganadería, caza y silvicultura (162)",894,1,112,672,30,79,,
"Explotación de minas y canteras (164)",7,,7,,,,,
"Industrias manufactureras (165)",76,1,38,37,,,,
"Suministro de electricidad, gas y agua (166)",1,1,,,,,,
"Construcción (167)",70,1,63,5,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",22,4,6,10,,2,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",6,,5,1,,,,
"Comercio al por menor (171)",16,4,1,9,,2,,
"Hoteles y restaurantes (172)",1,1,,,,,,
"Trans., almac. y comunicaciones (173)",9,1,2,6,,,,
"Activid.inmobil., empres. y alquileres (175)",12,11,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",6,6,,,,,,
"Enseñanza (177)",45,44,,,,1,,
"Servicios sociales y de salud (178)",2,2,,,,,,
"Otras activ. serv.comun.soc y personales (179)",6,3,1,2,,,,
"Hogares privados con servicio doméstico (180)",4,,,,,,4,
"Actividad economica no especificada (182)",23,2,3,7,,11,,
"Desocupado (183)",57,,,,,,,57
"Mujeres (184)",288,42,37,81,1,78,40,9
"Agric., ganadería, caza y silvicultura (185)",81,,22,17,1,41,,
"Industrias manufactureras (188)",5,,1,4,,,,
"Construcción (190)",5,,5,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",22,2,,15,,5,,
"Comercio al por menor (194)",22,2,,15,,5,,
"Hoteles y restaurantes (195)",8,2,,6,,,,
"Trans., almac. y comunicaciones (196)",1,,1,,,,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,2,,,,,,
"Enseñanza (200)",30,25,,5,,,,
"Servicios sociales y de salud (201)",4,4,,,,,,
"Otras activ. serv.comun.soc y personales (202)",7,3,1,2,,1,,
"Hogares privados con servicio doméstico (203)",40,,,,,,40,
"Actividad economica no especificada (205)",73,3,7,32,,31,,
"Desocupado (206)",9,,,,,,,9
